human,system
요즘은 아내가 담배를 끊으라고 하도 잔소리해서 성가셔.,아내의 담배에 관한 잔소리가 듣기 싫으시군요.
건축주가 고 벽돌에 이끼가 끼는 문제로 자꾸 불만을 제기해서 힘드네. 처리해 주는 것도 일이야.,불만 사항을 처리하시느라 고생이겠네요. 이끼 처리가 큰 문제인가 봐요.
이번에 직장에 후배로 군대 선임이 들어왔는데. 너무 성가셔.,후배로 군대 선임이라니 아주 당황스러우시겠어요.
직장에서 일할 때 집중해서 하는데 후임이 자꾸 물어봐서 귀찮아.,후임이 귀찮게 하는군요. 주로 무엇을 물어보나요?
회사에서 새로 들어온 사원이 계속해서 일을 물어봐. 너무 성가셔.,신입사원에게 계속 일을 알려줘야 해서 난감하신 것 같아요.
결혼 준비가 이렇게 바쁜지 몰랐어.,결혼 준비로 정신이 없으시군요.
취준생인데 솔직히 왜 직장을 다녀야 하는지 모르겠어.,취업 준비 중이시군요. 그렇다면 현재 구직활동을 하는 이유를 얘기해 줄 수 있나요?
무슨 검사를 이렇게 많이 하는 거야?,병원에 다녀오며 어떤 일이 있었나요?
그 신입은 일이 서툴러도 너무 서툴러. 아니 그럼 눈치라도 있던가.,이번에 새로 들어온 신입직원과 무슨 일이 있었나요?
무슨 챙겨 먹어야 하는 것들이 이렇게 많은지 귀찮아.,건강을 위해 챙겨 드시는 것들이 많은가 보네요?
모처럼 약속 있어서 나갔는데 왜 자꾸 전화하는지 몰라.,즐거운 시간에 잦은 전화 통화가 방해되었군요.
요즘 관계가 너무 귀찮아진 것 같아.,요즘 관계가 귀찮으시군요. 좀 더 자세히 말씀해 주시겠어요?
여자친구가 연락을 너무 자주 해서 불편해. 할 일에 집중하기 어려울 정도야.,연락을 자주 하는 여자친구 때문에 힘들어하는군요.
시도 때도 없이 지적하고 화만 내는 상사 때문에 불편해.,화내고 지적하는 상사 때문에 회사 생활에 어려움을 겪고 있군요.
왜 이렇게 귀찮게 하는 걸까?,귀찮게 하는 게 무엇인지 자세히 말씀해 주세요.
요즘 취직하려고 이곳저곳 지원서를 넣고 있는데 많이 성가셔.,취직을 준비하고 계시는군요. 힘든 이유를 알 수 있을까요?
장년 이후에는 나를 위해 살고 싶었는데 가족들 지켜보면 그게 가능할까 싶어. 지금부터라도 나를 위한 목소리를 내야 할 필요성을 느껴.,나만의 시간을 위해 목소리를 내야겠다고 생각하시는군요.
동료가 너무 나한테 집착을 해.,동료분의 어떤 행동에 집착을 느끼셨나요?
부하직원들이 일 처리를 스스로 못하고 자꾸 나한테 물어봐서 너무 성가셔.,부하직원들이 일 처리를 스스로 못하고 자꾸 물어봐서 너무 성가시군요.
직장에서 자꾸 귀찮게 하는 후배가 있어서 고민이야.,직장에서 귀찮게 하는 후배가 있으시군요.
오늘 정말 자퇴하고 싶은 기분이 들었어.,자퇴를 생각할 만큼 짜증 나는 상황이 있으셨군요. 무슨 상황이 그런 기분을 들게 했을까요?
나 요즘 성가신 일이 생겼어.,무슨 성가신 일이 생기셨는지 편하게 말씀해 보세요.
오늘 우리 집에서 세 시간씩이나 걸려서 서울병원까지 갔다 왔는데 내일 다시 가야 해. 너무 귀찮아.,긴 거리를 다니느라 고생하셨어요. 병원에서 왜 또 오라고 하나요?
취업을 위해서는 원하지 않아도 해야 할 것들이 너무 많은 것 같아.,취업으로 어려움을 겪고 계신가 봐요.
결혼생활이 좋은 것 같기도 하지만 참 성가신 일들이 많을 것 같아.,결혼생활에 걱정이 있으신 것 같군요.
아내가 갑자기 집안일을 도와 달라고 요구하는 데 정말 귀찮아.,가사 문제로 아내분과 문제가 있으신가 봐요.
아무래도 나이가 드니까 몸도 예전 같지 않고 이곳저곳 고장이 나는 거 같아.,건강에 대한 걱정이 많아지셨나 봐요.
직장생활?하다 보면?그냥 무난한 스타일이 제일 좋은 것 같아.,혹시 무난하지 않은 스타일의 동료가 있나요?
신혼이라 남편과 둘이서만?여행 가고 싶어. 그런데 시부모님이 같이 가고?싶어 하셔.,그래요? 남편과 단둘이 가고 싶은데?시부모님이 성가시게?하는군요.
직장에서 자꾸만 일하는데 동기가 수다를 떨자고 해서 성가셔.,일하셔야 하는데 동기분이 말을 계속 거시면 성가시겠어요.
남자친구가 계속 아이처럼 놀아달라고 해서 힘들어.,남자친구분이 아이처럼 놀아달라고 해서 힘드시겠어요.
이번에 입사한 후배 가르치는 게 상당히 성가시네.,조금만 더 설명해 주실 수 있나요?
우리 오빠는 맨날 나한테 심부름 시켜. 짜증 나.,오빠의 잦은 심부름에 성가심을 느끼시는군요.
남자친구가 쉬지도 않고 연락을 해 와서 너무 귀찮아.,남자친구의 행동에 화가 나시는군요.
자꾸 부모님이 결혼하라고 성화셔. 자꾸 부모님을 피하게 돼.,부모님을 피하신다니 성가신가 봐요.
직장 상사가 자꾸 사적으로 연락을 해서 좀 성가셔.,직장 상사가 사적으로 계속 연락을 하는군요.
부모님이 자꾸 나보고 결혼하라고 잔소리하셔.,부모님이 자꾸 결혼하라고 잔소리 하시는군요. 그래서 마음이 어떠세요?
직장 상사가 너무 까다로워서 일하기에 성가셔.,직장 상사가 너무 까다로워서 일하기에 성가시군요. 좀 더 구체적으로 말씀해주시겠어요?
친척들이 결혼하라고 난리야. 난 아직 결혼하고 싶지 않은데 말이야.,아직 결혼하고 싶지 않은데 친척들이 결혼을 하라고 해서 기분이 나쁘시군요?
같이 면접을 봤던 사람이 있는데 나한테 번호를 물어봐서 귀찮아.,그래서 뭐라고 하셨나요?
새로 부임한 부장님이 정말 귀찮게 해.,새로 부임한 부장님이 정말 귀찮게 하시는군요. 좀 더 구체적으로 말씀해주시겠어요?
친구들이 놀자고 연락하는 게 너무 귀찮아.,어떤 점 때문에 귀찮으신가요?
부모님이 자꾸 결혼 언제 하냐고 물어보셔서 성가셔.,부모님이 결혼에 대해 물어보셔서 성가시다고 느끼시는군요.
직장 생활이 이렇게 힘든지 몰랐어.,어떤 점이 힘들다고 느끼시나요?
직장 선배가 내 연애사를 자꾸 꼬치꼬치 캐물어 봐.,친하지 않은 사람이 연애사를 캐물어서 기분이 나쁘셨겠어요.
오늘 내 아래로 신입이 들어왔는데 여간 성가신 게 아니야.,신입이 들어오셨군요. 무슨 일이 있으셨나요?
오늘 키즈카페에서 애들이랑 놀아줬는데 난 절대 애 안 낳으려고.,무슨 일로 그러세요?
비자가 제시간에 안 나올 거 같아.,비자가 제시간에 나올 것 같지 않아 어떤 생각이 드셨나요?
어떤 남자가 계속 사귀자면서 연락하고 조금만 늦게 답해도 자기가 내 애인인 것처럼 화내.,남자분이 자꾸 연락하고 화를 낼 때 어떤 기분이셨나요?
아이를 낳았는데 아이가 생각보다 내 일에 성가시게 굴어.,아이가 업무에 방해를 많이 하나 봐요?
일 적인 걸 자꾸 물어봐. 업무시간에 물어봐 줬으면 좋겠어.,많이 귀찮으시겠어요.
임신하게 됐는데 자꾸 전화 와서 안부를 물어봐. 챙겨주는 건 고마운데 너무 귀찮아.,남편분이 계속 안부를 물어서 너무 귀찮으시겠어요.
건강보조식품을 동생이 사서 왔는 데 도움이 될까?,동생분이 건강 보조 식품을 사서 오셨군요.
아는 언니가 일을 그만뒀는데 일자리 좀 구해달라고 자주 전화가 와서 많이 불편해.,일자리 구해달라고 전화가 와서 불편하겠어요.
오늘 시어머니 전화 왔었어.,시어머니 전화받으셨군요. 무슨 일 있으세요?
아 정말 귀찮아 죽겠네.,뭐가 그리 귀찮으신 거예요?
요즘은 하루하루가 왜 이렇게 귀찮은지 모르겠어.,하루하루가 왜 이렇게 귀찮으시군요. 갑자기 왜 그런 생각을 하시는 거예요?
무릎 관절이 안 좋아서 외출하는 게 성가셔.,무릎 관절이 많이 안 좋으신가요?
건강한데도 나가는 것이 성가시네.,아프신 데가 없는 데도 나가시는 것이 힘드신가요?
와이프랑 결혼식장에 가야 하는데 비가 올 것 같아서 가기 귀찮아.,궂은 날씨 때문에 외출하기가 귀찮으시군요?
병원에 가기 귀찮아.,어디 몸이 안 좋으세요?
아들이 취업을 안 해서 걱정이야.,요새 취업이 어려운 시기인가 봐요?
주말이라서 등산을 하러 가려고 하는데 막상 가려니까 귀찮아.,어디로 누구랑 가시나요?
몸이 무거워서 친구들 만나기를 귀찮아했더니 친구들이 화가 난 거 같아.,친구분들께서 뭐라고 하시던가요?
요새 집에 혼자 있고 싶을 때가 있어.,가족들이랑 같이 있으면 외롭지 않고 좋지 않나요?
오늘 몸도 안 좋은데 와이프가 자꾸 산에 가자고 해.,몸이 안 좋으셔서 외출하기가 불편하시군요.
건강 관리를 해야 하는데 내가 너무 게을러. 나 자신에게 화가 나.,건강 관리의 필요성은 알고 있지만 게을러서 하지 않는 내 자신에게 화가 나셨군요.
오늘 비 와서 그런지 밖에 나가기 귀찮네.,어디 가시는데요?
운동하러 나가기 귀찮네.,어떤 운동 하세요?
자녀들이 손자를 봐 달라고 자꾸 조르네.,어떻게 하실지 고민이 되시겠어요?
아. 짜증 나.,어떤 일로 짜증이 나시는지 알려 주시겠어요?
요즘은 사람들 만나기만 하면 부동산 얘기만 하는데 듣고 있기가 거북해.,그런 주제에 관심이 없으신가 보네요?
신입이 들어왔는데 사소한 것까지 나한테 의존하려고 해서 귀찮아.,신입의 태도가 마음에 들지 않으신가요?
아이가 고등학생이 되면서 점점 돈이 많이 들어가네.,사교육비가 들긴 하지요.
푹 쉬고 싶다.,피곤하신가 봐요. 요즘 일이 많으세요?
남편과 함께할 수 있는 운동이 있을까 해.,생각해 두신 운동 있으신가요?
건강이 늘 걱정이야.,특별히 어디가 아프신가요?
남편이 요새 은퇴하면 집을 팔고 시골로 이사하자고 매일같이 졸라서 골치가 아파.,지금 사시는 곳에서 계속 살고 싶으신가요? 
코로나 때문에 회사 생활이 너무 복잡해졌어.,업무에 어떤 변화가 생기셨어요?
내가 취업 준비 스터디를 같이하는 팀이 있는데 성가신 애가 한 명 있어.,평소 친하게 지내던 사이였나요?
아 정말 친구가 자꾸 귀찮게 해. 정말 짜증 나.,친구와 무슨 일이 있었는지 이야기해 줄 수 있나요?
취업하려면 준비해야 하는 게 너무 많아서 성가셔.,취업을 준비하는데 많은 것들이 해야 해서 성가시군요. 구체적으로 어떤 것들이 있나요?
회사에서 정말 성가신 일을 겪었어.,회사에서 정말 성가신 일을 겪으셨군요. 무슨 일이 있으셨나요?
매번 동료가 자기 일을 제대로 하지 않아.,동료분이 해야 할 일을 다 하지 못하고 있나 보군요.
요즘 취업 준비 때문에 신경이 날카롭고 모든 게 성가셔.,취업 준비로 예민하시군요. 기분 전환은 어떻게 하세요?
왜 또 명절이 오는 거야? 정말 짜증 난다.,짜증이 많이 나셨군요. 무슨 일인지 말씀해 주시겠어요?
요즘은 모든 게 귀찮고 사람들 만나는 것도 성가시게 느껴져.,그런 감정을 갖게 된 계기가 있을까요?
엄마가 이거 해라 저거 해라 하는 게 너무 스트레스 받아!,어머니께서 하시는 말씀이 스트레스군요.
대학 동기 하나가 요즘 귀찮고 성가셔.,대학 동기와 어떤 일이 있었는지 구체적으로 말씀해 주실 수 있을까요?
회사에서 매달 말 내가 경비 처리를 해야 하는데 점점 귀찮아지고 있어.,같은 업무를 반복해 번거롭다는 생각이 드는군요. 좀 더 효율적으로 할 수 있는 방안이 있을까요?
요즘 성가신 일이 너무 많아.,성가신 일이 있으시군요. 무슨 일 있으세요?
전엔 안 그러더니 요즘 왜 그러나 몰라!,어떤 상황인지 조금 더 자세히 알려 주실 수 있을까요?
직장 후배가 자꾸 같은 것을 물어봐서 너무 성가셔.,직장 후배가 성가시게 해서 속상하시겠군요. 후배로 인해 직장 스트레스가 생기셨나요?
나 어제 건강 검진받았어.,혹시 몸에 무슨 문제라도 생기셨나요?
친구가 자꾸 공부 안 했다며 걱정하길래 같이 공부하자고 얘기했는데도 계속 걱정만 해서 성가셔.,친구를 위로하며 해결책을 제시해도 친구는 계속 불평하는 것 같아 짜증 나셨겠어요. 
