human,system
오늘 친구랑 싸웠어. 그 친구에게 복수할 거야.,기분이 안 좋으시군요. 무슨 일 때문에 싸우셨어요?
여자친구가 내가 돈이 없다고 결혼 못 하겠다며 나를 버렸어. 여자친구에게 복수하려고.,여자친구와 갈등으로 화가 많이 나셨군요. 평소 화가 나면 마음을 가라앉히기 위해 어떻게 행동하나요?
어제 뉴스에서 젊은 여성들이 일부러 아이를 낳지 않는다는 식의 보도자료를 봤어.,뉴스를 보고 어떻게 느끼고 계신가요?
곧 결혼을 앞두고 있는데 친구가 나에 대한 악의적인 소문을 낸 걸 알게 되었어.,곧 결혼할 예정인데 친구가 뜬소문을 퍼뜨리고 있군요. 악의적인 내용이니 결혼을 앞두고 더 신경 쓰이실 것 같아요.
요즘 사장님께서 오전부터 술을 드시고 난 후 나한테 술주정을 하고 있어서 너무 화가 나.,정말 힘드시겠어요. 오전부터 술을 드신 분과 함께 업무를 하는 일이 쉽지 않겠는데요. 어떻게 대응하고 계시는가요?
친구가 너무 싫어. 하는 것도 마음에 안 들고.,친구에게 화가 나셨군요. 왜 그렇게 느끼시는지 여쭤봐도 될까요?
코로나바이러스 악화로 한순간에 일자리를 잃었어.,심적으로 무척 힘드시겠어요.
평생 바르게 산 것 같은데 질환이 생기니 별생각이 다 들어.,최근 질환이 생겼나 봅니다.
부장님이 나한테 사적인 심부름을 시켜서 커피에 설탕 대신 소금을 넣고 싶은 충동을 느꼈어.,악의적인 생각을 하셨군요.
도대체 왜 결혼하는지 모르겠어. 결혼은 없어져야 해.,결혼 제도에 대해 부정적이시군요. 왜 그렇게 생각하실까요?
사람들을 이용하는 건 정말 나쁜 거야.,사람들을 이용하는 것은 나쁜일이죠. 어떤 일이 있으셨나요?
그 애가 망해버렸으면 좋겠어.,다른 분에게 나쁜 감정을 가지고 있으신가 봐요. 무슨 일이 있었는지 자세히 말씀해 주실 수 있으세요?
직장 내 게시판에 익명의 제보자가 나에 대해서 아주 안 좋은 소문을 퍼트렸어.,아주 안 좋은 일이 있으셨군요.
자꾸 나에 대해 안 좋은 이야기를 퍼트리는 사람이 있는 것 같아.,주변에 좋지 않은 이야기를 하고 다니는 사람이 있다니 악의를 가진 사람이 있는 거네요.
제가 진짜 옆 팀 동료에게 복수하고 말 거예요. 저를 악의적으로 상사한테 이간질했어요.,동료와 큰 문제가 발생했나 보군요. 어떤 분쟁이 있으셨나요?
내 친구가 헤어졌으면 좋겠어.,왜 그렇게 생각을 하시나요?
산후 우울증이 너무 심해서 아이에게 안 좋은 영향을 내가 미치는 거 같아.,산후 우울증으로 마음이 아주 힘드시겠어요.
새로 들어온 신입은 하는 일이 별로 없는 것 같아. 내가 다 처리해서 힘들어.,정말 본인이 다 처리하시는 거예요? 많이 힘드시겠는데요?
자주 아픈 사람이 뭘 또 움직이고 그러는지. 그냥 가만히 누워있지 정말 사람을 너무 귀찮게 한다니깐.,몸도 많이 아프시니 가만히 있기를 원하시는군요.
어제 시험을 못 봐서 우울한 맘에 시험지를 찢어버렸는데 지금은 후회돼.,우울한 마음에 시험지를 찢어버리고 싶으셨나 보네요.
요즘 학교에 다니기 싫어.,왜요? 무슨 문제가 있나요?
오랫동안 연애했던 남자친구랑 헤어졌어! 다시 다른 사람을 만나서 결혼 할 수 있을까?,남자친구랑 헤어지셔서 슬프겠어요. 그렇지만 좋은 분이 다시 나타날 거예요.
친구들이 자꾸 나에게 악의적인 메시지를 보내.,메시지를 받았을 때 정말 힘들었겠어요.
내가 건강해지는 걸 방해하는 사람이 있어서 고민이야.,건강해지는 걸 누군가 방해하고 있군요?
내가 왜 면접에서 떨어졌는지 이유를 모르겠어. 나보다 나은 사람이 하나도 없던 것 같았는데.,면접에서 떨어져서 속상하시군요. 무엇을 하면 안 좋은 기분이 떨치실까요?
나한테 왜 그러는 거야. 대체?,화가 나신거 같군요. 무슨 일이 있으셨나요?
여자친구가 친구로부터 악의적인 말을 들었나 봐. 그래서 기분이 안 좋은 것 같아.,여자친구가 친구로부터 안 좋은 말을 들어 기분이 안 좋으시군요.
오늘 너무 기분이 안 좋은 날이야.,기분이 안 좋으시군요. 무슨 일이 있으신가요?
친구가 연애하는데 자꾸 자랑해서 너무 밉고 질투나.,밉고 질투 날 수 있죠. 이럴 때 무엇을 하면 기분이 나질까요?
결혼 준비 중인데 웨딩플래너가 예비 신랑 전 여자친구야. 뭘 해도 자꾸 나에게 악의적인 것만 같아서 짜증이 나.,그렇게 생각할 만도 하겠어요. 예비 신랑이랑 이야기해보셨나요?
남편의 어머니가 악의적으로 문자를 보내시는데 견딜 수가 없어. 아들을 내가 뺏어간다고 하시는데 뭐라고 반응해야 좋을지.,정말 황당하겠어요. 남편과 이야기해보았나요?
여자친구와 헤어진 후로 이상한 소문이 떠돌고 있어.,무슨 소문이 떠돌고 있어요?
학과 동기가 내 흉을 보고 다닌대. 사람들이 나만 보면 수군대는데 못 참겠어.,안 좋은 소문을 퍼트리고 다니니 기분이 나쁘시겠어요.
면접관들이 나를 싫어하나 봐. 취직이 잘 안 되니까 자꾸 나쁜 감정이 생겨.,면접관들이 나를 싫어하는 것 같고 그래서 안 좋은 감정이 드셨군요.
내가 건강이 나빠져서 다른 사람도 건강이 나빠졌으면 좋겠어.,건강 문제로 신경이 아주 날카로워지셨군요.
어제 내 친구가 상사랑 출장 간다던 남편이랑 마주쳤는데 어떤 여자와 함께 있더라는 거야.,남편분이 말한 출장 상대와 실제 목격한 상대가 다르셔서 혼란스러우신 것 같아요.
취업 관련 인터넷 뉴스를 보는데 악의적인 댓글들이 너무 많아서 마음이 아프고 속상했어.,어떠한 뉴스 내용을 보고 마음이 아프셨나요?
내 친구가 악의적으로 이간질했어.,친구가 악의적으로 이간질을 했군요.
출산 후 남편의 태도가 돌변했어.,출산 후 달라진 남편으로 마음이 편치 않으시군요.
친구가 나에게 거짓말을 했어.,친구분께서 거짓말을 하셨군요. 무슨 일 있어요?
오늘 우리 남편 아주 곤혹스러울 거야.,남편분에게 무슨 일이라도 생겼나요?
남편이 바람을 피운 것 같아 복수하고 싶어.,남편이 바람을 피워서 화가 나시겠어요.
전 남자친구가 못돼서 너무 미워.,OO님의 전 남자친구에 대한 원망이 느껴지네요. 자세히 말씀해주실래요?
이 년 동안 만나온 여자친구가 알고 보니 양다리였어.,만나는 연인이 다른 사람을 동시에 만났나 보군요.
직장 내 괴롭힘 문제가 심각한 것 같아.,직장 내 괴롭힘으로 고민이시군요. 무슨 일이 있으셨나요?
남편이 시댁 식구들 앞에서 나를 흉보는 게 너무 자존심이 상했어.,남편의 행동에 속상하시군요.
부모님께 취업 준비라는 명목으로 경제적 지원을 받고 있는데 사실 그건 거짓말이야. 명품 가방이 너무 예뻐 보여서 그걸 사려고 거짓말을 했거든.,부모님께 거짓말을 한 것이 마음에 걸리시나 봐요. 명품 가방은 본인에게 어떤 의미가 있을까요?
곧 아이가 태어나는데 난 여자아이를 원해. 남자아이가 태어나면 좋은 부모가 되지 못할 거야.,딸아이를 원하는 특별한 이유가 있을까요?
직장 선배가 자꾸 나에게만 일을 줘.,직장선배가 자꾸 일을 주시는군요.
내 아들이 자꾸 날 속이고 있는 것 같아. 말이 안 되는 이야기를 반복해.,자녀가 나를 속이고 있다고 생각하시는군요.
김 과장 너무 짜증 나!,김 과장님 때문에 스트레스받으시는 것 같네요. 구체적으로 어떤 일 때문에 그러실까요?
나 요새 내 건강을 담당하는 의사가 나랑 똑같이 아프면 좋겠어.,무슨 일이 있으셨나요? 너무 화가 많이 나 보이세요.
내 옆 과장이 날 괴롭히니까 악의적인 마음이 생겨.,많이 괴롭히시나 봐요.
나이 육십이 넘고 보니 건강을 챙기지 못한 것이 후회가 돼.,건강을 챙기지 못한 것이 후회가 되시는군요. 어디가 불편하신가요?
이제 나이가 더 들면 건강이 나빠지고 죽음에 가까이 가지 않겠어?,나이가 더 들면 건강이 나빠지고 죽음에 가까이 간다고 생각하시는군요. 죽음에 대한 걱정을 하고 계신가요?
내가 건강이 나쁜 데다가 아직도 전세를 면치 못하고 있으니 누구도 이해하지 못해.,건강 문제나 재정 문제가 어려운 상태이시군요.
나와 같은 직급인 사람이 있는데 늘 그 사람만 칭찬을 받아서 기분이 안 좋아.,다른 사람만 칭찬을 받아서 기분이 안 좋으시겠어요.
어제 학과 게시판에 내 욕이 올라왔더라.,그런 일이 있었다니 속이 상하셨겠군요.
회사에서 내 뒷담화를 하는 동기가 있어 정말 힘들어.,회사 동기가 내 뒷담을 많이 해서 기분이 안 좋으시군요.
전에 다녔던 회사가 망해버렸으면 좋겠어.,전 직장에 악의적인 감정이 있어 보이세요.
안 되겠어. 이제 내 친구랑 절교하기로 했어.,친구랑 절교하기로 하셨군요. 좀 더 구체적으로 말씀해주시겠어요?
누가 악의적으로 소문을 내고 있어.,누가 악의적으로 소문을 내고 있군요. 왜 그렇게 생각하세요?
이러면 안 되지만 직장 상사에 대해 악한 마음이 계속 생겨.,직장 상사에 대해 악한 마음이 계속 생기시는군요. 무슨 일 있으셨어요?
어제 상사가 퇴근 직전에 내게 일을 넘기더라?,그렇군요. 그 후에 어떻게 하셨나요?
아 남자 친구가 날 두고 바람을 피웠더라?,무슨 상황인지 더 자세히 설명해 주시겠어요?
짜증나. 직장 상사가 나한테만 일을 더 주는 느낌이야.,일을 더 많이 주는 것 같아요?
빨리 친구를 만들지 않으면 왕따가 될 거 같아.,친구를 빨리 만들지 못할까 봐 걱정이 되시군요. 친구를 만들 수 있는 좋은 방법을 떠올려 볼까요?
직장 동료가 내 험담을 해서 내 평판이 안 좋아졌어. 나도 그 사람의 평판을 깎을 거야.,사용자님께서 악의적으로 동료의 평판을 깎고자 하시는군요.
내 친구가 내 여자친구랑 만나고 있대.,친구가 내 여자친구와 만나고 있다는 소식을 들었을 때 어떠셨나요?
남자친구를 실험해보려고 해.,남자친구를 시험 하실 거군요. 왜 그러시죠?
건강을 해치는 일등 공신은 스트레스야. 스트레스는 악한 존재야.,건강을 해치는 스트레스가 악의적이다는 말씀이죠?
아내가 일부러 악의적인 감정으로 그런 게 아니고서야 나한테 이럴 수 있을까?,아내분과 무슨 일이 있으셨나요?
오늘 김 대리랑 대판 싸웠어.,왜 싸우셨나요?
아이가 커갈수록 너무 반항적이고 말도 사나워져서 화가 나.,아이가 안 좋게 변해가는 것 같아 화가 나셨군요.
아내가 요즘 나에게 너무 못되게 굴어.,아내 분과 무슨 일이 있으셨어요?
어제 병원에 갔더니 웬 검사를 그렇게 많이 하는지 모르겠어.,어떤 검사를 받으셨어요?
술을 끊어야 하는 데 쉽지 않아.,술 때문에 문제가 생기고 있나요?
딸 때문에 짜증 나 죽겠어.,따님때문에 짜증이 나시는군요. 무슨 일이 있으세요?
가끔 눈이 너무 건조하고 머리가 아파.,무슨 스트레스 받으시는 일 있으세요?
나를 이렇게 악의적으로 대할 수가 없어.,누군가 나를 악의적으로 대하는 것 같아 기분이 안 좋으시군요.
술이 건강에 나쁜 건 아는데 끊을 수가 없어.,술을 많이 좋아하시나 봐요.
내 동생이 너무 싫어.,동생을 많이 싫어하시는군요. 특별한 이유가 있는지 여쭤봐도 될까요?
정말 이번에는 못 참겠어. 파혼하고 싶어.,파혼하고 싶은 마음이 드시는 것 같아요. 혹시 어떤 이유가 있으신지 여쭤봐도 될까요?
나 정말 이러다 정신적으로 문제가 생길 것 같아. 악의적인 생각만 들어. 그러나 내가 나쁜 게 아니야.,악의적인 생각이 들다니 무슨 일인지 물어도 될까요?
아내가 악의적으로 다른 가족들에게 나에게 불리한 이야기를 해.,아내 분이 어떤 이야기를 하셨는지 말씀해 주실 수 있으신가요?
요즘 여기저기 안 아픈 곳이 없네!,요즘 건강이 나쁘신가 보네요.
우리 회사는 부서 간 실적 경쟁이 치열해서 그런지 사람들이 아주 서로 난리야.,회사가 부서 간 경쟁이 매우 치열하군요.
직장에서 소심한 성격 때문에 문제가 있어서 힘들어.,어떤 문제 때문에 힘이 드시나요?
내 전 남자 친구가 결혼한다고 청첩장을 보내왔어.,전 남자 친구가 청첩장을 보냈군요. 어떻게 받으셨어요?
나 친구와 싸웠어! 너무 화가 나.,친구와 싸워서 화가 나셨군요. 어떻게 된 일인지 자세하게 말씀해 주시겠어요?
내 의견을 항상 묵살하는 직장 선배한테 복수하고 싶어.,직장 선배가 어떠한 방식으로 본인의 의견을 묵살하는지 조금 더 구체적으로 말씀해 주실 수 있을까요?
직장 동료들한테 화가 나서 복수하고 싶어.,직장 동료들과 어떤 일이 있었는지 자세히 말씀해 주시겠어요?
나 정말 직장 상사 때문에 미치겠어. 직장 상사를 어떻게 괴롭힐 수 있을지 고민 중이야.,직장 상사에 대한 악의적인 마음이 있으시군요. 구체적으로 어떤 일이 있는지 설명해 주실 수 있을까요?
오늘 일부러 아들에게 옆집에 사는 학생과 비교되는 말을 했지.,그런 말씀을 하신 이유가 있을까요?
항상 남을 미워하는 마음으로 살다 보니 정신 건강에 너무 안 좋은 것 같아.,남을 미워하는 마음이 많으셨나 보군요.
우리 팀 동료 하나가 있는데 난 그 사람이 정말 너무 싫어.,왜 그렇게 그 사람을 싫어하시나요?
요즘 직장 내에서 왕따시키는 사람들이 많다고 하더라.,그렇군요. 주변에 그런 사람이 있나요?
요즘 일이 너무 많아졌어.,그렇군요. 일이 많아져서 힘드시겠네요.
부인의 친구가 자꾸 돈을 빌려 가서 늦게 돌려줘서 화가 나.,자주 그러면 속상할 텐데요. 큰돈을 빌려 가는 것인가요?
이번에 걔가 승진 못 했으면 좋겠어.,무슨 일 때문에 그렇게 생각하는지 알려 줄 수 있을까요?
나이가 들고 중년이 되니까 건강이 걱정되네.,건강에 대해 걱정하고 계신 것으로 보이는데 어떤 점이 가장 불안하세요?
친구가 나를 험담하는 얘기를 들었어. 너무 화가 나서 복수하고 싶어.,친구가 나를 험담해서 크게 화나셨군요. 복수하고 싶을 만큼 미운 그 친구에게 하고 싶은 말이 있나요?
출산한 뒤 남편의 돌변한 태도에 화가 나. 너무 화가 나서 남편에게 해코지하고 싶을 정도야.,남편의 변한 태도에 마음이 아주 힘드셨겠어요. 주로 어떠한 남편의 언행에서 화가 나시는 걸까요?
전 여자친구가 나에 대해 회사에 이상한 소문을 퍼트리고 다녀서 괴로워.,전 여자친구가 악의적인 소문을 뿌리고 다녀 마음고생이 심하시겠어요.
오늘도 회사에서 너무 힘들었어.,고생하셨어요. 오늘 회사에서 무슨 일이 있으셨어요?
서류 전형에서 친구만 합격했다는 소리를 들었어.,친구만 합격하신 상황이군요.
코로나 확진자가 의도적으로 엘리베이터 버튼에 재채기하는 영상을 뉴스에서 봤어.,뉴스에서 그런 소식을 보고 어떠셨나요?
요즘 회사에서 임금 피크제를 도입한다는 소리가 있어.,회사에서 새로운 임금제를 도입하는군요.
먹고 살기 진짜 힘들다.,요즘 힘드시군요. 혹시 무슨 일이 있었나요?
요즘 자꾸 부정적인 생각만 드네.,왜 그러셨을까요? 더 자세한 얘기 해주실 수 있나요?
회사에서 팀장이 이유 없이 나한테 화내는 것 같아.,매우 속상하셨겠어요. 팀장님에게 이유 없이 화내는 부분에 관해서 이야기해 보셨나요?
누가 사무실에서 내가 하는 업무를 일부러 지워 버렸어.,업무를 일부러 지워 버렸다니 정말 당황스러우셨겠어요.
내 전 직장 사수가 나에 대해서 안 좋은 말을 퍼트리고 다닌 거 있지.,그런 말을 들으시다니 화가 많이 나셨겠어요.
친구가 너무 한 기분이야.,어떤 것 때문에 그렇게 생각하세요?
오늘 정말 화가 났어. 부장님은 정말 양심도 없어.,그러셨군요. 무슨 일이 있었나요?
시누이가 요즘 나를 괴롭히는 것 같아서 화가 나.,어떤 일 때문에 그런 생각을 하게 되셨나요?
직장 상사가 날 악의적으로 괴롭히는 것 같아.,직장 상사가 날 악의적으로 괴롭히는 것 같군요. 어떤 점 때문에 그렇게 생각하셨나요?
전 남자친구가 결혼한대. 가서 훼방 놓을 거야.,전 남자친구 결혼식을 방해하려고 하신다니 악감정이 있으신가 보네요.
철수가 이번 공무원 시험에 떨어져 버렸으면 좋겠다.,철수에 대해 그렇게 악의적인 이유라도 있나요?
전 남자친구가 헤어지고 바로 다른 여자 만났어. 어이가 없네.,전 남자친구가 바로 다른 사람 만나서 기분이 안 좋으시겠어요.
내 친구가 불행해졌으면 좋겠어.,내 친구가 불행해졌으면 좋겠군요. 좀 더 자세히 말씀해주시겠어요?
나한테 계속 일을 넘겨주는 동료가 있어. 짜증나서 나도 꼭 업무 넘겨줄 거야.,지속적으로 일을 떠넘기는 동료 때문에 짜증이 나셨군요.
요즘 시대가 어떤 시대인데 과장님은 나한테 저런 말을 하지? 화가나.,과장님에게서 시대 착오적 발언을 듣게 되어 화가 나셨군요.
팀장님이 빨리 내라고 엄청 재촉했어. 짜증나서 대충 작성해서 제출해버렸어.,팀장님이 재촉하셔서 짜증나셨군요.
과장님이 나한테 맨날 잔심부름을 시켜서 실수인 척하고 다른 물건을 사왔어. 너무 짜증나.,과장님이 자꾸만 일과 관련 없는 심부름을 시키셔서 화가 났군요.
직장동료가 내말을 계속 무시해서 오늘 나도 무시해봤어. 매번 너무 화가 났어.,직장 동료가 한두번도 아니고 매번 말을 무시해서 화가 나셨군요.
야근을 하면서 야근수당도 안 챙겨줘서 고발했어. 짜증나.,야근수당을 안 챙겨줘서 고발을 하셨군요. 짜증이 많이 나셨겠어요.
나보다 공부 잘하는 얄미운 애가 대학에 떨어졌으면 좋겠어!,친구가 나보다 공부를 잘해서 얄미웠겠어요.
오늘 시험 결과가 나왔는데 시험을 잘 못 본 친구가 우울해하는 모습을 보며 기분이 좋았어.,시험을 잘 못 본 친구가 우울해하는 모습을 보고 기분이 좋으셨군요.
나보다 공부를 잘하는 사람이 세상에 없었으면 좋겠어! 나보다 잘하는 사람이 있는 게 싫어.,자신보다 공부를 잘하는 사람이 없기를 바라시는군요.
평소 나를 무시하던 친구가 의대에 불합격해서 아주 고소했어.,나를 무시하던 친구가 의대에 불합격해서 고소하셨군요.
은근히 나를 무시하던 친구가 오늘 나보고 볼품없다고 했어. 그래도 오랜 친군데 나빴어!,친구가 나에게 볼품없다고 해서 싫었겠어요.
나보다 성적이 높아 늘 신경 쓰였던 친구가 크게 다쳤다고 들었는데 순간 기뻤어. 이런 내게 화가 나.,친구가 다친 걸 기뻐한 본인에게 화가 나시는군요.
모르는 것을 물어볼 때마다 일부러 틀린 답을 알려주는 친구의 교과서를 찢어버렸는데도 화가 안 풀려.,친구가 매번 일부러 틀린 답을 알려줘서 화가 나셨겠어요.
시험에 자신이 없어서 일부러 아픈 척을 하고 학교를 안 갔어.,일부러 시험을 보러 가지 않으셨군요.
나를 구박하는 선생님이 아프셔서 학교에 안 나왔으면 좋겠다고 생각했어. 왜 나한테만 계속 그럴까?,나를 구박하는 선생님이 아프기를 바랐군요. 나에게만 구박하는 이유가 있다고 생각하나요?
공부 잘한다고 잘난 체를 하는 친구가 화장실에 있을 때 불을 껐어. 당황할 걸 생각하니 고소해.,친구가 공부 잘한다고 잘난 체해서 얄미웠겠어요.
지난 시험에서 나보다 성적 잘 받은 친구한테 급식 국물을 엎질렀어.,친구가 성적을 잘 봐서 얄미웠나 보군요.
나를 계속 괴롭혔던 애가 너무 미워서 오늘은 그 애 가방 끈을 자르고 도망쳤어.,많이 미웠었나 보네요. 가방 끈을 자르기까지 하고요.
매일 나에게 험담하는 친구를 골탕 먹이고 싶은데 어떻게 해야할 지 모르겠어.,험담하는 친구에게 너무 화가 나서 골탕 먹이고 싶군요.
나보다 공부 잘하는 애를 내가 질투심에 밀치고 갔어.,공부 잘하는 친구가 질투가 났군요.
너무 미운 애가 있는데 어떻게 따돌릴지 고민이야.,따돌리고 싶을 정도로 미웠나 보네요.
내게 거짓말을 했던 친구한테 일부러 발을 걸어 넘어지게 했어.,거짓말을 했던 친구에게 화가 나서 그런 행동을 했군요.
나를 괴롭힌 친구의 신발을 몰래 숨겨놨어.,그런 일이 있었군요.
나를 시기하는 친구를 따돌리고 싶어서 다른 친구들에게 그 애에 대한 거짓말을 했어.,친구에게 질투가 나 그런 일을 하셨군요.
나를 따돌렸던 친구에게 너무 화가 나서 그 친구를 한대 쳤어.,친구를 치셨다니 화가 많이 나셨나보네요.
나를 놀렸던 친구를 혼내주려고 일부러 선생님 앞에서 우는 척을 했어.,그런 일이 있었군요. 조금 더 말씀해 주시겠어요?
내 친구를 괴롭힌 애에게 복수하기 위해 그 애의 비밀을 일부러 말하고 다녔어.,화가 나서 그런 행동을 하셨군요.
내 친구 욕을 했던 애한테 어떻게 복수를 할지 고민하고 있어.,친구를 욕하는 말에 화가 많이 나신 것 같아요.
나를 따돌렸던 친구 책 위에 일부러 낙서를 했어.,따돌렸던 친구 때문에 많이 화가 나셨군요.
나를 차버린 사람이 나를 못 잊어서 힘들어 했으면 좋겠어.,화가 많이 나신 것 같아요. 어떻게 하는 게 좋을까요?
남자 친구랑 헤어졌는데 아마 그는 나같이 잘해주는 사람 못 만날 거야. 화를 참을 수가 없어.,헤어지셔서 화가 많이 나시겠어요.
애인이 잘못한 것을 다른 사람들이 다 알았으면 좋겠어.,애인이 큰 잘못을 했군요. 화가 나시겠어요.
나를 떠난 그 사람이 평생 연애 못했으면 좋겠어.,이별하셨군요. 조금 더 자세히 말해주시겠어요?
결혼을 신분상승의 기회로 삼는 친구를 욕했어.,결혼으로 신분상승을 하려는 친구가 있군요.
결혼 따로 연애 따로 생각하는 친구를 보면 결혼 상대자가 불쌍하고 화가 나.,친구의 가치관 문제로 화가 나셨군요.
내 애인을 보고 비웃은 친구에게 애인이 생기면 똑같이 반응할 거야.,친구가 애인을 보고 비웃었군요. 분노하셨겠어요.
