human,system
곧 있으면 부인이 출산하는데 빨리 우리 아이를 보고 싶어.,아이를 빨리 보고 싶겠어요. 출산이 얼마 남지 않았으니 축하할 일이네요.
나 입대 전에 친구가 소개팅을 시켜준다고 했거든. 그런데 연락이 없어. 날 갖고 논 것 아닐까?,친구가 약속을 지키지 않으니 실망이 크시겠어요. 연락이 끊긴 지 얼마나 된 것인가요?
아들이 중간고사가 내일부터인데 도대체 공부는 하지 않고 계속 게임만 하고 있어.,아들이 시험 준비는 안 하고 게임만 하는 게 불만이신 거군요.
나는 정말 이직하고 싶은데 취업이 안 돼서 조급해져.,마음이 다급해지신 것 같아요. 어떤 상황인지 들려주실 수 있으세요?
직장 그만둬야 할까 봐.,직장에서 어떤 일이 있었는지 더 말씀해 주실 수 있나요?
요즘은 미래를 생각하니 점점 초조해지네. 남자친구에게 짜증을 많이 내고 있어.,요즘 초조함을 느끼시는군요. 어떤 일인지 여쭤봐도 될까요?
회사에서 한 명만 뽑아서 해외로 연수를 보내준다는데 안 되면 어떻게 하지?,해외로 연수를 한 명만 보내서 불안하시군요.
요즘 친구들 때문에 너무 힘들어.,친구들과 어떤 문제가 있나요?
왜 모두 취업을 하려고 안달이 나 있을까.,취업에 대한 회의감이 드시는군요.
앞으로 수능이 얼마 안 남았는데 아들이 공부는 안 하고 매일 게임만 해서 걱정이야.,수능이 얼마 남지 않아 걱정되시는군요.
아직 애들이 고등학생인데 가진 돈은 없고 이 집도 하우스 푸어야. 어떻게 하면 좋지?,경제적인 여유가 없어 걱정이시군요.
이번에 주식이 떨어졌어.,주식가격의 하락으로 걱정이 많으시군요.
긴장된다. 긴장돼.,긴장이 되고 걱정이 되시는군요. 무슨 일 이신가요?
큰딸이 이번에 대학 진학하는데 도대체 어쩌려는 건지 모르겠어.,어떤 어려움이 있나요?
내 친한 친구가 자꾸만 돈을 빌려 가서 갚지 않아. 작은 푼돈이지만 정말 짜증 나.,친한 친구가 돈을 빌리고 갚지 않으시군요.
나만 대인관계에 집착하는 것 같아.,왜 그런 느낌이 드나요?
친구한테 돈 빌려준 게 있는데 원래 갚기로 한 날보다 계속 늦어지고 있네.,친구에게 빌려준 돈을 받지 못해 고민이시군요.
저번에 면접 본 회사에서 이번 주에 면접 결과 알려준다고 했는데 왜 이렇게 연락이 없지.,면접 결과를 기다리고 있군요.
열심히 식사 조절과 운동도 하루에 한 시간씩 꾸준히 걷기 운동을 하는데 체중은 하나도 안 빠져.,꾸준한 노력에도 불구하고 체중이 줄어들지 않는군요. 어떤 노력을 하고 계신가요?
나 좀 속상한 일이 있었는데 생각하면 할 수록 마음이 싱숭생숭해지네.,속상한 일이 있으셔서 마음이 안 좋으시군요. 어떤 일이 있었나요?
요즘 부쩍 결혼에 대한 생각이 늘었어.,결혼에 대한 필요성을 나날이 크게 느끼시는 모양이에요. 
내일 자기소개서를 내는 날인데 아직 못 썼어.,자기소개서를 내는 날인데 아직 못 쓰셨군요.
여자친구가 매일 보고 싶어서 안달 나 죽겠어.,여자친구를 매일 보고싶어 하시는군요.
이직에 꼭 성공하고 싶은데 어떻게 하면 될지 모르겠어.,이직에 꼭 성공하고 싶어서 안달 난 상황이군요. 현재 이직할 회사로 생각해둔 곳이 있을까요?
빨리 취직하고 싶어. 대학 졸업한 지 일 년이 넘도록 아직도 취직을 못 해 걱정이네.,생각만큼 빨리 취직되지 않아서 초조한 상태 시군요. 취업을 빨리하고 싶은 이유라도 있을까요?
지난주에 면접을 봤는데 아직 연락이 오지 않아서 안달이 나네.,면접에 대한 결과를 기다리느라 마음이 초조하시겠어요. 결과가 어떨 것 같으세요?
이번에 내가 원하는 모의고사 등급이 나올까? 시험을 볼 때마다 성적이 바뀌어서 불안해.,원하는 등급이 나오지 않아서 불안하신가 봐요. 자세히 말씀해주세요.
지금 진로 때문에 고민이 많아.,진로의 어떤 부분 때문에 고민이신가요?
취직을 못 해서 불안하네. 친구들은 다 안정적인 직장에 들어갔는데.,취업을 준비하시는 것이 힘드시군요.
오늘 면접이 있는데 긴장되고 초조해.,면접 때문에 초조한 마음을 가지고 계시네요. 무엇이 걱정되세요?
취업하지 못할까 봐 초조해.,취업이 되지 않아 초조하시겠어요. 취업 준비는 어떻게 하고 계세요?
나는 언제쯤 취업할 수 있을까? 자신도 없고 자존감이 너무 내려갔어.,취업 때문에 많이 힘드신 것 같아요. 취업하지 못해 고민하시는 게 뭘까요?
남편하고 말할 때 말이 통하지 않는 느낌이 들곤 해.,많이 속상하시겠네요. 왜 그런 느낌이 드실까요?
지난해부터 어깨가 너무 아파서 잠들기가 어려울 정도야.,많이 힘드시겠네요. 병원에는 가보셨어요?
남자친구와 빨리 결혼하고 싶어.,왜 남자친구와 결혼하고 싶은가요?
시어머니가 자꾸 아들 낳으래.,자꾸 강요하시면?힘들죠. 괜찮으신가요?
오늘 회사 면접을 봤어.,면접을 잘 보셨나요?
이제 곧 결혼해야 할 나이인데 결혼할 사람이 없어서 큰일이야.,결혼해야 하는데 결혼할 사람이 없으시군요.
면접 결과가 나왔는데 또 떨어졌어.,떨어지셨다니 아주 속상하시겠어요.
친구랑 다투고 나서 내가 먼저 사과를 했는데 답장이 안 와.,그러셨군요. 불안하고 걱정되시겠어요.
이번에 이력서 넣은 회사는 꼭 붙어야 할 텐데.,그 회사에 꼭 붙고 싶어서 안달 나신 것처럼 보여요.
나 빨리 취업해서 돈 벌고 싶어.,빨리 취업하고 싶으시군요.
남자친구가 날 안 좋아하는 것 같아.,어떤 점이 그렇게 느껴지세요?
빨리 연애를 하지 않으면 올해 크리스마스도 혼자일 텐데.,크리스마스에 연인과 함께하지 못할까 봐 걱정하고 계시는군요.
너무 취직이 안 돼서 안달이 나고 있어.,취직이 안 돼서 안달 나고 있는 마음이 느껴지는 것 같아요.
남자친구에게 전화해서 더 시간 끌지 말고 결혼하자고 할 거야.,남자친구에게 전화해서 결혼하자고 재촉할 생각이시군요.
나는 걔랑 친해지고 싶은데 걔는 아닌가 봐.,속상하시겠어요. 왜 그런 감정이 들었는지 말씀해주실 수 있나요?
왜 이렇게 사람을 안달 나게 하는지 모르겠어. 오늘 얘기를 좀 해보려고.,잘 해결되었으면 좋겠네요.
연애하는데 나만 안달 나고 매달리는 느낌이야.,남자친구한테 사랑받는 감정을 못 느끼신다는 건가요?
이달까지 당 수치를 꼭 낮춰야 해서 고민이야.,당 수치가 높아서 고민이시군요.
요즘 우리 부부 사이가 좋지 않아 대화를 안 한 지 이주가 넘었어.,부부 사이가 좋지 않아 대화를 안 하고 있어서 불안하시겠어요.
나는 왜 경제적으로 여유가 없지?,경제 상황이 불안하신 건가요?
내년에 회사에서 잘릴 것 같아.,무슨 일로 그런 생각을 하게 되셨어요?
우리 딸이 너무 내 말을 안 듣고 자기 멋대로 해서 매일매일 싸우고 있어.,딸이 엄마 말을 안 들어서 너무 속상하시겠어요.
요즘 부쩍 체중이 늘어서 너무 신경질이 나.,체중이 늘어서 신경이 쓰이시는군요.
회사에서 안 좋은 일이 있었어.,회사에서 일이 있으셨군요. 어떤 일인지 구체적으로 말씀해 주실 수 있나요?
나만 친구들에게 연락하는 것 같아.,자신만 친구들에게 연락한다고 느끼시는군요. 최근에 그렇게 느끼신 일이 있으셨나요?
부모님이 계속 취업 언제 하냐고 물어봐서 짜증 나.,부모님의 취업 독촉에 기분이 안 좋아졌군요.
내가 너무 무리하는 건가 싶어. 안달이 나는 것 같아.,어떤 무리를 하고 계신 건지 알려 주실 수 있나요?
지금 코로나로 내 일을 못 하고 있어.,지금 일을 쉬고 계셔서 걱정이 많으시겠어요.
남자 친구가 이틀 동안 연락이 안 돼. 원래 이런 적이 없어서 너무 걱정돼.,남자 친구의 친구나 가족에게도 연락해 보셨나요?
동호회에서 마음에 드는 이성에게 먼저 번호를 물어봐서 연락을 했는데 답장이 오지 않아.,마음에 드는 이성에게 연락하고 답장을 기다리는 중이시군요. 연락하신 지 얼마나 지났나요?
친구가 내가 아끼는 옷을 빌려 갔는데 돌려 달라고 했더니 깜깜무소식이야.,너무 답답하시겠어요. 연락이 되지 않은 지 얼마나 되셨어요?
나는 가족들과의 관계에서 다 만족스럽지가 못해서 고민이 커.,그러시군요. 가족 중 누구와의 관계가 그런지 저에게 말씀해 주실 수 있으시겠어요?
나의 노후를 생각하면 불안한 마음을 지울 수가 없어.,많이 불편해 보이시는데 어떤 일로 그러시는지요?
친구들 사이에서 인기 있는 친구가 되려면 어떻게 해야 할지 알 수 없어서 답답해.,어떻게 하면 인기가 있을지 몰라서 답답하시군요. 주변에 인기 있는 친구가 있으신가요?
나 남자 친구가 없어서 너무 외로워. 빨리 연애하고 싶어.,남자 친구가 없어서 외로우시군요. 남자 친구를 사귀기 위해 어떤 노력을 하고 계시는가요?
군대 간 남자 친구가 내가 보고 싶다고 수시로 연락하면서 안달이 나 있어.,남자 친구가 많이 좋아하나 봐요. 군대에서 힘들어 더 많이 찾는 것 같아요.
결혼한 지 칠 년이 지났는데 아이가 안 생겨서 마음이 급해지고 있어.,오랫동안 아이가 생기지 않아서 마음이 급해지셨군요. 이럴 때 이야기를 나눌 사람이 있을까요?
내 친구들은 다 결혼도 하고 아기도 있는데 나만 아직이야.,결혼한 친구들을 보니 생각이 많아지셨군요. 친구분들을 보면 어떤 감정이 드세요? 
남편이 내년 퇴직이야. 앞으로 돈 들어갈 일이 많은데 남편은 천하태평이니 나라도 지금부터 아르바이트라도 해야 할까 봐.,앞으로 아르바이트를 통해 경제적인 문제를 해결하시는 건가요?
이제 퇴직할 때가 얼마 안 남았는데 노후 자금이 충분한지 모르겠어. 요새 노인 경제력 문제가 심각하다고 들었어.,노후 경제력 문제로 고심이 많으시군요? 혹시 어떤 준비를 해 놓으셨나요?
내가 형보다 많이 부족해서 화가 나.,많이 화가 났군요. 어떤 부분이 부족하다고 생각해요?
이번에도 면접에서 떨어졌어. 갈수록 마음이 조급해져.,취업 걱정에 마음이 불안하신 가봐요. 불안한 마음을 없애기 위해 무엇을 할 수 있을까요?
내가 한 실수로 팀장님이 화나셨을까 봐 걱정이 태산이야. 가만히 있질 못하겠어.,실수 때문에 초조해하고 계시는군요. 팀장님한테는 아직 아무런 말씀이 없으셨나요?
집에서만 있었더니 여행이 너무 가고 싶어.,여행을 가고 싶으시군요.
빨리 여자 친구랑 결혼하고 싶어.,여자 친구를 정말 사랑하시나 봐요. 결혼에 대해 여자 친구분과 이야기는 해 보셨나요?
서른이 다 됐는데 아직 연애를 한 번도 못 했어.,연애 경험이 없어 걱정이시군요.
친구들이 이제 하나둘씩 결혼하는데 나는 언제 결혼하고 아기를 낳지?,친구들의 결혼 소식에 마음이 초조하시군요. 결혼하기 위해 가장 필요한 게 무엇이라고 생각하세요?
이제 자꾸 나이가 들어가니까 내가 목표하는 재정에 도달할 수 있을지 마음이 급해져.,목표하는 재정에 도달하지 못하실까 봐 마음이 급해지셨군요. 목표한 재정이 아주 높나요?
나만 빼고 모두가 연애하고 결혼하고 아이 낳고 잘 사는 것 같아.,나만 빼고 모두 잘 사는 것 같이 느껴지셨군요. 어떤 점에서 더욱 그렇게 느끼게 되셨나요?
딸이 시집을 안 가서 걱정이야.,따님이 결혼을 안 해서 걱정되시겠어요. 본인이 하는 일에 만족해서 그런 건 아닐까요?
이번에 면접 보고 온 기업에 최종 합격할 수 있을까? 너무 불안해.,면접 결과 때문에 불안하군요. 주변 또래 친구들과 대화하면서 마음을 진정시킬 수 있을까요?
여자친구가 연락을 안 받아.,여자친구와 연락이 닿지 않아 답답한 상황이시겠어요.
어제 남자친구가 갑자기 헤어지자고 해서 너무 마음이 아파.,남자친구가 갑자기 헤어지자고 해서 마음이 아프시군요.
나도 몸에 좋다는 것 좀 챙겨 먹어야 하겠어.,그런 생각을 하시게 된 계시가 있으세요?
가을이 되니 연애가 너무 하고 싶어!,저도 공감합니다. 연애하려면 어떤 것부터 하면 좋겠다고 생각하세요?
과연 내가 졸업하기 전까지 연애할 수 있을까?,그전까지 꼭 연애하고 싶으신 모양이에요.
여자친구가 자꾸 결혼을 피해.,결혼하고 싶은데 여자친구와 뜻이 맞지 않나 보네요.
취업을 못 해서 죽겠어.,취업 때문에 조급한 마음이 생기시나 보네요.
연애를 오래 했는데 그는 왜 결혼하자는 말이 없을까?,결혼하자는 말이 없어 불안하신가요?
내 나이가 벌써 서른인데 결혼을 못 하고 있다니 정말 불안해.,결혼해야 할 나이가 오니 불안하시겠어요.
직장 내 유학 프로그램에 보내 달라고 여기저기 아는 사람에게 애원하고 있어.,안달이 나셨군요.
어떻게 하지? 이번에 새 학기가 됐는데 친구를 어떻게 사귀어야 할지 모르겠어!,새 학기에 친구 사귀는 게 걱정이시군요.
저번에 소개팅으로 만난 여자분이 자꾸 답장이 늦어.,답장이 늦게 와서 기다리시느라 힘드시겠어요.
취업하기 정말 힘들다. 면접을 몇 번 봤는지 모르겠어.,취업 준비 기간이 길어져서 많이 조급하신 것 같아요.
오늘 돈 갚기로 했는데 친구가 연락이 안 돼. 나도 그 돈이 필요한데.,친구가 제때 돈을 갚지 않아 화가 나셨군요.
코로나 때문에 결혼식이 또 밀렸어. 도대체 언제 할 수 있는 거야.,결혼식이 또 한 번 밀려 초조하시겠어요.
나는 언제 합격할 수 있을까?,합격을 못 할까 봐 초조하시군요.
빨리 취업을 해야 학자금 대출을 갚을 텐데 취업이 안돼서 속상하고 불안해.,취업이 안 되어 속상하시군요.
집에서 재수를 허락해주지 않을 거라 너무 걱정돼.,재수를 할 수 없을까 봐 걱정되시는 군요.
엄마 반지를 잃어버렸는데 혼이 날까 봐 두려워.,반지를 잃어버려 혼이 날까 봐 두려우시군요.
아빠가 이번 시험에서 평균 점수를 넘지 못하면 용돈을 끊는대서 화가 나.,아버지가 용돈을 끊으실까 봐 걱정되는군요.
아 짜증나. 친구들 만나기로 했는데 용돈이 끊겨서 나갈 수가 없어.,용돈이 끊겨서 짜증나시는군요.
집이 가난해서 내가 돈을 벌어야 해. 너무 불행해.,돈을 벌어야 하는 상황에 불행함을 느끼시는군요.
엄마 아빠는 나한테 관심이 없어. 성적이 오르면 관심을 가져줄까?,부모님이 나에게 관심이 없으셔서 속상하시군요.
엄마가 오늘 숙제 검사한다고 했는데 아직 못 끝냈어. 어떻게 하지.,숙제를 마치지 못해서 걱정되시는군요.
오늘까지 부모님 사인 받아 오랬는데 엄마가 출장을 가셨어. 학교에 가서 혼나면 어떡하지?,학교에 부모님 사인을 제출하지 못할까 봐 걱정되는군요.
학교에 늦어서 아빠가 데려다 준다고 했는데 아직도 안 와. 지각할까봐 걱정 돼.,시간이 다 되도록 아버지가 오지 않아 걱정되는군요.
내일 가족 여행을 가는데 시험이 코앞이라 너무 짜증나.,여행을 앞두고 시험이 있어 짜증나는군요.
학교에 늦어서 엄마 출근길에 나 좀 데려다 달라고 했는데 엄마가 화가 났을까?,데려다 달라고 해서 어머니가 화가 났을까봐 걱정되는군요.
사랑한다는 말을 많이 하면 매달리는 것처럼 보일까 봐 참고 있어.,남자친구로부터 안달하는 모습을 보여주기 싫어서 표현을 참고 계시나보네요.
배 속의 아이가 건강하게 태어나야 할텐데 걱정되네.,태어날 아이의 건강을 걱정하시는군요.
사람들이 선남선녀라 하는 저 커플이 깨졌으면 좋겠어.,한 커플을 맘에 안 들어 하시는 거 같아요.
애인이 날 좋아하는 거보다 내가 애인을 더 좋아하는 거 같아.,애인을 더 좋아하시는 마음이 큰가 봐요.
연락이 닿지 않는 애인에게 욕설이 가득한 문자를 보냈어.,연락이 닿지 않는다고 너무 초조하신 거 같아요.
싸워서 화가 난 내게 아무런 연락도 없는 애인에게 먼저 연락을 할지 고민이야.,애인 분과 싸우신 후에 고민하고 계시는군요.
남자에게 늘 당하면서 남자 없이는 못 사는 친구에게 잔소리하려고 해.,그 친구를 많이 걱정하시나 봐요.
안 좋게 헤어진 전 연인이 내 꿈에 나왔어. 자꾸 생각이나.,헤어진 전 연인이 꿈에 나왔군요.
연애를 못 해 안달 난 친구가 있는데 이따금 거슬려.,거슬리는 친구분이 있으시군요.
남자친구와 싸워서 기분이 안 좋은데도 또 보고 싶은 게 참 속상해.,복잡한 기분인 것 같아 이해가 어렵군요.
전 남자친구에게 내가 행복하게 사는 모습을 보여주려고 에스엔에스에 사진을 올렸어.,전 애인에게 잘사는 모습을 보여주고 싶으셨나 봐요.
애인이 내게서 마음이 떠난 것 같지만 다시 나에게 돌아왔으면 해.,전 애인의 마음을 돌리고 싶으신 거군요.
부산 역에서 열두시에 만나기로 한 친구를 한시까지도 기다리고 있어.,한 시간이나 기다리고 있다니 기분이 안 좋겠어요.
유서 비슷한 에스엔에스를 남기고 연락이 없는 친구에게 열 번이 넘게 전화를 했어.,친구와 연락이 안 돼서 걱정이 되시겠어요.
오늘 퇴근 전까지 꼭 끝마쳐야 할 업무가 쌓여있는데 동료 일처리가 느려 화가 나.,동료 때문에 화가 나시는군요.
막차 시간이 얼마 안 남았는데 부장님이 삼 차를 가자고 해 미치겠어.,막차를 타려면 마음이 급하겠어요.
오늘까지 처리해야 하는 팀 프로젝트 보고서 때문에 동료에게 문자를 보냈는데 답장이 안 와 미치겠어.,연락이 없어 답답하시겠어요.
오늘 면접시험이 있는 날인데 알람시계가 고장이 나서 아침에 늦잠 자버렸어.,시계가 고장이 나서 늦잠을 주무셨군요.엄청 당황하셨겠어요.
대학교 입학해서 시험기간마다 친구는 여유로운 반면 나는 혼자 조급해 져 짜증나.,시험 때 마다 조급함을 느끼나보네요.
