human,system
나를 괴롭히는 애들을 혼내 주고 싶어. ,괴롭히는 애들을 혼내 주고 싶으시군요. 지금 어떤 마음이신가요?
내가 따돌림을 당할 때 도와주지 않는 친구들이 너무 미워.,따돌림당할 때 도와주지 않는 친구들이 미우시군요.
나를 괴롭힌 사람들이 똑같은 일을 당했으면 좋겠어.,괴롭힌 사람들이 똑같은 일을 당하길 바라시는군요. 어떤 마음이신가요?
나랑 아내가 귀농하려고 하는데 아들이 반대하는 게 괘씸하네.,아드님이 귀농을 반대해서 화가 나셨군요.
내가 보험을 안 들어놨다고 아들이 타박하는 게 참 괘씸하네.,아드님 때문에 화가 나셨군요. 좀 더 자세히 말씀해 주시겠어요?
저렇게 불친절한 간호사는 처음 보네. 정말 불쾌하다.,불친절한 간호사 때문에 마음이 상하셨군요. 좀 더 자세히 설명해 주시겠어요?
다른 남자 만나는 걸 내가 뻔히 알고 있는데 아무 일 없다는 듯 행동하는 아내 때문에 기분이 더럽네.,아내분의 행동에 화가 나시는군요.
면허도 없는 아들이 내 차를 운전해서 사고가 났어. 정말 말도 안 되는 일이야!,아드님의 무책임한 행동에 화가 나셨군요.
우리 집은 지옥이야. 가족 간에 대화가 안 되고 서로를 미워해서 화가 나.,가족끼리 사이가 좋지 않아서 화가 나는군요.
우리 형은 너무 이기적이야. 매사 자기밖에 모르는 형 때문에 화가 나.,이기적인 형 때문에 힘드시겠어요. 더 자세히 말해 주실래요?
아빠는 너무 교활하고 엄마는 순진해서 화가 나.,그런 두 분을 보는 것이 많이 괴롭겠어요.
아들의 예비 신부가 우리에게 신혼집을 마련하라면서 무리한 요구를 하는 게 화나.,예비 사돈댁에서 무리한 요구를 하시니 화가 나셨군요. 좀 더 자세히 얘기해 주시겠어요?
건물주가 가겟세를 터무니없이 올려 어쩔 수 없이 이전해야 할 것 같아 화가 나.,가게를 이전해야 되는 상황이라니 정말 화나실 것 같아요.
회사에서 권고사직을 권유해 실업급여를 받도록 요청했는데 거절당해서 화가 나.,좀 더 자세히 얘기해 주시겠어요? 권고사직 권유로 실업급여를 요청했는데 거절당했다고요?
평소 연락도 없던 큰아들이 내가 퇴직금을 받는다는 사실을 알고서 갑자기 돈 달라고 연락하네.,연락 없던 아들이 갑자기 돈을 달라고 연락했군요. 기분이 어떠셨나요?
내가 이렇게 아픈데도 자식들이 아무도 집안일을 대신 안 챙겨 줘서 화가나.,내가 이렇게 아픈데 자식들이 아무도 집안일을 돕지 않아 화가나셨군요.
신랑과 대화 중에 싸워서 노여워.,신랑분과 싸워서 많이 노여우시겠어요.
예비 처가댁에서 서울 전세를 이야기하시는데 여자친구는 가만히 아무 말도 안 하고 있으니 화가 났었어.,여자친구가 같은 편이 되어 주지 않아 화나셨군요. 여자친구와 상의한 이야기가 있으신가요?
내 친구들은 도대체 왜 시간 약속을 하나도 안 지키는지 모르겠어.,약속한 시각에 만남이 이뤄지지 않아 화가 많이 나셨군요.
부하직원이 또 실수했지 뭐야. 오더를 잘못 내려서 엉망이 됐어.,부하직원이 실수해서 기분이 안 좋으신가요?
건강이 나빠서 죽는 것은 너무 화가 나.,건강 악화로 죽는 것에 화가 나는 특별한 이유가 있을까요?
나이가 들수록 치매가 생기는 것 같아.,나이가 들면 들수록 치매가 생긴다고 생각하시는군요.
명절에 맨날 시댁 먼저 가서 짜증 나.,시댁에 먼저 방문해서 속상하시겠어요.
친구가 나한테 어떻게 이럴 수 있지?,친구와 무슨 일이 있으신가요? 더 자세히 말씀해 주실 수 있나요?
아니 무슨 일방적으로 약속을 바꾸는데?,누군가 약속을 멋대로 바꿔서 화가 나셨나 봐요.
티브이에서 노후준비 얘기가 나오는데 남편 반응이 너무 황당했어.,남편에게 황당해 하셨군요. 더 자세히 말씀해 주실 수 있나요?
회사 팀장 때문에 미칠 것 같아.,팀장에게 어떤 점이 그렇게 느끼게 하나요?
과 미팅에서 친구가 내 성형 사실을 언급했어. 분명 일부러 그런 것 같아.,친구의 행동 때문에 기분이 상하신 것 같아요.
오늘 친구와 만나기로 한 장소에 나갔는데 친구가 오지 않았어. 너무 화나!,약속을 지키지 않은 친구 때문에 화가 많이 나셨겠어요. 
내가 너무 자주 병원을 가는 것 같아.,병원에 너무 자주 가셔서 고민이시군요.
오늘 정말 인간관계에 대해 회의감도 느껴지고 분하고 열 받아.,무슨 일이에요? 화가 난 이유를 이야기해 줄 수 있나요?
내가 건강이 썩 좋지가 않지만 그래도 빌빌거리는 건 아닌데 말이야.,누가 뭐라고 하던가요?
직장 상사의 태도에 너무나 화가 나.,상사와의 관계에서 노여움이 있으셨군요. 구체적으로 어떤 일이었는지 여쭐 수 있을까요?
직장 내 상사의 괴롭힘에 복수하고 싶어.,직장 상사와의 불화로 분노하고 계시는군요?
회사 프로젝트 성과를 상사가 가로챘어.,많이 분하고 억울하시겠어요. 
회사에서 무슨 생각으로 이런 신입을 뽑은 건지 모르겠어. 지금이라도 당장 회사 그만두게 하고 싶어!,화가 많이 나신 것 같네요. 신입사원분이 무언가 잘못하셨나요?
회사에서 과장님께 혼이 나서 정말 화가 나!,회사에서 안 좋은 말을 들으셨군요.
이번에 신입사원은 책임감이 없고 일도 잘 못 해서 내가 할 일이 더 많아졌어.,신입사원이 무책임하고 일을 잘 못 해서 너무 힘드시겠어요.
아니 도대체 요즘 애들은 왜 이리 말을 안 듣는 거야.,무슨 일로 화가 나셨을까요?
이번 달에 부하직원 큰 사고를 쳤어. 수습이 안 돼.,심각한 일인가요?
항상 가장 어려운 일은 나에게 와서 정말 화가 나.,왜 항상 어려운 일이 오는 걸까요?
예의를 모르는 사람들 때문에 대인관계가 너무 힘들어.,예의 없는 사람들 때문에 힘드시군요. 무슨 일인지 설명해 주실 수 있나요?
면접 다녀왔는데 정말 화가 난다.,면접장에서 무슨 일이 있으셨나요?
요즘에도 아들 결혼으로 장사하는 사람이 있네. 어떻게 그럴 수 있지?,뭔가 기분 나쁜 일이 있으셨나 봐요.
회사를 그만두고 싶어. 화가 날 지경이야.,직장으로 인해 마음이 힘든 상황이시군요.
여자친구가 나에게 거짓말을 했어. 정말 화가나.,사실이 아님에 많이 당황하셨겠어요.
전 남자친구가 커뮤니티에 연애할 때 있었던 사적인 일들에 대해 글을 썼다는 걸 알게 됐어.,전 남자친구가 개인적인 내용의 글을 쓴 걸 보고 몹시 당황하셨겠네요.
회사일에 문제가 생겨서 하루종일 정신없이 일해야 했지만 뿌듯한 하루였어.,상사 때문에 스트레스를 받고 계시는군요. 상사분의 어떤 면 때문에 힘드신가요?
남편이 퇴직금으로 시작한 주식 투자를 잘못해서 크게 손해를 봤다는데 화가 나서 미칠 지경이야.,퇴직금이라면 노후 준비 자금인데 손실을 보아서 노여우실 것 같아요. 또 어떻게 느끼시나요?
얼마 전에 가입한 펀드가 너무 많이 떨어져서 화가 나.,펀드 손실률이 높아서 아주 속상하시겠어요. 펀드 만기가 가까운가요?
친구가 약속 시간 직전에 갑자기 약속을 취소했어.,약속이 갑자기 취소돼서 화가 났겠어요.
공기업 부당 채용 뉴스가 남 얘기 같지 않고 화가 나네.,공기업 부당 채용 뉴스를 보셨군요. 무슨 일이신가요?
업체 직원이 약속을 안 지켜서 일을 망쳤어.,너무 화나시겠어요.
내가 국가고시를 앞두고 있는데 지금 시험 거부를 강요하는 분위기라 너무 힘들어.,국가고시를 치르고 싶으신데 시험을 거부하는 분위기가 힘드신 거죠?
아니 이렇게 쑤시는 데가 많은데 쉬지도 못하고. 내 팔자야.,몸이 편치 않으신가 봐요.
교제하고 있는 남자친구와 결혼을 준비하고 있어. 그런데 남자친구가 결혼 준비에 소극적이라서 화가 날 때가 많아.,남자친구가 준비에 적극적이지 않아서 화가 나셨군요. 남자친구와 싸우지 않고 준비하시기 위해 어떻게 노력하고 계세요?
어떻게 그럴 수 있는지! 너무 화가 나! 정말 그 사람 때문에 연애도 더는 못할 것 같아!,무슨 일일까요? 연애 관련해서 화나는 일이 있으셨던 것 같군요.
친구가 빌려 간 돈을 갚지 않네. 돈 달라고 하기도 지치네.,친구가 빌려간 돈을 안갚았군요. 
나 오늘 친구랑 말다툼을 심하게 했어. 너무 열 받아.,친구랑 말다툼하고 나면 마음이 안 좋아지죠. 무슨 일이 있으셨는지 여쭤봐도 될까요?
노후를 어떻게 보내야 할지 걱정돼.,어떤 점에서 걱정되나요?
자기 일로 바빠서 내가 아파도 누구 하나 신경 써주는 사람이 없는 것 같아서 화가나.,평소 화가 날 땐 어떻게 푸시나요?
코로나가 진정되는 기미가 보이지를 않아. 교회가 문제야.,교회가 어떤 잘못을 했다고 생각하세요?
고객들의 무리한 요구까지 들어주어야 한다는 상사의 말에 너무 화가 났어.,정도에서 벗어난 요구를 들어줘야 한다니 정말 힘들겠어요. 고객의 요구에 대해 어떻게 대처하기로 하신 건가요?
나 친구랑 절교할 거야.,친구와 무슨 일이 있었는지 말씀해주시겠어요?
취업에 항상 실패하는 나를 보며 부모님께서 너무 노여워하셔. 그게 날 더 비참하게 하는 것 같아.,그랬군요. 속앓이 많이 하셨겠어요.
아무래도 내 친구가 내 험담을 하고 다니는 것 같아. 내가 얘 이럴 줄 알았어!,친구가 험담을 하셨다고 생각하시는군요. 직접 들으신 부분이 있나요?
친구랑 싸웠어! 나한테 어떻게 그럴 수 있는지 화가 나.,친구와 다툰 후 감정이 많이 상하신 것 같아요. 무슨 일로 다투셨는지 더 말씀해주실 수 있나요?
동아리에 있는 사람들이 너무 이기적인 거 같아.,무엇이 그렇게 이기적으로 보였나요?
내 주변에 있는 사람들은 왜 하나같이 똑같을까?,주변 사람들에게 무슨 일이 있으셨나요?
내가 사람들에게 베풀어도 나에게 돌아오는 건 없어.,사람들에게 어떤 것을 베풀었나요?
친구 때문에 너무 화가 나!,몹시 화가 나셨군요. 무슨 일이 있으셨나요?
왜 사람들은 배려를 모를까?,사람들이 배려를 안했군요. 무슨 일이 있으신가요?
내 동료는 너무 이기적이야.,동료가 이기적이군요. 동료와 속상한 일이 있었나요?
진짜 요즘 젊은 사람들은 왜 이렇게 약속을 안 지키는지 도통 모르겠어.,안 좋은 일이 있으신 모양입니다.
오늘 또 고객이 나한테 전화해서 욕했어. 내가 이러고 살아야 하는지 너무 화가 나.,화가 많이 나셨군요. 일하다가 실수를 하셨나요?
내 친구들이 나만 빼고 여행을 갔어.,나만 빼고 친구들이 여행을 갔군요. 그래서 기분이 안 좋으시겠어요.
친구가 취업했는데 정말 화가 나.,어떤 이유로 화가 나시나요?
이번에 의대 파업 사태를 보니 정말 개탄할 일이네.,최근에 가장 화두에 오르는 주제이지요. 
남편이랑 싸웠는데 화가 나!,남편이랑 싸웠는데 화가 나셨군요. 무슨 일 때문에 그러시나요?
산악 동호회에서 나에 대한 안 좋은 소문이 흐르나 봐. 너무 화가 나서 어젯밤에는 잠도 잘 못 잤어.,안 좋은 소문 때문에 잠도 잘 이루지 못하셨군요.
남편이 맨날 술을 먹고 늦게 들어와서 너무너무 화가 나.,남편분의 음주와 늦은 귀가 문제로 아주 속상하실 것 같네요. 남편분이 매일 음주하시는 특별한 이유가 있나요?
오늘도 같이 밥을 먹을 사람이 없어.,같이 밥 먹을 친구가 없어 외로우시군요.
친구가 생일 파티에 나를 초대 안 했어.,친구분이 초대를 안 하셔서 속상하시군요.
팀장님이 나에게 자기의 일을 시키면서 못한다고 뭐라고 하시는 데 매우 분해.,매우 화가 나고 섭섭하시겠어요.
대학교 수능시험을 봤는데 답안을 밀려 썼어.,답을 밀려 쓰다니 매우 아쉽겠어요.
오늘은 퇴근 후에 집에 들어가기 싫어. 내가 안 들어가 봐야 내가 귀한 존재란 걸 알지.,집에 들어가기 싫을 무슨 일이 있으셨나요?
나 정말 화가 나.,화가 나는 일이 있으셨나요?
딸이 사춘기라 그런가? 나한테 계속 대들어서 화를 더는 못 참겠어.,사춘기인 딸이 자꾸 덤벼서 화가 나셨군요.
일이 생겨서 휴가 날짜를 바꾸려고 했더니 안된대서 짜증 나.,휴가 일정 변경이 불가능해서 화가 나셨군요.
늦게까지 남편이 들어오지 않아 전화했는데 웬 여자가 받아서 깜짝 놀랐어. 너무 화가 나.,남편 전화를 여자가 받았다니 놀라고 화가 나실 만하네요.
남편이 나 몰래 예금을 찾아서 사용한 걸 알게 됐어. 너무 화가 나.,말도 안 하고 멋대로 예금을 찾아서 무척 화가 나셨겠어요.
나 직장 상사랑 싸웠는데 정말 싫어.,상사와 다툼이 있고 나서 기분이 좋지 않으시군요.
더 이상 남을 믿을 수 없어!,남에 대한 불신이 깊어지셨나 봐요. 무슨 일이 있으셨나요?
업무 과다로 인한 스트레스가 너무 심해.,업무 스트레스 때문에 많이 피곤하신 것 같아요.
직장의 동료들이 너무 이기주의적이라 화가 많이 나.,직장 동료들의 이기적인 태도에 화가 나신 거로군요.
나 시가에 밥 먹으러 갔다가 처음 보는 친척분 때문에 기분이 상했어.,시가에서 있었던 일에 언짢으셨던 거군요. 무슨 일이 있었는지 더 듣고 싶어요.
옆집 언니는 요즈음 가설 약장수에 몰입해서 출퇴근하다시피 가서 살아. 아무리 가지 말라 말려도 듣지를 않네!,옆집 언니에 대한 걱정이 가득하시군요.
나 원 참. 자기는 얼마나 잘났다고 그러는지 원.,무슨 일로 화가 단단히 나셨나요?
정말 화가 나.,화가 나셨군요. 무슨 일인지 여쭤봐도 될까요?
요즘은 정말 화가 나. 결혼했는데 남편이 결혼 전과 달라진 것 같아.,결혼 전과 달라진 남편에 대해 화가 나시는군요.
왜 우리 회사는 사소한 업무를 내게만 전담하라고 지시할까? 정말 이해할 수 없고 화가 나.,회사에서 과중한 업무 지시로 마음이 많이 상하시는군요. 
나랑 대학원에 같이 다니는 애가 있는데 걔는 왜 친구들 사이에서 분란을 일으킬까? 성격이 이상해.,친구 관계를 원활하게 유지하지 못하고 문제를 일으키는 친구가 있나 보군요.
최근 딸과 대화하는 데 어려움이 있어서 괴로운데 남편은 내 말을 듣기보단 비난만 해.,딸 문제로 힘드신데 남편분이 비난하셔서 괴로우시군요.
면접에 있었던 상황들을 생각하니 너무 화가 나네.,면접에서 있었던 일을 떠올리면 화가 나시는군요. 
상사가 너무 날 힘들게 해.,상사가 힘드게 하는군요. 무슨 일인가요?
우리 남편은 너무 일방통행이야. 너무 화가 나.,남편 분과의 문제로 화나시는군요. 어떤 문제가 있었나요?
오늘 어처구니없는 일이 있었어.,안 좋은 일이 있으셨나 봐요?
직원이 아무 연락도 없이 회사에 출근하지 않아 전화해 보니 여태 자다가 전화를 받았어. 정말 사람 화나게 하는 직원이야.,직원이 출근을 제때 하지 않아 화가 많이 나셨군요.
집값이 너무 올랐어 내가 살 수 있는 집이 있기나 할까?,집값의 상승으로 걱정이시군요.
결혼 준비할 때 결혼 하는 신혼부부에게 너무 바가지 씌우는 사람들이 많은 것 같아.,신혼부부에게 나쁜 의도로 접근하는 사람들에게 화가 나셨군요.
나는 요즘 신입직원들의 업무 처리 방식을 보면 화가 날 때가 많아.,무엇 때문에 화나는 감정을 느끼나요?
회사에서 업무적 압박과 긴장보다는 조직 내에서 소통이 원활하지 못해서 힘든 적이 많아.,소통이 원활하지 못해 어려움을 느끼셨군요. 좀 더 자세히 얘기해 주시겠어요?
내가 가르치는 제자가 있는데 매번 거짓말을 해서 괘씸하네.,제자가 자꾸 거짓말을 해서 화가 나셨군요. 자세히 말씀해 주세요.
대체 나 혼자 어떻게 이 일을 처리하라는 걸까?,업무를 혼자 맡으셨나 봐요. 자세히 말씀해주세요.
코로나 때문에 몇 달째 급여를 전혀 못 받고 있어. 아무리 회사 사정이 어려워도 직원들 월급은 줘야 되는 거 아냐.,월급을 받지 못하고 있다니 정말 힘들겠군요.
친구들이 날 따돌리기 시작했어. 너무 화가 나!,친구들 때문에 화가 나는군요. 짐작 가는 이유가 있나요?
오늘 같은 반 애한테 돈을 뺏겨서 너무 화가 나.,그런 일이 있었군요. 아주 많이 화나겠어요.
내가 어디가 어때서 면접에서 자꾸 떨어지는 거지?,계속 고배를 마셔서 마음이 많이 상하셨겠어요. 
나 완전히 미쳐버릴 거 같아.,무슨 일로 그렇게 흥분하신 건가요?
아. 회사 때문에 너무 화가 나고 답답해.,회사에서 못마땅한 일이 있으셨나 보군요. 자세하게 말씀해주실 수 있나요?
부모님이 자꾸 나한테 결혼을 강요하셔서 너무 짜증이 나. 나는 하고 싶지 않은데 왜 이렇게 강요하시는 걸까?,부모님의 바람이 부담스럽게 느껴지시군요.
오늘 나보다 늦게 입사한 동료가 먼저 승진했어.,늦게 입사한 동기가 먼저 승진을 하셨군요. 마음이 어떠신가요?
아내는 도대체 애들을 학원을 몇 개를 보내길래 저축할 돈이 없다고 하는 거지?,자녀들의 학원비 때문에 저축 할 돈이 없으시군요.
최근 결혼 문제로 남자친구와 갈등이 생겼어.,어떤 갈등이 있었는지 말씀해주실 수 있나요?
노후준비를 제대로 하지 못했으니 자식들 혼사 때 부모로서 해 줄 것이 없어서 화가 나네.,자녀분의 혼사를 위한 지원이 어려워 마음이 불편하신가 봐요.
노후준비가 조금 덜 된 것이 아쉽지만 아직 기회가 남아 있으니 노여움을 삭히려고 생각해.,좋은 생각이군요. 노여움을 떨치기 위한 방편을 생각하고 계시는지요?
술 한잔했다고 잔소리는!,술 드셨다고 누가 뭐라고 하셨나 봐요?
세상이 불공평해서 화가 나.,안 좋은 일 있으셨나 봐요?
오늘 상사가 자기가 잘못한 일인데 나한테?뭐라 하더라. 너무?화가 났었어.,억울한 일을 당해서 화가 나셨군요.
남자친구가 진짜?짜증 났던 일이 있었어.,왜 화가 나셨죠?
요즘 사원들이 일을 너무 못해!,사원들이 맡긴 일을 잘 못 하나?봐야 괜찮으신가요?
같이 일하는 언니 자꾸 나한테 일 떠넘겨. 화가 나서 잠이 안 와.,본인이 해야 하는 일을 떠넘겨서 화가 나셨군요.
오늘 옆자리 사원이 나한테 계속 뭐라고 핀잔줬어. 너무 화나.,옆자리 사원이 계속 핀잔을 주었군요. 좀 더 상세히 말씀해주시겠어요?
직장 후배가 너무 건방지게 굴어.,후배와 어떤 문제가 생기셨나 봐요.
그 친구가 나한테 거짓말을 했어. 어떻게 그럴 수가 있지?,친구의 거짓말에 화가 나셨군요.
앞으로 학생들에게 잘해주면 안 되겠어. 노여움이 생긴다.,노여움이 생기셨군요. 좀 더 구체적으로 말씀해주시겠어요?
왜 나만 취업이 안되는 거야?,취업이 안 되어서 화가 나시는군요.
도대체 내 친구는 왜 그럴까? 화나 죽겠어.,어떤 일로 이렇게 화가 나셨을까요?
오늘 남자친구가 약속을 잊었어.,화가 났겠어요.
매일 같이 다니던 친구가 뒤에서 내 흉을 봤어. 너무 화가 나.,매일 같이 다닐 정도로 친한 분인데 배신감에 화가 나시겠어요.
낙하산으로 들어온 주제에 잘난 척하는 후배가 있어.,그래서 기분이 노여워 보이세요.
나랑 제일 친한 친구가 날 두고 다른 애랑 놀러 갔어.,제일 친한 친구가 다른 애랑 놀러갔군요. 무슨 문제가 있나요?
어른들은 자꾸 결혼을 꼭 해야 한다고 강요하시니까 너무 화가 나.,어른들이 결혼을 강요하셔서 화가 나시는군요.
상사가 진상부리는 걸 견디기 힘들어.,상사가 진상을 부려 화가 나시는군요. 상사가 어떤 진상을 부리나요?
아내가 화를 내고 집을 나가서 너무 분해.,아내분이 화를 내셔서 분하셨군요. 어떻게 관계의 진전을 보실 건가요?
나 엄마 때문에 너무 화나.,어머니 때문에 화가 나신 일이 있군요.
친구가 약속을 취소했어. 자기 잘못이 없다는 뻔뻔한 태도에 화가 나.,친구와 약속이 취소되셨군요. 어떤 부분에서 가장 화가 많이 나시나요?
내 친구랑 내 여자친구랑 바람이 났어.,친구와 여자친구가 바람이 난 사실을 알게 됐을 때 어떤 기분이셨나요?
상사가 내가 일을 못 할 거라는 편견을 가지고 있는 것 같아서 화가 나.,상사의 편견 때문에 많이 속상하셨군요.
남자친구가 나이도 많은데 아직도 놀 궁리만 하고 일할 생각을 안 하니 너무 화가 나.,너무 화나시겠어요. 어떡하면 기분이 나아지실까요?
자꾸 우리 부부 일에 이래라저래라하시는 거 이제 못 참겠어.,화 날 만한 일이네요.
남자친구가 내 생일을 잊어먹은 거 있지.,남자친구가 생일을 잊으셨나요?
후배가 내가 시키는 일을 제대로 처리하지 못하지 뭐야.,후배가 일 처리가 능숙하지 못해서 화가 나시는군요.
이번에 머리가 띵해서 검사했더니 고혈압이래.,갑자기 고혈압이 생기셨다니. 걱정되어요. 무슨 일 있으셨어요?
남편이 집에 있는 시간이 많아서 힘들어.,남편분과 함께하는 시간이 힘드신가 봐요. 어떤 점이 힘드세요?
나 요즘 잠을 못 자.,잠을 못 주무시면 힘드실 텐데 요즘에 잠을 못 자는 이유가 있으신가요?
가슴이 답답해 미칠 거 같아.,무슨 일 때문에 답답하세요?
회사 일 때문에 스트레스가 폭발 직전이야.,회사 일에 어떤 문제가 있으셨나요?
우리 부부는 결혼 이십팔 년 차인데 오랜 세월이 지나도 성격이 극과 극인 것 같아 너무 힘들어.,그러세요. 나이를 먹을수록 성격이 안 바뀐다는 데 힘이 많이 드시겠어요?
나는 현미를 싫어하고 백미를 좋아해.,그러세요. 현미를 싫어하시는 이유가 있으신가요?
부모님은 내가 원하는 분야의 직업을 탐탁하지 않게 여기시는 것 같아.,그렇군요. 부모님은 어떤 말씀을 하시던가요?
걔가 어떻게 그럴 수 있지? 친구랑 싸웠는데 정말 이해할 수가 없어!,어떤 일인지 말해 줄 수 있나요?
최근 딸과 대화하는 데 어려움이 있어서 괴로운데 남편은 내 말을 듣기보단 나를 비난해.,딸 문제로 힘드신데 남편 분이 비난하셔서 괴로우시겠어요.
남동생이 내가 방에 없을 때마다 내 지갑에 손을 대는데 아무리 혼을 내도 나아지지도 않고 오히려 적반하장으로 나와서 화가 나.,저런. 정말 많이 화가 나셨겠어요. 혹시 부모님께 말씀을 드려 보셨어요?
길을 가다 참을 수 없는 상황들 때문에 화가 나.,길을 가다 참을 수 없는 상황들 때문에 화가 나시는군요. 무슨 일로 그러시는지 말씀해 주실 수 있으세요?
회사에서 직장 사람들하고 대인 관계 하는 게 너무 어려워서 화가 나.,회사에서 대인 관계 때문에 화나 나시는군요. 그럴 때 어떻게 하세요?
대학교 조별 과제를 하는 중인데 과제에 참여를 안 하는 구성원 때문에 화가 나.,과제에 참여하지 않는 조원이 있군요. 문제를 해결할 방법에 대해 생각해 보셨나요?
남자 친구를 정말 사랑했지만 이제는 그를 믿지 못할 것 같아.,어떤 일인지 자세히 설명해 주실 수 있을까요?
요즘 남편 생각만 하면 화가 나. ,남편과 무슨 일이 있으신가요?
남편은 내 마음을 이해 못 하는 것 같아. 너무 답답하고 화가 나.,남편과의 갈등 상황에 관해 구체적으로 이야기를 들어 볼 수 있을까요?
여자 친구가 너무 이기적인 것 같아. 그녀의 행동이 너무 날 화나게 해.,여자 친구의 어떤 행동들로 화가 나시는 건가요?
병원에서 나 살날이 얼마 남지 않았다고 하네.,병원에서 살날이 얼마 남지 않았다고 하셨군요. 어디 몸이 안 좋으신가요?
자식 키워도 소용없다더니 옛말이 딱 맞아. 요즘은 내 말은 통 들으려고 안 한다니까?,자녀분께 주로 어떤 이야기를 하시나요?
나 참. 어이가 없어서.,어이없는 일이 생겼군요. 어떤 일이었나요?
정말 너무하네! 내가 만만한가?,안 좋은 일이 있으셨나 보네요. 어떤 일인지 말씀해 주실 수 있나요?
상사 때문에 기분이 안 좋아.,상사의 어떤 점이 기분을 안 좋게 하나요?
친구 사이를 이간질하는 애가 하나 있는데 정말 화가 나. 걔 때문에 오해한 적이 한두 번이 아니야.,그런 친구가 있군요. 그 친구에게 이 문제에 관해 이야기해 보셨나요?
무슨 병원비와 약값이 이리도 많이 나오는지 모르겠네.,병원비와 약값이 많이 나왔군요. 이 비용은 왜 이리도 비싼 걸까요?
사람들이 내가 동대표 활동하면서 시공사로부터 뒷돈을 받았다고 소문을 내고 있어서 억울해.,하지도 않은 행동으로 주변의 비난을 받고 있으니 속이 말이 아니겠어요. 
정말 살기 어려워. 나의 취업은 언제쯤 될까.,취업 준비 중이시군요. 준비 부분 중 어떤 게 힘든가요?
나 오늘 직장에서 너무 스트레스받았어.,힘드셨겠어요. 직장에서 무슨 일이 있으셨어요?
맨날 부모님께서 결혼해라 늦게 결혼하면 아기 낳기 힘들다고 잔소리를 많이 하셔서 힘들어.,부모님의 쉴 새 없는 잔소리에 마음이 힘드시겠네요.
나를 이해하지 못하는 직장 상사 때문에 화가 나.,직장 상사 때문에 고민하고 계시는군요. 직장 상사와 더 좋은 관계가 되려면 어떻게 해야 할까요?
이해할 수 없는 이유로 취업이 취소됐어. 너무 화가 나.,화가 많이 나시겠어요. 평소에 화가 날 땐 어떻게 하시나요?
남편 때문에 너무 힘들어.,남편과 문제가 있나 보군요. 어떤 일인지 말씀해주실 수 있을까요?
같은 팀 대리님 때문에 화가 나.,화가 나셨군요. 무슨 일이 있으셨어요?
누군가 회사 서류를 반출했어. 아마도 중대한 일인 것 같아.,회사에 큰일이 있었군요.
제일 친했던 친구가 뒤에서 내 욕을 하는 걸 들었어.,그런 일이 있었다니 속상하셨겠어요.
