human,system
공중화장실 갔다가 변기 뚜껑이 닫혀 있어서 열었더니 물 내림 버튼이 고장 났는지 못 볼 꼴을 봤어.,뚜껑이 닫혀 있으면 저도 불안하더라고요! 순간 당황하셨을 것 같아요.
직장에서 고객 응대 업무를 하고 있는데 고객이 나를 스트레스받게 해.,힘드시겠어요. 고객의 어떤 행동에서 스트레스를 받았나요?
하루하루 너무 힘이 들어. 학교에서 나를 괴롭히는 친구들이 있어.,학교 가는 것이 많이 힘들겠어요. 학교에서 받는 스트레스는 어떻게 풀어요?
요즘 학교에서 따돌림을 당하고 있어. 너무 힘들어.,저런. 부모님께는 말씀드려 봤나요?
친구들이 사회 생활을 시작하면서 점점 회사를 기준으로 사람을 대하네. 너무 역겨운 것 같아.,인간 관계에 회의가 드시는 것 같아요. 무엇이 기분이 나빴나요?
취업 생각만 하면 정말 머리가 아파.,취업의 어떤 점이 머리를 아프게 하나요?
동아리 선배가 계속 내 말만 무시하는 거 같아서 너무 기분이 안 좋아서 구역질 날 뻔했어.,계속 무시하는 거 같아서 기분이 안 좋았겠어요. 그 기분을 다스리기 위해서 어떻게 하셨나요?
취업하기 위해 열 군데 정도 이력서를 넣었어.,이력서를 넣으며 노력하고 계시는군요.
집사람의 이중적인 모습을 못 봐주겠어.,알고 계시던 모습이랑 다른 모습을 보셨나 보군요. 어떤 상황이었죠?
가정이 있는 사람이 어쩜 그럴 수가 있지? 생각만 해도 역겨워.,불쾌한 일이 있었나 봐요. 무슨 일이죠?
회사 업무에서 받는 스트레스보다 사람에게 받는 상처가 더 큰 것 같아.,맞아요. 혼자서 하는 업무야 시간과 공을 들이면 된다지만 대인관계는 상대적인 거라 정말 실망이나 상처받기 일쑤예요.
우리 회사 오 팀장 참 구역질 나는 사람이네.,오 팀장이 어떤 사람인가요?
내가 취업한 회사에 상사가 있는데 자기가 다른 직원의 성과 빼앗고 잘못하면 다른 직원을 탓해.,회사 상사 때문에 아주 속상하시겠어요.
어제 편의점에서 술에 만취한 사람이 행패 부리는 걸 봤어. 곁에 다가오기라도 할까 봐 구석에 있었어.,편의점에서 만취자를 만나서 놀라셨겠어요. 금방 정리가 되었나요?
어제 남자친구랑 헤어졌어. 지금도 너무 기분이 나빠,남자친구랑 헤어지셔서 기분이 나쁘시군요.
나는 은퇴 후에 돈이 없어 구질구질하게 사는 것을 생각만 해도 구역질이 나.,금전적으로 여유 없는 삶을 살아야 하는 것에 힘든 감정을 느끼시는군요.
세상은 요지경이다. 참 놀랄 노 자다.,화가 나신거 같군요. 무슨 일 있으신 건가요?
내가 그리던 꿈인 학교 선생님을 평생 할 수는 없는 걸까?,평생 학교 선생님이 하고 싶으시군요. 무슨 일 있으신 건가요?
직장 동료들의 아부로 구역질이 나.,직장 동료들의 언행으로 다소 불편한 마음이 있으시군요.
아 진짜 싫어.,누군가로부터 속상한 일이 있으셨나 봐요. 누구인지 물어봐도 될까요?
정말 싫어. 정말.,무엇이 싫다는 건가요? 힘든 일이 있으셨군요.
아까 그 식당 너무 위생관리를 안 하는 것 같아 화가 나.,식당이 비위생적으로 관리되고 있어서 화가 났나 보군요.
현재의 업무 강도가 구역질이 날 정도야.,업무 강도가 너무 강해서 몸이 편찮으실 정도로군요.
요즘 과도한 업무에도 스트레스를 받지만 더욱 스트레스를 유발하는 사건이 생겼어.,업무량 말고도 스트레스를 주는 일이 더 생기신 거로군요.
나 요즘 사람들만 보면 가식덩어리들 같아.,사람들을 가식덩어리로 보는군요. 이유가 있을까요?
친구랑 술을 먹었는데 친구가 구토했어.,친구의 구토로 당황하셨군요.
가져갈 게 없어서 아빠 돌아가실 때 남긴 작은 집까지 뺏어 가려 했어. 남은 엄마 어떻게 살라고.,어머니에게 무슨 일이 있었나요?
직장 화장실에 누가 볼일 보고 물을 안 내렸어.,화장실에서 많이 당황스러우셨군요.
오늘 우연히 회사 화장실에서 볼일을 보다가 팀원들이 내 욕하는 걸 듣게 되었어. 그 순간 너무 서럽고 눈물이 나더라.,팀원들의 뒷말을 듣고 많이 속상하셨군요.
우연히 핸드폰을 보다 남편 카톡을 보게 되었는데 내가 아는 동생과 바람을 피우고 있었어.,남편의 바람을 목격하셨군요. 자세히 들려주세요.
남편과 심하게 부부 싸움을 했어.,어떤 이유로 다투신 건가요?
취업 준비 때문에 너무 스트레스받았더니 취업 글자만 봐도 토가 나올 것 같아.,취업 준비로 인한 스트레스를 많이 받았었군요. 어떤 점이 힘든지 편하게 얘기해 주세요.
상사가 너무 구역질 나는 요구를 해. 매일 분노가 치밀어.,상사 때문에 매일 분노를 느끼고 계시는군요. 구체적으로 편하게 말씀해 보세요.
친정 조카 때문에 마음이 쓰여.,친정 조카분에게 무슨 안 좋은 일이 있으신가요?
내 주변에 부자도 아니면서 항상 돈 자랑하는 사람 정말 맘에 안 들어.,그런 사람 만나면 불쾌하겠네요.
나 이제 더는 사람 사귀는 게 두려워. 구역질 나.,대인관계로 상처를 많이 받으셨나요?
직장에서 인간관계 때문에 구역질 나.,직장에서 인간관계 때문에 구역질이 나시는군요. 무슨 일이 있으셨나요?
부장님이 자꾸 내게 술 먹는 걸 강요해.,더 자세히 설명해 주세요.
남편은 외출하고 들어오면 손을 안 씻고 바로 음식을 먹어. 더럽다 못해 구역질 나.,남편분의 행동에 정말 화나시겠어요.
일이 너무 많아서 구역질이 나.,정신없이 바쁘시겠어요.
회사 동료가 뒤에서 내 욕을 한다는 걸 오늘 알아 버렸어.,기분이 매우 상하셨겠어요.
내가 그런 남자를 사랑했었다니. 지금은 사진만 봐도 구역질이 나.,예전에는 사랑했던 사람을 그렇게 느끼게 된 것에는 어떤 이유가 있나요?
내가 지원한 회사에 뭐 좀 확인하러 갔다가 진짜 열 받았어.,지원한 회사에 뭐 좀 확인하러 갔다가 화가 나셨군요. 좀 더 구체적으로 말씀해주시겠어요?
내 앞에서 온갖 친한 척을 다 하던 직장 동료가 뒤에서는 내 뒷담이나 하고 있었어.,정말 기분 나쁘시겠어요. 직장 동료분이 뭐라고 흉보던가요?
직장 동료 때문에 구역질이 나.,기본이 복잡해 보입니다. 무슨 일이에요?
더는 이런 지겨운 직장생활은 하고 싶지 않아.,직장생활이 지겨우신가 봐요. 무슨 일 있었어요?
매일 회사에서 팀장님께 아부하느라 구역질 나.,팀장님께 아부하는 게 구역질 나시는군요.
직장 상사랑 밥 먹는 게 너무 싫어.,어떤 점이 구체적으로 싫으신가요?
어제 회의 시간에 우리 회사 대리님이 계속 방귀를 뀌는 거야. 너무 싫었어.,회의 시간에 정말 당황스러우셨겠어요.
직장 상사가 공금 횡령했어. 정말 구역질 난다.,구체적으로 어떻게 된 일인지 말해주겠어요?
회식 때 직장 상사 옷에 토했대. 사람들이 이제 나만 보면 구역질 나는 표정 지을 것 같아.,실수로 직장 상사의 옷에 토를 하고 말았군요.
난 남편이 내게 거짓말할 때는 속에서 뭐가 올라와 토할 것 같아져.,거짓말이 구역질이 나는가 봐요.
이번에 새로 온 부장은 사사건건 간섭을 해서 보기만 해도 토할 것 같아. 그래서 회사 가기 싫어.,부장이 간섭해서 회사 가기 싫은가 봐요.
남편이 술을 먹고 만취돼서 토가 나와 옷에 가득 묻었어. 비싼 옷을 버려 속상해.,술 먹는 남편 때문에 비싼 옷을 버리게 돼서 속이 많이 상하셨겠네요.
요즘 건강이 안 좋은 거 같아.,왜 건강이 안 좋다고 생각하세요?
아 진짜 싫어. 사람이 어떻게 그럴 수가 있어?,싫은 일이 있으셨군요. 무슨 일이세요?
혼자서 어렵게 사시는 노인들의 생활 환경이 많이 안 좋더라고.,직접 가셔서 보셨나요?
옆집 자식들이 부모 재산 상속으로 형제끼리 싸우는데 아주 안 좋아.,재산 상속 문제로 형제까지 싸움이 있군요.
언제까지 자식들 뒷바라지해야 할까? 너무 힘드네.,자식들 뒷바라지에 지치셨군요.
나이 드니까 아픈 곳만 늘어.,나이가 드니 아픈 곳만 느시는군요. 어디 아프세요?
이제 출근하는 게 너무 지겨워.,많이 힘드신가 봐요. 무슨 일이 있으세요? 
매일 같은 업무를 반복하는 게 너무 지겨워.,요즘 회사에서 힘든 일이 있으신가 봐요? 무슨 일 있으세요?
노후를 생각하면 참 답답해.,노후를 생각하면 답답하시군요. 무슨 걱정 있으세요?
일을 한 번에 하지 못하고 정말 힘들어.,일을 한 번에 하지 못하고 힘드시군요. 무슨 일 있으세요?
인터넷 검색에서 맛집이라고 소개해서 오늘 가족들이랑 외식을 나갔는데 영 찝찝하네.,맛집에 갔는데 찝찝함을 느끼셨군요. 
지저분하고 더러워서 못 살겠어.,지저분해서 못살겠다고 느끼셨군요. 무슨 일 때문에 그렇게 느끼게 되셨나요?
우리 회사는 늘 냄새가 나. 정말 별로야.,그러시군요. 냄새의 원인은 알고 계시나요?
이제 친구를 새로 만나는 게 너무 무서워.,친구를 새로 만나는 것이 무섭다고 느꼈나 보네요. 그렇게 느낄 만한 일이 있었나요?
정말 나쁜 일이 벌어지는 것을 봤어. 그래서 기분이 좋지 않아.,나쁜 일이 벌어지는 것을 보게 되어 기분이 안 좋으시군요. 어떤 일을 보신 건지 여쭤봐도 될까요?
적금을 들고 있는데 그 이자가 너무 낮아. 은행의 장삿속에 정말 구역질을 느껴.,은행 이자가 너무 낮아서 기분이 좋지 않으신 것처럼 들려요. 
진로를 정하는 게 너무 힘들어.,진로 때문에 힘드시군요. 주변에 고민을 같이 나눌 멘토가 있으신가요?
정말 이 무리에서 벗어나고 싶어. 사람들이 정말 역겨워.,많이 괴롭고 힘드신가 봐요. 자세히 말씀해 주실 수 있으세요?
이번 추석에도 고모께서 결혼은 언제 할 것이냐고 질문하셨어.,명절에 고모께서 언제 결혼할 건지 물어보셨군요.
나보다 스무 살 많은 남자가 나를 좋아한다고 자꾸 쫓아다녀.,나이 차이가 많은 분이 좋아한다고 그러셨나 봐요.
회사에서 상사와의 관계 때문에 너무 힘들어. 퇴근 후 집에 와서도 생각이 나서 짜증이 나.,상사와의 관계 때문에 힘드시군요. 어떤 이유 때문인지 말씀해 주실 수 있나요?
직장 상사에게 매일 혼나고 있어.,직장 상사에게 매일 혼나서 많이 힘드시군요. 이유를 알 수 있을까요?
일주일에 한 번씩 강제로 회식에 참여하게 하는 직장 상사 때문에 너무 불쾌해.,강제로 회식에 참여해야 하는 일로 화가 나셨군요. 어떻게 하고 싶으세요?
오늘 몸 상태가 너무 안 좋아.,어디가 많이 안 좋으신가요?
취업 준비에 이제는 지쳤어. 아무리 노력해도 취업이 안 되니까 너무 힘들어.,취업 준비는 엄청 힘든 일이군요.
요즘 취업이 너무 힘들어.,취업이 힘들어서 많이 힘드신 것 같아요.
직장 상사가 하청 업체에서 불법 자금을 받는 걸 봤어.,직접 눈으로 목격해 더욱 충격적이시군요.
우리 팀장 때문에 너무 스트레스가 쌓여.,팀장님과 어떤 문제가 있으신가요?
어제도 야근했더니 너무 힘들어. 요새 계속 야근이야.,요즘 업무가 많으신가 봐요? 스트레스가 어느 정도로 심하신가요?
나를 싫어하는 친구들이 오늘 내 학교 사물함에 쓰레기를 넣어 두었어.,친구들에게 괴롭힘을 당하셨군요. 기분은 괜찮으신가요?
코로나 방역에 방해되는 사람들 때문에 화가 나.,방역에 방해되는 사람들 때문에 화가 나셨군요.
한국은 노인 빈곤이 심하다고 신문 기사에 나왔네.,그렇군요. 어떤 이유 때문일까요?
수입이 너무 적어서 노후 준비는 엄두도 못 내겠네.,노후 준비 문제로 걱정이 있으신가 봐요?
직장 생활에 회의감이 들어.,직장생활에 회의감이 드는 이유를 이야기해 주실 수 있나요?
나 너무 구역질이 나는 일이 있었어.,무슨 일이세요? 어떤 일 때문에 그러신가요?
내 친구가 내 남자 친구랑 바람을 피웠어. 어떻게 이럴 수가 있지?,정말 놀라셨겠어요. 얼마나 큰 충격을 받으셨을까요.
이번 달에 이틀 빼고 야근했어. 정말 힘들어.,저런. 너무 힘드시겠어요.
신랑이 어제 술을 먹고 인사불성이 돼서 들어왔지 뭐야.,남편분이 어제 과음을 하셨나 보네요.
상사의 억압적인 말투에 구역질이 나려 해.,상사로 인해 힘든 하루를 겪으셨군요. 혹시 어떤 말로 인해 힘드셨는지 말씀해 주실 수 있을까요?
최근 들어 지방이 많은 음식을 보면 구역질이 나서 먹지를 못하겠어.,요즘 들어 지방이 많은 음식을 보면 구역질 나서 드시지를 못하고 계시는군요.
유튜브 먹는 방송을 보면 너무 과하게 먹어서 건강에 좋지도 않고 사람들에게 나쁜 영향을 미칠 것 같아.,일부 유튜브 영상이 너무 자극적이라고 생각하시는군요.
요즘 몸이 좀 이상해.,이상하다고 느끼신 이유가 뭘까요?
고혈압에 눈병까지 겹치니 너무 힘들어 죽겠네.,병이 두 가지나 겹쳐 얼마나 괴로우실까요.
내 친구가 유부남과 연애를 하고 있었어. 그냥 절교해버리고 싶은 심정이야.,친구가 부도덕한 행동을 해서 화가 많이 나셨겠어요. 어떻게 알게 되신 거예요?
요즘은 코로나로 인해 경제가 어려워져서 연애도 못 하겠어. 이 삶에 구역질이 나.,고민이 많으시겠어요. 어떤 부분에서 제일 걱정이 많이 되나요?
친구가 특채로 기업에 들어갔는데 부모님이 일억을 뇌물로 썼대.,친구가 뇌물을 써서 입사했군요. 그 말이 듣고 기분이 어떠셨어요?
요즘 연애 문화 참 구역질 나.,연애 문화에 이해가 안 되는 부분이 있으신가 봐요. 왜 그런 생각이 드셨나요?
회사에 신입으로 들어갔는데 팀원들이 날 너무 괴롭히는 것 같아.,팀원들 때문에 스트레스가 많으시겠어요. 구체적으로 어떤 일이 있으셨던 것인지 물어봐도 될까요?
이 직장이 구역질이 나.,직장이 마음에 들지 않으시군요. 어떤 점 때문에 그러신가요?
남자친구가 다른 여자와 키스했어.,기분이 매우 나쁘시겠어요.
남편이 불륜을 저지르다니 구역질이 나.,배우자가 바람을 피우다니 정말 화나는 일이네요.
어떻게 이런 일이 있을 수가 있어!,믿기 힘든 일이 나에게 일어난 것 같군요. 
상사의 갑질 때문에 오늘 회의 중에 토할 뻔했어.,직장 내 괴롭힘으로 구역질이 나셨군요.
왜 다들 나만 보면 결혼 얘기를 하는지. 정말 구역질 나.,주변에서 결혼 이야기를 많이 들으셔서 지치신 것 같아요.
내 여자친구가 바람을 피우고 그 남자와 다음 달에 결혼을 한다고 해서 어이가 없네.,심적으로 너무 많이 놀라셨겠어요.
취업 못하는 친구들을 비하하는 사람이 있는데 더 이상 친구로는 지낼 수 없을 것 같아.,어떤 점 때문에 그렇게 생각하셨는지 구체적으로 들어보고 싶어요.
어제 나에게 친구가 욕을 해서 나는 기분이 나쁘고 그 친구를 다시는 보고 싶진 않아.,어제 친구가 욕을 해서 기분이 좋지 않고 다시는 보고 싶지 않군요.
선생님이 반 일등한테만 교내대회를 알려주셔서 너무 화가 나.,선생님의 불공정한 태도에 화가 나셨군요.
학교에서 공부 잘 하는 친구들한테만 교내 상을 몰아줘서 너무 화가나.,학교의 불공평한 태도에 화가 나셨군요. 조금 더 자세히 말씀해주시겠어요?
선생님이 친구들은 상담을 길게 해줬는데 나만 짧게 해줘서 너무 화가나.,선생님이 공평하게 상담시간을 할애해주지 않아서 화가 나셨군요.
내 친구들은 내가 아니라 내가 공부를 잘해서 나랑 같이 다니려고 해서 너무 화나.,친구들의 행동 중 무엇이 분노를 느끼도록 만들었나요?
내 인사도 무시하던 친구가 내가 전교 일등 했다는 소식을 듣고 갑자기 친한 척을 해서 불쾌해.,친하지 않던 친구의 태도가 갑자기 돌변해서 화가 나셨군요.
담임선생님이 월요일마다 공부 잘하는 친구한테만 반갑게 인사해주셔. 너무 화나.,담임선생님에게 차별을 느껴서 기분이 좋지 않으셨군요.
오늘 시험을 봤는데 친구가 자기가 푼 답이 자꾸 정답이라고 우겨서 너무 짜증나.,친구가 자꾸 본인이 옳다고 우겨서 짜증이 나셨군요.
