human,system
나만 빼고 노는 친구들에게 같이 놀자고 툴툴거렸더니 싫다고 안 끼워주더라.,친구들이 놀아 주지 않아 마음이 안 좋으시군요.
따돌림을 당하고 있는걸 선생님에게 이야기해 보겠다는 아빠 말에 필요 없다고 했어.,아빠의 도움에도 필요 없다고 이야기했군요. 자세히 이야기해 주세요.
괴롭히는 애들 앞에서만 조용해지는 친구한테 그렇게 살면 안 된다고 버럭버럭했어.,괴롭히는 아이들 앞에서만 조용해지는 친구에게 화를 내셨군요.
뒤늦게 따돌림을 사과하는 친구들에게 화가 나서 투덜거렸어.,친구들의 뒤늦은 사과에 화가 나셨군요.
아내가 보기 싫고 화가 나. 이제는 미운 감정뿐인가 봐.,아내분과의 갈등으로 괴로워하시는군요.
아르바이트를 고용했는데 일을 제대로 못 해서 화가 나.,일을 잘 못 하는 아르바이트 때문에 화가 나셨군요. 좀 더 자세히 얘기해 주시겠어요?
퇴사한 회사가 며칠 전 주식상장을 했대. 직원들 모두 스톡옵션을 부여받아 싼 가격에 주식을 매입했나 봐.,좀 더 자세히 설명해 주시겠어요?
나는 성적에 욕심이 없는 편이라 공부를 안 해.,성적에 욕심이 없으시군요.
내 꿈은 연예인인데 나는 너무 못생겼어. 내가 무슨 연예인이 되겠냐?,꿈이 연예인인데 외모 때문에 걱정하시는군요.
나도 돈이 많아서 비싼 과외 받았으면 성적이 올랐을 거야! 근데 돈이 없어.,과외를 받아 성적을 올리고 싶은데 그러질 못해 속상하시겠어요.
친구가 수학 점수를 높게 받았는데 짜증 나서 툴툴거렸어.,수학 점수를 높게 받고 싶었군요. 아쉽고 속상했겠어요.
운동을 잘하는 친구가 있는데 왠지 질투가 나서 짜증을 냈어.,운동을 잘하는 친구에게 질투가 나셨군요.
엄마가 공부를 안 하냐고 잔소리를 해서 짜증을 냈어.,잔소리를 들어서 기분이 상했겠어요.
딸이 내 건강은 챙기지도 않으면서 자기 남자친구가 감기 걸렸다고 걱정하네. 너무 서운해.,엄마보다 자기 남자 친구 건강을 더 챙기니 몹시 서운하시겠어요.
이렇게 섭섭할 수가 없어. 독립해서 나간 아들이 통 전화를 안 해.,따로 살고 있는 아들이 연락을 자주 안 하니까 무척 서운하시겠어요.
몸살이 났어도 아침을 정성껏 챙겨줬는데 남편이 글쎄 짜증 나게도 반찬 투정을 하네.,아픈 몸으로도 아침을 차려줬는데 남편분이 반찬 투정을 하니까 화가 나셨군요.
남편 건강이 예전 같지 않은데 너무 술을 자주 마셔. 속상해 죽겠어.,건강이 안 좋은 남편분이 과음하시니 걱정되시겠어요.
남편이 담배를 못 끊어서 너무 화가 나고 짜증이 나.,남편분이 담배를 못 끊어서 많이 화가 나고 짜증도 나시는군요.
우리 남편이 치사하게 자기 혼자만 영양제를 챙겨 먹고 있어. 이럴 수 있나.,남편 혼자서만 영양제를 챙겨 먹는다고 하니 상당히 섭섭하시겠네요.
자기 정도면 집안일을 엄청 잘하는 편이라고 남편이 말하던데. 너무 어이가 없어.?,남편분이 집안일을 잘한다고 주장해서 황당하시군요.
자식들이 나와 아내를 대하는 태도가 달라서 화가 나.,어떤 점에서 나와 아내를 대하는 태도가 다른지 자세히 말씀해 주시겠어요?
큰딸이 생일이라 내가 밥 사 주겠다고 했는데 딸이 바쁘다고 화를 냈어.,딸에게 생일밥을 사주려고 했는데 딸이 화를 내서 속상하시겠어요.
자식들이 평소에 전화도 안 하면서 돈 필요할 때만 전화를 하네. 내가 자식들을 이렇게 키웠나 정말 속상하고 화나.,자식들이 필요할 때만 연락해서 많이 속상하셨을 것 같아요.
주민센터 직원들은 뭘 물어봐도 잘 듣지도 않고 대답도 안 해서 짜증 나고 화가 나.,주민센터 직원들이 불친절해서 화가 많이 나셨군요.
내가 말만 하면 홱 토라져서 말도 안 하고. 요즘 애들 정말 예의가 없어서 화가 치밀어올라.,조금 더 구체적으로 말씀해 주시겠어요?
아내에게 여행 가자고 했는데 싫다고 하네. 아내 생각해서 그런 건데 서운하고 화도 나.,여행 가자고 제안했는데 거절당해서 많이 서운하셨을 것 같아요.
환갑도 안 했으면 칠순은 해줘야지. 속상하고 화가 나네.,칠순을 해주지 않아 속상하고 화가 나시는군요. 특히 어떤 점에서 속상하고 화가 나는지 자세히 말씀해 주시겠어요?
둘째가 이사를 가서 너무 쓸쓸하고 화가 나.,어떤 것이 가장 속상하고 화가 나시나요?
자식들이 나한테만 관심이 없어서 화가 나.?,어떤 점에서 자식들이 나한테만 관심이 없다는 생각이 드셨나요?
선생님께서는 다른 애들만 챙겨 주시더니 뒤늦게야 나를 챙겨 주시더라.,선생님께서 다른 애들만 챙기더니 뒤늦게야 나를 챙겨 주셨군요.
폭력을 쓴 걔네들만 벌을 줘야지. 나하고 친구까지 같이 징계를 받았네.,같이 징계를 받았을 때 어떤 기분이 드셨나요?
여행 준비부터 가이드 역할까지 다 하고 있는데 내 친구들은 도대체 뭐가 불만인 걸까?,친구들의 모습에 크게 실망하셨군요. 어떤 점이 서로에게 불만인가요?
힘들게 들어온 회사가 기대한 만큼 좋지도 않고 내 직무와 상관없는 일을 시키네.,맞지 않는 옷을 입은 것처럼 불편하셨겠어요. 어떤 업무를 하고 싶으신가요?
오늘 매니저가 보낸 업무 톡이 너무 어이없어.,매니저가 보낸 업무 톡에 어이가 업으셨군요. 더 자세히 설명해줄 수 있으신가요?
직장 상사한테 고함 질러도 될까?,어떤 상황에서 그렇게 생각하게 만드나요?
사람들을 못 만나고 사니까 기분이 다운돼.,사람들을 못 만나고 살아서 기분이 다운되셨군요.
무능한 상사 때문에 매일 짜증 나서 미치겠어.,상사 때문에 짜증이 나시나 봐요.
요즘 코로나 때문에 소개팅조차 하기 힘들어.,소개팅을 하지 못해서 아쉬우시군요.
친목회에 나가기가 꺼려져. 기분 상했어.,어떤 점에서 친목회에 나가는 것이 꺼려지셨는지 더 자세히 말씀해 주실 수 있나요?
코로나 때문에 운동을 못 해서 살이 많이 쪘어. 코로나는 언제 끝나는 거야.,코로나 때문에 운동을 못 하셨군요. 
직장생활 오 년째인데 아직도 신입사원 때랑 월급이 비슷해. 일한 만큼 보상도 없고 회사도 집이랑 멀어서 출퇴근도 힘들어.,월급과 출퇴근 거리 때문에 회사생활에 불만을 느끼고 있군요. 월급을 인상 받으려면 어떻게 해야 하죠?
업무가 너무 많아 스트레스를 많이 받아서 미칠 것 같아,스트레스가 심하시군요. 스트레스를 해소하기 위해 어떤 방법이 있을까요?
넘치는 업무량 때문에 스트레스가 너무 쌓여. 너무 힘들어서 얼마나 견딜 수 있을지 모르겠네.,회사 일이 너무 많아서 힘드시겠어요. 스트레스를 푸는 방법이 따로 있으신가요?
이번 면접은 합격이라 생각했는데 떨어졌어.,충격이 매우 크시겠어요. 
남의 시선을 너무 의식하는 듯한 내 친구가 나는 마음에 들지 않아.,왜 시선을 의식하는 듯한 친구가 마음에 들지 않나요?
아내는 내가 갱년기 왔는다는걸 모르고서 내가 아직 어린애처럼 그런다고 짜증을 내고 자녀들도 내가 히스테리를 부린다고 하네.,가족분들이 이해를 못해 줘서 많이 서운하시겠어요.
십 년이 넘게 직장에 다니는데 아직 집을 장만하지 못해서 남편이 안달하는 거야.,남편분이 아직 집 장만을 하지 못하셔서 속상하고 조바심도 나시는가 봐요. 사용자님은 어떤 생각이세요?
친구들이 나를 만나기 부담스럽다고 하네.,친구들이 부담스러워할 만한 행동을 하신 게 있으신가요?
올해 연봉이 또 동결이야.,연봉이 또 동결되셨다니 기분이 좋지 않으시겠어요.
건강 관리를 너무 안 한다고 집사람이 잔소리를 해.,건강관리를 하라고 아내분께서 이야기하시나 봐요. 그게 듣기가 싫으신가요?
남편이 나이가 들면서 아픈 곳만 더 생겨서 속상해. 그런 남편을 보면 한심해서 툴툴거리게 돼.,남편의 건강 문제로 속상하셨겠어요. 어떻게 된 일인지 자세하게 이야기해 주실 수 있을까요?
다른 사람들이 노후 준비를 한다고 내가 지금 해야 하는 거야?,누가 노후준비하라고 말을 많이 하시나요?
나도 은퇴 준비를 하는데 자꾸 무엇을 더 하라고 하는지 모르겠어.,주변에서 노후준비를 더 하라고 얘기하시나 봐요.
대학교 때 만난 친구가 저와 성향이 맞지 않아. 지금이라도 절교해야 할까?,어떤 부분 때문에 그렇게 느끼시나요?
아기 돌보는 게 너무 힘드네. 신생아 보기가 이렇게 힘든지 몰랐어.,아기 돌보는 게 어떨 때 가장 힘이 드시나요?
엄마는 왜 나에게 이래라저래라하실까? 정말 불만이야.,어머니와의 일로 기분이 안 좋으시군요. 구체적으로 어떤 일인지 말씀해주시겠어요?
요즘 무릎 통증이 생긴 것 같아.,무릎 통증이 생기셨군요. 원인을 어떻게 생각하세요?
무슨 이런 일까지 하라는 건지 원.,기분이 좋지 않아 보이시네요.
오늘 퇴근 후에 혼자 영화나 한 편 보러 가려고 했는데 상사가 업무를 좀 도와 달라고 해.,영화 볼 계획이 틀어져서 기분이 좋지 않은 것 같네요.
학교에서 조별 과제를 하게 됐는데 다들 이런저런 일 있다고 빠져버렸어. 그럼 과제는 나 혼자 다 하라는 거야 뭐야?,조별 과제인데 다른 팀원들이 참석하지 않아서 속상하셨겠네요.
상사들은 왜 어리다고 무시하는지 모르겠어.,회사에서 상사 때문에 속상한 일이 있으셨나 보군요.
아내가 요즘 매일 툴툴대는 것 같아.,아내분께서 자주 툴툴대서 기분이 좋지 않으시겠어요.
친구랑 싸워서 속상해.,마음이 불편하시겠어요. 어떤 상황인지 조금 더 말씀해 보시겠어요?
대학 다니면서 취업 준비를 잘했다고 생각했는데 정작 졸업하고 나니 취업이 안 돼서 너무 속상해.,취업하기 어려운 시기인 것 같네요. 속상한 마음을 어떻게 다스리고 계시는가요?
사람들은 도대체 왜 그럴까?,어떤 점 때문에 기분이 상하신 건가요? 구체적으로 말씀해 주실 수 있나요?
오늘도 과장님이 회식하자고 해서 늦게 마쳤어. 정말 피곤해.,회식까지 하셔서 정말 피곤하시겠어요.
어제도 친구가 자기 자랑하려고 전화했던 거 있지.,어떻게 느끼고 계신가요?
회사 업무가 너무 짜증 나.,어떤 점이 짜증이 나는지 여쭤봐도 될까요?
지난달 사우나에 가서 몸무게를 재봤더니 살이 많이 쪘더라고.,몸무게가 느셨군요. 어떻게 느끼고 계신가요?
다른 사람들은 취업도 잘되고 직장에서도 인정받는데 나는 왜 회사에서 내 성과를 인정을 안 해주는지 모르겠어.,회사에서 인정을 안 해줘서 감정이 상했군요.
정말 짜증 나. 십 년 만기 예금이 다음 달 끝나는데 이자가 너무 적어서 물가 상승률보다 못해.,꾸준히 모으셨는데 이자가 적어서 아주 속상하시겠어요.
조별 과제를 하는데 짜증 나 죽겠어.,조별 과제 때문에 짜증이 나셨군요. 혹시 어떤 이유 때문인가요?
나보다 늦게 입사했는데 먼저 승진한 후배 때문에 짜증 나네.,직장에서 그런 일이 있었군요. 많이 심란하시겠어요.
나 요즘 스트레스받아 죽겠다.,어떤 문제로 스트레스를 받나요?
친구들을 오랜만에 만났는데 다들 자랑하기 바쁘더라. 정작 나는 자랑에 끼지도 못했잖아.,친구들이 모두 서로 자랑하는 분위기였군요.
매일 여기저기 돈 내라는 고지서가 쌓이고 있어. 이번 달도 적자야!,여기저기 지출해야 할 곳이 많아서 고민이 많으시겠어요.
명절만 되면 어른들이 결혼 언제 할 거냐고 물어봐서 고향에 가기가 싫어.,명절만 되면 결혼 이야기에 스트레스받겠어요.
예전에는 생각도 좋은 생각만 하며 지냈는데 나이 들면서 불만이 많아졌어.,시간이 지나면서 툴툴대게 되었나요?
이랬다가 저랬다가 아주 진절머리가 난다 정말! 팀장은 왜 저러나 몰라.,직장에서 팀장님이 말을 번복해서 힘들었나 보군요.
동호회 모임에서 만난 언니가 있는데 그 언니는 만나기가 정말 꺼려져.,만나기가 꺼려지는 이유가 있으실까요?
이번 명절에 집에 갔더니 또 결혼하라고 난리 치셔. 나는 결혼 생각이 없는데.,결혼 생각이 아직 없는데 자꾸 재촉하시면 아주 곤란하시겠어요. 
헬스클럽 회원권을 일 년 치 끊었는데 전근을 가게 돼 일부 금액을 돌려 달라고 했더니 안 된다고 하네.,헬스클럽에서는 뭐라고 하면서 안된다고 하나요?
어제 친구하고 이야기를 하다가 의견이 안 맞아서 싸웠어.,어떤 주제를 가지고 이야기를 하셨는데요?
남편은 남의 편이라더니. 어떻게 나한테 상의 한번 없이 그렇게 큰돈을 시댁에 보낼 수 있어?,남편분이 상의 없이 큰돈을 시댁에 보내서 서운하신 건가요?
해외 연예인이 이번에 출산했는데 이와 관련해서 악의적인 루머가 인터넷에 돌고 있어.,연예인 관련 악의적인 소문이 인터넷에서 퍼지고 있나요?
나 요즘 자기 주도 학습할까? 학원에서 공부해도 성적도 안 오르는 거 같고 짜증 나.,학원에 다녀도 성적이 안 올라 걱정이신가 봐요.
화장실 변기 뚜껑 닫고 물 내리라고 했는데 또 남편이 뚜껑 열고 내렸네!,다른 생활 습관으로 마음이 불편하시겠어요.
짜증 나고 살기가 싫어.,어떤 일 때문에 그런 생각이 드나요?
학교에서 배우기 싫은 게 너무 많아. 그래서 스트레스받아.,학교 일 때문에 많이 힘드셨군요. 나중에 무엇이 되고 싶으세요?
지금 이직한 회사는 다 맘에 안 들어.,이직한 회사의 어떤 부분이 마음에 안 드시나요?
웨딩 사진을 전문 업체에서 찍고 싶은데 남친은 그냥 셀프로 찍자고 해. 우린 사사건건 의견이 달라.,결혼 준비하면서 의견이 달라서 너무 힘드시겠네요.
이웃집 사람이 계속 초인종을 눌러서 성가시네.,자세히 이야기해 주실 수 있을까요?
부장은 자기도 못 하는 걸 나보고 하래.,부장님이 어떤 요구를 하셨나요? 
친구가 없어서 불만이야.,그러시군요. 외로운 감정이 드시겠어요.
오늘도 너무 힘들었어.,오늘도 너무 힘든 무슨 일 있으셨나요?
노트북 갖고 싶어서 사달라고 졸랐는데 안 된대.,노트북이 필요하신데 사주지 않아 서운하셨겠어요.
내 친한 친구가 있는데 자꾸 의견이 대립하고 안 맞는 거 같아.,친구와 의견이 안맞으시는군요. 무슨 일이 있으셨나요?
준비했던 보고서를 제출했는데 다시 하라고 한 소리 들었어. 며칠은 또 고생해야 할 판이야.,제출했던 보고서가 반려되면서 상사로부터 얘기를 들었군요. 주변에 이런 상황을 이해할 수 있는 사람은 없나요?
진짜 세상은 불공평해.,왜 그런 생각을 하셨나요? 좋지 않은 일을 겪으셨나 봐요.
최근에 업무가 너무 많이 늘어난 것 같아 힘들어.,증가한 업무량에 많이 힘드시군요.
조금 전에 남자친구 때문에 화났는데 잠깐 얘기할 수 있을까?,남자친구와 화나는 일이 있으셨군요. 무슨 일이신가요?
요즘 젊은 애들이 위아래도 없고 어른 공경할 줄도 모르고 정말 예의가 없어.,어린애들이 예의 없는 행동을 해서 기분이 좋지 않으신 거군요.
친한 사이에 모바일 청첩장만 보내는 건 아니지 않아? 정말 정이 뚝 떨어지더라.,친한 분이 모바일 청첩장만 보낸 게 마음이 안 드셨군요.
직장 상사가 자꾸 나한테 툴툴거려서 화가 나.,상사가 툴툴거리는 게 마음에 들지 않으시군요.
아내가 요즘 귀찮게 해서 내가 힘들어.,아내분 때문에 지치신 것 같아요. 무슨 일이 있으셨나요?
왜 부장은 힘든 출장을 나만 시키는 걸까? 다른 사람도 있는데 나도 업무량이 너무 많다고 말해야겠어.,과다한 업무량에 출장까지 가야 하니 피곤하시겠네요. 부장님과 대화하실 생각이신가요?
내일 건강검진 때문에 아홉 시부터 금식해야 해. 난 아침 안 먹으면 짜증부터 나는데.,아침을 거르는 것이 불만족스러우시군요. 검진은 언제 시작하시나요?
오늘 외식했는데 아내가 너무 비싼 곳이라고 핀잔을 주지 뭐야. 앞으로 외식 하나 봐.,기분 좋게 외식하려 했는데 마음이 상하셨겠어요. 
아이들이 성인이 될수록 말도 안 듣고 힘드네.,자녀분들과 마찰을 빚게 되어 속상하신 것 같아요. 앞으로 어떻게 하실 생각이신가요?
요즘 진짜 부모님 때문에 짜증 나.,요즘 부모님 때문에 짜증이 나시는군요. 무슨 일인지 여쭤봐도 될까요?
남자친구는 정말 내 마음을 몰라주는 것 같아. 왜 원하는 것을 딱 맞춰서 못 해줄까?,남자친구분이 원하는 것을 딱 맞춰서 못 해주는군요.
다이어트를 열심히 하는데도 복부지방이 안 줄어. 대체 어떻게 해야 하는 거야?,식단조절 하시느라 애쓰셨는데 보람이 없어서 많이 속상하시군요.
나이를 먹는 게 참으로 서럽네.,나이를 먹는 게 서러우시군요.
매일 병원 찾아다니기 너무 번거로워. 나만 이렇게 골골대는 것 같고 짜증이 나려고 하네.,어디가 많이 아프신 거예요? 걱정이 많으시군요.
요즘 취업문이 너무 좁아서 취직할 수가 없어.,취업의 어려움으로 걱정이 많으시군요.
요즘 취업이 너무 어려워. 청년들은 어떻게 살라는 건지 모르겠어.,취업이 어려워서 걱정이군요. 취업이 안 돼서 어떤 것이 가장 힘든가요?
회사에 일이 너무 많아 정신이 하나도 없네.,지나친 업무량으로 혼란스러우시군요.
상사 때문에 도저히 일 못 해 먹겠네.,상사 때문에 힘든 일이 있으신가 봐요. 자세히 얘기해 주세요.
어제도 열 시까지 일하다 왔네. 벌써 며칠째인지.,지나친 업무량으로 힘이 드시는군요.
회사에 신입사원이 들어왔는데 그 친구는 매사가 불만이어서 툴툴거리기 일쑤야.,신입사원의 불만으로 근무하기 힘드시군요.
직장에서 나를 여자라고 무시하는 것 같아.,직장에서 여자라고 무시하는 거 같으시군요.
직장 다니는 것 너무 스트레스받아서 아무래도 이직을 해야 할 것 같아.,직장 스트레스 때문에 이직을 하려고 하시는군요.
열심히 운동했는데 몸무게가 어떻게 똑같을 수 있지?,열심히 운동했는데 몸무게가 똑같으시군요.
우리 엄마는 가정에 너무 무심한 것 같아.,어머니가 가정에 있어서 무책임한 모습을 보여 속상하신가 봐요. 어떤 모습이 그런 생각을 들게 했을까요?
자산관리에 대한 강의를 들었는데 노후 준비가 안 된 것 같아서 스스로에 대해서 불만이야.,강의를 듣고 보니 나의 노후 준비가 덜 된 것 같다고 생각하시는군요. 어떤 점이 그런 생각을 들게 했을까요?
사장님이 자꾸 기존 업무 외에 급한 일이라며 다른 일까지 처리해달라고 해서 짜증 나.,사장님이 내가 해야 할 일 말고도 다른 일을 시켜서 기분이 안 좋으시군요. 
내 친구 중에 항상 약속 시각에 늦는 친구가 있어. 오늘도 말도 없이 늦은 거 있지?,매번 늦게 나오는 친구 때문에 속상하시겠어요.
어휴 요즘 너무 짜증 나.,무슨 일 있으셨어요? 어떤 일인지 말씀해 주실 수 있으실까요?
요즘 남편이 너무 얄미워.,남편분이 얄미우시군요. 어떤 특별한 이유가 있는지 얘기해 주실 수 있으신가요?
자꾸 요즘은 짜증이 나고 툴툴대게 되네.,요즘 짜증이 많이 나시는군요. 무엇 때문인지 얘기해 주실 수 있으세요?
요새 남편이 자꾸 담배 피우러 가는 게 너무 꼴 보기 싫어.,남편분의 흡연 때문에 기분이 많이 상하셨나 봐요.
딸이 내가 뭘 시키기만 하면 툴툴거려.,따님이 툴툴거리시는 게 기분이 나쁘신 것 같아요. 언제 따님이 그러시나요?
몸이 아프니 일하면서 자꾸 툴툴대며 일을 하게 되네.,일하는데 몸도 아프셔서 속상하시겠어요. 건강은 챙기고 계시나요?
남편은 맨날 나한테만 심부름시키는지 모르겠어.,주로 어떤 걸 시키나요?
잡곡밥을 자주 해 먹고 싶은데 남편이 싫어해.,남편분이 잡곡밥을 안 드셔서 불편하시겠어요.
장사는 안되고 모아놓은 돈도 없고 한심해.,왜 장사가 안될까요? 여쭤봐도 될까요?
요즘 업무가 왜 이리 많은지 힘들어 죽겠어.,힘드시겠네요. 회사가 요새 많이 바쁘신가 봐요?
김 과장은 왜 맨날 일을 미루나 몰라.,김 과장이 일을 매번 미뤄서 화가 나셨군요.
이건 너무 불공평해.,어떤 게?불공평하다고?느끼신 건가요?
진짜 그 새로 들어온 인턴 너무 꼴 보기 싫어.,어떤 기분 나쁜 일이 있으셨나요? 화가 좀 나 보이세요.
친구가 내가 살쪘다고 놀려서?짜증 나. 그렇게?찐 건?아닌 것?같은데 말이야.,친구가?살쪘다고?놀려서?짜증 나셨군요.
도대체 이 남자와 왜 결혼을 한 걸까?,남편 분과 결혼한 것에 대해 후회하시나요? 무슨 일 있으세요?
신입인데 요즘 회사에서 며칠째 야근을 시켜.,자세한 상황을 부탁드려도 될까요?
친구들이랑 의견이 맞지 않아.,친구들과 의견이 맞지 않아 기분이 언짢으시군요.
오늘 남자친구가 메시지 답장이 늦어서 속상해.,남자친구의 답장이 늦어서 속상하시겠어요.
직장을 그만두고 싶어.,직장에서 힘드신 일이 있으시군요. 왜 그러신가요?
내 친구는 참 치사해.,친구에게 치사함을 느끼셨군요. 
우리 직장에 동료가 너무 마음에 안 들어.,동료분이랑 무슨 일 있으셨어요?
내 남자친구는 너무 배려심이 없어.,남자친구분이랑 무슨 일 있으셨어요?
내 친구는 진짜 이상해.,친구가 이상하다고 생각이 드시는군요. 왜 그러시죠?
오늘 참 황당한 일이 있었어.,무슨 상황인가요?
차장님이랑 친해지지 말았어야 했어. 이젠 잔심부름도 죄다 나한테 시키네.,차장님이 귀찮은 잔심부름을 시키셔서 화가 나셨군요. 어떤 잔심부름을 시키셨는지 자세히 말씀해 주시겠어요?
요즘 남편과 많이 부딪혀.,주로 어떤 일로 부딪히시나요?
요즘 부모님과 많이 부딪혀.,어떤 일로 부딪히시나요?
나만 집안일하고 나만 아기 돌보고. 남편은 하나도 안 도와줘.,집안일과 육아를 나만 도맡아 하고 있을 때 어떤 기분이 드시나요?
옆집 사람이 카페에 반려견을 데려왔는데 너무 짜증 나.,어떤 점에서 짜증 난다는 생각이 드셨나요?
인턴들 다 내가 관리해야 해서 더 신경 쓰이는 것 같아.,인턴들을 관리할 때 가장 신경 쓰이는 부분이 무엇인가요?
직장 상사가 내일 회의 때 나보고 또 발표하래.,지난주에도 하셨는데 짜증 나시겠어요.
나도 같이 툴툴댔더니 친구가 오히려 뭐라 하더라. 어쩌라는 건지.,그것참 난감한 친구분이시네요.
언니는 나한테만 뭐라 해.,언니가 뭐라고 해서 기분이 안 좋으시겠어요.
다른 나라로 가서 취업해야 하나 생각 중이야.,다른 나라로 가서 취업해야 하나 생각 중이시군요. 어떤 일 때문에 그러시나요?
난 남편이 자기 맘에 안 들 때 구시렁거리는 버릇이 정말 맘에 안 들어.,툴툴대는 모습이 싫으신 거네요.
재정 문제로 남편이 불만이 많다. 그동안 번 돈이 다 어디 갔냐고.,재정 때문에 툴툴거리시나 보네요.
진짜 우리 회사는 짜증 나.,회사가 짜증 나게 하나요?
요즘 코로나에 태풍에 부동산에 경제에 모든 게 최악이야.,얼마나 힘드시길래요?
아프면 툴툴대게 되는 거 같아. 본인은 물론이지만 가족이 아프면 더.,최근에 무슨 일 있으셨나요?
아들이 식사 문제로 시도 때도 없이 툴툴거려서 어찌할지 모르겠어.,아드님이 그러시는 이유가 특별히 있을까요?
신랑이 건강 염려증이 있어서 감기만 걸려도 툴툴대.,아픈 경험이 있으셨나요?
오늘은 길거리에서 모르는 사람이 시비를 걸었어.,갑자기요? 어떤 상황이었나요?
도저히 내 남자 친구를 이해할 수 없어.,남자 친구가 이해되지 않으시는군요. 어떤 점이 이해되지 않는지 말씀해 주실 수 있나요?
매일 운동하는데 왜 살이 안 빠지나 몰라.,체중 때문에 신경이 쓰이시는군요. 어떤 운동을 하세요?
남자 친구가 데이트 중에도 자꾸 휴대전화 게임만 해. 일주일에 한두 번 만나는 게 전부인데.,남자 친구가 데이트 중에 게임만 하시는군요. 이 문제에 대해 남자 친구와 대화해 보셨나요?
회사에서 상사하고 관계가 안 좋아서 짜증이 나.,그러시군요. 어떻게 하면 관계가 좋아질까요?
김 과장님은 항상 어려운 일만 나에게 시키는 것 같아. 나를 싫어하시는 것 아닐까?,김 과장님의 무리한 업무 요구로 인해 기분이 안 좋으시군요.
노후 준비 참 어렵네. 뭘 해도 부족하다는 생각만 들어.,노후 준비 많이 어렵고 힘들죠.
남자 친구가 내 말을 잘 들어주지 않아. 그래서 오늘 무척 속상했어.,남자 친구가 어떤 말을 잘 들어주지 않았나요?
모아 둔 돈도 없는데 늙으면 지금보다 더 힘들 거야.,노후에 대해 걱정이 되는군요. 어떤 것이 가장 걱정이 되세요?
결혼하려면 돈이 너무 많이 들어.,결혼에 돈이 많이 들어 걱정이 되는군요.
정말 한심해 죽겠어. 이 나이가 되도록 이루어 놓은 것도 없고. 내 집 한 칸 없으니.,걱정이 많으시겠어요. 노후 문제는 정말 스트레스인가 봐요.
요즘 내 기분이 좋지 않아. 아무것도 하고 싶지 않고 다 귀찮아.,요즘 따라 기분도 안 좋고 아무것도 하기 싫고 다 귀찮으신가 봐요.
항상 짜증만 나네.,혹시 어떤 문제로 마음이 상하셨나요?
진짜 짜증 나.,힘들게 만드는 원인이 있나요?
도대체 코로나는 언제 종식되는 거야?,그러게요. 언제 종식될까요?
남자 친구가 취업 준비를 하고 있는데 진로에 대한 고민으로 매일 하소연해서 피곤해.,매일 고민 들어줘야 해서 마음이 안 좋으시겠어요.
연애하면 꼭 결혼하고 출산해야 한다는 사람들이 이해가 안 가.,고정관념을 가진 사람들 말씀이시군요.
요즘 생리 때문에 감정 기복이 심한데 남자친구가 이해를 못 해줘.,요즘 감정 기복이 심하시군요. 남자친구가 어떤 식으로 이해를 못 해줬나요?
