human,system
엄마가 요즘 울기만 하는 것 같아서 걱정돼.,어머니를 걱정하고 계시는군요. 더 자세히 말씀해 주시겠어요?
녹내장 수술을 할 예정인데 혹시나 시력을 잃어버릴까 불안해.,수술 전에 몹시 불안하시겠어요.
몸에 미세한 변화만 생겨도 모두 당뇨병 때문인 것만 같아서 불안해.,신체 변화가 당뇨병 때문인 것 같아서 불안하시겠어요.
나이가 들어서 복용하는 약의 종류도 많고 그만큼 몸도 더 망가지는 느낌이라 걱정이야.,복용하는 약의 개수가 늘어나니까 몸 건강이 더 걱정되시겠어요.
폐렴 진단을 받았어. 그런데 담배를 과연 끊을 수 있을지 자신이 없고 불안해.,폐렴 진단을 받았는데 금연에 대한 자신감이 없어서 걱정하시는군요.
병원에서 건강검진을 했는데 담당 의사도 처음 보는 병명이라고 하니까 너무 불안해.,검진 결과가 의사도 처음 접하는 병명이라고 하니 너무 충격이 크겠어요.
일이 너무 많아서 신입에게 일을 조금 맡겼는데 살짝 미안하네?,일이 너무 많아서 신입에게 일을 조금 맡겼는데 미안한 마음이 드시는군요.
세상 무서운 줄 모르고 밤늦게 다니는 딸이 걱정되는데 어떡하지?,밤늦게 다니는 딸이 걱정되시는군요.
사실 학기 초부터 나를 괴롭히는 애들이 있는데 반 친구들에게는 궂이 알리고 싶지 않아.,어떤 것 때문에 친구들에게 알리고 싶지 않으신가요?
은퇴하면 무얼 하며 지내야 할지 고민이야.,은퇴 이후가 고민이시군요. 평소에 늘 하고 싶으셨던 것이 있나요?
난 사람들을 만나면 그 사람이 무슨 생각을 하고 있는지 불안하다.,사람들을 만날 때 상대방의 기분을 많이 배려하시는 거로 들려요.
이번에 코로나로 회사가 어려워졌다고 계속 소문이 돌고 있어.,마음이 매우 불안하시겠어요. 무엇이 가장 걱정되시나요?
은퇴 준비를 하지 못해 걱정이야.,은퇴 준비는 어떤 것이 있을까요?
직장에서 해고될지도 모르고 걱정이 많아.,직장에서 해고되면 어떤 부분이 가장 걱정이 되나요?
노후 생각을 하면 잠이 오지 않아.,노후 생각을 하면 잠이 오지 않는 걱정거리가 있나요?
코로나로 인해 하반기 공채가 줄어들었다고 해서 걱정이야.,얼마나 많이 줄어들었나요?
나 어제 면접을 보고 왔는데 실수를 너무 많이 한 것 같아서 걱정돼.,면접에서 실수한 것 같아 염려되시는군요.
나는 대인관계가 좋지 않아서 정말 걱정이야.,걱정되시겠어요. 평소 어떻게 대인관계를 유지하고 계시나요?
노년이 되어서 생활비가 부족하니 걱정된다.,생활비 때문에 불안하시겠어요.
돈이 없어서 정말 문제야.,돈이 없어서 어떤 부분이 문제가 되나요?
질병 없이 죽는 것도 행복이다.,무병장수하는 것이 행복이라고 생각하시는군요?
노인이 되면서 건강이 가장 중요하다는 것을 알았다.,이젠 건강이 가장 중요하다고 생각하시는군요.
질병이 있는데 돈까지 없어서 걱정이야.,질병이 있는데 돈이 없어서 걱정이시군요.
노인이 되면 건강관리가 중요해.,노년의 건강관리는 중요하군요.
남자친구가 교회에 안 다니고 자꾸 직장 사람들과 술을 마셔서 걱정이야.,남자친구 때문에 걱정이 많으시군요.
돈이 없는데 좋은 곳에서 결혼하고 싶어.,좋은 곳이라는 게 구체적으로 어떤 것인가요?
회사 옮길까 고민 중이야.,이직을 고민하시는군요. 어떤 상황이 그런 생각을 하게 하나요?
아이를 가져야 할까 그러면 몇이나 가져야 할까.,아이를 가져야 할지 고민이시군요.
요새 취업이 잘 안 돼서 정말 고민이야.,취업이 잘 안 되어서 걱정이시군요. 
나이 칠십에 난 어떤 모습일까? 인생을 여유롭게 보내고 있는 모습이 상상이 안 되네.,미래의 모습이 걱정이신가 봐요.
동네 어르신 병문안을 다녀왔는데 안색이 좋지 않으셔서 걱정이야.,아픈 분이 많이 걱정되시나 봐요.
이번에 건강검진을 했는데 중성지방과 콜레스테롤이 높게 나왔어. 혈관과 심장 뇌에 심각한 피해를 줄까 봐 걱정이야.,건강검진 결과가 염려스러우시군요. 중성지방과 콜레스테롤을 낮추는 방법은 무엇이 있을까요?
친구 관계가 힘든 건지 요즘 아이가 통 말이 없어. 걱정으로 잠이 안 오네.,아이의 친구 관계 때문에 고민이시군요. 아이와 대화를 해 보셨나요?
나 걱정되는 일이 하나 있어.,무슨 일이에요? 걱정되는 일에 관해 이야기해 주실 수 있어요?
우리 아들이 곧 군대에 가는데 걱정이야.,어떤 면을 걱정하시나요?
며칠 전에 건강검진을 받았는데 결과가 별로 안 좋아.,어디가 나쁘다고 하던가요?
당뇨약을 몇 년째 먹고 있는데 알고 보니 약 때문에 저혈당이 올 수 있다네. 어쩐지 가끔 어지럽더라니.,저런 지금은 괜찮으시죠?
대학교 사학년인데 아직 진로를 정하지 못해 걱정이야.,진로를 정하지 못해 고민이 많으시겠어요.
이번에 건강검진을 받았는데 좋지 않게 나와서 나 자신이 원망스러워.,아주 속상하셨겠네요. 어떤 점이 안 좋게 나왔는지 알 수 있을까요?
앞으로의 은퇴 후 준비를 못 해서 내가 원망스러워.,걱정이 많으시겠어요. 은퇴 준비를 못 한 이유가 있을까요?
대학 졸업하고 취업 준비 중인데 생각처럼 쉽지 않아.,취업이 생각보다 잘 안 되신다니 걱정되시겠어요.
회사 신규 프로젝트 보고서를 작성해야 하는데 아직 시작도 못 해서 큰일 났어.,마음이 조급하시겠어요. 시작하지 못한 이유라도 있으셨나요?
오늘 최종 면접을 보았는데 아무래도 탈락할 것 같아.,최종 면접에서 탈락할 것 같으시군요. 왜 그렇게 생각하셨나요?
직장 내 대인관계가 이렇게 힘든 줄은 몰랐어.,어떤 부분이 힘든가요?
대기업에 취직하고 싶은데 중소기업에만 합격해서 너무 속상해.,대기업에 입사하고 싶은 이유가 있을까요?
아이를 잘 키울 수 있을지 걱정이야.,어떤 부분이 가장 고민이 되는지 말해줄 수 있나요?
진로에 대해 정말 걱정스러워.,걱정이 많으시겠어요. 그렇게 생각하는 이유가 있을까요?
은퇴 후 내가 무엇을 할지 걱정되서 마음이 불편해.,은퇴 후 무엇을 할지 걱정되시는군요.
요즘 가슴이 자꾸 답답한 느낌이 있는데 무슨 병이 있는 건 아닌지 걱정돼.,가슴이 답답하다는 증세가 구체적으로 어떤 건가요?
이 나이 되도록 돈을 모아 놓은 게 없어서 나 자신에게 화가 나.,노후 준비가 안되서 걱정이 많으시겠어요.
요즘 가족들과의 대화가 너무 없어진 것 같아.,걱정이 많으시겠어요. 대화가 없어진 이유가 있나요?
회의 시간은 다가오는데 프린터 고장으로 자료 출력이 안 되는데 어떻게 해야 하지?,시간이 촉박해서 초조하시겠어요.
운동하는데도 건강이 나빠져서 어제 병원에 가서 검진을 받았어.,몸 건강이 어떻게 나쁜지 말씀해 주실 수 있나요?
자전거 동호회에 가입해서 내일 처음으로 나가는데 낯가림이 있어서 떨리네.,낯가림이 심함에도 불구하고 자전거 동호회에 들어간 것을 보면 자전거를 정말 좋아하시는군요?
요새 코로나 때문에 직장을 잃을까 봐 너무 걱정스러워.,불안하시겠어요. 코로나로 회사가 매우 힘든 상황인가요?
나이는 점점 들어가는데 내가 하고 싶은 일과 해야 할 일이 무엇인지 잘 모르겠어.,하고 싶은 것이 없고 무엇을 해야 할지 몰라서 초조하시겠어요.
코로나 때문에 취업이 힘들어.,코로나 때문에 취업이 안 되어 속상하시겠어요.
나이가 스물아홉 살이 되니 남자친구와 결혼을 빨리 서둘러야 하나 싶고 마음이 조급해져.,나이가 들면서 결혼에 대한 압박감이 있으시군요.
직장 내 유일하게 친했던 친구가 나와 말을 하지 않아.,친했던 친구와 사이가 좋지 않으니 마음이 편치 않으시겠어요.
엄마와 관계가 너무 안 좋아.,어머니와의 관계로 어려움이 있으시군요. 구체적으로 어떤 부분이 안 좋으실까요?
이번에 직장에서 중요한 발표를 제대로 하지 못했어. 인사고과에 안 좋게 반영될까 걱정이야.,회사에서 진행한 발표 때문에 걱정이 많으시군요. 이러한 고민을 어떻게 풀어야 할까요?
출산을 앞둔 아내를 보면서 우리가 좋은 부모가 될 수 있을지 걱정돼.,출산을 앞두고 걱정이 많으시군요. 좋은 부모란 어떤 걸까요?
나도 이제 나이가 적지 않은데 아직도 취업을 못 해서 너무 불안해. 이대로 평생 취업을 못 하는 게 아닐까?,취업 걱정 때문에 불안하시군요. 오랫동안 일이 안 풀리다가 결국에는 성공했던 경험이 있으신가요?
새로운 사람을 만나기가 어려워. 이러다가 평생 혼자 살 것 같아.,배우자를 찾지 못할까 봐 불안하신가 보군요. 새로운 사람을 만날 수 있는 곳이 있을까요?
데이트 비용이 너무 부담돼! 내 여자친구는 비싼 것만 좋아해.,데이트 비용 때문에 고민이시군요. 평소 데이트를 어떻게 하시는지 알 수 있을까요?
취업 준비를 포기할래. 더는 불합격 통보에 상처받고 싶지 않아.,취업 준비를 하는 동안 많이 힘드셨군요. 힘들 때 생각나는 사람이 있나요?
여자친구가 청혼을 받아줬어. 뭐부터 준비해야 할지 하나도 모르겠어.,결혼식 준비로 혼란스러우시군요.
또 서류에서 탈락했어. 평생 취업을 못 하면 어떡하지?,서류 전형에서 좋은 결과를 못 얻어서 상심이 크시겠군요.
이번에도 정직원 전환이 안 됐어. 회사는 내가 필요하지 않나 봐.,정직원 전환이 안 돼서 상심이 크시겠어요.
부장님께서 갑자기 엄청나게 중요한 프로젝트 발표를 나한테 맡기셨어. 기회인 것 같긴 한데 너무 정신이 없다.,갑작스럽게 중요한 발표를 맡게 되셔서 혼란스러우시겠군요. 긴장을 극복할 방법이 있을까요?
요즘 대학 때문에 너무 고민이 많아.,어떤 고민인지 자세히 알 수 있을까요?
젊었을 때 몰랐는데 나이가 들어가다 보니 조금씩 건강에 대한 마음가짐이 달라지네.,건강에 대한 마음가짐이 달라지셔서 변한 게 무엇이 있을까요?
원래는 결혼할 생각이 없었는데 요즘은 왠지 결혼을 해야 하나? 하는 생각이 들어.,왠지 결혼해야 할 것 같은 생각이 들 만한 일이 있으셨나요?
이렇게 이력서를 많이 뿌리는데도 취업은커녕 면접 연락도 안 와.,너무 마음고생이 심하시겠어요. 취업이 힘든 이유가 있을까요?
나이는 점점 들어가고 요즘 회사에 다니는 것도 불안정하고 은퇴 후가 걱정돼서 주식에 조금 투자했는데 반 토막이 났어.,기분이 안 좋으시겠어요. 투자하신 주식은 어떻게 하실 계획이세요?
내 몸이 예전 같지가 않은 것 같아.,무슨 일 때문에 그렇게 느끼세요?
아침부터 돌부리에 넘어져서 기분이 안 좋았는데 결국 회사에서 일이 일어났어.,아침부터 돌부리에 넘어지셨다니 몸은 괜찮으신 건가요?
내 친구는 신입생 환영회에서 친구들을 벌써 여러 명 사귀었는데 나는 말조차 못 꺼냈어.,친구는 신입생 환영회에서 친구를 여러명 사귀었는데 나는 말도 못꺼내서 기분이 어떠셨나요?
나 빼고 주변의 모든 친구가 다 결혼을 했어. 왜 나만 아직도 미혼이지?,속상하시겠어요. 현재 남자친구는 있으세요?
다음 달에 출산을 앞두고 있는데 너무 떨리면서도 무서워.,출산을 앞두고 떨리시는군요. 주변에서 많이 챙겨주시나요?
스물아홉 살이 되니까 점점 결혼을 해야 할 것 같다는 생각이 들어.,그런 생각이 드는 이유가 있을까요?
주변 친구들은 하나둘 남자친구와 결혼 이야기를 하는데 나만 아직도 남자친구조차 없어.,많이 외로우시겠어요. 남자친구를 만들기 위해 어떤 것을 해보셨나요?
기분이 좋지 않아,기분이 좋지 않은 이유를 알 수 있을까요?
남들은 노후준비를 위해 적금 하나 정도는 들었다는데 난 어떻게 준비해야 할지 걱정돼.,노후 준비가 걱정이시군요. 아직 준비하지 않으신 이유가 있으신지요?
아 정말 답답해 죽겠네.,답답한 무슨 일이 있는지 물어봐도 될까요?
친구들이 왜 자꾸 하나둘씩 나를 피하는 것 같지?,친구들이 피하는 이유가 있을까요?
나에겐 아무도 없나 보다. 외롭다.,그렇게 느끼시는 이유를 알 수 있을까요?
결혼을 해야 하는 게 맞을까?,결혼에 대해 고민 있으신가 봐요. 무슨 걱정인지 여쭤봐도 될까요?
또 면접에서 떨어졌어. 언제까지 취업준비생으로 남아야 하는지 모르겠어.,취업이 어려워서 고민이시군요. 어떤 점이 가장 힘드세요?
내시경 검사를 하면서 조직검사도 했어.,조직검사를 하셨다니 걱정이 많으시겠어요.
아내가 수술 중인데 빨리 끝났으면 좋겠어.,저런 걱정이 많으시겠어요. 지금 바라고 있는 것은 무엇인가요?
경기가 안 좋아서 이번 달부터 월급이 반으로 줄었어. 앞으로 어떻게 살지?,월급이 줄어서 고민이시군요. 어떤 대책을 계획하고 있으세요?
은퇴가 날짜가 다가와서 많이 불안해.,은퇴를 앞두고 불안하시군요.  어떻게 불안을 해소하실 건지요?
건강이 아주 안 좋다고 하는데 너무 힘들어.,어떻게 안 좋은지 알 수 있을까요?
앞으로 뭘 해야 할지 모르겠어.,진로 때문에 고민이 많으시군요.
경제가 너무도 안 좋으니 직장에서 명예퇴직을 신청하라고 공고를 하는데 너무 신경이 쓰여.,지금 명예퇴직 신청을 받고 있군요. 정말 신경이 많이 쓰이겠어요.
젊을 때부터 친구들과 술 먹고 노는 걸 좋아해서 건강에 이상이 왔나 봐. 술을 자제해야 해.,술을 많이 좋아해서 건강이 안 좋아지셨군요.
이제껏 열심히 살아왔는데 중년의 나이에 고혈압이 있다고 건강 관리를 하라고 병원에서 그러더군. 내가 어쩌다 이렇게 됐지.,고혈압 때문에 건강관리를 하셔야 하는군요.
중년에 건강 관리를 못 해 병원 신세를 져야 하는데 들어 놓은 실손 보험도 없고 병원비가 걸리네.,병원비가 걸리는 이유가 무엇인지요?
회사에서 후배들이 무섭게 올라오네! 요즘 젊은 애들 취직할 때부터 스펙 쌓기에 몰두한다더니만 대단한 거 같아.,스펙이 좋은 후배들이 많이 있군요. 후배들에 대해 어떻게 생각하시나요?
요즘 우리 부부 사이가 틀어져서 좀 고민이 많아. 나이가 들더니 아내가 고집만 많아지고 자기 주장만 하네.,아내분이 어떻게 행동하시는지 여쭤 봐도 될까요?
오늘 집사람이 새로 산 아파트 잔금을 치르는 날인데 잘 했는지 연락이 안 오네.,아파트 잔금을 잘 치렀는지 연락이 안 와서 걱정이시군요.
은퇴가 얼마 남지 않은 상황에서 집사람이 사기를 당해서 내가 그동안 마련한 노후 자금을 다 날렸어.,너무 상심이 크시겠어요.
어제 퇴근하며 교통사고가 나서 머리가 마비 된 거 같이 멍멍해.,교통사고라니 큰일이군요. 병원에는 가보셨는지요?
집사람이 신경이 예민한 타입인데 요즘 조금만 신경을 쓰고 해도 몸에 무리가 오고 그렇네.,아내분 건강이 걱정이시군요.
은퇴하고 나서 사는 게 걱정이네.,은퇴 후를 걱정하시는 이유가 있을까요?
큰애가 드디어 초경을 해.,따님이 초경을 시작했군요. 
돈 들어갈 곳은 많은데 코로나 때문에 회사 재정이 좋지 않아서 은퇴 준비를 해야겠어.,왜 은퇴를 하실 생각이 드셨는지요?
점점 갱년기 증상도 심해지고 호르몬 변화도 생기다 보니 몸이 예전 같지 않아 걱정이야.,나이가 든다는 것을 체감하고 계시는군요
배우자가 씀씀이가 과하다 보니 재정에 많은 빈틈이 나타나. 앞으로 은퇴와 노후 준비가 걱정이 되네.,남편분의 씀씀이가 과해서 고민이시군요. 어떤 점이 가장 큰 문제인가요? 
앞으로 남은 여생을 어떻게 보내야 할 지 노후에 대한 걱정이 많아지네.,노후에 대해 걱정하시는 이유가 있을까요?
젊은 직원들은 사고방식이 우리와 달라서 그런지 내 능력 밖의 일도 잘 처리해서 불안해.,젊은 직원이 업무적으로 더 뛰어난 거 같아서 불안하시군요.
직장 없이 집에서 놀고 있던 아들이 아빠랑 싸우고 집을 나갔는데 연락이 되지 않아.,아들과 연락할 방법이 있을까요?
백세 시대라는 말을 들으면 마음이 아주 불편해.,마음이 불편한 이유가 있을까요?
건강검진을 받아야 하는데 코로나 때문에 병원에 가는 것도 꺼려져서 기분이 안 좋아. 올해는 꼭 받으려고 했었는데.,코로나 때문에 건강검진을 못받고 계시는군요.
요즘 취업하기 너무 힘들어. 공고도 나오지 않고 있어.,취업이 안 돼서 어려움이 있으시군요.
결혼 준비에 돈이 만만치 않게 들어서 걱정이야.,결혼자금 때문에 염려하고 계시는군요.
아이를 낳을 때가 다 되었는데 너무 두려워.,어떤 점이 두려우신가요?
앞으로 연애 결혼 출산을 할 수 있을까 고민이 들어.,그런 생각이 드는 이유가 뭘까요?
아직도 취업을 하지 못해서 집에서 얼굴도 못 들 지경이야.,취업 때문에 고민이 많겠어요.
회사가 어렵다고 이번 달부터 돌아가며 무급휴직 전환을 강행하기로 발표 났어.,무급휴직 전환 소식에 마음이 많이 불편하시겠어요.  
나는 요즘 잘 체해서 걱정이야.,요즘 잘 체해서 걱정이 많으시겠어요.
내가 아파서 병원에 입원해야 한다는데 어쩌면 좋지?,걱정이 많으시겠어요. 어디가 안 좋은지 알 수 있을까요?
연애는 하고 있지만 결혼과 출산 때문에 걱정이 돼.,결혼과 출산 문제에 고민이 많으시군요.
오늘 직장을 그만두었는데 재취업이 힘든 나이라 걱정이 많아.,나이때문에 재취업으로 걱정이 많으신가보네요.
이제 은퇴가 얼마 안 남았는데 노후 준비를 못해서 걱정이 이만저만이 아니야.,어떤 부분을 준비 못 하셨나요?
퇴직연금 수익률이 마이너스네!,연금 수익률이 마이너스라니 충격이 크시겠어요.
요즘 점점 아들하고 대화를 못 하네.,아드님과 대화를 못 하는 이유가 있을까요?
요즘 들어 체력이 많이 떨어져서 나 자신에게 실망스럽고 걱정이 돼.,체력이 약해져서 걱정이 많으시군요. 체력을 키우기 위해 어떤 방법이 좋을까요?
어제는 밤늦게까지 잠을 못 잤어.,무슨 걱정되는 일이 있으신가요?
자꾸 나이 들어가는데 은퇴 후에는 뭐 하고 살지?,어떤 점이 걱정되시는 부분인가요?
남편과 아들의 사이가 좋지 않아 걱정이야.,어떻게 안 좋은지 자세히 알 수 있을까요?
우리 부부는 분명 가난한 노년을 맞을 것 같아.,어떤 이유로 노년이 가난할 것으로 짐작하세요?
내 소원은 편히 늙는 건데 지금으로서는 그렇게 되지 않을 듯해. 돈 없이 쓸쓸히 늙어가는 노인이 될 것 같아.,노후의 모습이 초라할 것 같아 염려되시는군요.
은퇴하고 무엇을 하며 살지 벌써 생각이 많아.,노후준비에 대해 생각이 많아지셨나 보군요.
조금만 지나면 은퇴를 해야 할 텐데 큰일이야.,은퇴를 하면 어떤 점이 가장 걱정되시는가요?
요즘 일에 집중하느라 내 몸을 돌보지 않았나 봐. 뱃살이 많이 나와서 걱정스러워.,뱃살 때문에 고민이시군요.
새 직장을 구하고 있는데 머리가 너무 복잡하고 걱정이 돼.,직장을 구하시면서 어떤 점이 가장 걱정되세요?
요즘 들어 어떤 대학에 진학할지 잘 알 수 없어서 걱정돼.,하고 싶은 일이 무엇인지 정하셨나요?
앞으로 어떤 대학에 가야 할지 어떤 직업을 가져야 할지 모르겠어.,여러 가지 고민으로 마음이 힘들겠어요.
앞으로 어떻게 내 진로를 알아가야 할지 모르겠어.,진로 때문에 고민이시군요.  해결책을 찾아보셨어요?
어제 주가지수가 폭락해서 어찌할 바를 모르겠네.,주식에 많이 투자하셨나요?
심장 관련 병원을 가야 하는데 못 가고 걱정만 하고 있네.,병원을 못 가시는 이유가 있으신가요?
이번에 면접에서 또 떨어졌어 내 미래가 걱정돼.,면접에서 또 떨어지셨군요. 기분은 괜찮으세요?
요즘 머리가 자주 아프고 걱정이 많아.,요즘 신경 쓰이시는 일이 있으신가요?
요즘 아픈 곳이 많으니 병원비가 많이 드네. 걱정이야.,병원비가 많이 드시는 게 걱정이신가요?
당장 내년에 남편도 퇴직인데 앞으로 어떻게 노후생활을 해야 할지 막막하네.,남편의 은퇴 후에 삶에 대해 걱정하시고 계시는군요.
이번 달 실적이 안 좋아서 큰일이야.,실적이 많이 안 좋은가요?
일하느라 몸을 돌볼 수가 없어.,몸을 챙길 시간이 없으신가요?
건강검진 결과가 좋지 않아서 걱정이야.,몸이 많이 안 좋으신가요?
내년이면 정년인데 걱정이야.,무슨 걱정이세요?
집값이 너무 올라서 걱정이야.,집값이 많이 올랐나요?
이번 달 목표를 달성 못 할까 봐 걱정이야.,이번 달 목표를 높게 설정하셨나요?
노후준비하기가 정말 어렵네.,제일 걱정이 뭐세요?
나만 건강 관리를 안 하는 것 같아서 걱정스러워.,건강관리는 어떻게 시작하시면 좋을까요?
노후준비가 걱정이야.,노후준비를 아직 시작하지 않으셨나요?
부부간의 대화가 완전히 단절되어서 걱정이야.,요즘 대화를 많이 안 하시나요?
우리 집 아이를 생각만 하면 신경이 쓰여.,무슨 문제가 있나요?
우리 아이는 내가 많이 무서운가 봐. 말을 통 안 해.,아이가 요즘 들어 말을 안 하는 건가요?
아들 문제로 걱정이 많아.,아들 문제로 걱정이 많으시군요.
얼마 전에 이직했는데 업무가 적응 안 돼서 일이 손에 잡히지 않아. 내일 어떻게 출근할지 벌써 걱정돼.,이직을 해서 업무환경 적응이 필요하시군요. 
건강에 대해 걱정이 많아.,어디가 불편하신 건가요?
아기가 어제 교통사고를 당해서 다리가 부러졌어. 삼 개월은 치료를 해야 한다고 하네.,아이가 많이 다쳐서 걱정이 많으시겠네요.
뉴스에 계속 경제가 좋지 않다는 뉴스만 나오는데 나도 앞날이 걱정이네.,미래에 대해 걱정이 많으신가 봐요.
요즘은 정말 노후 준비하기가 어려운 것 같아. 직장도 안정적이지 못한 상황에서 너무 힘드네.,직장이 안정적이지 못하다고 생각하시나요?
둘 중 한 명이 일방적으로 희생하는 연애는 좀 아니지 않아?,무슨 일인가요? 설명해 줄 수 있나요?
내 진로에 신뢰가 안 생겨.,진로에 대해서 고민하고 계시는군요.
취업이 안 돼서 걱정이야.,취업이 안 될까 봐 걱정되시는 건가요?
내년이면 정년퇴직인데 노후 준비가 부족해서 걱정이야.,노후 준비가 염려되는군요?
요즘 회사 일이 점점 많아지고 있어. 더 늘어날까 봐 걱정돼.,회사 일이 많아져서 힘드시군요.
어쩜 좋아. 우리 남편 명예퇴직 대상이래.,안 좋은 소식이군요. 퇴직이 확정되신 건가요?
전공과 다른 곳으로 취업을 하고 싶은데 어머니의 반대가 걱정이야.,전공과 많이 다른 곳인가 봐요.
연애 기간이 길어지는 것 같아서 걱정이야.,긴 연애 기간이 왜 걱정스러우신지 말씀해주세요. 
카드값 때문에 정말 큰 일이야.,카드 관련해서 어떤 문제라도 생긴 건가요?
올해 안에 직장에 들어갈 수 있을지 모르겠어.,취업에 대해서 조급한 마음이시군요.
요새 코로나 일구 때문에 그런지 취업이 잘 안 돼서 걱정이야.,취업 때문에 스트레스를 많이 받으시는군요. 걱정에 대해 고민을 나눌 주변 분들이 계실까요?
코로나 일구 때문에 무급휴직이 길어져서 걱정이야.,무급휴직 때문에 걱정이시네요. 특별히 어떤 점이 가장 힘드신가요?
입사한 지 한 달 되었는데 여전히 회사가 어색해.,아직 적응이 안 되셨나 보군요. 더 자세히 들을 수 있을까요?
취업이 안 돼서 걱정이야. 이 시간이 길어지니 내가 초라하게 느껴져.,취업 때문에 너무 힘드시겠어요. 그런데 어떤 생각 때문에 자신이 초라하게 느껴지시는 걸까요?
요즘 걱정이 이만저만이 아니야. 너무 힘들어.,무슨 일이신데요? 기분이 안 좋으신 것처럼 들려요.
이 정도 운동해서 건강해질는지 모르겠어.,건강에 관해서 걱정이 있으신가 봐요.
노후 준비는 하고 있는데 이 정도로 해서 괜찮은 건지 모르겠네.,노후 준비에 대해 걱정이 있으세요?
편입을 생각 중인데 어느 과로 가야 할지 편입을 잘 할 수 있을지 걱정이야.,편입을 생각하고 계시는군요. 왜 그렇게 생각하셨나요?
아이들이 공부는 뒷전이고 게임에만 빠져드는 것 같아서 너무 신경이 쓰여.,아이들이 공부보다 게임에 시간을 쏟아서 걱정이신가 봐요. 
