human,system
주변에 친구들은 다 결혼하고 혼자가 된 기분이야.,친구들이 결혼해서 쓸쓸하겠어요. 혼자 지내는 시간은 어떻게 지내고 있어요?
어제 오랜만에 일찍 퇴근했는데 아내와 아이들이 함께 즐겁게 얘기하는데 조금은 당황했어!,일찍 퇴근해서 가족들과 즐겁게 대화하는데 당황하셨군요. 왜 그렇게 생각하시게 되셨나요?
아무도 내 말을 들어주질 않아. 혼자 말하는 기분이야.,주위에 있는 누구에게 이야기하셨나요?
어제 친구들 이야기를 듣고 깜짝 놀랐지 뭐야.,무슨 이야기였는데요? 
체중을 재보고 깜짝 놀랐어.,체중이 많이 변하셨나요?
며칠 전 병원에 갔다가 얼마나 당황을 했는지.,어떤 말을 들으셨길래요?
새로운 부서로 발령이 났는데 창고 같은 곳에서 혼자 자료 정리를 하게 되었어. 처음 해보는 일이라 걱정이 돼.,낯선 환경에 굉장히 당황하셨을 것 같아요. 도움을 청할 수 있는 사람은 없을까요?
나이가 좀 많아도 새로운 일에 도전하려고 취직했는데 막상 일해 보니 나랑 안 맞아서 당황스러워.,늦은 나이에 도전해 얻은 직장이 본인의 적성과 맞지 않는 것 같아서 당황한 상태이군요.
사이가 좋지 않은 친구가 다른 친구들에게 내 뒷이야기를 하고 나를 외톨이로 만들려는 것 같아서 당혹스러워.,친구들 사이에서의 관계가 아주 당황스럽겠어요. 친구 관계 개선을 위해서 어떤 노력을 하고 있나요?
친하게 지내던 친구들이 있는데 언제부턴가 나만 동떨어진 것 같은 기분이 들어.,가까웠던 친구들 사이가 멀어진 것으로 느끼시는군요. 이유를 물어도 될까요?
언제부턴가 직장 동료들 사이에서 친구들 사이에서 혼자가 된 것 같아. 왜 이렇게 됐는지 모르겠고 당황스러워.,동료와 친구들의 관계 속에서 고립감을 느끼고 계시는군요. 자세하게 말씀해 주시겠어요?
처음 출근한 회사에서 하루 만에 해고당했어. 겨우 하루 같이 일했으면서 일하는 스타일이 마음에 안 든대.,출근한 지 하루 만에 어이없게 해고당하셨군요. 황당하고 화가 나겠어요.
주변에서 나만 비만이라 걱정이야.,몸무게 때문에 걱정이시군요. 어떻게 하면 좋을까요?
회사에서 내가 제일 나이가 많아.,고민이 되겠군요. 무슨 일이 있었나요?
내가 회사 기밀을 빼돌렸다고 회사에서 말해. 정말 억울해.,회사에서 누명으로 힘드시군요.
이 강의에선 조별 과제를 해야 하는데 너무 걱정이야.,어떤 점 때문에 걱정하시는 건가요? 자세히 말해주실 수 있나요?
비가 너무 심하게 내려서 직장에 출근할 수가 없어.,비가 많이 오고 있네요.
나는 노후 준비가 미흡해 불안해.,어떤 부분이 불안하신 건가요?
가고 싶던 기업이 있었는데 코로나 때문에 기업의 공채가 취소돼서 정말 당황스러워.,공채가 취소되다니 당황스러우시겠어요.
새로운 직장이 낯설어서 힘들어. 나 혼자인 것만 같아.,새로운 환경에 매우 힘드시겠어요. 무엇이 가장 힘든가요?
조별 과제를 하면서 친구와 싸웠어.,심경이 복잡하시겠어요.
친구들은 노후준비를 단단히 해놓은 모양인데 난 벌어놓은 게 없으니 걱정이야.,노후준비가 넉넉하지 못해서 걱정이시군요.
딸은 유학하러 가고 싶어 해. 가족 모두 찬성하고 있지만 혼자 가족들과 반대되는 입장이라 곤란하네.,혼자만 고립되어 계시니 외로우시겠어요. 딸의 유학 문제에 대하여 가족과 의견을 계속 나누고 싶으신 건가요?
이번에 팀을 짜서 프로젝트를 하는데 나만 파트너를 못 구하고 있어.,같이 할 파트너가 전혀 없으신가요? 
주변 친구들은 다 연애하고 결혼하고 각자 짝이 있는데 나만 혼자인 것 같아 외로워.,많이 외로웠군요. 어떻게 해야 그런 생각이 좀 사라질까요?
임신 중인데 아무도 도와주지를 않아. 혼자가 된 기분이야.,도움이 필요한데 아무도 도와주지를 않아 외롭고 힘드시군요.
추석 연휴에 직원들이 돌아가며 당직을 서야 한다는 소식을 들었어.,연휴 동안 출근해야 하시는 건가요?
요즘 나이가 많다는 이유로 직장에서 무시를 받고 아무도 나를 상대해주지 않아.,나이가 많아 무시당하는 느낌을 받으셨군요. 혼자 외로우시겠어요. 혼자만의 시간을 가지는 업무의 좋은 점은 무엇일까요?
지금은 그런대로 생활하지만 나이 들어 걱정이야!,은퇴 걱정을 하시는군요. 
친구들이 산에 가자고 하는데 무릎이 안 좋아서 혼자만 못 가네!,속상하시겠어요. 등산용 폴대나 무릎 보호대를 착용하고 가셔도 많이 불편하실까요?
같이 공부했던 친구가 원하는 회사에 합격했다고 연락이 왔어.,친구가 취업했군요. 기분이 어떠셨어요?
이번에 새로운 업무를 하게 되었는데 한 번도 해보지 않았던 것이라 힘들어.,그동안 해보지 않은 전혀 새로운 업무를 하게 되어서 걱정이 크시군요.
나 취직 때문에 너무 힘들다.,많이 힘드시겠어요. 어떤 상황인가요?
다른 친구들은 다 취직됐는데 나만 안 되었어.,고민이겠어요. 요새 취업률이 저조해서 힘든 것 같아요.
원하던 직장이었는데 내가 원하던 직무가 아니라서 좀 당황스러워.,원하던 직무가 아니어서 실망하셨겠네요.
아무 데도 내가 갈 곳이 없는 것 같아. 내가 필요한 곳이 없는 것 같아서 너무 외로워.,아무도 알아 봐 주지 않는 것 같아서 외로우실 것 같아요.
직장 상사가 갑자기 전화로 나를 따로 불렀어. 무슨 이유지?,직장 상사의 갑작스러운 호출로 당황하셨군요. 별도로 다른 말씀은 없으셨나요?
아이들과 저녁을 먹으면서 친구 관계에 대해서 대화를 했는데 대인관계의 관념에 차이에 당황했어.,생각의 차이로 놀라셨군요. 어떤 부분 때문에 그러셨어요?
처음 일을 배우는데 상사가 내가 느리다면서 계속 화내서 너무 당황스러웠어.,당황스럽고 속상했겠어요. 당황스러운 감정을 극복하기 위해 어떻게 하셨어요?
얼마 전에 술자리 모임에 나를 불러 놓고 없는 사람 취급한 거 있지? 너무 당황스러웠어.,그런 일이 있으셨군요. 많이 당황하셨겠어요.
고등학교 때 나랑 단짝 친구 두 명이 있는데 요즘엔 거의 못 만나.,친구들을 자주 못 만나시니 속상하시겠어요. 서로 통화나 연락 자주 하세요?
얼마 전에 출산했는데 몸이 예전만큼 좋지가 않아. 이런 상황에서 남편이 사소한 것도 잔소리해서 너무 당황스러워.,아무래도 출산을 하면 몸이 예전만큼 좋지가 않죠. 잔소리를 들어서 당황하셨겠어요.
아직 좀 더 일하고 싶은데 회사 사정이 어려워져서 나이 순서대로 명예퇴직 신청을 받을 거라고 해서 걱정이야.,걱정되시겠어요. 은퇴 후 노후준비는 어느 정도 되어있으세요?
요즘 친했다고 믿었던 친구가 약속을 자꾸 취소해서 화가 나.,약속을 자꾸 취소해서 화가 나는군요.
나 대학교를 혼자 다니는데 아는 친구들도 없고 어떻게 해야 할지 모르겠어.,새로운 환경에 많이 당황스러우시군요. 어떤 점이 가장 큰 고민이신가요?
프로젝트를 같이 시작했는데 다들 일을 나에게 미뤄. 당황스러워.,프로젝트팀원들이 일을 미뤄서 당황스러우시군요.
지금은 몸조리를 잘해야 하는 시기인데 집중이 안 되네.,어떤 일 때문에 그러세요? 자세히 말씀해주시겠어요?
나는 여자친구를 많이 아끼고 사랑하는데 여자친구는 그런 것 같지 않아서 같이 있어도 너무 힘들고 외로워.,여자친구를 많이 아끼고 사랑하는데 여자친구는 그렇지 않은 것 같아서 속상하시군요. 왜 그렇게 느끼셨나요?
곧 결혼인데 아내 될 사람이 아주 바빠 다 혼자서 알아봐야 하는 상황이라 매우 버거워.,정말 막막하시겠어요. 구체적으로 어떤 감정이신지 말씀해주시겠어요?
당황스러워. 내가 왜 그 무리에서 왕따가 된 거지?,왕따를 당하신 거 같아 당황스러우시군요.
요즘 주변 친구들 다 취업하고 나만 취업을 못 해서 나만 뒤떨어진 느낌이야.,뒤떨어지신 느낌이 드시는군요. 어떤 일을 하고 싶으세요?
여자친구와 헤어졌어. 너무 갑작스러워서 당황스러워.,갑작스러운 이별에 당황하셨군요.
국민연금을 받을 수 없다는 뉴스에 당황했어.,뉴스에서 국민연금을 받을 수 없다고 해서 당황하셨겠어요.
요즘 따라 친구들 사이에서 고립된 것 같은 느낌이 들어.,친구들 사이에서 소외감을 느끼고 계시는군요. 그런 생각이 들만한 일이 있으셨나요?
다음 주에 결혼식을 올려서 다시 한번 골라놨던 웨딩드레스를 입어 보러 갔어.,결혼을 앞두고 웨딩드레스를 다시 입으니 어떤 기분이 드셨어요?
투자했던 펀드 수익률이 마이너스가 됐어. 너무 당황스러워.,투자했던 펀드가 예상과 다르게 움직여서 아주 당황스러우시군요.
이번에 친구가 결혼해서 이제 결혼 안 한 사람은 나 하나야.,친구들이 전부 결혼하셨군요. 어떤 기분이 드세요?
나 빼고 친구들은 다 직장을 구했어. 계속 취업 못 하면 어쩌지?,계속되는 취업 준비로 고민이 많으시군요. 어떤 부분이 가장 대비하기 까다로우신가요?
남편 때문에 힘들어.,남편과 힘든 일이 있으셨나 봐요. 어떤 문제가 생기셨나요?
오늘 무척 당황스러웠어.,무슨 일로 당황스러우셨나요?
어제까지만 해도 나랑 잘 지내던 친구들인데 갑자기 날 무시해.,잘 지내던 친구들이 갑자기 무시하는군요.
나 요즘 회사 다니는 게 너무 싫어.,어떤 힘든 일이 있으신가요?
오늘 회사에서 너무 황당했어.,회사에서 좋지 않은 일이 있었나요?
제일 친한 친구와 사이가 틀어졌어.,절친한 친구와 사이가 멀어졌다니 마음이 힘드시겠군요.
어제 친구들 만나서 대화하는 데 낄 틈이 없어서 고립된 느낌이 들었어.,친구들 대화에 낄 틈이 없어서 고립된 느낌이 들었군요. 무슨 일이 있었나요?
남자친구가 친구들이랑 여행 가서 편히 놀다 오라고 연락하지 말라고 했는데 몇 시간째 연락이 안 돼.,남자친구의 연락 부재로 걱정이시군요.
오늘도 또 혼자서 야근해야 되네.,혼자 야근해야 하시나 봐요. 혼자 야근하는 건 어떠신가요?
일을 야간에 하다 보니 건강에 신경 쓸 틈이 없네.,야간에 근무하시느라 건강관리에 어려움을 겪고 계시는군요.
나만 연애하지 않는 것 같아서 고립된 기분이야.,나만 연애를 안 하는 것 같아 외로운 기분이시군요.
조별 과제를 해야 하는데 같이 할 친구가 없어.,조별 과제를 같이 할 친구가 없으시군요. 자세히 말씀해 주시겠어요?
지난달에 미혼모임 친구 중 마지막 녀석까지 결혼했어. 이제 나 혼자 남았네.,모임의 친한 친구들이 모두 결혼하게 되어 외로움을 느끼시는군요.
어제 피검사 결과 받았는데 혈당 수치가 높게 나와서 당황스럽더라고.,혈당 수치가 높아 놀라셨군요.
직장 생활 육 개월 차인데 너무 힘들어. 사회생활이 이렇게 외로운 건가라는 생각도 들어.,회사에서 무슨 일이 있으셨나 봐요. 제게 털어놓으시겠어요?
이번 회의 때 괜히 의견 냈다가 팀원들에게 미움받게 됐어.,회의 때 괜한 의견을 내서 팀원들에게 미움을 받으셨군요.
직장 안에서 왕따를 당하는 것 같아. 당황스럽고 너무 혼자 고립된 것만 같아.,어떤 점 때문에 고립되었었다고 느끼고 계세요? 편하게 말씀해 보세요.
나 면접 보다가 당황했잖아.,면접에서 무슨 일 있었어요?
내 또래 친구들이 건강을 위해서 영양제를 먹는 줄 몰랐어. 너무 당황스러워.,친구들이 건강관리를 잘하고 계셔서 당황스러우셨군요. 왜 그렇게 생각하셨나요?
딸이 나이가 들어가는데 남자친구가 없어 초조해.,따님 때문에 마음고생이시군요.
요즘은 가정에서의 대화가 마비된 것 같아.,요즘 가족들과 대화를 많이 안 하시나 봐요.
직장에 내 또래가 없어.,직장에 내 또래가 없어서 속상하시군요.
사회에서 은퇴하고 노년을 보내려니 삶이 고독하기만 하네.,은퇴를 하셨군요. 앞으로의 계획은 세우셨나요?
사람은 누구나 나이가 들면 건강을 잃게 되고 죽음에 이르게 되지 않겠어.,나이가 들면 건강을 잃게 되고 죽음에 이르게 되는군요. 죽음에 대한 걱정을 하고 계신가요?
몸이 아프고 형편도 넉넉하지 않으니 누구도 만나고 싶지 않아.,몸이 많이 안 좋으신 거예요?
제일 친한 친구가 이번에 좋은 회사에 취직했다고 하더라 난 아직 취업 못 했는데.,친구만 취업에 성공해서 속상하시겠어요.
요즘 고립된 느낌이야.,왜 고립된 느낌이세요?
대학교를 자퇴하고 싶어.,대학교를 자퇴하고 싶으시군요. 더 자세히 설명해 주시겠어요?
이번에 취업을 했는데 회사 사람들의 텃세가 너무 심해서 힘들어.,회사 일로 많이 힘드시고 외로우시겠어요.
친구들이랑 대화할 때 공감할 수 있는 부분이 많이 없는 느낌이야.,어떤 대화를 할 때 그런 느낌이 드시나요?
나 혼자 우리 부서에서 일하는 느낌이야.,뭐 때문에 그렇게 느끼시나요?
내 주변 친구들은 벌써 다 결혼을 했어.,주변 친구들은 벌써 다 결혼을 하셨군요. 그래서 기분이 어떠셨나요?
친구들한테 소외감 느껴.,마음이 안 좋으시겠어요. 왜 그런 감정이 드는지 설명해줄 수 있나요?
결혼하고 아이도 낳았는데도 너무 외로워.,결혼하고 아이도 낳았는데도 너무 외로우시군요. 뭐 때문에 그렇게 생각하시나요?
직장을 생각할 때마다 고립되는 기분이야.,직장을 생각할 때마다 고립되는 기분이시군요. 조금 더 상세히 알려주시겠어요?
요즘 고립된 기분이 들어.,어떤 점이 고립된 기분이 들게 할까요?
결혼 후 친구들을 많이 못 만나게 되어서 너무 속상해.,결혼하고 친구들을 만나기 어려워져서 속상하시군요. 이유가 뭔지 여쭤봐도 될까요?
여자친구가 미국으로 이민 갔어. 그래서 커플이기는 해도 무인도에 있는 기분이 들어.,여자친구와 멀리 떨어져 있어 고립된 감정을 느끼시는군요.
직장 내에서 적응을 못 하고 있어.,어떤 점에서 적응을 못 하고 있다는 생각이 드시나요?
즐겁게 친구들 모여서 술 먹고 있는데도 뭔가 고독한 느낌 알아?,어떤 느낌인 건지 조금 더 상세히 듣고 싶어요.
은퇴하고 나니 만나는 사람도 없고 고립된 거 같아.,은퇴로 인해 고립된 느낌이신가 보네요.
회사에서 일하는 것에서 스트레스가 쌓여.,어떤 일 때문에 스트레스가 쌓이시는 건가요?
일을 그만두고 돈이 없으니 찾아오는 사람이 없어서 많이 외로워.,일을 그만두고 찾아오는 사람이 없어서 외로운 거네요.
오늘 퇴직자들 업무분장을 새로 했거든.,담당업무가 변경되셨나요?
친구들을 자주 만나면 좋긴 한데 비용이 많이 들어서 조금 힘들어.,친구들과 만나시면 주로 무엇을 하시나요?
회사에서 갑자기 명예퇴직을 하라고 하네?,회사에서 명예 퇴직을 요구해서 많이 당황하셨겠어요.
일이 점점 힘들어져.,일이 힘든 이유가 체력적인가요 아니면 다른 문제가 있나요?
이제 슬슬 퇴직 준비를 해야 할 것 같아. 이제 앞으로 뭘 하며 살까?,퇴직 준비를 하시면 그동안 하던 일이 있는데 좀 섭섭하시겠어요.
요즘 구십 년 대생들 좀 이해가 안 되네.,구십년대 생들에게 이해가 안되는 일이 있으셨군요. 무슨 일이 있으셨길래 그렇게 생각하시게 됐나요?
결혼한 지 이 년이 넘었는데 애가 안 생겨서 너무 초조해.,아이를 많이 원하고 계시나 봐요.
오십 세가 되면서 건강의 무슨 문제 있을까 봐 매우 초조해져.,걱정이 많이 되나 봐요.
내가 평소에 같이 스터디하는 모임에서 안 좋은 일이 있었어.,그랬군요. 어떤 안 좋은 일인지 구체적으로 말씀해 주실 수 있나요?
결혼 준비를 하는데 쉽지 않네.,결혼 준비가 많이 힘들다고 느끼시는 것 같네요. 특히 어떤 점이 힘드세요?
결혼하고 싶은데 부모님이 반대하셔.,부모님이 결혼을 반대하신다니 어떠셨어요?
나만 진급 못 했어.,진급을 못 하셔서 어떤 기분이 드셨는지 말씀해 주실 수 있으신가요?
요즘 들어서 고립되었다는 생각만 자꾸 들어.,어떤 이유로 고립되었다는 생각이 자꾸 드시는지 여쭈어봐도 될까요?
오늘 회사에서 창고 정리를 하다가 문이 닫혔는데 열리지 않는 거야. 휴대전화도 책상에 두고 왔는데 너무 당황스러웠어.,그런 일이 있으셨군요. 어떻게 나오셨어요?
요즘 젊은 사람들의 생각은 정말 이해가 안 가!, 젊은 사람들의 생각이 이해가 안 가시는군요. 무슨 일이 있었는지 자세히 말씀해 주시겠어요?
집에 와서 작업해야 할 업무가 있는데 깜빡하고 서류를 회사에 두고 왔어.,서류를 두고 와서 많이 당황하셨겠어요. 언제까지 작업하셔야 하나요?
직장에서 다른 동료들과 친하게 지내기가 어려워서 힘들어.,직장에서 힘든 상황을 겪고 계시는군요. 어떤 경우에 가장 어려움을 느끼는지 말씀해 주실 수 있나요?
요즘 직장에서 당하는 일로 정말 힘이 들어.,무슨 일로 그렇게 힘이 드시는지 말씀해 주시겠어요?
가장 대우받고 인정받아야 할 가정 내에서 겪은 일로 당황한 일이 있었어.,그러셨다니 놀라셨겠어요. 무슨 일이 있으셨는지요?
최근 직장에서의 일로 너무 당황스러워.,직장에서 어려움이 있으셨군요. 어떤 일을 겪으셨는지요?
노후 자금을 내가 펀드에 넣어 놓았는데 인제 보니 반 토막이네. 큰일 났어.,그동안 몰랐던 사실을 알게 되어 황당하시군요.
어제 부하 직원들이 내 눈치를 보는 것을 봤어.,그래서 어떻게 하셨어요?
난 집에서 어떤 존재일까?,집에서 나의 존재가 어떤 의미인지 생각하게 되셨군요. 어떤 계기가 있었나요?
남편이 갑자기 명예퇴직을 당해서 매우 당황스러워.,남편이 명예퇴직을 당해서 매우 당황스러우셨겠네요. 재정이 힘드신가요?
평소에 안 하던 투자를 했는데 이게 잘못될 수도 있다고 해서 당황스러워.,저런. 손실이 큰가요?
요즘엔 기침만 나와도 신경이 쓰여. 괜한 걱정만 쌓이네.,무슨 일로 걱정이 많으신지 말씀해 주실 수 있으세요?
오늘 취업 스터디에서 당황스러운 일이 있었어.,취업 스터디에서 어떤 당황스러운 일을 겪으셨을까요?
친구들이 나를 오해하고 있어. 내가 말을 해도 믿어주지 않아.,친구들의 태도가 갑자기 변해 당황하셨군요.
회사에서 중요한 프로젝트가 있는데 나는 포함되지 않았어.,중요한 프로젝트에 참여하지 못해 속상하군요.
전염병 때문에 집에만 있으니 사람이 그리워.,사람을 안 만난 지 오래되셨나 봐요.
연애를 시작해야 하는데 좋은 이성을 만나는 건 참 어려운 일인 것 같아서 외로워.,연애하지 못해서 외로우시군요.
이번에 지방으로 발령 나서 내려왔는데 주변에 아무것도 없어.,혼자 떨어져서 외로우실 것 같아요.
친구들 다 취업하는데 나만 혼자 백수야.,고립되신 것 같아 속상하신가 봐요.
결혼을 하고 나서 너무 외로워서 집에 나 혼자 고립된 느낌이야.,외로워서 고립된 느낌이군요. 어떤 점 때문에 외로우신가요?
연애하다가 결혼하고 아이 낳고 하니 나 혼자만의 시간이 없어서 우울해.,혼자만의 시간이 없어서 외로우시군요.
또래 친구들은 모두 취직해서 돈을 벌기 시작하는데 나만 아직도 공부 중인 것 같아서 속상해.,혼자만 뒤처진다고 생각하시는군요.
육아하느라 힘들어. 도와주는 사람이 아무도 없어.,육아를 도와주는 사람이 없어서 고립된 것처럼 느끼는 것 같아요.
가끔 정말 외로워.,어떤 점 때문에 외로우신가요?
같은 직장 사람들이 나와 함께 일하는 것을 꺼리는 것 같아.,직장 동료분들이 사용자님을 피하셔서 많이 힘드셨겠어요.
어떤 주제에 대해서 나만 다른 의견을 냈는데 이상하다는 반응이었어.,친구들과 다른 의견을 이야기했더니 이상하다는 말을 들어 속상하셨군요.
회사에서 나를 빼고 다같이 점심을 먹으러 간 일이 있었어. 나만 빼고 가서 섭섭해.,같이 식사를 하지 못해서 서운하시겠어요. 왜 같이 못하셨나요?
사람들은 내가 편집장이 된 게 싫나 봐. 다들 나를 아니꼽게 봐.,사람들이 나를 인정하지 않는 것 같아 기분이 안 좋으시겠어요.
친구가 내 카카오 톡 메시지를 두 달째 읽지 않아서 슬퍼.,친구가 두달이 되어가는데도 메시지에 답장을 하지 않아 슬프겠어요.
친구가 내 카카오 톡 메신저를 보지도 않고 대답도 안 해. 답장이 없어서 당황스러워.,친구가 답장이 없어서 당황스러움을 느끼고 있군요. 
회사 사람들 모두 그가 결혼한다는 사실을 알고 있는데 나만 그 사실을 몰랐어서 당황했어.,저라도 많이 당황했을 거 같아요.
친구들은 모두 그들이 연인관계라는 걸 알고 있는데 나만 모르고 있었다는 게 당황스럽네.,충분히 당황스러울 만하고 답답하실 거 같아요.
새로 생긴 애인이 과거 아동을 대상으로 성적 학대했다는 과거가 있다는 걸 알고 화가 치밀었어.,과거에 성적학대를 했다는데 저라도 충격 먹고 화날 만해요.
결혼하면 외롭지 않고 행복하게 살줄 알았는데 그렇게 생각했던 내가 어리석었어.,무슨 일로 그렇게 생각을 하시게 된 것일까요?
애인은 그동안 내연녀가 있다는 걸 숨기고 날 만났고 주위사람들은 다 그 사실을 아는데 나만 그걸 모르고 있었어.,애인과 주위사람들에게 배신감이 들고 정말 당황스러웠겠어요.
우리 커플에 대해 미리 생각은 해두었지만 가족 모두가 반대할 거라고는 생각도 못해서 당황스러워.,모두가 반대를 한다면 저라도 당황하고 어찌해야 할지 몰랐을 거예요.
사람들이 우리를 자연스러운 사랑으로 인정하지 않고 의심부터 하는 게 정말 충격적이더라.,연인을 의심부터 한다는 게 정말 마음 아프셨겠어요.
내 남편이 나와 가장 친한 친구와 바람을 피우는 것을 나만 모르고 있었다는 게 충격이야.,생각만 해도 충격적인 일이네요.
그가 아무런 연락도 없이 갑자기 우리 집으로 찾아와서 나에게 헤어지자고 말을 해서 당황스러웠어.,당황스러워 하실 만도 하네요.
출산 당일 날 내 곁에 아무도 없을 것이라고는 생각도 해보지 못했던 일이라 당황했어.,출산 당일 날 아무도 없었다니 섭섭하고 외로우셨을 거 같아 너무 마음이 아프네요.
신랑이 예전에 만났던 애인이 우리 결혼식에 찾아와 난동을 부려서 크게 당황했어.,한 번 뿐인 결혼식에 난동 부려서 결혼식을 망쳐버렸으니 정말 기분 나쁘시고 화나셨을 거예요.
부모님은 하루도 나를 가만히 두질 않아.,부모님은 하루도 나를 가만히 두질 않는군요. 조금 더 자세히 말씀해주시겠어요?
친구들과 수학여행에서 어떻게 놀지 계획을 짜고 있었는데 부모님이 수학여행 가는 걸 허락해주지 않아서 너무 당황스러워.,부모님이 수학여행 가는 걸 허락해주지 않았다니 많이 당황스러웠겠어요.
아빠는 내 친구도 못 만나게 해.,친구도 못 만나게 한다니 많이 속상하겠어요. 왜 그러시는 건가요?
엄마와 단둘이 사는데 엄마의 퇴근이 늦을 때마다 무서운 생각이 들어.,불안감에 많이 무서웠겠어요.
내 부모님은 내가 친구들과 어울려 다니는 걸 마음에 안 들어 하셔.,많이 속상하겠어요. 왜 마음에 들어 하지 않으시나요?
아빠는 내가 하루 종일 공부만 하기를 원해서 너무 힘들어.,하루 종일 공부만 하라고 하신다니 많이 힘들었겠네요.
언니가 나보고 나는 부모님한테서 못 벗어날 거라고 말해.,조금 더 자세히 설명해주시겠어요?
밖에서 억울한 일을 당해서 하소연하고 싶은데 집에 아무도 없어.,하소연하고 싶은데 집에 아무도 없어서 많이 답답하겠어요.
엄마가 시킨 집안일을 맨날 해야 해서 너무 짜증 나.,많이 짜증 났겠어요. 어쩌다 매일 집안일을 하게 되었나요?
아빠는 내 고민에 대해서 진지하게 들어주지를 않으셔서 너무 답답해.,많이 속상했겠어요. 어떤 고민이 있었나요?
가족들과 대화하면 혼자 말하고 있는 기분이 들어.,그런 기분이 들어서 많이 속상하겠어요.
내 꿈에 대해 말해도 우리 가족은 아무도 관심을 주지 않아.,아무도 관심을 주지 않았다니 많이 속상하겠어요.
