human,system
그동안 눈치 보느라 답답했는데 최근에 회계사 시험 합격하고 나서 처가에서 나를 보는 눈이 달라졌어.,그런 상황에서 어떤 기분이 드셨나요? 좀 더 자세히 말씀해 주시겠어요?
내가 한심스러워. 매번 자제한다 해놓고 필름이 끊기도록 술을 마시네.,술이 자제가 안 되셔서 속상하셨군요.
뚱뚱한 애들은 건강이 안 좋을 것 같고 자기관리도 못 하는 것 같아.,자기관리를 못한다고 생각하시는군요. 조금 더 자세히 말씀해 주시겠어요?
학점 때문에 교수님에게 억지로라도 잘 보여야 하는 게 괴로워.,학점 때문에 교수님에게 잘 보여야 하는 게 괴로우신가 봐요.
술을 마시고 구토를 하는 친구 대신 뒤처리를 하는 게 곤욕이야.,술을 마시고 구토를 하는 친구 대신 뒤처리를 하는 게 곤욕이셨군요.
자꾸만 연락처를 알려달라고 하는 손님 때문에 아르바이트를 그만두고 싶어.,손님의 표현이 조금은 부담스러우시겠어요.
가끔 학교의 남자 동기들은 생각 없이 성희롱적인 발언을 하는 것 같아.,사용자님 앞에서도 그런 말을 하나요?
직원들의 의견 없이 독단적으로 결정하는 사장님에게 화가 나.,사장님께서 고집이 세셔서 힘드시겠네요.
직장 생활을 하다 보니 부당한 것도 상사의 눈치를 보며 참아야 해.,부당한 일을 당하셨군요. 무슨 일이 있었나요?
성격은 좋은 친구가 심한 욕설이 섞인 말을 할 때면 기분이 좋지 않아.,욕을 들으면 기분이 안 좋죠. 조금 더 자세히 말씀해 주시겠어요?
남자친구에게 명품 선물을 몇 번 받은 뒤로 언니가 점점 속물이 되어 가는 것 같아.,언니가 속물이 되어 가는 것 같다고 느끼시는군요.
경제적으로 가난한 사람들을 아무렇지 않게 비하하는 말을 하는 친구를 보니 기분이 나빠.,친구가 스스럼없이 가난한 사람들을 비난하나 보네요. 조금 더 자세히 말씀해 주시겠어요?
그동안 내가 아무리 아픔을 호소해도 들은 척 만 척했던 남편이 미워. 싫을 정도야.,몸도 아픈데 남편한테 많이 서운하셨겠어요.
아무리 병원에 데려가 달라고 해도 잘 쉬면 나을 거라고 말하는 남편이 미워. 짜증 나.,아픈데 병원에 안 데려다줘서 정말 짜증 났겠어요.
상사가 협력회사에 갑질하는 모습을 보니까 너무 혐오스러워서 같이 일을 못 하겠어.,상사의 부적절한 모습에 실망하셨군요. 어떻게 하면 지금 상황에서 벗어날 수 있을까요?
잘생긴 사람에게만 친절하게 대하는 동호회 사람이 있는데 너무 가증스러워.,외모에 따라 사람을 대하는 동호회 사람 때문에 가증스러움을 느끼시는군요.
건강에 좋다고 뱀이나 동물 먹는 사람들 보면 너무 짜증 나.,건강에 좋다고 뱀 같은 동물을 먹는 사람들을 보면 짜증 나는 이유가 있으신가요?
투잡으로 대리기사를 하는데 만취한 손님 때문에 이 직업이 넌덜머리가 나.,힘드시겠어요. 함부로 대하는 손님을 대하는 요령이 계신가요?
남자친구가 바람을 피워서 헤어졌어. 치가 떨리고 화가 나.,남자친구가 믿음을 져버려서 많이 화가 나셨겠어요. 기분을 풀 방법이 있을까요?
아까 마스크 안 쓰고 통화하는 사람을 보았어.,마스크를 안 쓰고 통화하는 사람 때문에 언짢으셨나 봐요.
테이블에 먹던 음식 그냥 두고 갔네.,다른 사람이 음식을 치우지 않고 가서 기분이 안 좋으시군요.
사람들은 왜 생각 없이 말하는 걸까? 친구들 만나고 들어와서 기분만 나빠졌어.,구체적으로 설명해 주실 수 있나요?
출근하면 사장 얼굴도 보기 싫어.,사장 얼굴도 보기 싫으시군요. 어떤 일 때문에 그러시나요?
직장 동료가 그렇게 상사에게 아첨해.,동료가 상사에게 잘 보이려고 하는 행동들이 좋게 느껴지지 않으시겠어요.
아내가 이렇게 혐오스러운 적은 처음이야!,왜 부인이 혐오스럽다고 생각하세요? 저에게 말씀해주실 수 있으세요?
회사 상사님이 밥을 같이 먹을 때마다 코를 푸셔서 마주 보고 먹는데 비위가 상해.,밥을 먹는데 많이 괴로우시겠어요.
헬스장에 다니다 보니 몸에 지나치게 근육이 많은 사람이 있더라고. 근육이 크다고 몸이 건강한 것 같진 않던데.,그런 사람들을 보면 어떤 기분이 드시나요?
아무 일도 아닌 것에 스트레스를 받는 나 자신이 너무 혐오스러워.,정말로 그렇게 생각하세요?
직장은 혐오 그 자체야.,무슨 일이 있나요? 설명해 줄 수 있나요?
동기 중에 취업 잘하려고 교수님한테 아부하는 동기가 정말 싫어.,취업을 잘하려고 교수님께 아부하는 동기가 싫으시군요. 그 사람의 어떤 면이 유독 싫으세요?
옆자리 동료가 너무 혐오스러워. 자기 혼자 잘났다고 모두를 바보 취급해.,직장 동료의 행동이 마음에 거슬리시는군요. 
내년이면 오십이 넘어가는데 걱정이 많아.,어떤 게 특별히 걱정되세요?
정말 친척들은 왜 그런지 모르겠어!! 오지랖도 적당히 부려야지!,화가 많이 나셨네요. 무슨 일 있는 건가요?
친구들 사이에서 내 뒷이야기를 하며 내 이미지를 깎아 내는 사람이 있어서 고민이야.,친구들과의 관계에서 매우 당황스럽겠어요. 그 사람과 사이를 개선할 방법을 찾고 있나요?
회식 자리에서 주사를 부리는 직장 동료를 보면 두 번 다시 회식에 참석하고 싶지 않아. 볼 때마다 정말 토할 것 같아.,직장 동료가 회식 자리에서 주사를 부린다니 정말 불편하시겠어요.
직장 상사 너무 싫어.,직장 상사 때문에 힘드신가 봐요. 무슨 일인가요?
너무 건강만 생각하는 사람을 보면 오히려 병날 것 같아.,생각이 맞지 않는 사람을 보는 것이 힘드시군요.
직장에서 성희롱당했어.,직장 내 성희롱으로 많이 힘드시겠어요. 주변에 도움을 요청할 만한 분이나 기관이 있을까요?
직장 상사가 내가 준비했던 업무를 가로챘어. 그 사람이 그렇게 가로챈 게 한두 번이 아니라서 정말 싫어.,직장 상사가 업무를 가로채서 속상하시군요. 마음을 푸시는 방법이 있지 않을까요?
꼭 외국에서 사람을 데려와서라도 결혼을 해야 하는 걸까?,정상적이지 못한 결혼이라고 생각하셔서 화가 나셨군요.
내 직장 동료들은 왜 그럴까?,무슨 일 때문에 그러시나요? 자세히 이야기해 주실 수 있을까요?
어제 면접장에서 여자라서 힘든 일 할 수 있겠냐는 질문을 받아서 너무 기분 상했어.,기분이 상하셨군요. 좀 더 말씀해 보시겠어요?
요즘 연애를 못 하겠어.,연애를 못 하신다는 생각이 드셨군요. 어떤 점 때문에 그러신지 여쭤봐도 될까요?
오늘 최종면접에서 너무 황당한 질문을 들었어.,최종 면접에서 황당한 질문을 받았군요. 좀 더 말씀해 보시겠어요?
우리 이사는 퇴근 시간만 되면 일을 시키는데 왜 그러는지 모르겠어.,퇴근 시간에 일을 시키는 상사 때문에 고민이시군요.
요즘 코로나일구로 인하여 정신건강에 문제가 있는 것 같아.,어려운 현실이 계속되고 있는데 참 힘들겠어요. 이를 극복하기 위해 어떤 활동을 하고 계시는가요?
며칠 전에 친구 집에서 가족들이 모여 함께 텔레비전을 시청하는데 혐오스러운 장면이 나와서 당황스러웠어.,친구 가족들과 함께 모인 자리인데 당황스러웠겠어요. 어떻게 됐나요?
나 남자친구랑 더는 도저히 못 만나겠어! 걔만 보면 이제 너무 혐오스러워!,혹시 어떤 일 때문에 혐오스러운 감정을 느끼셨나요?
나 이 친구를 어떻게 대해야 할지 모르겠어.,대인관계에 대한 고민이군요.
요즘 친구들이 좀 멀게 느껴져.,친구들과 멀어진다니 왜 그렇게 생각하시나요?
행복이 무엇일까? 모두가 느낄 수 있는 걸까?,모두가 행복을 느낄 수 있는지 궁금하신 것 같네요.
요즘 대인관계 때문에 너무 힘들어.,대인관계로 인해 고민이 있으신가 봐요. 어떤 부분이 가장 고민이신가요?
결혼은 미친 짓이야!,결혼에 대해 왜 그렇게 생각하시나요?
우리 회사에 기분 나쁜 동료가 있어서 불편해.,회사 동료에게 무슨 일이 있으셨나요?
오늘 회사 여자 화장실에 초소형 카메라가 발견됐어.,화장실에 카메라가 발견돼서 많이 놀랐겠군요. 범인은 잡았나요?
남편이 그동안 날 속이고 다른 여자를 만나왔어. 너무 혐오스러워.,그런 일이 있으셨군요. 알고 계신 걸 남편분도 아시나요?
직장 내 불미스러운 일이 생겼어.,어떤 불미스러운 일이 생기셨을까요?
주변에 집착이 너무 심한 사람이 있는데 정말 힘들어. 이제는 혐오스러운 감정까지 든다니까?,그런 일이 있었군요. 좋은 대처가 필요할 텐데 어떻게 대하실 생각이에요?
직장 상사와 성격이 너무 안 맞는 것 같아. 요샌 얼굴도 마주치기 싫어.,직장 상사와 성격이 달라서 많이 힘드시겠어요. 어떤 부분이 마음에 안 드는지 말씀해주시겠어요?
부장님이 회식에서 여직원을 만지는 것을 봤어. 너무 혐오스러워.,세상에. 그런 일이 있었군요. 부장님이 혐오스럽겠어요.
주위 지인 중에 불륜을 저지르는 사람이 있다는 걸 알게 되었어. 기분이 너무 나빠.,옳지 못한 행동을 하는 지인 때문에 기분이 상하셨군요.
친구들이 건강을 위해 소 생간이나 천엽 등을 먹는다고 하네.,생간이나 천엽이 건강에 좋다고 생각하시나요?
내 친구가 연애하는 데 정말 보기가 싫어.,친구에게 왜 그렇게 생각을 하시죠?
내가 담배를 피우질 않으니 담배 냄새가 참 역겨워.,주변에서 담배를 많이 피우시나 봐요.
남자는 대체 왜 그러니? 너무 혐오스러워.,무슨 일 때문에 그렇게 생각하시나요?
아이들을 성적 대상으로 생각하는 사람들이 있다니 너무 혐오스러워.,엄마가 되니 아이들을 위협하는 존재들이 신경 쓰이는군요.
오늘 직장에서 너무 나쁜 일을 당했어.,어떤 일을 당했나요?
취업 준비 안 하고 놀기만 하는 내가 혐오스러워.,그러시군요. 그런 감정이 들 때는 어떻게 행동하시나요?
오늘 내 여자친구가 담배 피우는 걸 봤어. 내 여자친구는 담배 안 피울 줄 알았는데 놀랐어.,갑자기 그런 모습을 보셔서 놀라셨겠어요.
내가 아내의 분만 과정을 지켜봤는데 그 과정이 너무 징그러워 탯줄도 못 자르고 머뭇거렸어.,많이 힘드셨겠습니다. 그때의 감정을 더 구체적으로 저에게 말씀해 주실 수 있으실까요?
정말 싫어. 내가 무엇을 얼마나 잘못했다고 그러는 건지,정말로 싫은 어떤 일이 있으셨나요?
나 친구랑 대화하다가 엄청나게 놀랐어.,친구와 얘기를 나누면서 많이 놀랐군요.
남자친구가 결혼하자고 해서 너무 당혹스러워.,남자친구의 결혼 제안에 당황스러우셨군요.
시어머니가 나 보고 여자는 집에서 애나 보라고 일 그만두래. 정말 화가 나.,시어머니의 말씀 때문에 화가 많이 나신 것 같아요. 또 어떤 말씀을 하셨나요?
회사 사장이 너무 싫은데 그 앞에서는 웃으면서 있어야 한다는 게 정말 싫다.,사회생활이 매우 고달프신 것 같아요. 어떤 점이 가장 힘드세요?
나 진짜 담배 냄새 때문에 사무실에 앉아 일하기가 너무 힘들어.,담배 냄새 때문에 업무에 지장이 갈 정도로 힘드시군요.
이번에 불완전 판매한 은행들 정말 나빠. 나도 손해 많이 봤어.,불완전 판매한 은행들 때문에 손해를 많이 봤군요.
나 자신이 너무 싫어. 비만이고 건강도 안 좋고 게을러서 관리도 안 해.,건강이 안 좋다 하시니 매우 속상하시군요. 건강 관리를 한다면 어떤 방법이 좋을까요?
요즘은 거울을 보기가 싫어. 거울에 비친 내 모습이 너무 싫은 거야.,거울 속 모습이 싫으시군요. 
요즘 코로나가 다시 확산하는데도 관광지에는 사람들로 북적거려. 이 시기에 놀러 안 다니면 큰일 나나?,상황이 좋지 않은데도 요즘 관광지에 사람들이 많군요. 
애들 아빠는 왜 말을 그렇게 하는지 모르겠어. 정말 화가 나.,무슨 안 좋은 말을 들으셨나요?
아내가 돈 벌어 오라고 잔소리할 때마다 아내를 쳐다보기도 싫어. 나도 열심히 일한다고.,부인의 잔소리에 화가 나셨군요. 부인께서 평소에도 잔소리를 많이 하나요?
비상금으로 모아놓은 돈을 아내가 허락도 없이 써버렸어. 상의도 없이 제멋대로 하는 아내가 꼴도 보기 싫어.,부인께서 허락 없이 비상금을 써서 마음이 불편하시군요. 부인께서 어떤 용도로 돈을 사용하셨을까요? 
월급이 또 통장을 스쳐 지나갔어. 은퇴 준비는 꿈도 못 꾸겠어.,통장에 들어오는 동시에 지출이 많으시군요.
어제 친구 지인이랑 술자리같이 했는데 정말 별로였어.,술자리에서 기분 나쁜 일이 있으셨나요?
자기 말만 하고 복종하길 바라는 상사가 혐오스러워.,혐오스럽다니 자세히 말씀해 주시겠어요?
결혼 준비하던 친구가 얼마 전에 파혼했대.,결혼을 준비하던 친구가 갑자기 파혼을 했다고 해서 당황하셨군요. 좀 더 자세히 말씀해 주시겠어요?
직장동료가 내 험담을 하고 다녀서 너무 상처를 받았어.,동료의 험담으로 상처받으셨군요.
직장 상사가 성희롱 발언을 했어. 정말 소름 끼치는 사람이야.,그런 직장 상사가 있다니 불쾌하셨겠어요.
결혼을 왜 하지 않는 거야? 나는 비혼주의자들을 보면 이 사회에 도움이 안 되는 사람들처럼 느껴져. 꼴도 보기 싫어져.,결혼에 대해 대립하는 가치관을 가진 사람들로 인해 스트레스가 많으신가 봐요.
나는 이 일이 너무 싫지만 돈을 벌어야 해서 어쩔 수 없이 하고 있어.,본인의 일이 싫지만 돈 때문에 의무적으로 하고 계시는군요. 일하면서 보람을 느낀 적은 없으셨나요?
남편 컴퓨터에서 불법 촬영한 듯한 성관계 영상을 봤어. 그것도 엄청 많은 양을.,남편의 행동 때문에 많이 당황스러우셨겠어요. 어떤 생각이 들었는지 더 말씀해 주세요.
콜레스테롤 수치가 엄청 높게 나와서 위험하다고 의사가 그러네.,콜레스테롤 때문에 걱정이 많이 되겠어요. 의사가 다른 말은 하지 않았나요?
임산부 배지를 달고 임산부석에 앉아있는데 할아버지가 와서 임신이 벼슬이냐고 한마디 하시더라고.,갑작스러운 할아버지의 말에 많이 놀라셨겠어요. 지금은 좀 괜찮으세요?
출산 관련 영상 봤는데 충격적이야.,많이 충격적이셨나 봐요.
직장 상사가 내 뒷이야기를 하는 걸 봤어. 정말 끔찍해.,상사가 뒷말해서?당혹스러우시군요.
뉴스에서 고위 공직자들의 자녀들이 부정한?방법으로 취업한?것을 봤는데 너무 화가 나.,불공정한 취업자들 때문에 많이 화가 나셨군요.
오늘 학교에 갔는데 어떤 남자애가 이상한 그림을 그렸어.,무슨 문제가 있었나요?
오늘 면접을 보러 갔는데 이상한 질문을 하더라고.,그렇군요. 무슨 질문이었나요?
룸메이트가 자꾸 주방에 썩은 음식을 방치해. 역겨워.,그러면 기분이 정말 좋지 않겠어요.
직장에 있는 대리님이 결혼하신다는데 참 웃기기도 하고 기가 차기도 하네.,무슨 일 때문에 그런 감정을 느끼셨나요?
내 옆자리 직장 동기 온종일 담배 냄새 풍기는 거 너무 싫어!,담배 냄새가 바로 옆에서 계속 나면 정말 싫으시겠어요.
오늘 내가 정말 싫어하는 친구를 편의점에서 만났어.,마음이 안 좋으셨겠어요. 그래서 어떻게 하셨나요?
전남편이 자꾸 직장에 찾아오는데 날 아직도 자기 부인으로 착각 하나 봐. 소름 끼쳐.,그 남자의 행동에 당황스러우셨겠어요.
어른들을 공경하지 않는 사람과 함께 있는 건 정말 하고 싶지 않아.,어른들에게 예의가 없는 사람과는 함께 하고 싶지 않으시군요.
남편을 쳐다도 보기 싫고 혐오스러워.,어떤 것 때문에 그러시나요?
직장 상사가 일적인 외에 일도 시켜서 화가 나.,다른 어떤 일을 시키시나요?
오늘 뭔지도 모르고 영화 한 편을 봤는데. 정말 충격받았어.,영화를 보시고 충격을 받으셨군요. 어떤 영화였나요?
직장 상사가 애들 괴롭히는 걸 보면 치가 떨려.,직장 상사가 후배들을 괴롭혀서 화가 나셨군요.
연애하면서 바람피우는 사람들 너무 혐오스러워.,그런 일을 겪으신 거예요?
혐오스러운 언행을 서슴지 않는 동기 때문에 너무 당황스러워.,혐오스럽게 이야기하는 동기에게 당황하셨군요.
결혼하는 게 너무 꺼려지고 결혼 생활이 혐오스럽다고 느껴져.,어떤 점에서 결혼 생활이 혐오스럽다는 느낌을 받으셨나요?
나는 연애하기 싫어. 연애는 상상만 해도 끔찍해.,연애가 엄청 싫으신가 봐요.
직장 상사가 예전에 날 괴롭히던 동기였어. 그런데 그런 사람한테 잘 보여야 한다는 게 너무 혐오스러워.,그런 일이 있으셨군요. 마음이 너무 힘드시겠어요.
팀장이 또 업무를 가지고 나에게 장난을 쳐서 너무 혐오스러워.,또 그런 일을 당하셔서 굉장히 혐오스러우셨겠어요.
우리 아빠가 너무 싫어! 역겨울 지경이야!,아버님을 엄청나게 싫어하시는군요.
난 그냥 세금 받아 놀고먹는 사람들 정말 싫었는데.,공짜가 싫으시군요.
성추행 장면을 목격했는데 어떻게 해야 하지?,누가 어디서요? 많이 놀라셨겠어요.
이번에 동호회를 나오게 됐어.,동호회를 나오게 되었군요. 어떤 일로 나오게 되었는지 구체적으로 말씀해 주실 수 있나요?
오늘 상사가 나를 너무 화나게 했어.,상사가 화나게 했군요. 무슨 일이 있었는지 말씀해 주실 수 있으신가요?
재정이 안 좋으니 나쁜 생각만 하다가 결국 일을 저질렀어. 그런데 돌이켜 생각하니 나 자신이 너무 혐오스러워.,어떤 일을 하셨는지 알려 주실 수 있으신가요?
아빠라는 사람이 어떻게 나도 모자라 자기 아이들까지 때릴 수 있는지. 정말 싫어. ,남편이 아이들에게도 폭력을 행사하여 불쾌하셨군요.
우리 회사 사람들이 업무가 많다 보니 스트레스가 많이 쌓이나 봐.,무슨 안 좋은 일이 있으셨어요?
우리 부서 상사가 다른 여직원 성추행을 했대. 같은 공간에 있다는 게 너무 불쾌해.,같은 공간에 있는 게 불편하시겠어요. 자주 대화 나누시던 상사인가요?
남자 친구가 바람이 났어.,충격적이군요. 어떻게 하실 생각이세요?
출산 후에 살이 십 킬로그램이나 쪘어. 요즘 거울을 보면 나 자신이 징그럽게 느껴져.,출산 체중 증가로 고민이시군요. 앞으로 어떻게 할지 계획은 세우셨어요?
친한 친구가 너무 싫어지고 있어. 얘가 내 패션 스타일을 자꾸 따라 하는 것 같아.,친한 친구에 대한 혐오스러운 감정이 있으시군요. 이 감정을 없애기 위해서는 어떠한 일을 할 수 있을까요?
요즘도 건강에 좋다고 야생 동물을 잡아먹는 사람 보면 진짜 싫어.,야생 동물을 잡아먹는 사람이 있군요.
우리 집 앞에 자꾸 쓰레기를 버리는 사람이 있어.,아직도 그런 사람이 있군요. 다른 조치는 취해 보셨어요?
우리 팀에 자기중심적인 사람이 하나 있는데 너무 신경 쓰이고 보기가 싫어.,보기 싫은 사람을 계속 봐야 한다니 괴로우시겠어요. 그 사람을 어떻게 대하시나요?
데이트 폭력 하는 남자 너무 혐오스러워.,그렇게 생각할 수 있겠네요. 본인의 생각을 저한테 편하게 얘기하셔도 돼요.
이 지긋지긋한 무좀균. 또 재발했어!,무좀이 재발해서 스트레스받으시겠어요. 얼마나 지긋지긋하실까요.
다이어트 중인데 어제 또 못 참고 폭식을 했지 뭐야. 나 자신이 너무 혐오스럽다.,다이어트 중 폭식으로 아주 속상하시군요.
오늘 회사에서 너무 힘들었어.,회사에서 스트레스받는 일이라도 있으셨어요?
어제 부장님 때문에 짜증 났어.,짜증 나는 일이 있었군요. 무슨 일이 있었는지 말해줄 수 있나요?
서른이 넘은 아들이 팬티만 입고 자는 모습을 보고 깜짝 놀랐어!,다 큰 아들이 속옷만 입고 잤군요.
나 자신이 참 한심하고 혐오스럽다.,왜 그런 생각이 드시는지 여쭤봐도 될까요?
배우자와 심하게 다투었어.,매우 속상하셨겠어요. 무슨 일로 심하게 다투셨어요?
회사에 팀장이 있는데 정말 자기 말만 하고 사람이 꽉 막혀 있는 것 같아서 싫어.,직장 상사가 말이 잘 통하지 않는 분이시군요. 그럴 때는 어떻게 행동하시나요?
나는 비혼주의자야. 결혼하는 사람들을 이해할 수 없어.,비혼주의자가 된 계기가 있나요?
취업을 해야 되는데 면접 보는 곳마다 연락이 안 와.,저런. 상심이 크시겠네요.
오늘 여자친구 생일파티 겸 뭉쳤는데 괜히 기분만 나빠졌네.,여자친구 생일파티 겸 뭉쳤는데 기분이 나빠졌군요. 좀 더 자세히 말씀해 주시겠어요?
내가 다니는 직장에 아부만 하는 사람 있어. 너무 역겨워.,아부가 너무 과한 사람을 보면 거부감이 드는 게 당연한 것 같아요.
친구가 세 명 이상 모이면 구설수가 많은 것 같아.,친구들하고 무슨 기분 나쁜 일 있으셨나 봐요.
직장에서 만난 선배가 나를 너무 괴롭혀.,직장 선배가 나를 괴롭혀 많이 힘드시겠어요.
내 친구가 폭행당하는 상황에서 나는 어쩔 수 없이 지켜볼 수밖에 없었어. 이런 내가 너무 한심하고 증오감이 커져.,친구가 폭행당하는 상황과 마주했다니 정말 무섭고 당황스러웠을 것 같은데 지금은 괜찮으신가요?
내가 무능하게 맞고 있던 모습을 좋아하는 애가 봐서 내 자신이 너무 하찮게 느껴졌어.,누군가 나를 때렸다니. 지금 건강은 괜찮으신가요?
당연히 내 편 일거라고 생각한 친구가 갑자기 나를 배신하고 나에 대한 욕을 하고 다녀서 그 친구가 너무 미워.,친구가 갑자기 배신을 했다니 친구가 미운 감정은 당연히 들 수 있다고 생각해요. 지금의 마음은 좀 괜찮아지셨나요?
오늘 내 친구가 내 비밀을 다른 친구들한테 말해버렸어. 그래서 나는 너무 친구가 미워서 세게 때렸어.,그 친구를 믿고 비밀을 말했는데 누설을 해서 당황스럽고 속상했겠네요.
친구가 다른 친구들 앞에서 나에게 모욕감을 줬어. 나는 그 친구를 어떻게든 따돌릴 거야.,친구가 모욕감을 줬을 때는 정말 당황스럽고 속상했겠어요.
오늘 갑자기 내 비밀을 우리 반 교실에서 다 알린 애가 있었어. 나는 그 친구와 다시는 만나기도 싫어.,비밀을 알리다니 정말 속상하고 당황스러웠겠어요.
작년 동안 나를 따돌리던 그 친구가 나를 따돌렸다는 잘못을 인정을 안 해서 오늘 정말 화가 치밀었어.,당연히 화가 치밀었을 것 같아요. 지금은 좀 감정이 괜찮아지셨나요?
나는 친구에게 진심으로 이야기 했는데 그 친구는 이해하지 못하더라고. 그래서 나는 그 친구에게는 다시는 말하지 않을 거야.,친구가 진심을 몰라주다니 정말 속상하고 당황스러웠겠어요.
오늘 그 애가 갑자기 나를 때려서 모욕감을 줬어. 나는 너무 화가 나고 치가 떨려.,다치신 데는 없으신가요? 정말 속상하셨을 것 같아요.
내가 그 애를 좋아한다는 것 가지고 놀리는 애들이 있어. 그 놀리는 애들이 너무 미워.,정말 속상하겠어요. 친구들에게 기분이 나쁘다는 것을 표현해보셨나요?
나는 사람의 감정을 함부로 판단하면서 따돌리는 애들이 정말 증오스러워.,증오스러운 감정이 드는 것은 당연하죠. 정의감이 불타오르는 ㅇㅇ님이 존경스러워요.
내가 좋아하는 그 애를 향한 나의 감정이 친구들에게 이상하게 보일 수 있을 것 같아. 그렇게 생각하니 짜증이 나네.,짜증이 나실 수 있다고 생각해요. 친구들이 이상하게 생각한다고 하던가요?
나를 어떻게든 괴롭히려고 하는 직장 상사 때문에 정말 미칠 것 같아.,직장 상사의 계속되는 괴롭힘으로 인해 스트레스를 받으시겠어요.
매번 구시대적 사고로 부하 직원들을 꾸짖는 상사가 너무 싫어.,상사로 인해 매번 스트레스를 받는 일이 많으시겠어요.
말도 안 되는 논리로 자기 아이디어를 강요하는 팀원은 무슨 생각일까? 정말 정이 떨어져.,맞지 않는 논리로 자신의 아이디어를 강요하는 팀원으로 인해 화가 나셨군요.
팀장님이 모든 책임을 나에게 떠넘겨서 너무 화가 나.,책임을 떠넘기시는 팀장님으로 인해 화가 나시는군요. 구체적인 상황을 들어볼 수 있을까요?
직장 동료들이 내가 없는 틈을 타 험담하는 것을 들었어.,직장 동료들이 험담하는 것을 들으셨다니 상심이 크시겠어요.
자신이 맡은 업무를 나에게 떠넘기는 상사가 있어. 너무 괘씸해.,자신의 업무를 떠넘기는 상사로 인해 화가 나셨을 것 같아요.
항상 자신의 뜻대로만 직원들이 움직여주길 바라는 상사가 끔찍하게 싫어.,직장 상사로 인하여 많은 스트레스를 받았겠어요.
사전에 예고도 없이 갑자기 해고를 당했어.,예고 없는 해고로 인해 많이 속상하셨을 것 같아요.
상사에게 애교를 부리며 아첨하는 직장 동료가 너무 징그러워 보여.,상사에게 아양을 떠는 직장 동료로 인해 그러한 감정을 느끼셨군요.
나를 부당하게 해고시키다니 이 회사는 너무 끔찍해.,부당하게 해고를 당해 회사에 대한 안 좋은 감정이 생기셨군요. 어떤 일이 있었는지 자세히 말씀해주시겠어요?
학교 끝나고 집에 돌아가는데 엄마가 다른 남자와 있는 걸 봤어.,많이 당황스러우시겠어요.
언니는 나와 있을 때와 밖에서 하는 행동이 달라.,언니는 나와 있을 때와 밖에서 하는 행동이 달라서 많이 당황스러우셨겠어요.
동생이 게임중독이야.,많이 걱정되시겠어요.
언니가 나를 좋아해 줄 사람은 없다고 했어.,정말 마음이 아프셨겠어요.
오빠는 맨날 엄마 아빠께 짜증만 내.,정말 고민이 되시겠어요.
오빠는 자신이 불리할 때 욕을 하며 짜증을 내.,많이 당황스러우셨겠어요.
