human,system
우리 엄마는 암으로 돌아가셨어. 그 후로 아빠는 쭉 혼자 생활하셨는데 갑자기 재혼을 하시겠다고 하셔서 당황스러워.,생각지도 않은 아빠의 발언에 많이 놀라셨겠어요.
부모님과 떨어져 직장 생활을 하고 있는데 퇴근 후 집에 오면 너무 쓸쓸해 들어가기 싫어져.,부모님과 떨어져 직장 생활을 하셔 많이 쓸쓸하시겠어요.
새벽 일찍 일어나서 공부할 때 혼자 있는 느낌이 들어서 외로워.,혼자 있는 것 같은 느낌이 들어서 외롭겠어요.
가족들은 모두 거실에서 노는데 나 혼자 공부하고 있는 것 같아서 쓸쓸해.,가족들은 거실에서 노는데 나 혼자 공부하고 있어 외로워하시는군요.
선생님은 내 성적에 관심이 없으신 것 같아서 외로워.,선생님이 성적에 관심이 없다고 느끼셔서 많이 속상하겠어요.
부모님은 내가 공부를 잘하든 못하든 신경을 쓰지 않으시는 것 같아서 쓸쓸해.,부모님이 공부에 관심을 안 가져줘서 속상하시겠어요.
대학 입시를 위해 아무것도 하지 말고 앉아서 공부만 하라고 시켜서 괴로워.,공부만 하라고 시켜서 힘드시겠어요.
나는 공부에 도움을 줄 멘토와 선생님이 없어서 외로워.,현재 멘토와 선생님이 없으신가 보군요.
기러기 아빠라서 그런지 요새 들어서 부쩍 외롭게 느껴지네.,가족들이 멀리 떨어져 있어 외로우시군요. 주변에 시간을 같이할 친구분들은 없으신가요?
아이가 컸다고 방에만 있고 나오질 않네. 조금 외롭군.,아이가 방에서 나오지 않아 서운하세요?
결혼을 하면 덜 외로울까?,결혼 하면 어떤 점에서 그렇게 느끼게 만드나요?
요즘 만나는 사람도 없고 너무 외롭고 힘들다.,혼자여서 외로움을 느끼시는군요. 
가까이 지내며 연락할 친구가 없어. 어렸을 때는 친구가 많았는데 나이가 드니 다 멀어졌어.,마음을 나누며 가까이 지낼 친구가 없나 보군요. 어떻게 하면 좋을까요?
우리 팀에서 여자 직원이 나 하나라서 너무 외로워. 우리 회사는 거의 다 남자 직원들뿐이야.,남성 비율이 높은 회사에 다니고 있군요. 팀 내 여자 직원이 혼자라서 많이 외로우시겠어요.
젊었을 때부터 계속 앞만 보고 달려서 지금은 그래도 노후준비는 된 것 같은데 곁에 사람이 없어 외롭네.,많이 외로우시군요. 이러한 고독감을 줄일 방법은 어떤 게 있을까요?
나이가 들어가니까 점점 친구들이 병원을 많이 가게 되나 봐.,친구분 중에서 편찮으신 분이 있으신가요?
너무 외로워.,외로우시군요. 무슨 일 있으세요?
결혼하면서 남편 따라 타지로 이사 왔는데 너무 외로워.,결혼하고 새로운 곳으로 이동하면서 외로움이 많으시겠어요.
친구가 이민하였어.,친구가 멀리 떠나서 상심이 크시겠어요.
친구들이 나만 빼고 놀러 갔어.,친구들이 말없이 여행을 갔군요.
요즘 회사에서 사람들이랑 통 이야기도 못 하고 있어.,사람들과 대화가 없으니 쓸쓸하시겠네요. 대화를 못 하시는 이유가 있으신가요?
친구들이 요즘 놀아주지 않아서 외로워.,친구들과 놀지 못하는 이유가 있을까요?
요즘 계속 감정이 이상하네. 외로운 것 같아.,언제부터 그런 감정을 느끼셨는지 기억나시나요?
난 직장 다니는 사람들이 제일 부럽더라. 혼자 일하려니 외로워.,어떤 점이 부러우세요?
나 아무래도 직장을 옮겨야 하나 봐. 지금 있는 곳은 너무 외로워.,직장을 옮길 생각을 하실 만큼 직장에서 힘든 일이 있으신가 봐요.
대학에 가니까 친구를 어떻게 사귀어야 할지 모르겠어. 혼자 다니니까 너무 외로워.,대학에서 친구를 사귀기가 어려워서 외로우신가 보군요. 고등학생 때는 어떻게 사귀셨어요?
친구들도 모두 결혼하고 외로워. 애인과 헤어지니 주말에도 할 일이 없네.,그럼 이번 주말에는 뭘 하면 좋을까요?
추석이라 다들 각자 가족들과 시간을 보내는데 나는 혼자 보내. 세상에 나 혼자인 것만 같아 외로워.,왜 추석에 혼자 보내시나요?
요새 코로나 일구 때문에 아무도 만나지 못해서 외로워.,주변인을 만나지 못해서 외로우시군요. 언제 가장 외로우신 것 같아요?
가족은 많은데 다들 너무 바쁘고 나에게?신경 써?줄 틈이 없어서 외롭다는 생각이 들어.,가족이 적지 않음에도 불구하고 외롭다는 감정이 올라왔군요.
공무원 시험을 오랫동안 준비하다 보니 늘 혼자 있는 것 같아. 때로는 너무 외로워.,외로움을 느끼시는군요. 오늘 하루 외로움을 해소하기 위해 할 수 있는 일이 있을까요?
아이가 대학에 들어가면 홀가분할 줄 알았는데 그렇지가 않아.,자녀에게 무슨 일인가요?
부모님과 친하지 않아서 집에 있으면 혼자 있는 것만 같은 느낌이 들어서 너무 외로워.,집에 가족과 있어도 외로운 기분이 드시나 봐요. 어떻게 하면 기분이 더 나아질 수 있을까요?
직장에서 친구가 없어서 너무 외로워.,많이 외로우시겠어요. 동료들과 대화는 해보셨나요?
요즘 친구들도 하나둘씩 다 결혼하고 이러다가 나 혼자만 남겠어.,주위에서 결혼하니 외로우시군요.
벌써 남자친구랑 헤어진 지 일 년이 넘었어.,헤어진 지 일 년이 지나셨군요. 어떻게 느끼고 계신가요?
나만 빼고 친구들 모두 결혼을 한다고 해. 정말 외롭다.,혼자 남겨진 것 같아서 많이 외로우신가 봐요.
갱년기가 왔나 기분이 싱숭생숭해.,기분이 울적하신가 봐요.
아! 너무 외로워. 나만 혼자 남은 섬 같은 느낌이야.,그런 감정이 언제 더욱 깊이 느껴지셨는지 알려주실 수 있으신지요?
남자친구랑 헤어졌어. 그의 빈자리가 너무 커.,항상 곁에 있던 남자친구가 이제 없네요.
월말 결산으로 야근하고 있어. 다른 직원들은 퇴근하고 나 혼자서 일하려니 쓸쓸한 생각이 드네.,잔여 업무 때문에 혼자 야근하고 계시는군요.
만성질환과 대인관계가 관련성이 있나?,왜 그런 궁금증이 생기셨나요?
남편 직장 문제로 주말 부부로 지낸 것이 벌써 몇 년째인지. 이제는 너무 외롭고 지친다는 생각이 들어.,주말부부로 오래 지내서 외로우시군요.
나는 언제쯤 연애를 하고 결혼을 할 수 있을까? 너무 외로워.,외로움을 느끼고 계시는군요. 주변에 마음에 드는 사람은 없나요?
친구들은 다 결혼하고 가족이 있는데 나만 아직도 혼자 살아. 쓸쓸해.,왜 혼자 생활하시고 계신 건가요?
나만 아직 취업을 못 했어. 친구들과 이야기할 때 주제가 안 맞아 소외감을 느껴.,친구들과 다른 상황 때문에 대화 시 외로움을 느끼시는군요.
요즘 아이가 자기 고민을 엄마에게만 말하는 것 같아.,아이들이 왜 어머님께만 말한다고 생각하시나요?
부부관계가 위태로워.,부부관계에 위태로운 무슨 일이 있으셨나요?
직장 생활은 매번 같은 패턴이라 야근이 너무 많아.,많이 힘드시겠어요. 마음은 어떤가요?
퇴근하고 집에 들어가면 적적한 기분이 들 때가 많아.,혼자 불 꺼진 집에 들어가면 외로움을 느끼시는군요. 사람들을 만날 모임이 있나요? 
요즘 힘들다.,힘드세요? 무슨 일이 있으셨어요?
공무원 시험을 오랫동안 준비하다 보니 매일 혼자 있는 것 같아. 때로는 너무 외로워.,시험공부 때문에 오랫동안 혼자 있어서 외로우시군요.
집에만 오면 나 혼자인 것 같아 외로워.,자취하시는 건가요?
연애하는데도 외로워. 남자친구가 이야기를 잘 안 들어주는 것 같고 혼자인 기분이 들어.,이런 이야기를 남자친구가 알고 있나요? 
친구들이 다들 연애를 해서 그런가 너무 외로워.,주변에 만나보고 싶은 좋은 사람이 없나요?
이직한 지 아직 일주일째라 친한 사람이 없어서 외로워.,최근 이직했는데 아직 적응 기간이라 힘드신 것 같군요. 이럴 때 외로움이 나아지는 방법이 있을까요?
은퇴 후에 필요자금은 얼마일까?,은퇴 후에 필요자금에 대해 궁금하시군요.
나는 사회생활을 할수록 외로움이 더 느껴져.,사회생활을 하면서 힘든 일이 있었나요?
나는 지금 소속이 없어서 그런지 상당히 외로워.,소속이 되지 않아 외로우시군요.
나 요즘 너무 외로워 죽겠어.,요즘 들어 외로움을 느끼고 계시는군요. 
친한 직장동료가 없어서 외로워.,회사에 친한 동료가 없어 외로움을 느끼시는군요.
회사를 내년에 관둘 생각을 하니 쓸쓸하네. 이것저것 준비도 해야 해서 어수선해.,내년에 은퇴를 준비하신다니 마음이 외로우시겠어요. 다른 일을 계획하고 계신 건가요?
주변에서는 나를 복이 많은 사람이라고 그러는데 요즘에는 외로운 감정이 자꾸 생기네.,최근 들어 쓸쓸한 감정을 느끼시는군요. 어떤 이유인지 더 듣고 싶어요.
나만 취업을 못 해서 너무 외로워.,취업의 어려움 때문에 많이 힘드시군요.
요즘 아이들 대하기가 점점 어려워지는 것 같아.,아이들과 갈등이 있으신가요?
가을이 되니 진짜 더 외로운 감정이 생겨. 다른 친구들처럼 빨리 결혼하고 아기도 낳고 싶은데 쉽지 않네.,외로우시군요. 어떤 사람과 연애를 하고 싶으신 건가요?
회사생활이 너무 힘들고 재미도 없어.,회사생활이 힘들고 재미가 없으시군요. 무슨 일이 있었나요?
작은 중소기업에서 일을 하고 있는데 직원이 나 혼자야. 식사도 혼자 해야 하고 대화 상대도 없어.,작은 중소기업이라 직원이 적어 외로우시군요.
나이 들어서 그런지 아니면 내가 내성적인 성격이라서 그런지 요즘 들어서 사람들과의 관계가 너무 힘들어.,대인관계에 어려움을 겪고 계시는군요. 자세히 들려주시겠어요?
남들은 다 연애하는데 나만 연애를 못 하는 것 같아.,연애하지 못해 외로움을 겪고 계시는군요.
요즘 너무 외롭다. 코로나로 친구들 만나서 술 한 잔도 못 하고.,친구들과 만나지 못해 외로움을 느끼고 계시는군요.
나도 가정을 위해 노력하고 희생했다 생각했는데 외로울 땐 정작 곁에 아무도 없네.,가족분들과 무슨 일 있으세요?
요즘 부부관계가 별로 좋지 않아. 대화해도 금방 막히고 섹스리스 부부로 사는 것도 재미없어.,지금 정신적으로도 육체적으로도 부부관계가 원만하지 않아서 상당히 외롭고 힘드시군요.
어제 집에 있는데 갑자기 혼자인 것 같아서 외롭더라고.,집에 혼자 있어 외로움을 느끼셨군요.
야근하고 집에 들어가니깐 아이들은 방에서 나오지도 않고 남편은 자고 있더라고.,야근 후 집에 갔는데 외로움을 느끼셨군요.
며칠 전부터 허리가 아파서 꼼짝 못 하겠어.,허리가 아파 불편하시군요.
혼자 살고 있는 내 동생이 나이가 드니깐 외롭다고 하네.,혼자 살고 있는 동생분이 나이가 드니깐 외롭다고 하시는군요.
나는 취업 준비 중인데 친구들은 이미 다 취직한 상태라서 나 혼자 너무 뒤처진 것 같아.,나 혼자 취업이 되지 않아 외로우시군요.
아직도 친구가 없는 건 많이 외로운 것 같아.,친구가 없는 건 많이 외로운 것 같으시군요. 무슨 일 있으셨나요?
주변 사람들은 다 연애를 하는데 나만 못하니까 너무 외로워.,주변에서 전부 연애를 하니까 외로우시군요.
동기들이 모두 다른 회사로 이직했어.,구체적인 상황을 설명해 주시겠어요?
연애 안 한 지 오래되니까 너무 외롭다.,연애를 안 한지 오래되어 외로움을 느끼고 계시군요. 
요즘 친구들 사이에서 너무 외로워.,친구들 사이에서 외로워서 고민이시군요.
혼자 임용시험 준비를 하려니 너무 외로워.,공부하느라 외로우시겠어요.
하나뿐인 친구랑 싸웠어. 그래서 어제부터 계속 혼자 밥 먹고 있어.,혼자 밥 먹는 게 외로우신가 보네요.
어떻게 내 핸드폰은 온종일 한번을 울리지 않는구나.,무슨 일인지 저에게 말씀해보세요.
요즘 연애가 하고 싶어. 다른 친구들은 연애하는데 나만 없으니 외로워.,남자친구가 없어서 외로우시겠어요.
원하는 곳에 취직했지만 대화가 단절된 느낌이야.,혹시 대화를 나눌 상대가 없는 건가요?
서울에서 혼자 사는데 너무 외로워.,혼자 사니 외로움을 느끼시는군요.
매일 혼자 밥을 먹어서 외로워.,매일 혼자 밥을 드셔서 외로우시군요.
연애를 못 한 지 오래돼서 너무 외로워.,연애를 못 한지 꽤 돼서 외로우시군요.
새 학교에 전학 갔더니 아는 친구가 한 명도 없어서 외로워.,친구가 없어서 외로우시군요. 
결혼식에 많은 이들이 참석하지 않았어. 난 외톨이인가 봐.,하객 수가 적은 걸 보고 외로움을 느끼신 것 같아요.
주변에 친구도 없고 계속 외롭다.,오랫동안 친구가 없어서 많이 외로워 보여요.
나 아기 낳을 때 너무 외로웠어.,어떤 일로 외로우셨나요?
난 노후에 내 곁에 아무도 없을까 봐 걱정돼.,외로울까 걱정되시는가 봐요.
고독사하는 노인들 보면 참 외롭고 불쌍해.,노인 계층 문제가 참 힘들어요.
주말인데 와이프는 나갔고 외롭군.,와이프는 어디 가셨어요?
은퇴하고 나니 많이 외로워졌어.,어떨 때 외로움을 느끼시는지 말씀해 주시겠어요?
직장을 다니면 다닐수록 점점 외로워지는 것 같아.,어떤 면에서 외로움을 느끼시나요?
병원에서 혼자 지내려니 외로워.,저런. 건강에 문제가 있으시군요?
결국 인생은 혼자인 것 같아.,인생은 혼자라고 생각하시는군요. 무슨 일 있으셨어요?
직장도 그만둬야 할 것 같아.,속상한 일 있으셨어요?
쉬는 날에는 뭘 해야 할지 모르겠어.,무슨 걱정 있으세요? 
이제 건강에 대해 생각을 해야 할 나이인데.,건강에 대해 생각하시는군요. 무슨 걱정 있으세요?
이제 좀 생각하며 살아야겠어.,생각하면서 살아가실 거군요. 무슨 걱정 있으세요?
친구가 딸이랑 해외여행 다녀왔다고 자랑을 하는데 난 아들만 둘이라 노후에 외로울 것 같아.,아들만 둘이라 노후에 외로울 것 같으시군요. 왜 그렇게 생각하세요?
아 속상해!,무슨 일이 있으세요? 
요즘 참 우울해.,우울한 이유를 물어봐도 될까요?
회사 끝나고 집에 오면 너무 쓸쓸해.,그러시군요. 쓸쓸함을 느낄 때마다 집에서 어떻게 지내세요?
요즘 너무 일하는데 외로워. 새로운 직장으로 옮긴 후 업무가 낯설어 사수가 필요한데 사수가 없어. 혼자 알아서 다 배우고 하려니 힘들고 외로워.,새로운 직장에 적응하시느라 힘들고 외로우시군요. 이와 관련해 상의할 사람이 있으신가요?
내가 원해서 결혼 안 하고 혼자 살고 있지만 이제는 혼자라서 너무 외롭네.,혼자 지내시는 것이 외로우시군요.
요즈음 상황도 상황이고 많이 힘드네.,요즘 상황이 힘드시군요. 무슨 문제가 있으신가요?
직장에서 업무를 보면서 정말 힘이 드네.,직장에서 업무를 보면서 힘이 드시는군요. 무슨 일로 그러시는지 말씀해 주실 수 있으세요?
요새 문득 외롭다는 생각이 많이 들어.,많이 외로우시군요. 그렇게 느끼시게 된 무슨 일이 있으셨나요?
사귄 지 십 년 된 남자 친구가 있는데 요즘에는 데이트해도 외롭다는 생각이 계속 들어.,오랫동안 만난 남자 친구가 있지만 외롭다는 느낌을 받으시는군요.
남자 친구가 고향 집에 일주일 동안 내려가 있게 됐어. 그 빈자리가 허전하네.,남자 친구가 없어서 외로움을 많이 느끼시나 봐요. 어떻게 외로움을 달래시나요?
사회생활을 하다 보면 대인 관계 문제로 스트레스를 많이 받아.,사회 생활 중에 스트레스가 많았군요. 무슨 일 때문에 그러시는지 이야기해 줄 수 있나요?
남들은 다 연애 잘만 하던데. 난 왜 못하는 걸까.,외로움이 느껴져요. 괜찮으세요?
혼자 취업 준비하려니 너무 힘드네.,혼자 취업 준비 하는 게 힘든가 봐요?
다들 결혼하고 연애하는데 나는 뭐 하는지 모르겠어. 외로운 기분이 드네 요즘.,요즘 많이 외로우셨나 봐요.
연애를 하고 있지만 외로워.,연애를 하고 있지만 외롭군요. 무슨 일 있으신가요?
직장에 친한 동료 하나 없으니 외로워.,친한 동료가 있었으면 좋겠다고 생각하시는군요.
연애하고 있는데도 외로운 것 같아.,어떤 점이 가장 외로우신가요?
회사에서 같이 밥 먹을 사람 하나 없는 인생이라니 참 외롭다 외로워.,친한 직장 동료가 없으셔서 외로우신가 봐요.
연애하는데도 외로워.,연애 중이어도 외로움을 느끼시는군요.
주말인데 같이 게임 할 사람도 없네.,같이 게임 할 사람이 없으셔서 외로우시겠어요.
취업만 보고 살아왔더니 주위에 친구도 애인도 없어.,정말 많이 외로우시겠군요.
팀원들이 나만 빼놓고 회식을 갔어. 너무 외로워.,팀원들끼리만 말도 없이 회식을 가서 많이 외로웠겠어요.
나 빼고 모두 그 팀으로 배치되었어. 너무 외로워.,나만 빼고 모두 같은 팀으로 배치되어 많이 외로웠겠어요.
점심시간에 나만 두고 외식을 하러 갔어. 너무 속상해.,점심시간에 나를 제외한 팀원들끼리만 외식을 하러 가서 많이 속상하셨겠네요.
친구들이 모두 그 회사에 다닌다는데 나도 거기에 입사하고 싶어.,친구들은 다 그 회사에 다니는데 나만 못간 것 같아 많이 힘들었겠어요.
잘 모르는 업무를 혼자 하려 하니까 막막해.,익숙지 않은 업무를 혼자 하려 하니 막막하고 힘들겠어요.
직장동료들 보다 내가 자꾸 뒤쳐지는 것 같아. 너무 속상해.,혼자 뒤로 쳐진다고 생각이 드는군요. 많이 외롭고 속상하시겠어요.
혼자 파견 나가서 모르는 사람들과 함께 생활하려니 너무 쓸쓸해.,모르는 사람들과 함께 지낼 생각에 많이 외로우시겠어요. 뭐가 가장 큰 걱정이신가요?
야근 때문에 회사에 혼자 남아있었는데 너무 외로웠어.,야근 때문에 혼자 회사에 남아있었군요. 말할 상대도 없어 많이 쓸쓸하였겠어요.
팀 내에서 나를 은근 따돌리는 것 같아. 너무 힘들어,많이 힘드시겠네요. 더 구체적으로 말씀해 주시겠어요?
나만 프로젝트에 대해 이해하지 못한 것 같아 서러워.,혼자만 이해하지 못했다는 사실이 서럽게 만들었군요. 힘들었겠어요.
직원들이 단체 채팅 방을 나에게만 공유하지 않아 너무 서러워.,직원들이 나에게만 공유하지 않아 많이 서러웠겠어요.
친구들과 있어도 별로 즐거운 기분이 들지 않아.,친구들과 있어도 별로 즐겁지가 않군요.
내게는 하나뿐인 친구인데 그 친구에겐 나 말고도 다른 친구들이 많아.,괜히 서운하게 느껴질 것 같아요.
친구 생일에 깜짝 축하를 해주려고 집 앞에서 갔는데 다른 친구와 놀고 있대.,기쁜 마음으로 찾아갔는데 당황스러울 것 같아요.
친구의 취업을 축하해주려고 케이크를 직접 만들었는데 친구가 이게 다냐고 해.,직접 케이크를 만들었는데 반응이 서운했군요.
나는 왜 친구가 없는 걸까? 너무 외롭다.,친구가 없어서 많이 외로웠겠어요.
지금까지 나는 마음이 잘 통하는 친구는 만나지 못한 것 같아서 속상하고 고민이야.,마음이 통하는 친구를 만나지 못해서 고민이겠군요.
부모님이 바쁘셔서 나한테 무관심한 것 같아.,그럴 때마다 어떤 생각이 드시나요?
점심시간에 점심을 같이 먹을 친구가 없어서 너무 외로워.,점심을 같이 먹을 친구가 없어서 외로웠군요.
친구와 싸우고 혼자가 되니까 마음이 텅 빈 것 같고 외로워.,친구와 싸우고 혼자가 되어서 외로웠겠어요.
공부만 하다보니까 친구들을 사귈 여유도 없고 그래서 주변에 친구도 없고 너무 외로워.,주변에 친구가 없어서 많이 외로웠군요.
하루 종일 학교랑 학원에만 있으니까 친구들이랑 만날 여유도 없고 연락도 쉽지가 않아서 외로워.,학교랑 학원 때문에 친구들과 만나고 연락할 여유가 없어서 외로웠군요.
나는 혼자야 그래서 너무 외롭고 힘들어.,혼자여서 많이 외로웠겠군요.
가장 친한 친구가 나랑 다른 진로 분야를 선택해서 너무 속상하고 외로워.,친한 친구가 다른 진로 분야를 선택해서 속상하겠군요.
공부만 하다보니까 친구들이랑 지내기가 너무 어려워져서 외롭고 힘들어.,친구들과 지내는 게 어려워져서 힘들었군요.
힘들 때마다 너무 외롭고 힘든데 위로해줄 사람도 없어서 더 외롭고 힘들어.,힘들 때 위로해줄 사람이 없어서 외롭고 힘들었군요.
같이 학교에 등교하고 점심을 같이 먹을 친구가 없으니까 외롭고 쓸쓸해.,등교와 점심을 함께할 친구가 없어서 외로웠군요.
나만 요즘 유행을 너무 못 따라가는지 사람들이랑 대화가 어려운 게 속상하네.,사람들과의 대화가 어려우셔서 속상한 마음이 드셨군요.
이제는 돈 들어가는 모임 있으면 나는 자동으로 제외되고 있으니 자존심 상하고 속상해.,모임에서 제외가 되니 마음이 속상하시군요.
요즘 형편이 어려워져서 이제는 친구들 여행도 빠지게 생겼어. 외로워서 어떡하나.,형편이 여의치 않아 친구들과의 여행에서 빠지셔야 하니 외로우셨군요.
이렇게 궁핍하게 혼자 사는 게 무슨 소용인가 싶어. 한숨만 나와.,궁핍하게 혼자 살아서 한숨이 나오시는군요.
이번 달 노인회 회비 미납되었다고 모임에 참여를 못한다고 하네. 당혹스러워서 정말.,회비를 내지 않아서 모임에 참여를 못하게 되어 당혹스러우셨군요.
돈 없는 것도 서럽지만 찾아오는 사람 하나 없으니 더 힘들고 슬프네.,찾아오는 사람이 없어서 힘들고 슬프시군요.
한 끼 겨우 해결할 정도의 일당으로 집에 혼자 집에 오는데 너무 고독하고 외로웠어.,홀로 오는 귀갓길에서 고독함과 외로움을 느끼셨군요.
이전에는 김 영감과 친했는데 김 영감이 이제 나한테 말도 안 걸어. 어떻게 그럴 수가 있지?,친구분에게 당혹감을 느끼셨군요. 조금 더 자세히 말씀해 주시겠어요?
오늘 퇴원 했는데 가족들이 아무도 오지 않아서 혼자 집에 왔어. 당황스럽고 슬프네.,퇴원하는 데 아무도 오지 않아 당황스러우셨군요.
체육시간에 나만 혼자 짝을 못 구했어.,짝을 구하지 못해서 슬프시군요. 더 자세히 말씀해주세요.
친구들이 나를 미워하는 거 같아.,친구들이 사용자님을 싫어한다고요? 더 자세히 말씀해주세요.
친구들 사이에서 따돌림 당하는데 학교에서 친구들의 눈치만 보게 돼.,친구들이 사용자님을 따돌리면 엄청 불안하고 무서우시겠어요.
출산까지 했는데 너무 외로워.,출산까지 했는데 슬픈 감정이 드시는군요. 조금 더 자세히 말해주실래요?
같이 다니던 친구들이 갑자기 사귄대.,갑자기 무슨 일이신가요?
갑자기 마음이 너무 싱숭생숭해.,무슨 일이세요? 조금 더 자세히 말씀해주실 수 있으세요?
남자 친구가 가끔 나를 너무 힘들게 해.,남자친구가 무슨 잘못을 했나요?
남편이 너무 변했어.,남편이 변하다고 느끼셨군요. 무슨 일이세요?
헤어지면 괜찮을 것 같았는데 너무 힘들다.,이별하셔서 힘드시군요. 좀 더 자세히 말씀해 주실 수 있으세요?
남자친구가 있는데도 너무 외로워.,남자친구가 있는데도 너무 외로우시군요. 무슨 일이세요?
지방 발령 때문에 하는 수없이 주말밖에 가족을 못 보게 되었어.,가족들이 많이 보고 싶어지시겠어요.
사춘기가 온 딸이 나랑 이야기하는 것보다 친구들이랑 노는 게 더 재미있다고 했어.,사춘기가 온 따님에게 그런 말을 들으셨군요.
딸은 학원비가 필요할 때만 와서 말을 걸어서 서운하더라고.,딸의 행동 때문에 많이 속상하셨겠어요.
저녁에 나만 거실에서 텔레비전 보고 가족들은 방에서 핸드폰을 만지느라 바쁘더라고.,가족들이 모두 핸드폰만 하고 사용자님만 거실에 있었군요.
내가 퇴근해서 집에 오면 누구라도 잘 다녀왔냐고 해주면 좋겠어.,아무도 환영해 주지 않아 속상하시겠어요.
가족끼리 프로야구를 보러 가기로 약속했는데 다들 일이 생겨버렸어.,갑자기 약속이 취소되어 많이 당황스러우셨겠어요.
현관 비밀번호가 바뀌었나 봐. 이게 무슨 일이지?,집 문이 열리지 않아 많이 당황스러우시겠어요.
은퇴하니까 집안 식구들이 나를 무시하는 것 같아.,은퇴후 식구들이 무시하는 것 같아서 힘드시겠어요.
은퇴 후에 내가 모아둔 돈으로 노후 준비를 충분히 할 수 있을지 모르겠어.,은퇴 후 노후준비 걱정에 힘드시겠어요.
