human,system
어제 술을 많이 마셔서 기억이 잘 안 나는 데 친구가 진짜 기억 안 나냐고 하네. 이런 적이 없어 아주 당황스러워.,어제 일이 기억이 안 나셔서 많이 놀라셨겠네요. 친구분은 기분이 안 좋으신가요?
회사에서 갑자기 아무 연고도 없는 지방으로 발령을 냈어. 정말 당황스러워.,갑자기 발령이 나서 아주 당황스러우시겠어요.
나에게 정말 맞는 진로라고 생각했는데 인제 보니 아닌 것 같아. 정말 당황스러워.,진로가 생각과 달라 당황스러우시군요. 
오늘 여자친구가 갑자기 헤어지자고 해서 당황스러워.,갑작스러운 일이 벌어져서 당황스러우셨겠어요. 어떤 상황인지 구체적으로 말씀해 주실 수 있으세요?
내가 예전부터 가고 싶었던 과가 있었는데 부모님께서 갑자기 반대하셔. 처음에는 찬성하셨는데.,저런 갑작스러운 부모님의 반대에 부딪히셔서 많이 놀라고 당황하셨겠네요.
소개팅으로 만난 남자가 갑자기 잠적을 하였어. 황당해.,상대방이 예고도 없이 연락을 끊어서 당황하셨겠네요. 어떻게 된 일인지 짚이는 게 있으신가요?
회사 체육대회에서 무리해서 그런지 몸살이 났어. 체력이 예전 같지가 않아.,체력이 약해졌다고 생각하시는군요. 병원에 갈 정도인가요?
아이가 학교에서 친구랑 싸웠다고 그러는데 이런 일이 처음이라서 내가 어떻게 해야 할지 당황스러워.,아이가 학교에서 싸워서 많이 놀라셨겠어요. 조금 더 말씀해 주시겠어요?
몸이 가려워서 병원을 가니 아토피라고 그러는데 당황스럽다.,아토피 진단을 받으셔서 당황스러우셨겠어요. 조금 더 말씀해 주시겠어요?
내가 이번에 새로운 사람을 알게 되었는데 알고 보니 우리 오빠 친구였어.,새로운 사람을 알게 되었는데 오빠 친구였군요. 어떻게 느끼고 계신가요?
남자친구랑 결혼하는데 걔한테 빚이 있는 걸 알았어. 너무 당황스러운데 어쩌면 좋지?,남자친구의 문제를 듣고 무척 당황스러우시겠어요.
아들이 직장을 다니지 않고 있어.,직장을 안 다니는군요. 어떤 생각이 드세요?
병원에서 만성질환이라는데 어떤 상태일까?,병원에서 만성질환을 진단받으신 모양이에요.
남편이 친구들과 낚시여행을 간다고 하길래 내가 반대했더니 화를 내는 거야. 어찌나 황당하던지.,남편의 반응에 놀라셨겠군요.
오늘 너무 당황스러웠어.,오늘 당황스러우셨군요. 무슨 일인지 좀 더 자세히 말씀해주시겠어요?
갑자기 아내가 나의 건강에 대해 걱정을 해.,최근에 무슨 일이 있으셨나요? 
회사에 청첩장을 돌렸는데 상황이 애매해져서 당황스러워.,어떤 상황이신가요?
여러 사람 앞에서 얘기하기가 너무 부끄럽고 당황스러워.,사람들 앞에서 얘기할 때 당황스러우시군요. 긴장감을 풀기 위해서 갖고 계신 방법이 있나요?
회사 상사가 자꾸 소개팅을 주선하겠다고 해서 어찌할 바를 모르겠어.,직장 상사의 소개팅 제안이 당황스러우시겠어요. 거절하기는 어려우신 건가요?
오늘 회사에서 작업하는데 갑자기 정전됐지 뭐야.,회사에서 작업하는데 정전이 되서 많이 당황하셨겠네요?
어제 저녁을 먹는데 남편이 가족회의를 하자고 하더라고.,지금까지 가족회의를 자주 하셨었나요?
어지럽고 몸이 저리는 듯한 증상 때문에 병원을 다녀왔는데 생각지도 못한 이야기를 들었어. 부정맥이 있다네.,부정맥이라고 진단받으셔서 걱정되시겠어요.
오늘 본 면접은 탈락이야.,오늘 본 면접이 탈락이라고 생각하시는군요. 무엇 때문에 그렇게 생각하시나요?
생각지도 않은 아이가 생겨서 너무 당황스러워.,계획하지도 않은 아이가 생겨서 많이 당황스럽겠어요. 그래도 새 가족이 생긴 것을 축하드려요
갑자기 다른 업무로 배치가 됐어.,업무의 갑작스러운 변경으로 당황하고 혼란스럽겠어요.
허리가 아파서 일상생활에 불편한 게 많아.,많이 힘드시겠어요. 몸 관리는 어떻게 하세요?
오랜만에 친구랑 쇼핑하러 나왔는데 전 남자친구를 만났어.,친구랑 쇼핑하다가 전 남자친구를 만나서 놀라셨겠어요. 어떻게 반응하셨어요?
사귀던 사람에게 프러포즈를 받았는데 어떻게 해야 할지 모르겠어.,프러포즈를 받으셨는데 마음이 복잡하신가 봐요.
우리 학과는 내가 생각했던 공부를 하는 곳이 아닌 것 같아. 정말 당황스러워.,배우고 싶었던 공부를 학과에서 할 수 없어서 당황스러우시군요.
나 요즘 고민이 있어서 친구에게 말했어. 그랬더니 친구가 울길래 나 너무 당황했었어.,친구분이 우셔서 당황하셨군요.
주말에 가족여행이 있었는데 갑자기 선배님의 아버지가 돌아가셨다는 연락을 받았어. 모처럼 만의 여행이라 모두 기대했을 텐데.,가족들과 여행 가기로 한 날 갑자기 그런 소식이 들려와서 당황스러우셨겠어요. 
오늘 여자친구 때문에 당황스러웠어.,무슨 일 때문에 당황스러우셨나요?
후배한테 고백받았는데 갑자기 벌어진 상황이라 당황스럽더라고. 아직 답은 주지 않았어.,갑작스레 고백받은 상황이 당황스러웠군요. 후배에게 어떻게 하고 싶으신가요?
어제 회식하다가 옆에 앉았던 팀장 맥주를 내 잔인 줄 알고 마셨어. 팀장도 나도 당황했어.,회식에서 실수로 옆에 앉았던 팀장의 맥주를 마셔서 놀랐겠군요. 팀장이 뭐라고 말했나요?
갑자기 외국으로 발령 났어. 나 그 나라 언어도 할 줄 모르는데.,갑자기 외국으로 발령 나셨군요. 그래도 영어는 통하는 나라인가요?
난 그 사람과의 관계를 끝냈어. 정말 당황스러워.,관계의 끝맺음에 있어 너무 당황스러우시군요.
친한 친구가 결혼한다고 그래서 너무 당황스러워.,친구가 결혼한다고 해서 당황스러우셨군요. 친구를 위해서 어떤 걸 해주고 싶으세요?
남편 정년이 오 년이 남았는데 뜬금없이 사표 냈으면 하는 말을 하니 당황스럽네.,뜬금없는 사표 표시 요구에 아주 곤혹스러우실 것 같군요.
어저께 상당히 당황스러운 일이 생겼어.,어저께 있었던 일이 매우 당황스러우셨나 봐요.
친한 친구이긴 한데 가끔 화를 내서 당황스러워.,친구가 직접적으로 감정을 표현하는 것 때문에 힘들어하시는군요. 둘 사이에 문제가 있었나요?
한 번도 반항이라고는 한 적 없던 딸이 별일도 아닌 것에 짜증을 내고 나갔어.,따님의 갑작스러운 반항에 당황하셨군요.
나 요즘 아침에 일어날 때 몸이 무거운 것 같아.,아침에 일어날 때 몸의 무거움을 느끼시는군요.
오늘 부인이 아이를 낳았는데 당황했어.,부인께서 애기를 낳았는데 당황스러우셨군요. 무슨 일 있어요?
오늘 일하다가 당황스러운 일을 겪었어.,어떤 일을 겪었나요?
나는 평생 연애를 못 하는 걸까? 기분이 안 좋아.,무슨 일이 있었는지 자세히 들려줄 수 있나요?
오 년 만에 친구가 갑자기 결혼한다고 연락이 왔어.,오랜만에 친구로부터 연락이 오셨군요.
이차면접 통과했던 곳에서 코로나 일구 때문에 채용 자체를 취소한대. 너무 당황스럽네.,갑작스러운 채용 취소로 당황스러우시군요.
저번 주에 건강 검진을 받았는데 오늘 결과가 나와서 병원에 가니깐 콜레스테롤 수치가 높게 나왔어!,건강 검진 결과가 좋지 않아 걱정이시군요.
결혼한 지 두 달이 채 안 되었는데 임신을 해버렸어. 나는 자녀 없이 일을 더 하고 싶었단 말이야.,예기치 못하게 임신을 하셔서 아주 당황스러우시겠어요.
어제 회사에서 밤새 일을 했는데 아내가 믿어주지 않아 당황스럽네.,밤새 회사에서 일을 했는데 아내가 믿어주지 않으시군요.
이번에 지원한 회사에서 합격 통보를 받아서 기분이 좋았는데 돌연 합격을 취소시켰어.,지원한 회사에 합격 통보를 받았는데 합격 취소라 해서 당황하셨군요.
나 어떡하면 좋지? 지금 너무 당황스러워.,무슨 일이 나를 당황스럽게 만들었나요?
노후준비를 위해서 열심히 일해왔는데 통장에 돈이 없어서 너무 당황스러웠어.,노후를 위한 돈이 생각보다 없어서 당황스러우셨군요. 
나 오늘 직장에서 아주 당황스러운 일이 있었어.,어떤 당황스러운 일이 있으셨나요?
오늘 은행 가서 연금 상담하다가 당황했어.,은행 연금 상담 중에 당황스러운 일을 겪으셨군요. 무슨 일이 셨어요?
오늘 회사에서 너무 당황스러운 상황을 맞닥뜨렸었어.,회사에서 당황스러운 일을 겪으셨군요. 무슨 일인지 말씀해 주실 수 있으세요?
내 친구는 활발하게 돌아다니는 걸 좋아해.,활발한 친구가 있으셔서 좋으신가요?
엄마 지인분이 나보고 결혼했냐고 물어보셔서 순간 당황스럽더라.,많이 당황스러우셨겠네요. 결혼하셨나요?
얼마 전 남편이 회사를 그만뒀어. 남편이 아직 오십 대 초반인데 퇴직해서 창피해.,아직 이른 나이신데 은퇴를 하셨군요. 당황하셨겠네요.
가끔 연락하는 친구가 오늘 죽었다는 소식을 들었어.,갑자기 연락받으셔서 놀라셨겠어요. 평소 지병이 있어서 돌아가셨어요?
오늘 지하철에서 황당한 일을 겪었어.,어떤 일을 겪으셨는지 궁금합니다. 말씀해 주시겠어요?
출산을 앞두고 있는데 양수가 예정보다 일찍 터져서 너무 당황했어.,그런 일이?있으셨다니 많이 당황하셨겠어요.
오늘 예물을 보고 왔는데 너무 비싸서 당황스러웠어.,예물 가격이 너무 비싸서 당황하셨군요.
오늘 동료들 사이에서 당황스러운 얘기를 들었어.,어떤 이야기를 들으셨나요?
오늘 정말 어이없는 일이 있었어.,어이없는 일이 있으셨군요. 무슨 일이 있으셨나요?
난 아직 결혼 준비가 안 됐는데 남자친구가 프러포즈를 했어.,갑작스러운 프러포즈가 당황스러우셨겠어요.
난 아직 결혼할 생각이 없는데 남자친구가 결혼하자고 해서 당혹스러워.,많이 당황하셨겠네요. 이제 어떻게 하실 생각이세요?
결혼도 안 했는데 아이가 생겨서 당황스러워.,결혼 전 임신을 해서 당황스러워 보이세요.
업체 측 잘못으로 예식장이 예약이 잘못됐어.,업체 측 잘못으로 예식장이 예약이 잘못되어서 많이 당황하셨겠어요.
오늘 직장에 출근하는데 지각할뻔했어.,오늘 직장에 출근하는데 지각할 뻔 하셨군요. 조금 더 말해주시겠어요?
내가 직장을 잘 다니고 있는 건지 가끔 당황할 때가 많아.,장을 잘 다니고 있는 건지 가끔 당황할 때가 많으시군요. 좀 더 자세히 말씀해 주시겠어요?
회사에서 일하는 중에 정전이 돼서 당황했어.,일하는 중에 정전이 돼서 당황하셨군요.
수업 듣는데 내가 마시던 음료수를 친구가 입대고 마셔서 당황했어.,친구가 음료수를 입대고 마셔서 당황하셨군요.
직장 상사의 가발이 갑자기 벗겨져서 당황스러웠어.,너무 당황스러우셨겠어요.
남자친구가 프로포즈를 해왔는데 생각도 못 한 거라 당황스러워.,뜻밖의 프로포즈에 당황하셨겠어요.
내가 결혼도 안 한 학생인데 어떻게 애 엄마라고 부를 수 있는지 어이가 없네.,어떤 점에서 황당하다고 생각하셨나요?
진짜 당황해서 무슨 말을 했는지도 모르겠어.,당황스러웠겠지만 잘 보셨을 테니 너무 걱정하지 마세요!
길에서 여자 친구인 줄 알고 어떤 여자를 껴안아 버렸어.,그래서 정말 당황스러웠겠어요. 그리고 어떻게 하셨나요?
소개받은 사람이 전 여자친구더라고.,소개를 받았는데 그 상대가 전 여자친구여서 당황하셨겠어요.
재정이 엉망이야.,어느 정도 엉망인가요?
생산성 향상 프로젝트에서 보고서 만들기도 벅찬데 나한테 발표 미션이 주어져서 당황스러워.,보고서 작성도 힘든데 발표까지 하려니 많이 힘드시겠어요.
회사에서 업무 실수했어.,무슨 실수를 했나요?
아들의 갑작스러운 반항이 당황스러워.,아드님의 반항으로 마음이 심란하시군요.
아직 나이도 오십인데 회사에서 나가라고 해서 순간 너무 황당했어.,회사에서 나가라고 해서 황당했겠네요.
어제 회사에서 황당한 일이 있었잖아.,궁금하네요. 뭐가 당황스러웠을까요?
내 친구가 은행에 펀드 투자를 했는데 반 토막이 났다는 소식에 당황했어.,그런 소식을 들으셔서 놀랐겠어요.
돈을 빌려 달라는 친구의 전화가 당황스러워.,친구의 전화를 어떻게 대처하셨나요?
나 지금 토할 것 같아.,무슨 일 때문에 그러세요? 말씀해 주시겠어요?
생리가 끊긴 거 같아.,언제부터 그런 건가요?
은행에 방문했는데 갑자기 대출이 안 된다고 하니 당황스러웠어.,매우 당황하셨겠어요.
갑자기 부서 이동을 명받아서 엄청 당황스러워.,다른 부서에 긴급으로 인력이 필요했던 건가요?
오늘 길거리에서 만난 사이비 종교 사람들에게 끌려갈 뻔했어.,갑자기 그런 일을 당해서 너무 당황스러우셨겠어요. 
남자 친구와 말다툼을 했어.,남자 친구와 말다툼을 했군요. 마음이 좋지 않겠네요. 혹시 어떤 일로 다퉜는지 말해 줄 수 있나요?
오늘 면접 스터디를 갔는데 당황한 일이 있었어.,면접 스터디에서 당황스러운 일을 겪으셨군요. 무슨 일인가요?
졸업하고 이제 취업해야 하는데 마땅한 직장이 없어서 힘들어.,취업해야 하는데 마땅한 직장이 없어서 힘드시군요.
노후 준비 계획이 계획대로 안 돼 정말 당황스러운데 해결 방안이 없네.,노후 준비가 계획대로 되지 않아 당황스러우시군요. 계획대로 되지 않는 이유를 말씀해 주실 수 있으신가요?
그럴 리가 없어. 내가 그럴 리가 없는데.,그럴리가 없다니요? 무슨 일 있나요?
동창회에서 친구들 노후 준비 얘길 들으니까 내가 당황스러울 정도로 착실히 준비하고 있더라고.,지인분들께서는 노후 준비를 많이 하고 계시나 봐요.
나 오늘 안과 다녀왔잖아. 눈이 침침해서 눈병인가 싶어서 말이야.,눈이 침침해서 많이 불편하셨군요. 큰 병일까 많이 걱정하셨겠어요.
대학교 때 알게 된 동아리 후배가 몇 년 만에 연락이 와서 돈을 빌려 달래.,오랜만에 연락 온 후배가 돈을 빌려 달라고 해서 난감하시겠어요. 어떻게 하셨어요?
여자 친구와 연애를 하다 처음 싸우게 돼서 당황스러워.,여자 친구와 싸워서 당황스러우시군요. 화해를 위해서 어떻게 하고 싶으세요?
요즘 취업을 어디로 해야 할지 고민이야. 자꾸 낙방하게 돼서 당황스러워.,취업이 안 돼서 당황스러워하시는군요. 이런 감정일 땐 어떻게 해야 할까요?
오늘 아르바이트하다가 너무 당황스러웠어.,아르바이트를 하다가 당황스러우셨군요. 무슨 일이 있으세요?
직장 선배가 나한테 버럭 화를 냈어.,무슨 일 때문에 화를 내신 건가요?
어제 머리가 아파서 병원에 가서 검사해 봤는데 뇌혈관에 동맥류가 있대.,많이 놀랐겠어요. 병원에서 다른 말은 없었나요?
나 이번에 내가 원하는 회사에 취업했어!,취업 성공하셨군요. 회사는 어떤가요?
갑자기 눈앞이 어지러워서 당황스럽네.,무슨 문제가 있으셨나요?
오늘 회사에서 팀장님이 나를 불러서 이유 없이 화를 냈어. 너무 황당하더라.,혹시 팀장님과 무슨 일이 있었나요?
친구가 다짜고짜 화를 내서 당황스러워.,갑작스러운 친구의 화에 많이 당황하셨겠어요. 그래서 어떻게 했는지 얘기해 줄 수 있나요?
여자 친구가 생일 선물로 고가의 가방을 사 달라고 말해서 당황했어.,생각하지 못했던 상황에 많이 놀라셨군요.
후배 직원이 기안서 내용의 순서를 자꾸 바꿔 당황스러워.,후배 직원이 자꾸 업무를 틀려서 당황스러우시군요. 어떤 해결책을 갖고 계시는가요?
나 오늘 너무 당황스러운 일이 있었어.,어떤 일이 당황스러우셨나요?
아침에 출근하는데 접촉사고가 났어.,출근 시간에 안 좋은 일을 겪었네요.
어떡하면 좋지? 생리할 주기가 지나버렸어.,생리 주기가 지났군요. 어떻게 해야 한다고 생각하세요?
회사에서 부장님과 말이 안 통해서 답답해.,인간관계로 어려움을 느끼고 계시는군요.
환승 이직 준비 중인데 이직할 회사에서 갑자기 면접 취소됐다고 연락이 왔어.,이직 준비 중에 갑자기 면접 취소 통보를 받아 당황하셨겠어요.
친구가 헤어진 사실을 말하지 말라고 해서 안 했는데 며칠 뒤에 왜 말했느냐며 화를 냈어.,다른 친구들한테 말한 적이 없는데 오해를 받아서 당황하셨겠어요.
최종 합격한 회사에서 채용 일을 미루겠다고 해서 당황스러워.,회사에 합격하셔서 기쁘셨을 텐데 갑자기 채용 일을 미뤄서 당황스러우시겠어요.
갑자기 다른 부서로 이동하게 됐어. 당황스러워.,부서 이동을 통보받으셨군요.
출산일이 아직 멀었는데 벌써 진통이 오기 시작했어.,출산이 멀었는데 벌써 진통이 오기 시작해서 많이 당황스러우시겠어요.
회사에서 합격했다고 문자 왔어.,합격하다니 너무 기쁠 것 같아요.
오늘 버스 안에서 다른 사람 발을 밟았지 뭐야.,깜짝 놀라셨겠네요.
오후에 회의가 있는데 회의자료 준비한다는 걸 깜빡했어.,회의자료 준비를 깜빡해서 당황스러우시겠어요.
오늘 학교에서 수업 끝나고 학식 먹으러 가는데 좀 어이없었어.,무슨 일이 있었는지 말씀해 주세요.
오늘 회사 면접이 있어서 갔는데 면접관이 준비한 거에 없는 질문만 하는 거 있지.,많이 당황하셨겠네요!
나는 내 친구를 욕한 적이 없는데 내가 그 친구를 욕했다고 소문이 안 좋게 나버렸어.,무척 당황스럽겠어요.
드디어 취업할 기회를 얻어서 면접을 봤는데 너무 당황스러웠어.,면접에서 당황스러운 일을 겪으셨군요. 무슨 일이었나요?
면접 합격문자가 시스템 오류로 잘못 합격 문자가 온 거였어. 너무 당황스러워.,합격이라는 문자를 받았는데 잘못 온 것이라서 당황스러우셨군요.
나는 정말 이 회사에서 열심히 일했는데 갑자기 퇴사를 권고했어. 당황스러워.,나는 정말 이 회사에서 열심히 일했는데 갑자기 퇴사를 권고하여 당황스럽군요. 조금 더 자세히 말씀해 주시겠어요?
내 업무도 아니었는데 이제 나보고 그 업무를 맡으래. 이런 경우가 어딨어 갑자기.,갑작스러운 업무에 당황하셨군요.
성적이 이렇게 낮게 나오다니 말이 안되네. 너무 당황스러워.,성적이 안 좋아서 정말 당황스럽겠군요.
친한 친구가 나한테 욕을 해서 너무 당황스러웠어.,조금 더 자세히 말해줄 수 있어요?
아빠가 갑자기 화내셔서 너무 놀라고 당황스러웠어.,어떤 일인지 조금 더 자세히 말해줄 수 있어요?
선생님이 갑자기 내 이름을 부르셔서 너무 놀라고 당황했어.,갑자기 선생님이 이름을 불려서 당황스러웠겠어요.
책을 안 가지고 와버렸는데 어떻게 해야 할지 모르겠고 당황스러워.,책을 놓고 와서 정말 당황스럽겠어요.
선생님께서 갑자기 큰 소리로 화를 내셔서 우리 모두가 당황했어.,선생님께서 화내셔서 정말 당황스러웠겠어요.
선생님께서 내게 장래희망을 물어보셨는데 그 순간 내 머릿속이 하얘지고 당황스러웠어.,장래희망이 생각이 나지 않아서 많이 당황스러웠겠어요.
어제 숙제 한 거 다 놓고 와서 어떻게 해야 할지 모르겠어.,숙제를 다 하고도 안 가져와서 정말 당황스럽겠네요.
공부할 거 너무 많은데 잠들어서 큰일 났어. 공부를 하나도 못해서 어떻게 해야 하지?,공부를 못 하고 잠들어버려서 너무 당황스럽겠어요.
말도 안 되는 얘기를 그렇게 당당하게 하다니 믿을 수 없이 당황스러워.,어떤 일인지 더 자세히 말해줄 수 있어요?
내 의지와는 상관없이 갑자기 전학을 가게 되어 당황스러워.,전학을 갑자기 가게 돼서 당황스러웠겠어요.
내 친구가 나를 배신해서 너무 어이없어.,친구가 배신해서 어이가 없으셨군요.
나는 범인이 아닌데 아무도 내말을 안 믿어줘서 너무 충격적이야.,아무도 말을 안 믿어서 충격적이겠어요.
오늘 상상도 못한 학교 폭력을 당해서 너무 황당해.,학교 폭력을 당해서 황당하시겠어요.
그 친구가 나를 미워해서 그런 일을 꾸몄을 거라고는 생각을 못했어. 너무 당황스러워.,친구가 그런 일을 꾸며서 당황스러웠겠어요.
내 친구가 급식실에서 벌어진 소동이 나 때문이라고 생각하고 있어. 기분이 안 좋아.,친구가 그렇게 생각하고 있다니 기분이 안 좋으시겠어요.
나는 악의 없이 그냥 말했는데 그 친구가 나를 발로 차서 너무 당황스러웠어.,악의 없이 그냥 한 말에 친구가 공격적으로 나와서 당황스럽겠어요.
나는 상상도 못했던 친구가 내 실내화를 변기통에 담가서 당황스러웠어.,예상치 못한 친구가 실내화를 변기통에 담가서 상당히 당황스럽겠네요.
얼마 전에 있던 폭행사건이 내 친한 친구가 했다는 일에 나는 너무 놀랐어.,친했던 친구가 폭행사건을 벌여서 놀라셨겠어요.
내 생각에 나는 잘못한 게 없는데 그 애가 나의 뺨을 때려서 당황스러웠어.,잘못한 게 없다 생각했는데 뺨을 맞아서 당황스러우시겠어요.
그 친구가 선배한테 맞았데. 나는 너무 놀랐어.,친구가 선배한테 맞아서 놀라셨군요.
내가 예전에 별 뜻 없이 한 말이 지금 내가 따돌림을 당하게 만들었어. 너무 당황스러웠어.,예전에 별 뜻 없이 한 말 때문에 지금 따돌림을 당해서 상당히 당황스럽겠어요.
