human,system
남자친구랑 같이 다니기 정말 창피해!!,남자친구랑 같이 다니느게 창피하시군요. 무슨 일 때문에 그러시나요?
삼십 대 후반에 공무원 시험을 준비하면 마흔이 넘어 합격할 텐데 젊은 공무원들이 불편해하지 않을까?,사람들이 불편해할까 걱정하시는군요. 주변에 혹시 그런 경우는 없나요?
난 신랑과 아이를 가지지 않기로 합의했어. 그런데 자꾸 주변에서 호들갑이야.,자녀를 가지지 않기로 부부가 합의하셨군요. 
내가 털털해서 남자 친구들이 많은 편인데 그게 썩 좋아 보이진 않나 봐.,남자친구가 많은 것을 안 좋게 생각하는 사람이 있나 봐요. 자세히 얘기해 줄 수 있나요?
나는 뭔가 자꾸 다른 사람의 눈치를 보게 되는 것 같아.,왜 그렇다고 느끼시나요?
사람들이 왜 자꾸 나에게 둘째 계획을 묻는 걸까?,사람들이 자꾸 물어서 기분이 어떠세요?
오십 대가 되니 뱃살이 안 빠지네. 이번 친구들 부부 모임이 있었는데 신경 쓰이더라고.,모임에 나갔는데 무척 신경 쓰였겠어요.
곧 직장에서 은퇴하다 보니 만나는 사람마다 노후 준비를 물어보네.,만나는 분들이 노후 대비에 대해 궁금한가 보네요.
난 혼자가 좋아 비혼을 선택했는데 나를 이상하게 바라보는 사람들 때문에 요즘 힘들어.,자신의 선택을 이해해 주지 못하는 주변 사람들 때문에 힘드신 거군요.
명품가방 살까?,원하는 가방이 있으세요?
나는 뭔가 다른 사람의 눈치를 잘 보는 것 같아.,다른 사람의 눈치를 잘 보시는 이유가 무엇일까요?
결혼 준비를 시작하면서 괜히 친구들이 우습게 볼까 봐 예산을 무리해서 잡았어.,친구들의 시선이 신경 쓰일 만도 하죠. 많이 무리했나요? 
취직을 못 해서 친척들 시선이 부끄러워.,그러시군요. 부정적인 감정이 올라올 때는 어떤 행동을 하시나요?
고질병이야 정말.,무슨 일 때문에 고질병이라고 말씀하신건가요?
로또에 당첨되었는데 주변 사람들이 알게 되고 시선이 달라진 것 같아.,로또 당첨 전과 달라진 다른 사람의 시선이 신경 쓰이시는군요.
원래 결혼할 생각이 없었는데 요즘 따라 결혼을 해야 하나? 하는 생각이 들어.,결혼해야 할 것 같은 생각이 들 만한 일이 있으셨나요?
친구가 옷을 너무 눈에 띄게 입고 다녀서 사람들이 다 쳐다보는 것 같아.,사람들의 시선에 난감하셨군요.
아들이 결혼 적령기인데 스타일에도 신경 좀 쓰면 좋을 텐데.,아드님의 스타일에 관심이 많으시군요.
과체중이어서 체중조절이 필요할 것 같아.,과체중으로 인한 걱정이 생기셨군요. 체중조절을 결심한 계기가 있으신가요?
남편이 연하라는 게 신경이 쓰여. 이제 남편보다 내가 더 늙어 보이는 것 같아서 자신감이 떨어져.,남편과의 나이 차로 남들의 시선이 신경 쓰이는 거군요.
요즘 들어 결혼을 꼭 해야 하는지. 남들의 시선이 의식돼.,결혼의 필요성 때문에 남들의 시선이 신경 쓰이시는군요.
요즘 배가 많이 나오고 가슴은 처지고 옷맵시가 안 나서 속상해.,외모로 인한 스트레스가 심하시군요.
요즘 들어 밖에 나가기가 싫어져. 사람들이 쳐다보는 것 같고 어떻게 보일까 걱정도 되네.,사람들 시선이 신경 쓰이시는군요. 어떤 점이 가장 걱정되나요?
요즘 주변에서 내 얘기를 하는 것 같아.,주변에서 사용자님 이야기를 하는 것 같아 불편하신가요?
이번 달 중학교 동창 모임 있는데 나가야 할지 고민이야.,동창 모임에 참석하고 싶지 않은가 보네요. 어떤 이유로 그러세요?
친한 친구가 결혼하는데 축의금을 얼마나 해야 할지 고민이야. 다른 친구한테 물어보니까 백만 원 한다고 하더라고.,축의금 액수 때문에 고민이신가 보군요.
자꾸만 남의 시선을 의식하게 돼.,남의 시선을 의식하는 상황에 대해 좀 더 자세히 말해주세요.
이 옷 어때? 나한테 잘 어울려?,어디 좋은 데 가시나요? 오늘따라 의상에 신경을 많이 쓰시는 거 같네요.
열심히 살았는데도 내세울 거 없단 생각에 솔직해지지 못하겠어.,사용자님께 뭔가 복잡한 일이 있었던 것 같아요. 어떤 계기로 그렇게 생각하게 되셨나요?
나 결혼을 안 하니깐 남이 안 좋게 볼까 봐 좀 그래.,결혼을 안 하면 남들이 안 좋게 볼까봐 걱정이시군요. 어떤 부분에서 그렇게 생각하시나요?
내일 모임이 있어서 뭘 입고 갈지 장롱을 열어보니 마땅히 입을 옷이 없더라고.,내일 모임 때 입을 옷이 없으시군요.
내 친구끼리의 부부 모임을 하는데 눈치 보여 죽겠어.,무슨 일 때문에 부부모임에서 눈치를 보시나요?
출근 복장 때문에 자꾸 남의 시선을 의식하게 되네.,출근 복장 때문에 남들의 시선이 신경 쓰이는 군요. 복장의 어떤 점이 그런 걱정을 하게 만들었나요?
친한 친구가 나보다 공부를 잘해서 괜히 내가 위축되는 느낌이야.,친한 친구가 나보다 성적이 앞서 신경이 쓰이시는군요. 이런 마음의 부담을 줄이려면 어떻게 하면 좋을까요?
회사에서 일을 잘 못 하겠어.,회사의 업무를 잘 못 해 힘드신 상태군요. 구체적으로 어떤 일인지 들어볼까요?
추석인데 취업이 잘 되지 않아서 가족 눈치를 볼 것 같아 걱정이야.,취업이 되지 않아 가족들이 줄 눈치 때문에 걱정이 많으시겠어요.
내가 가고 싶은 직장이 그리 평판이 좋지 않나 봐.,그렇게 생각한 특별한 일이 있었나요? 사용자님의 생각을 듣고 싶어요.
내가 남을 위해 사는 건 아닌지 요즘 고민하기 시작했어. 남의 시선을 너무 의식하는 것 같아서.,어떤 힘든 일이 있으신지 자세히 말씀해주실 수 있나요?
취업할 때 면접관들이 외모를 중요시하는 것 같아서 신경 쓰여.,면접관들의 시선을 의식하고 계시는군요. 무슨 일이 있으셨나요?
면접을 봤는데 내 정장이 나한테 잘 맞았는지 모르겠어. 면접관이 옷을 지적했거든.,면접 때의 일이 신경 쓰이시는군요. 무슨 일인지 편하게 말씀해 보세요.
나 취업이 안 돼서 엄마한테 눈치 보여. 엄마는 우선 아무 회사라도 취업하라는데.,취업이 안 돼서 힘드시겠어요. 다니고 싶은 회사는 여러 군데 있으신가요?
오늘도 직장 상사에게 혼나버렸어.,어떤 일로 혼나셨나요?
내 일을 다 했는데 다들 야근하길래 나도 회사에 더?있다 왔어.,다른 동료들 시선을 의식해 불필요한 야근 하느라 힘드셨겠어요.
우리 결혼식에 남들 시선을 의식하다니 나도 참 답답한 것 같아.,남들 시선이 신경 쓰이시나 봐요. 좀 더 얘기해주시겠어요?
주변에 명품 가방을 쓰는 사람이 많던데. 나도 하나 사야 할까?,사려고 하시는 이유가 있을까요?
사람들은 항상 좋은 직업에 환호해. 나는 내가 원하는 것을 하고 싶은데 말이야.,남의 시선이 신경 쓰이시나 봐요.
요즘 힘들어서 미칠 것만 같아.,어떤 힘든 일이 있으시군요. 무슨 일이신가요?
어제랑 같은 옷 입고 출근했어.,어제랑 같은 옷 입고 출근하셨군요. 그래서 마음이 어떠세요?
결혼과 출산으로 살이 급격히 쪘더니 남의 시선이 너무 신경 쓰이네.,살이 급격히 쪄서 다른 사람의 시선이 많이 부담스러우시겠어요.
나도 남들 앞에서 연인과 함께 당당하게 손잡고 다니고 싶어.,남들의 시선을 의식하는 이유가 있나요?
여자친구가 나보다 키가 훨씬 커서 사람들이 자꾸 쳐다보는 게 불편해.,남의 시선에 위축되신 것처럼 보여요.
결혼 전에 아이를 낳아서 다른 사람들의 시선이 이상한 것 같아.,결혼 전에 출산을 해서 다른 사람의 시선이 신경 쓰이시나 봐요.
남들 다 하는 목걸이를 사달라는 게 그렇게 문제야?,남들 다 하는 목걸이를 사달라는 게 무슨 문제가 있나요?
결혼하는 사람을 보면 이해가 안 가. 어떻게 결혼을 하지?,어떤 점이 이해가 안 가세요?
요즘 튀는 옷을 입어보고 싶은데 다른 사람들이 어떻게 볼지 걱정돼서 못 입겠어.,원하는 스타일을 다른 사람의 시선이 걱정되어 못 입고 계시군요. 
결혼식은 화려하게 하고 싶어. 남들이 다 부러워했으면 좋겠어.,다른 사람들의 부러움을 살 만큼 화려한 결혼을 원하시는군요. 이유를 여쭤봐도 될까요?
직장을 구하지 못해서 자꾸 부모님 눈치가 보여.,부모님 눈치가 보여서 힘드시겠어요. 앞으로 어떻게 하실 계획인가요?
나 동료랑 같이 있는 게 너무 힘들어.,동료랑 같이 있으시는 게 힘드시군요.
마스크를 써서 입술 화장을 안 하고 출근했는데 상사가 나한테 뭐라 그랬어.,조금 더 자세한 이야기를 듣고 싶어요.
지하철 반대편 아저씨가 내내 내 다리만 보는 것 같아서 기분 나빠.,아저씨가 어떤 점 때문에 내 다리만 보고 있다고 느끼셨나요?
오늘 부부 모임에 나가는데 입을 옷이 없어.,어떤 부부 모임인가요?
아니 내가 하고 싶은 일은 다른 사람들이 낮게 평가할 것 같아.,걱정 마세요. 당신이 하고 싶은 일을 할 때 더 빛이 날 거예요.
내가 항상 연애를 안 하니까 다들 슬슬 이상하게 보고 있어.,확실히 오랫동안 연애를 하지 않으면 취향적인 문제를 의심하는 사람들도 있죠.
밖이라도 손 정도는 잡아도 되는데 그게 고민이야.,어떻게 고민이 되시나요?
은퇴하기 전에 애들이 결혼을 다 했으면 좋겠어.,은퇴 전에 시키고 싶은 이유가 있으세요?
살이 쪄서 고민이야.,살이 쪄서 제일 힘드신 점은 어떤 게 있나요?
회사에서 나만 능력이 없는 걸까?,그런 감정을 느끼게 된 계기가 있나요?
남의 시선으로 인해서 정말 스트레스 받는 일이 있었어.,남의 시선으로 인해 스트레스 받는 일이 있으셨군요. 어떤 시선 때문에 스트레스를 받으셨는지 물어봐도 될까요?
나는 너무 남의 시선을 의식하는 것 같아.,남의 시선을 의식하고 있다고 생각하시는군요. 그렇게 생각하시는 이유를 말씀해 주실 수 있으신가요?
아이가 공부를 못해서 남 보기 부끄러워.,자녀분의 성적이 좋지 않아 속상하시겠군요.
지금 아르바이트 중인데 상사의 눈치가 보여.,그러시군요. 많이 불편하시겠어요.
요즘 재택근무를 하고 있는데 나는 화상회의 같은 시스템 사용법이 서툴러서 너무 창피해.,새로운 시스템에 적응하시는 데 어려움을 느끼시는군요.
나는 내 직장이 좋은데 회사 이미지가 좋지 않아서 처음 만난 사람에게 직장을 소개할 때 민망해.,처음 만난 사람에게 직장을 소개하는 게 고민되시나 봐요. 같은 직장 동료들과 이야기 나눠 보셨나요?
직장에서 정말 스트레스를 받는 일이 있어.,직장에서 스트레스를 많이 받으셨군요. 어떤 일로 힘드셨어요?
회사에서 일하려고 하면 남의 시선이 신경 쓰여서 일을 잘 못 하겠어.,그러시군요. 이 문제는 어떻게 하면 해결이 될까요?
옷차림이 그렇게 중요한가?,무슨 일 있으신가요? 말씀해 주시겠어요?
요양 보호사로 일하게 됐는데 친구들이 어떻게 볼까 걱정이야.,친구분들의 눈이 신경 쓰이시는군요.
얼굴이 요즘 자꾸 부어.,얼굴이 붓는 이유를 아시나요?
나도 문신을 하고 싶긴 해.,문신을 하고 싶으시군요. 어떤 걸로 하고 싶으세요?
사람들이 자꾸 이상하게 쳐다보는 것 같아서 속상해!,이상하게 쳐다보면 기분이 나쁘지요. 어떤 상황에서 이상하게 쳐다보나요?
요즘 내가 너무 다른 사람들을 의식하면서 산다는 느낌이 들어.,내가 다른 사람들을 의식하면서 산다는 느낌이 드는군요. 그런 생각이 드는 이유가 있으신가요?
공부 말고 창업으로 돈을 벌고 싶은데 사람들 시선이 신경 쓰여.,어떤 창업을 생각하고 계신지 말씀해 주실 수 있으세요?
살이 쪘는데 직장 동료들이 수군거리는 것 같아.,체중 증가로 마음이 안 좋으신데 직장 동료들의 시선까지 느껴지셔서 더욱 마음이 좋지 않으시겠어요.
이제까지 다른 사람 신경을 안 쓰고 살았는데 취업하고 나서 성격이 바뀌는 것 같아.,그렇군요. 어떤 부분에서 그렇게 느끼시나요?
창피해 죽겠네! 배가 나와서 자꾸 사람들 시선이 신경이 쓰여.,사람들의 시선이 많이 의식되시는군요.
사람들이 자꾸 나만 쳐다보는 것 같아서 신경 쓰여. 마음이 불편해.,그런 느낌이 계속해서 들면 정말 불편하겠어요.
나는 직장에서 잘리고 길에서 떡볶이를 팔게 되었어.,그래서 기분이 어떠세요?
주위 친구들이 결혼하고 아이도 있는데 나만 혼자여서 주위 시선이 부담스러워.,주위 사람들 시선에 신경을 많이 쓰시는 거 같아요.
밖에 나가면 사람들이 나를 쳐다보는 거 같아.,밖에만 나가면 사람들이 나를 쳐다보는 것 같아 불편함을 느끼시는 것 같아요. 좀 더 구체적으로 얘기를 듣고 싶어요.
나는 연애할 생각도 없는데 주변에서 나보고 자꾸 결혼하라고 해서 눈치가 보여.,그런 이유로 눈치를 봐야 한다니 힘드시겠어요.
학교에서 혼자 밥을 먹는데 사람들이 날 어떻게 볼지 의식돼서 그게 창피해.,남의 눈치가 보이시는군요.
주변에선 다들 취업하는데 나만 못해서 속상해.,주변 사람과 비교해서 기분이 안 좋으시군요.
지금 만나고 있는 여자친구랑 결혼하는 게 맞을까? 친구들이 보기에는 어떻게 보일까?,결혼할 때 친구분들의 시선이 걱정되시는가 보군요.
유튜버가 되고 싶다고 하니 주변 사람들이 비웃는 것 같아.,남의 시선을 의식하는 것처럼 보여요.
집에 갔는데 또 결혼은 언제 할 거냐고 묻더라. 난 아직인데 남들 시선이 신경 쓰여.,결혼에 대한 이야기를 들은 게 신경 쓰이시는군요.
나는 미술 관련 일을 하고 싶은데 엄마는 공부하길 원하셔. 어떻게 해야 할까?,부모님과 생각이 달라 걱정이시군요.
내가 너무 소심해서 말을 잘 못하니까 모두 나한테 불친절하게 대할 것 같아.,내가 말을 잘 못하는 점 때문에 모두가 불친절하게 대할까 봐 걱정하고 있군요.
오늘 친구에게 화나는 일이 있었는데 내가 화내면 나를 이상하게 볼까 봐 얘기를 못하겠어.,상대방이 이상하게 볼까봐 얘기도 못하고 답답하셨겠어요.
내가 발표를 하게 됐는데 사람들이 너무 많아서 떨려.,사람들이 너무 많은 장소에서 말을 해야 돼서 떨리고 긴장되겠어요.
친구들 나를 어떻게 볼지 자꾸 시선을 의식하게 돼.,친구들 시선 때문에 당황스럽겠네요.
새로 산 옷을 입고가면 친구들이 나를 좋게 평가해줄 것만 같다는 생각이 들어.,친구들의 시선을 의식하는 군요.
숙제를 다 해가면 선생님께서 예뻐해 줄지 몰라 당황스럽네.,선생님의 시선이 의식되어  당황스럽겠군요?
부모님께 자랑스러운 딸이 되고 싶은데 아닌 것 같아서 속상해.,자랑스러운 딸이 아닌 것 같아서 속상하셨군요
내가 예쁘지 않아서 친구들이 나한테 말을 안 건다고 생각해. 계속 외모를 신경 쓰게 돼.,주위 친구들의 시선을 신경 쓰고 있군요.
학교에서 제일 예쁜 애가 나한테 말을 걸어주면 기분이 좋을 것 같아.,예쁜 친구가 말을 걸어주길 바라는군요.
친구들에게 인기 있는 사람이 되고 싶은데 안 되니 슬퍼.,인기 있는 사람이 되고 싶은데 그렇지 않아서 슬프시군요.
내가 날씬해지면 인기가 많아질 것 같아.,내가 날씬해지면 인기가 많아질 것 같군요. 조금 더 자세히 말씀해 주시겠어요?
최신 유행하는 머리를 해서 친구들에게 인정 받으면 기쁠 것 같아.,친구들에게 인정 받고 싶으시군요.
일등을 해서 부모님을 기쁘게 하려고 했는데 그러질 못해 속상해.,일등을 하지 못한것과 부모님을 기쁘게 하지 못한 것 때문에 속상하시겠어요.
공부를 잘 해서 모두가 나를 우러러 보게 하고 싶어.,모두가 나를 우러러 보길 원하는 군요.
