human,system
엄마 아빠가 재혼해서 나를 낳았대. 갑자기 불안하고 혼란스러워.,부모님이 재혼이신 사실을 알게되어 불안하고 혼란스러우셨군요. 조금 더 상세히 말씀해 주시겠어요?
힘들게 성사된 계약이 무산됐다는 연락을 받았어. 너무 혼란스러워.,계약이 취소되었다는 소식에 많이 혼란스러우시겠어요. 조금 더 자세히 말씀해 주시겠어요?
우리 엄마가 선생님인데 학부모에게 신고를 당했대. 너무 당황스러워.,엄마가 학부모에게 신고를 당하셨군요. 어떤 점이 나를 당황하게 했나요?
오늘 시험 보는데 옆 친구가 내 답안지를 그대로 베끼는 걸 봤는데 어이가 없더라.,답안지 베끼는 걸 보고 많이 당황했겠네요.
오늘 시험 시간에 다른 친구가 커닝하는 것을 보고 놀랐어. 그리고 당황스러워.,친구가 시험 시간에 커닝하는 것을 보고 많이 놀랐겠네요.
취업하려 하는데 코로나 십구 때문에 회사들이 갑자기 사람을 뽑지 않아서 큰일이야.,코로나 십구로 사람을 많이 뽑지 않는군요. 그래도 뽑는 데도 있지 않아요?
와이프가 출산하면 자신이 아이들을 위해서 희생해야 한다고 자꾸 생각하는데 난 그렇지 않거든. 정말 혼란스럽네.,출산과 양육에 대한 생각이 와이프랑 차이가 나서 혼란스러우시군요. 어떻게 생각하시는데요?
당황스럽네. 여자친구랑 대화하다가 갑자기 집에 가버렸어.,매우 당황하셨겠어요. 무슨 일이 있었나요?
내 마음이 어떤 건지 나도 정확히 몰라서 혼란스러워.,내 마음이 어떤지 혼란스러우시군요. 무슨 일이 있으셨나요?
내 친구가 아직 젊은 나이인데 심장마비로 죽었다는 소식을 들었어.,상심이 크시겠네요! 사용자님 건강은 괜찮으신가요?
건강검진 결과가 나왔는데 대사증후군이라고 하네. 마른 체형인데 말이야.,비만이 아닌데 대사증후군이라서 놀라셨어요?
나는 지금 비정규직으로 일하고 있는데 결혼하려면 얼마나 돈을 저축해야 할까?,결혼을 위해 저축하시려고 하는 군요. 혹시 현재 저축 중이신가요?
아이를 원하지 않는데 임신했어.,많이 놀라셨겠어요. 더 자세히 말씀해주실 수 있나요?
내가 가장 응원했던 선배님 커플이 헤어졌어!,응원했던 커플이 헤어져서 많이 놀라셨나 봐요.
상사의 업무지시가 일관성이 없어서 어떻게 대처해야 할지 모르겠어.,일관성이 없는 상사의 업무지시로 힘드시군요.
출산 후 달라진 와이프의 언행이 당황스러워.,출산 후 아내의 언행이 달라지셔서 힘드시군요.  어떤 점이 달라졌는지요?
아 큰일 났네. 어떻게 하는 게 좋을까?,무슨 큰 일이 있으신가요?
새로운 일을 맡다 보니 어렵네.,안 하던 일이라 어려움을 느끼시는군요.
오늘 오전에 십 년 만기 저축보험을 찾으러 보험회사에 다녀왔었어. 그런데 정말 당황스러워.,저축 만기가 되셨나 봐요. 무슨 일이 있으셨나요?
노후준비를 어떻게 할지 혼란스러워.,노후준비를 뭐부터 시작하면 좋을까요?
처음 출근한 직장이 낯설어서 너무 혼란스러워.,새 직장이 아직 낯설고 혼란스러우시군요.
오늘 나 당황스러운 일이 있었어.,오늘 당황스러운 무슨 일이 있으셨어요?
아니 어떻게 나한테 한마디 상의도 없이 애들끼리 여행을 보내려고 하는 거지?,상의 없이 결정을 내려서 혼란스러우시겠네요. 그래도 할머니 집에 가는 거니까 안심되지 않으신가요? 
건강 검사 결과지를 받고 깜짝 놀랐지 뭐야.,어떻게 나왔는데요?
병원에서 주는 약은 빠짐없이 먹었는데 몸이 안 좋네.,요즘 몸이 안 좋으신가요?
아들이 학원에 안 갔대.,아들이 무슨 이유로 안 갔는지 물어보셨나요?
와이프가 갑자기 명품 핸드백을 사 달라는 거야.,당황하셨겠네요. 그래서 어떻게 대답하셨어요?
오늘 처음 만난 사람과 대화했는데 당황스러웠어.,낯선 사람과의 관계에서 당황스러움을 느끼셨군요. 조금 더 말씀해 주시겠어요?
어제부터 열이 조금 있는 것 같더니 오늘은 근육통까지 있어서 혹시 코로나가 아닌지 혼란스러워.,코로나와 비슷한 증상이 있어서 당황스러우시겠어요. 혹시 코로나에 걸릴 만한 환경에 노출된 적이 있으신가요?
코로나 때문에 오랫동안 준비한 회사에서 상반기 신입 사원을 뽑지 않을 예정이라는 소식을 들었어. 어찌해야 할지 모르겠어.,그동안 고생하시고 준비하셨을 텐데 너무 속상하시겠어요. 다른 계획은 있으세요?
혈압이 높아져서 너무 놀랐어.,혈압이 높게 나와 걱정이 되는군요.
갑자기 살이 쪄서 걱정이야.,걱정되시겠군요. 급격한 변화인가요?
지금 결혼을 준비 중인데 문제가 생겼어.,어떤 문제인가요? 자세히 말씀해 주시겠어요?
나 임신한 것 같아.,아기를 가지셨군요. 
오늘 머리가 어지러워서 병원에 다녀왔는데 의사가 심각한 질환일 수 있다고 해서 당황스러워.,심각한 질환일까봐 걱정이 많이 되겠어요.
여자친구와 방금 이별했어. 지금 너무나 혼란스러워서 어떻게 해야 할지 모르겠어.,정말 속상하시고 혼란스러우시겠어요. 어떻게 대처하고 계신가요?
친구가 자꾸 곤란한 부탁을 해.,아주 당황스러우시겠어요. 어떻게 하고 싶으신가요?
오랫동안 친구였던 여자 사람 친구가 고백했어. 너무 당황스러워.,친구로 생각했으면 아주 당황스럽겠어요.
당뇨병 진단을 받았어. 건강관리를 어떻게 해야 할지 혼란스러워.,앞으로 어떻게 당뇨병 관리를 하기 원하시나요?
어제 우연히 내 제일 친한 친구가 내 예전 남자친구와 함께 있는 걸 봤어.,친한 친구가 옛날 남자친구와 함께 있는 것을 보고 많이 놀랐겠군요.
우리 아기 혈액형이 오 형이래. 이런 일이 있을 수가 있을까?,아기 혈액형이 오형이군요. 무슨 일인지 여쭤봐도 될까요?
어제 우리 아들이 남자친구를 데려와서 소개하지 뭐야. 너무 당황했어.,아드님이 남자친구분을 데려오신 게 왜 당황스러우셨을까요?
주말에 출근했는데 옆 부서 직원과 마주쳐서 당황했어.,무엇 때문에 당황하셨는지 말씀해주실 수 있나요?
갑자기 직장에서 부서 이동을 발령받았어.,갑자기 부서 이동을 받아서 많이 당황하셨겠어요.
어제 친구랑 대화하다가 친구가 갑자기 화를 내고 가버렸어.,친구가 갑자기 화를 내서 당황하셨군요. 친구가 화를 낸 이유를 아시나요?
얼마 전에 보험설계사가 연락이 왔어. 보험 설계가 잘못돼 은퇴 후 받는 금액이 적다는 거야.,많이 차이가 나는 건가요?
오늘 정말 당황스러운 일이 있었어.,오늘 어떤 당황스러운 일이 있으셨나요?
오늘 너무나 당황스러운 일이 있었어.,당황스러운 일이 있었군요. 무엇 때문에 그러신가요?
친하다고 믿었던 친구에게 배신당했어.,친구에게 배신당하는 일이 있으셨군요. 많이 속상하셨겠어요.
선배 때문에 많이 당황스러워.,뭐가 그렇게 당황스러우셨나요?
남편이 어제 아이한테 큰소리로 화를 내면서 이제껏 너한테 실망만 했다고 하더라고.,남편이 자녀를 크게 혼내시면서 하시는 말씀이 당황스러우셨나 봐요.
나 요새 걱정이 있어.,어떤 걱정이 있나요?
요즘 남편이 달라진 것 같아.,남편 때문에 고민이신가 보네요. 어떤 문제일까요?
이 결혼을 하는 게 맞는지 모르겠어. 결혼 준비 기간에 낯선 사람 같았어.,예비 신랑의 다른 모습에 혼란스러운 것 같군요. 어떤 부분이 달랐나요?
다음 달이 공채 시험인데 아직 마무리를 못 했어. 내 계산으론 이 진도면 마무리가 된다고 생각했는데.,다음 달이 시험인데 아직 마무리되지 않아 많이 당황하셨군요.
방금 지방에 있는 생산공장에서 사고가 났다는 보고를 받았는데 어떻게 해야 할지 참 혼란스러워.,큰 사고는 아니어야 할 텐데 제가 다 걱정이 되네요.
황당한 일이 있었어.,황당한 무슨 일이신데요?
이번에 면접을 두 군데 붙었는데 어느 회사로 가야 할까? 월급을 많은 곳이랑 퇴근 시간이 보장된 곳 중에?,합격 축하드려요! 둘 중 더 중요하게 생각하는 것이 무엇이신가요?
어제 취업한 지 이제 일주일째인데 해고 통보를 받았어. 얼떨떨하고 현실인지 순간 멍해졌어,취업해서 출근 일주일 차에 해고 통보를 받아 혼란스러운 것 같군요. 어떻게 하실 생각인가요?
선배가 자꾸 불러내서 돈을 달라고 하는데 어떻게 하지?,무슨 이유로 돈을 요구하나요?
난 세상에서 대인관계가 제일 힘들어. 날 항상 괴롭히는 사람들이 생겨서 미치겠어.,대인관계 때문에 힘드셨군요.
지금 결혼 준비 중인데 문제가 생겼어.,어떤 문제인가요? 자세히 말씀해주시겠어요?
오늘 임용고시 티오가 발표됐는데 너무 절망적이야.,어떤 내용이 발표되었기에 그러시나요?
지금 다니고 있는 회사가 아예 지방으로 이전해. 최근에 지금 사는 지역에 집 계약을 했는데 어쩌지?,갑자기 그렇게 된 건가요?
집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나.,아들의 태도에 불만이 있으시군요.
이번에 취업했는데 팀장님이 처음부터 나를 맘에 안 들어 하시는 것 같아 당황스러워.,처음 만나고부터 직장 상사에게 미움받고 있는 것 같아 당황스러우시겠어요.
나는 애를 가지고 싶은데 와이프가 아기를 갖기 싫다고 해서 어쩔지 모르겠어.,부인과 출산에 대한 의견이 달라서 좀 난감하시겠어요.
요 며칠 딸이 계속 짜증만 내는데 어떻게 받아야 할지 모르겠어.,계속되는 딸의 신경질적인 행동의 대처에 어려움을 겪고 계시는군요.
예비 신부와 크게 다퉜는데 아직도 화가 많이 나 있어서 걱정이야.,예비 신부의 화가 아직도 풀리지 않아 많이 걱정되시겠어요.
이번 주말에 당직하는데 근무 사원이 시간이 되어도 오지를 않았어. 어이가 없었지.,다음 차례 직원이 근무 시간을 지키지 않아 어이가 없으셨군요.
결혼하는 친구가 나보고 부케를 받아달라는데 당황스러워.,결혼식 부케를 부탁받으셨는데 당황스러우시군요.
오늘 당황스러운 일이 있었어.,당황스러우셨군요. 무슨 일이신지 말씀해 주실 수 있으신가요?
집사람이 화가 많이 났어. 당황스러워!,와이프가 화를 내 당황스러우시군요.
갑자기 체력이 떨어져 혼란스러워.,체력이 약해진 것 같아 매우 당황스러우시군요. 어떤 것이 불편하신가요?
아이들과 아내 사이에서 어떻게 행동해야 할지 혼란스러워.,가족들 사이에서 어떻게 행동해야 할지 고민하고 계시는군요. 어떤 일이 있으셨나요?
갑자기 직원?한 명이?그만두어서?당황스러워.,갑자기 직원이 그만두어서 많이 힘드시겠어요.
언니가 어제 집에 들어오지 않았어.,언니가 들어오지 않아서 매우 당황스럽겠어요. 지금 어떻게 하고 싶으신가요?
나 다음 달에 결혼하게 됐어.,결혼이 당장 다음 달이라 매우 정신없으시겠어요.
오늘 아주 황당한 일이 생겼네.,오늘 아주 황당한 일을 겪으셨군요.
갑작스러운 임신으로 결혼하게 됐어. 이게 맞는 결정인지 혼란스럽네.,갑자기 결혼과 출산이 동시에 이뤄져서 당황하셨겠군요.
오늘 회사에서 엄청 당황스러운 일이 있었어.,어떤 문제 때문에 당황스러우셨나요?
오늘 친구들끼리 싸웠는데 왜 싸웠는지 혼란스러워.,싸운 이유에 대해 정확히 알지 못해 혼란스러우시군요.
가장 붙을 거라 확신했던 면접에서 떨어졌어.,면접 결과로 마음이 편치 않으시군요.
확신했던 진로가 정말 내 길이 맞는지. 갑자기 혼란스러워.,진로에 대한 문제로 고민이 많으시군요.
오늘 당황한 일이 있었어.,오늘 당황스러운 일이 있으셨군요?
갑자기 남편이 다른 방에서 자겠다는 거야.,갑자기 그러시니 무척 당황스러우셨겠어요.
오늘 회의실에서 아주 많이 혼났어.,회의하셨을 때 무슨 문제라도 있었나요?
아기는 처음 가져봐서 혼란스러워.,아이의 탄생으로 걱정이 많으시군요.
친한 친구가 돈을 빌려달라고 해서 당황스럽네.,친한 친구가 돈을 빌려달라고 해 당황스러우셨군요. 어떻게 하실 생각인가요?
혈액형을 여태 잘 못 알고 있었더라고. 나 비 형이 아니었네?,혈액형을 잘 못 알고 계셨군요. 자세히 말씀해 주세요.
나 조금 당황스러운 일이 있어.,무슨 일이에요? 조금 더 자세하게 알려주실 수 있어요?
회사에서 갑자기 퇴사를 요구해 당장 어떻게 해야 할지 너무 혼란스러워.,갑자기 생긴 퇴사 요구에 당황하셨군요.
오늘 길 가는데 모르는 사람이 인사를 하는 거야.,많이 놀라셨겠어요. 아예 처음 보는 사람이었나요?
회사 홈페이지에 나에 관련된 비리가 게재되어서 황당하고 당황스러워.,사용자님에 대한 비리 루머로 당황스러우시군요.
결혼 할 나이가 되었는데 나는 안 하고 싶어.,결혼할 나이가 되었는데 나는 안 하고 싶어.
내 베스트프랜드가 나를 좋아한다고 고백했어.,베스트프랜드가 좋아한다고 고백을 하셨군요. 마음이 어떠신가요?
아무 생각 없이 아이 방에 들어갔는데 아들이 노크도 없이 들어왔다며 불같이 화를 내서 당황스럽네.,아이가 화를 내서 마음이 아프시군요.
얼마 전에 너무 당황스러운 일이 있었어.,어떤 당황스러운 일이 있으셨는지 말씀해 주실 수 있으세요?
갑자기 아들 담임선생님께서 내일 학교로 와달라고 해서 당황스럽네.,갑자기 아드님의 담임선생님을 뵈러 가야 해서 당황스러우시겠어요.
오늘 길 걷는데 갑자기 친구가 내 몸에서 악취가 난다고 해서 당황했었어.,친구분의 이야기에 놀라셨겠어요. 무엇 때문인지 확인하셨나요?
동네 아줌마가 남편을 보고 친정 오빠가 놀러 왔냐며 물어보더라.,그런 말씀을 들으셨을 때 어떠셨어요? 무슨 생각이 들었는지 궁금해요.
생리가 끊임없이 나와서 정말 힘들기도 하고 당황스럽네.,갑작스러운 생리 때문에 많이 놀라셨겠어요. 생각해 본 원인이 있나요?
남편이고 아이들이고 생각 안 하고 혼자 조용히 지내고 싶어.,가족분들과 안  좋은 일이 있으신가요?
평소에 건강하다고 자부하고 살았는데 얼마 전에 손목이 아파서 병원 갔더니 염증이 있어서 물리치료를 받아야 한다네.,건강에는 자신이 있었는데 염증이 발견되어서 놀라셨겠어요.
내년이 퇴직인데 불안하고 답답하네.,내년이 퇴직이시군요. 무엇이 불안하고 답답하신가요?
나 오늘 충격받았어.,무슨 일이 있으셨는지 여쭤봐도 될까요?
요즘 진로 문제로 걱정이 많아. 취업할 수 있을까 모르겠어.,진로 문제로?혼란스러우신가 봐요.?마음이 힘드시겠어요.
연애 후 결혼과 출산으로 정신이 없어.,세 가지의 중요한 것들을 하시려니 많이 힘드시죠?
평소에 이성에 관심이 없다더니 어떤 여자랑 같이 다니는 모습을 봤어.,알고 지내던 사람의 다른 모습을 보신 건가요?
내 친구가 내가 좋아하는 사람을 좋아한대. 혼란스러워.,친구가 내가 좋아하는 사람을 좋아한다고 해서 많이 당황하셨겠군요.
결혼하기로 했던 여자가 트랜스젠더래!,그래요? 많이 놀라셨겠어요.
직장 상사들 때문에 정말 너무 힘들어.,무슨 일인지 여쭤봐도 될까요?
이 사람과 결혼해도 괜찮을까? 너무 혼란스러워.,연인이 배우자로서 좋은 사람일지 고민되어 혼란스러우시군요.
요즘 취업 시장이 참 혼란스러워.,취업 시장이 참 혼란스럽군요. 좀 더 구체적으로 말씀해주시겠어요?
어디 회사에 지원하는 게 좋을지 고민이야.,이력서 넣을 시기라 많이 혼란스러우신가 봐요.
미술 쪽으로 가야 할지 운동 쪽으로 가야 할지 너무 고민돼서 괴로워.,선택의 기로에 놓여 있으시군요.
나 요즘 너무 혼란스러워.,왜 혼란스러운 거예요?
친구들이랑 만나는데도 혼란스러워.,이유가 뭐예요?
결혼을 하면 꼭 출산을 해야 하는 걸까? 요새 생각이 많아서 혼란스럽네.,결혼 후 출산에 대해 혼란스러우시군요.
엄마 아빠가 이혼한다고 하셔서 지금 멘탈이 붕괴된 상태야.,부모님이 이혼하시게 되어서 마음이 힘든 건가요?
나의 진로를 어떻게 다시 정해야 할지 모르겠어.,진로 걱정으로 인해 혼란스러우시군요. 진로 걱정을 해결할 수 있는 방법을 찾아보면 어떨까요?
내가 지원하려던 회사의 채용 공고가 갑자기 사라졌어.,갑자기 채용이 취소되었나 봐요. 혼란스러움이 느껴져요.
두 곳의 기업에 합격을 했는데 내 마음이 동일해서 선택을 못 하겠어.,두 곳의 기업 사이에서 결정하지 못하고 계시는군요. 기업을 선택하는 데에 중요하게 여기는 요소가 있나요?
여자친구에게 나 말고 다른 남자친구가 있었어. 머릿속이 너무 혼란스러워.,여자친구가 다른 사람을 만나고 있었군요. 앞으로 어떻게 하실 건가요?
오늘 놀이공원에 갔는데 전 남자친구를 만났어.,즐겁게 놀려고 간 놀이공원에서 전 남자친구를 만나서 많이 당황하셨겠어요.
친구가 갑자기 절교를 하자고 해서 너무 당황스러워. 아무래도 친구와 이야기를 나누어봐야겠어.,친구가 갑자기 인연을 끊자고 해서 당황스러우시겠어요. 어떤 이야기를 나눌 계획인가요?
나는 빵을 배우고 싶은데 학교를 갈지 취업을 할지 많은 고민이 들어.,빵을 배우려고 하시는군요! 빵에 대해 많이 아시나 봐요.
결혼하고 내 시간이 거의 없어서 결혼하는 것이 맞았나 혼란스러워.,결혼하고 개인 시간이 없어 힘드시겠어요.
어제 아는 분이 사고를 당했다는 소식을 듣고 엄청 놀랐어.,아는 분의 사고 소식을 듣고 많이 놀라셨군요.
한 번뿐인 결혼식인데 후회 없는 선택 하고 싶은데 여러모로 갈팡질팡하게 되네.,무슨 선택을 하시든 좋은 결과가 나오길 응원해요.
딸아이가 남자친구가 생긴 것 같아.,딸에게 남자친구가 생겼군요. 아이는 몇 살인가요?
은퇴가 다가오니 혼란스러워 노후준비도 아직 안 마쳤는데 벌써 은퇴해야 한다니.,노후준비를 안 마친 상태에서 은퇴해야 하기에 혼란스러우신가 봐요.
이상하다. 왜 계산이 안 맞지?,뭔가 문제가 있으신가요?
아들이 재수하고 삼수를 해야 하나 말아야 하나 혼란스러웠어.,어떻게 결정하셨나요?
갑자기 몸이 아파서 무척 당황했어.,어디가 아프셨는데요?
이 나이에 임신이라니.,축하드립니다. 새 생명이 찾아왔는데 축하받으셔야지요.
내가 이 시대에 아이를 가지는 게 맞는 걸까?,아이를 낳기까지 어떤 점이 걱정되세요?
이번 면접은 정말 쉽지 않았어.,면접에서 어떤 점이 쉽지 않았나요?
오늘 정말 당혹스러운 일이 있었어!,어떤 당혹스러운 일이 있으셨나요?
어제 정기 검진에 고혈압 초기 진단을 받았어. 의사는 몇 개월 지켜보고 고혈압약을 처방할지 결정하자고 하네!,고혈압 초기 진단을 받으셨군요. 결과가 나왔을 때 어떠한 기분이 들으셨나요?
친오빠가 군대에서 돌아왔는데 완전 다른 사람이 된 것 같아.,어떤 점이 다른 사람이 된 것 같다고 느껴지셨어요?
나 오늘 병원 다녀왔잖아.,병원에 다녀오셨군요. 어떤 일로 다녀오셨어요?
만난 지 육 개월밖에 안 된 남자 친구가 갑자기 프러포즈했어. 어떡하지?,갑작스러운 프러포즈에 놀라셨겠어요. 대답은 하셨나요?
회사에서 나에게 갑자기 중요한 프로젝트를 맡겨서 너무 당황스러워.,중요한 일을 맡으셨네요. 프로젝트를 잘 해내기 위해 어떻게 하실 생각이세요?
요즘 남자 친구 때문에 머리가 너무 복잡해.,남자 친구와 어떤 문제가 있는지 구체적으로 들어 볼 수 있을까요?
어제 여자 친구가 이제 그만 만나자고 했어.,갑작스러운 이별 통보에 충격이시군요. 이유를 물어보셨나요?
여자 친구와 만난 지 몇 개월 되지 않았는데 갑자기 결혼 이야기를 꺼내서 당황스러웠어.,만난 지 얼마나 되셨나요?
감기인 줄 알았는데 병원 가 보니까 폐렴이라고 하네. 입원하라고 하니까 너무 당황스러워.,갑작스러운 입원 제안에 혼란스러우시군요.
친구들이 나를 피하는 것 같아서 당황스러워.,최근에 친구들과 무슨 일이 있으셨나요?
나 학교 폭력을 당하고 있어. 그런데 그 이유를 모르겠어.,그러시군요. 다른 친구들과는 이야기해 보셨어요?
인사를 걸어온 사람의 이름이 생각나지 않아 무척 당황했던 일이 있었어.,순간적으로 매우 당황스러우셨겠네요. 그래서 어떻게 행동하셨나요?
나 아기를 가졌어. 아직 결혼 계획이 없는데.,결혼 계획 없이 임신으로 당황하신 것 같아요. 가까운 누군가와 이 문제에 관해 이야기를 나눠 보셨나요?
친구가 좋아하는 사람이 나를 좋아한다고 고백했어. 어떻게 해야 하지?,당황스러우시겠어요. 고백을 들었을 때 기분이 어땠나요?
지금부터라도 건강 보조 식품을 먹어야겠어!,건강 관리에 신경을 쓰시는군요.
대학교에 막 입학한 아들이 결혼하겠다니 당황스럽네.,아들이 결혼을 서두르나 보군요. 결혼을 천천히 했으면 하는 생각인가요?
나 오늘 회사에서 당황스러운 일이 있었어.,어떤 일이 있으셨는지 말씀해 줄 수 있으세요?
직장에서 다른 사람이 나한테 실수를 덮으려고 해서 당황스러웠어.,직장에서 그런 일을 겪으셨다니 너무 당황스러웠겠어요.
나 파혼당했는데 너무 어이가 없어.,어이없는 일을 겪으셨군요. 어떤 일이 있었는지 차근차근 이야기해보세요.
추석을 앞두고 지난여름에 못 만났던 동창들 모임이 갑자기 취소되었다네.,몇 달 동안 동창끼리 못 모였는데 새로 잡은 약속도 취소된 모양이에요.
오랫동안 만나온 이성 친구가 있는데 요즘 나를 대하는 태도가 좀 이상해.,오래된 이성 친구에게서 어떤 이상함을 느끼신 것인가요?
남편이 샤워 중이라 내가 대신 전화를 받았어. 낯선 여자 목소리가 났어.,그런 일이 있었군요. 낯선 여자 목소리를 듣고 어떻게 하셨어요?
내 친구는 변덕이 너무 심해서 어떻게 맞춰야 할지 모르겠어.,좀 더 자세히 말씀해주세요.
나는 피아니스트가 되고 싶어.,피아니스트요? 정말 멋지죠!
애인은 있는데 나이가 점점 들어갈수록 결혼 출산이 너무 걱정돼.,결혼 출산으로 많이 걱정 되시나 봐요.
내 친구가 좋아하는 사람이 나한테 관심 있는 것 같아.,친구가 좋아하는 분의 관심을 받으셔서 당황스러우시겠네요.
취직한 지 꽤 되었는데 나랑 맞는 일인지 모르겠어.,어떤 점이 혼란스러우신가요?
부모님이 나보고 독립하라셔.,갑자기 혼란스럽겠어요.
일찍 장가가는 게 좋다고 하고 누구는 아니라고 하고 혼란스럽다.,평가가 엇갈려서 판단이 어려우시군요.
코로나로 하반기 공채 채용을 하는 회사가 거의 없어. 어떻게 해야 하지.,채용하지 않는 회사가 많지 않아 당황스러우시겠어요.
상대가 누구냐에 따라서 배려를 할지 말지 결정해야 하나 봐.,밖에 나가서 무슨 일 있으셨어요?
친해진 친구가 있는데 그 사람이 전과범이라는 말을 들었어.,친해진 친구가 전과범이라는 것을 알게 되고 많이 당황하셨겠네요.
어제 친구들한테 맞은 곳이 아파. 상황이 이렇게 나빠지다니.,상황이 많이 나빠지셨군요. 조금 더 자세히 말씀해 주시겠어요?
다른 회사에서 스카우트 제의를 받았는데 어떻게 해야 할지 모르겠어.,스카우트 제의를 받았는데 고민이 되시는군요.
부하직원이 업무를 하다 실수를 했어. 어떻게 대처해야 할지 고민이야.,어떻게 대처할지 고민이시군요.
집에 서류를 두고 왔어. 다녀오면 너무 늦을 것 같은데 어떡하지?,서류를 두고 오셨군요.
부장님이 나를 크게 오해하고 계셔. 그런데 어떻게 해명을 할지 모르겠어.,부장님이 오해를 하시는군요. 속상하시겠어요.
팀원들끼리 싸움이 붙었는데 내가 중간에서 어떻게 대처해야 할지 모르겠어.,싸움이 붙었군요. 당황하셨겠어요.
취업할 만한 곳이 없어. 생각만 해도 골치가 아파.,취업 때문에 걱정이 되시는 군요.
회사에 입사하기로 결정했는데 더 가고 싶던 곳에서도 연락이 왔어. 어쩌지?,더 가고 싶은 곳이라 고민이 되시겠어요.
김 대리와 박 대리가 의견 차이로 대립하고 있는데 누구 편을 들어야 할지 모르겠어.,두 분 사이에서 혼란스러우시겠어요.
회사에서 갑자기 다들 나와 대화하는 걸 피해서 당황스러워.,기분이 좋지 않으시겠어요.
오늘 해고를 당했어. 어떻게 새 직장을 구해야 할지 막막해.,해고를 당하셨군요. 당황스러우시겠어요.
갑자기 오늘 해고 통보를 받았어. 이해가 안가.,갑작스런 해고 통보를 받으셨군요. 당황스러우시겠어요.
나는 결혼을 약속한 애인이 있는데 회사 동료가 자꾸 눈에 밟혀. 내 마음을 잘 모르겠어.,나는 결혼을 약속한 애인이 있는데 회사 동료가 자꾸 눈에 밟혀서 내 마음을 잘 모르겠군요. 조금 더 자세히 말씀해 주시겠어요?
