human,system
소개팅 자리에 나갔는데 왜 친구는 인기가 많은 거야? 친구한테 열등감 생겨.,소개팅하고 오셨군요. 어떤 상황이었는지 자세히 알 수 있을까요?
나보다 어린데 더 나은 직업을 가진 사람들을 요즘 자주 만나게 돼.,좋은 직업을 가진 사람들을 만날 기회가 많았군요. 그럴 때 기분이 어떠신가요?
결혼을 앞둔 여자친구가 나보다 모든 점에서 뛰어나 열등감을 느껴.,여자친구에게 열등감을 느끼고 계시는군요. 무엇이 걱정되시나요?
나는 다른 사람보다 못한 것 같아.,다른 사람보다 못한 것 같다는 그런 생각을 왜 하세요?
이번 면접에도 떨어졌어. 자신감도 바닥이고 뭘 해야 하나 싶어.,취업에 어려움이 있군요.
열등감 때문에 괴로워 미쳐버리겠어. 친구는 참 좋은데 내가 문제겠지?,친구에게 열등감이 있으시군요. 무슨 일이 있었나요?
다른 사람들이 소셜 네트워크 서비스에 올린 글이나 사진들을 보면 나만 재미없게 사는 것 같아.,다른 사람들이 올린 글을 보고 비교가 되는군요. 
내 친구가 자꾸 내 자존감을 깎아 먹는 것 같아.,친구가 자존감을 자꾸 깍는다고 생각하시는군요. 어떤 점에서 그렇게 느끼셨나요?
이번에 친구가 결혼하는데 새 아파트를 샀대.,친구가 새 아파트로 이사 가시는군요.
난 여자친구에게 모자란 남자친구인 것 같아.,여자친구에게 나는 모자르다니 왜 그렇게 생각하시나요?
친구는 이번에 주식에서 대박이 났다는데. 부러우면서도 화가 나네.,친구의 대박 소식을 들었나 봐요.
열등감이 생기는 게 남을 의식해서 그런가?,어쩌다가 그런 고민이 생긴 건지 말씀해주실 수 있나요?
오늘도 끼니를 라면으로 때우고 있었는데 갑자기 친동생이 찾아왔어.,오늘 친동생을 만나셨군요.
더 좋은 학교로 가고 싶어.,지금 학교에 만족하지 않으신 건가요?
오늘 일하는 데 왜 이렇게 처지는지 모르겠네.,오늘 일하는게 무슨 일 있으신가요?
친구랑 대화만 하면 열등감을 느껴서 속상해.,친구분과 대화를 할 때마다 열등감을 느껴 속상하시군요.
헬스장에서 남들과 똑같은 시간으로 똑같이 운동하는데 나만 유독 느린 것 같아서 열등감을 느껴.,혼자 뒤처지시는 것 같아 열등감이 생기신 건가요?
친구랑 목욕탕에 갔는데 내 몸이 너무 허약해 보여서 창피했어.,몸이 허약해 보여서 부끄러우셨군요. 
예전에는 이러지 않았는데 자꾸 친구가 나보다 잘나가는 것에 열등감이 생기는 것 같아.,최근에 친구로부터 열등감을 느낀 적이 있으시군요. 어떤 상황에서 그런 느낌을 받게 되셨는지 말씀해주실 수 있을까요?
직장에서 받는 월급이 너무 적어 노후준비가 되지 않아. 다른 친구들은 돈을 많이 저축해서 은퇴 준비를 하는데 말이야.,친구들과 비교가 되어 속상하시겠어요.
친구들을 보면 나보다 다들 상황이 좋은 것 같아서 내가 잘 못 살았나 하는 생각이 드네.,상황이 비교되시는군요. 특별히 어떤 부분이 친구들이 더 상황이 좋다고 느껴지나요?
나는 다른 사람들보다 형편없나 봐.,어떤 부분이 그렇게 느껴지시나요?
이번에 인턴에 뽑혔어. 그런데 좀 열등감 느껴.,정말 축하드려요. 그런데 열등감이라니 무슨 일 있으셨나요?
내 입사 동료는 이번 승진 시험에 통과했는데 나는 탈락했어. 나는 능력이 없는 것 같아.,승진시험에서 입사 동료분과 등락이 갈려서 열등감을 느끼고 계시는군요.
오늘 친구와 이야기했는데 열등감에 빠졌어.,친구와 무슨 이야기를 했나요?
내가 내 친구 중에 제일 안 풀린 편인 거 같아.,마음이 심란해 보이시네요. 어째서 그런 생각을 하시게 된 건가요?
내가 무엇이 부족해서 그 사람보다 더 인정을 못 받는 거지?,속상한 일이 있으셨군요. 구체적으로 어떠한 일인지 여쭤봐도 될까요?
나는 그 친구보다는 이기고 싶어.,이기고 싶은 친구가 있으신가 보군요.
직장에서 나이가 드니 일의 능률이 떨어지네.,일 능률이 예전만 못하다는 생각이 드시는군요.
친구들과 등산을 가는데 나만 헉헉거리면서 힘들어해서 자꾸 열등감이 들어.,친구들보다 체력적으로 뒤처진다는 사실에 열등감이 드셨군요.
성공한 동료들을 보면 아주 부러워.,부러움을 느끼고 계시는군요. 어떤 점이 부러우신가요?
왜 우리 아들들은 남들보다 공부를 잘하지 못하는지 생각하면 속상해.,아드님의 문제가 많이 걱정되시는 것 같아요.
바로 옆자리 후배가 나보다 먼저 승진을 했어.,동료의 승진 소식에 다소 마음이 편치 않으시군요.
아직 팔팔해야 할 나이인데 다른 친구들에 비해 기력이 떨어지는 것 같아.,다른 친구들에 비해 기력이 떨어지는군요. 몸에 이상이 있으신가요?
나랑 동기인 철수 님이 부장 승진을 했어. 능력은 나도 철수 님 못지않은데 속상해.,동기가 먼저 승진하게 되어 기분이 상하셨군요.
아래 직원이 나보다 일도 잘하고 업무 판단력도 좋은 것 같아. 보고 있으면 열등감이 느껴져.,아래 직원이 일을 더 잘하는 것 같아 열등감을 느끼시는군요. 업무를 잘 처리하기 위해서는 어떤 점이 필요할까요?
남들은 다 취업하는데 나는 정말 뭔가 부족한 사람인가 봐.,취업이 잘 안 돼서 속상하신가 봐요. 자세히 말씀해주세요.
요즘은 주위에 온통 나보다 나은 사람들만 있는 거 같아. 가족이건 형편이건 뒤떨어져 가는 느낌이야.,나의 주변 사람들보다 나은 점이 없는 것 같아 고민이시군요?
난 자질이 부족한가 봐. 상사에게 일 처리에 대해 한 소리 들었어.,업무처리에서 어떤 문제가 있었나요?
나는 왜 이렇게 일을 제대로 못 해내지? 마무리도 잘 못 짓고.,업무를 잘 마무리하지 못해 속상하시군요.
요즘 대인관계에 있어서 열등감이 느껴져.,다른 사람들을 보며 열등감을 느끼고 있군요.
나는 몸이 원래 약해서 다른 친구들보다 체력도 딸리는 것 같아.,어떤 부분 때문에 그렇게 생각하셨나요?
대학원을 나오지 않은 게 이 나이에 발목을 잡게 될 줄이야.,대학원을 나오지 않아서 무슨 일이 있으셨나요?
이번에 결혼하게 됐는데 시댁에서 원하는 혼수가 우리의 수준과 맞지 않아서 버거워,시댁과 우리의 혼수 수준이 맞지 않아 버거우시군요.
어제 친구의 남자친구가 꽃다발을 주며 청혼했대. 내 남친은 아직 청혼에 대해 아무 말도 없는데 정말 부럽다.,친구가 청혼을 받아 부러우시군요.
내 친구들 모두 취직했는데 나만 백수여서 슬퍼.,나 혼자 백수여서 우울한 기분이시군요.
아주 친한 친구와 자식 얘기를 하면 기분이 안 좋아. 걔 자식들은 다들 잘 나가거든.,친구의 자녀 이야기 때문에 사용자님이 느끼는 감정은 무엇일까요?
회사 동기보다 나는 너무 부족해.,비교당하거나 경쟁하는 상황인가요? 어떤 점에서 그렇게 생각하게 되었어요?
노후자금을 충분하게 준비한 사람들을 보면 부럽기만 하네.,노후자금으로 걱정이 많으신가 봐요.
노후 대비가 덜 되어서 재정이 좀 빈약하다고 생각하니 열등감이 생기는군.,노후 자금에 대한 고민을 하고 계시는가 봐요.
나는 왜 이렇게 한심한지 모르겠어.,스스로가 한심하다는 생각이 드시는군요. 무슨 일 있으신가요?
남자친구가 너무 잘나서 자꾸 열등감을 느껴. 어떻게 해야 할까?,저런 남자친구분과?자신을?비교하게 되시는군요.
엄마 친구의 아들이 서울대에 간대.,말로만 듣던 엄마 친구의 아들이군요.
지원하는 일마다 탈락을 하고 있어서 마음이 안 좋아.,잦은 탈락으로 상심하셨군요.
나 요즘 남자친구랑 헤어질까 고민 중이야.,무슨 일인지 더 말씀해 주시겠어요?
오늘 또 반장이 일등을 할 거 같아. 분명 내가 더 열심히 한 거 같은데 왜 그럴까?,반장이 일등을 할 거 같으시군요. 무슨 일 있으신가요?
취업도 안 되고 알바만 전전하니 잘난 녀석들만 보면 나 자신이 초라해져.,취업이 안 되니 열등감까지 느끼게 되어버리셨군요.
남들은 다 쉽게 연애하는데 왜 나는 그러지 못할까?,남들에 비해 뒤떨어진다고 생각하시는군요.
오늘 면접을 봤는데 잘 안 된 거 같아. 친구들과 비교했을 때 내가 멈춰있는 거 같아.,오늘 면접을 보고 친구들에 비해 내가 멈춰있는 것 같다는 생각이 들었군요.
다들 여자친구만 잘 사귀는데 나만 안 될 건 뭐야?,연애 사업이 잘 안 되시나 봐요. 어떤 이유 때문인 것 같나요?
나보다 못한 친구가 나보다 먼저 취업했어. 난 진짜 잘하는 게 뭘까?,열등감 때문에 괴로우시겠어요.
내가 경력 단절 여성이 될 줄이야. 직장 다니는 친구 보면 부럽고 질투가 나.,마음이 많이 힘드시겠어요. 지쳐 보여요.
친구가 아이를 셋이나 낳아서 열등감을 느껴.,친구가 아이를 셋이나 낳아서 열등감을 느끼시는군요. 뭐 때문에 그렇게 생각하시나요?
한날한시에 같이 입사한 친구가 있는데 그 친구랑 매일 비교되니까 너무 속상해.,어떤 측면에서 주로 그런 식으로 비교되시나요?
남자친구는 좋은 직장에 다니는데 나는 백수야.,상세히 말해주시겠어요?
나보다 어린 애가 이번에 승진했어.,어린 애가 이번에 승진을 했군요. 좀 더 상세히 말해 주시겠어요?
열등감이 자꾸 드는 건 내가 못나서겠지?,자세히 말씀해 주시겠어요?
요즘 회사에서 나보다 더 인정받는 동료가 있어서 열등감이 느껴져.,회사에서 다른 동료에 열등감이 느껴지시는군요.
친구들은 벌써 좋은 직장에 취직했는데 나만 집에 있는 것 같아 불안해.,친구들과 비교가 되어 속상하시군요. 어떤 해결책이 있을까요?
취업은 했는데 기분이 안 좋아.,취업을 하셨는데 왜 기분이 안 좋으신가요?
친한 친구가 이번에 면접에 붙었어. 근데 나는 떨어졌어.,친구는 붙었는데 나는 떨어져서 마음이 안 좋았겠어요.
이러면 안 되는데 제일 친한 친구한테 열등감 느끼게 돼.,왜 열등감을 느끼시나요?
다른 친구들은 취직이 잘 되는데 왜 나만 안 되는 걸까. 이젠 열등감까지 들어.,취업 때문에 고민이 많으시군요. 어떤 점에서 열등감이 든다고 생각하시나요?
왜 나는 여자친구가 안 생기는 걸까. 오래 연애를 안 하다 보니 열등감이 들어.,오래 연애를 안 하다 보니 여자친구가 안 생기는 데에 열등감이 드시는군요.
나만 좋은 대학에 못 가서 학벌에 미련이 남아.,어떤 감정인지 조금 더 자세히 말씀해 주시겠어요?
몇 년 전에 취업한 친구는 벌써 직장에서 진급했대. 나는 아직 취업도 못 했어.,나는 취업을 못하고 있는 상황인데 이미 취업한 친구가 진급까지 된 상황이라 당황하셨군요.
강인이 걔는 왜 나랑 비슷한 성적대인데도 기업에 합격한 거지?,비슷한 성적대의 친구분이 기업에 합격하셨군요.
똑같이 배우고 내가 더 열심히 일하는 것 같은데 실적이 항상 저조해서 자꾸 비교하고 신경 쓰게 돼.,실적이 항상 저조해서 속상하시군요.
헬스 갔는데 몸무게가 그대로야.,몸무게가 줄지 않아 화나겠어요.
아이가 공부를 못하니까 나도 점점 위축되고 있어.,아이 성적 때문에 스트레스가 있으신 거 같네요.
치과에 다녀온 후에 계속 우울해.,무슨 일 때문에 치과에 다녀오셨나요?
직장에서 저보다 일도 못 하고 능력도 안 되는 사람이 칭찬을 받을 때 자괴감과 열등감이 들어.,직장에서의 동료에게 열등감을 느끼고 계시는군요.
직장에서 한자리에 오래 있는 직원들이 있어.,어느 파트인지 얘기해 주실 수 있으세요?
요즘은 할 게 없어.,할 게 없으시군요. 무슨 일이 있으세요?
나 회사에서 쪼잔하지만 기분이 나쁜 게 있어.,회사에서 쪼잔하지만 기분이 나쁜 게 있으시군요. 어떤 일인지 구체적으로 말씀해 주실 수 있나요?
난 이러나저러 나 친구들보다 성공을 못 할 것이 뻔해.,그렇게 생각하는 이유가 있나요?
주변에 다들 취업하는데 나만 취업을 못 해.,현재 취업을 하기 위해 노력하고 있는 일이 있으신가요?
남편은 내가 뭘 물어보면 당신이 말하면 알긴 아냐며 날 무시해.,남편이 나를 무시하는 말을 했군요. 더 자세히 말씀해 주실 수 있으신가요?
얼마 전에 쌍둥이 동생이 명문 대학에 합격했어. 벌써 부모님이 나를 압박하기 시작했어.,부모님이 어떻게 압박하시나요?
내 친구는 노래도 잘하고 운동도 잘하고 뭐든지 잘해.,노래와 운동 뭐든 잘하는 친구가 있으신가 봐요.
내 친구는 항상 자기 남자 친구한테 좋은 선물을 받는데 내 남자 친구는 취업 준비 중이야.,남자 친구분은 취업 준비하신 지 오래되셨나요?
역시 사람은 평생 배우고 공부하며 자기 발전에 힘써야 할 것 같다는 생각이 들어.,어떠한 계기로 그런 생각을 하게 되셨나요? 말씀해 주시겠어요?
요즘 취업이 안 돼서 뭔가 문제인지 열등감만 생기네.,취업이 안 돼서 열등감이 생기셨군요. 어떻게 해야 열등감이 없어질까요?
회사 동료가 말을 할 때 내가 쏘아붙여서 어제 싸웠어.,회사 동료에게 쏘아붙이신 이유가 뭔지 말씀해 주실 수 있으세요?
아내가 자꾸 나랑 친구 남편을 비교해 열등감이 생겨.,아내의 비교 때문에 속상하시겠어요. 열등감을 극복할 방법이 있을까요?
다른 직장 동료들과 비교해 보면 내 능력이 형편없다는 생각이 들어.,구체적으로 어떠한 상황에서 열등감을 느끼시는지 말씀해 주실 수 있을까요?
최근에 회사에 후배가 들어왔는데 사회생활 경험이 많아서 그런가 능력이 뛰어난 것 같아. 너무 잘하니까 신경 쓰이네.,사회생활 경험이 회사 생활에 큰 영향을 미치는 건가요?
요즘 회사에 가면 맨날 눌리고 쪼그라드는 것 같아. 동기들은 이번에 승진했는데 나만 그대로고.,따로 남겨진 기분이 들어 속상하시군요. 앞으로 어떻게 하실 생각이신가요?
나 요즘 너무 힘들어.,요즘 힘드시군요. 나를 힘들게 한 일은 무엇이었나요?
바로 옆에 있는 후배가 먼저 승진을 했어.,후배가 조금 더 빨리 승진을 하다니 마음이 좋지 않으실 것 같아요.
회사 동료와 똑같이 헬스 시작했는데 왜 내 뱃살은 그대로일까? 열등감 생기네.,동료보다 뱃살이 안 빠져 속상하시군요.
요즘 자존감이 너무 떨어져서 남들과 자꾸 비교하게 돼.,본인을 낮춰서 평가하려는 마음 때문에 힘드시겠어요.
친구 커플이랑 제주도 여행 다녀왔어.,친구 커플과 함께 여행을 갔다 오셔서 기분 좋으시겠어요.
나랑 같이 회사 다니는 동기를 보면 너무 화가 나.,동기분을 보시면 화가 나셨군요. 왜 그런지 여쭤봐도 되나요?
친구는 취업했는데 난 백수라 괜히 주눅 드네.,친구에 비해 처지가 좋지 않다고 생각하시는군요.
남들은 다 직장이 있는데 나만 없는 것 같은 기분이야.,남들보다 자신의 처지가 못하다고 생각하시나 보네요.
일을 안 다니니 창피해서 동창 모임에 안 나갈 거야.,동창들 만나기 불편하시군요.
내가 못생겨서 남자들이 나를 안 좋아해.,외모에 열등감이 있는 것처럼 보여요.
누구는 취업이 잘 됐는데 힘이 빠져.,남들보다 취업을 잘 못 한 것 같다는 생각이 드시는군요.
오늘 내가 일 처리를 제대로 하지 못한다는 이야기를 들었어.,일 처리를 못한다는 이야기를 듣고 속상하셨겠어요.
친구가 나보다 좋은 기업에 취직을 했다는 이야기를 오늘 들었어.,친구가 나보다 좋은 기업에 취직을 했다는 이야기를 들었군요. 좀 더 자세히 설명해주실 수 있을까요?
친구가 취업상담을 받았다는 이야기를 들었어.,친구가 취업상담을 받았다는 이야기를 들었군요. 기분이 어땠는지 좀 더 자세히 설명해주실 수 있을까요?
친구가 나보다 직무를 훨씬 잘해내는 모습을 봤어.,친구가 나보다 직무를 훨씬 잘해내는 모습을 봤군요. 좀 더 자세히 말씀해주시겠어요?
직장에서 내가 아무런 영향력을 끼치지 못하는 것 같아.,기분이 어땠는지 좀 더 자세히 설명해주실 수 있을까요?
오늘 내가 원하던 기업에 불합격했다는 통보를 받았어.,기분이 어떠셨는지 설명해주실 수 있을까요?
친구들이 모두 취업에 성공했다는 이야기를 들었어.,친구들이 모두 취업에 성공했다는 이야기를 들었군요. 좀 더 자세히 설명해주실 수 있을까요?
내 가장 친한 친구의 승진 소식을 오늘 들었어.,좀 더 자세히 설명해주실 수 있을까요?
오늘 친구의 연봉이 얼마인지 알게 되었어.,오늘 친구의 연봉이 얼마인지 알게 되었군요. 좀 더 자세히 말씀해주시겠어요?
응원하는 팀이 우승하지 못해서 너무 속상해.,응원하는 팀이 우승하지 못해 속상하시군요.
최근 창업한 친구가 대박이 났다는 이야기를 들었어.,좀 더 자세히 말씀해주실 수 있을까요?
내가 원하는 회사에 친구가 붙었다는 소식을 듣고 기분이 너무 나빠.,좀 더 자세히 얘기해주실 수 있어요?
친구들이 나한테 청첩장을 달라고 하는데 난 친구들에게 내 결혼식을 알리고 싶지 않아.,그러시군요. 결혼식을 알리고 싶지 않은 특별한 이유가 있을까요?
친구들이 내 결혼식장에 오면 우리 부부를 보여주는 게 용기가 나질 않아.,친구들에게 모습을 보여줄 용기가 없으시군요.
우리 사회는 이성애자에 비해서 동성애자가 겪는 어려움이 너무 많아서 소외감을 많이 느껴.,조금 더 자세하게 말씀해주시겠어요?
좋아하는 사람이 있었는데 그 사람도 나를 좋아할 줄 알았는데 고백했다가 거절당해서 많이 당황스러웠어.,그런 일이 있으셨군요. 마음이 안 좋으시고 당황했겠어요.
좋아하는 사람이 있는데 오늘도 그를 봤는데 고백할 자신이 없어서 인사만 하고 지나쳤어.,좋아하는 사람이 있었군요.
내가 동성애자라는 걸 분명히 알게 된 후 너무 당황스럽고 다른 동료들을 보면 열등감이 느껴져.,그러시군요. 많이 당황스럽고 힘드시겠어요.
오늘 내가 좋아하는 사람이 내게 말을 건네 왔는데 너무 당황해서 고백하지 못했는데 지금 너무 후회가 돼.,너무 당황해서 고백하지 못했군요. 많이 후회스럽겠어요.
진로가 바뀌었는데 내가 평소 싫어하던 친구랑 같아. 그 애만 잘 될까 봐 걱정이야.,사용자님만 그 진로를 이루지 못할까 봐 걱정되시는군요.
친구가 나랑 같은 계열로 바꿀까 봐 걱정이야.,친구가 같은 계열로 바꿀까 걱정이시군요.
동생이 나보다 공부를 잘해서 늘 칭찬 받는데 괜히 동생이 미워져.,늘 칭찬받는 동생이 미워지는군요.
나와 달리 아내는 좋은 집안에서 먹고 자라서 그런지 지금도 아픈 곳이 없어.,그런 아내에 대해 어떤 감정을 느끼고 계신가요?
막내딸이 같은 대머리여도 내 친구가 나보다 훨씬 어려 보인대. 너무해.,따님께 그런 말을 들어서 서운하시겠어요.
내가 남들보다 가난하게 태어나서 고생을 많이 해서 그런지 지금 몸이 많이 고장 난 것 같아.,가난한 환경 때문에 지금 몸이 안 좋다고 생각되어서 속상하시겠어요.
나는 관절염 때문에 아무것도 못 하고 있는데 친구는 요즘 마라톤에 도전해서 완주했다고 하네.,친구 분께서는 마라톤 완주를 할 정도로 건강하셔서 부러우시겠어요.
친구 자식들은 다 좋은 대학에 다니는데 우리 딸은 안 그래서 말하기 창피해.,따님을 많이 창피해하시는 것 같네요.
나는 집에서 집안일만 하는데 점점 승진해서 오는 남편이 너무 부러워.,승진해 오시는 남편 분이 정말 부러우셨겠어요.
아무래도 남편보다 내가 돈도 잘 벌고 직급도 높아서 질투하는 것 같아.,남편 분이 질투하시는 것에 대해 속상해 하고 계시네요.
남편이 더 좋은 대학을 나와서 내가 항상 열등감을 느껴.,열등감이 드신다니 속상하시겠어요.
친척 중에 좋은 대학을 간 사람이 있어서 아들이 친척모임에 가기 싫어해.,아드님께서 학벌 때문에 친척 모임에 가기 싫어하시네요.
친한 친구 딸은 대기업에 다니는데 왜 우리 딸은 취업도 못하고 있는지 속상해.,친구 분 딸은 대기업에 다니시는데 사용자님 따님께서 취업도 못하고 계셔서 속상하셨겠어요.
우리 친정이 잘사는데 결혼 때 도움을 좀 받았다고 남편이 열등감을 느껴.,남편 분께서 친정댁이 도와주신 일에 열등감을 느끼시는군요.
학교 관련해서 연희 엄마가 정말 잘 알던데 너무 샘나.,다른 학부모분의 정보력을 보고 샘이 나시는군요.
내가 대학을 못 나와서 그런지 우리 딸은 꼭 나왔으면 해.,따님께서 대학을 가길 원하고 계시네요.
친구 남편이랑 내 남편이 너무 비교돼.,남편 분께 많이 속상하셨겠어요.
평소에 학교에서 날 때리고 괴롭히는 친구가 있는데 나보다 항상 국어 성적이 더 좋아 너무 짜증나.,괴롭히는 친구가 사용자님보다 국어 성적이 좋다니 정말 짜증나고 스트레스 받으시겠어요.
학교 선생님이 나보다 날 괴롭히는 뻔뻔한 그 친구를 더 좋아하는 게 티가 나서 속상하네.,선생님께서 사용자님을 괴롭히는 친구를 더 좋아해서 화가 나고 속상하신 것 같네요.
학교에서 아무도 나에게 다가오지 않고 난 혼자인거 같아. 내가 못생겨서 그런 걸까?,학교에서 혼자라는 생각에 힘이 드시는군요.
학교에 괴롭히는 애들이 있어 무섭고 힘든데 내가 저항해봤자 소용없을 것 같아.,괴롭히는 아이들에게 저항해봤자 소용없을 것 같아 고민이시군요.
아이들에게 괴롭힘을 당하는 것 때문에 난 아마 좋은 대학에도 못 갈 거야.,괴롭힘을 당해서 두렵고 기분도 나쁘시고 힘드실 거 같아요.
김 할머니가 혼자서 산에 오른다고 자랑을 하는데 꼴 보기 싫어.,어떤 이유에서 그런 감정이 들었는지 여쭤 봐도 될까요?
내가 허리만 굽지 않았어도 박 할머니보다 산에 잘 오를 수 있을 텐데.,허리가 굽어서 박 할머니보다 산에 잘 오르지 못한다는 사실에 속상하신가 봐요.
나의 질환이 나를 남보다 추하게 만드는 것 같아서 열등감이 들어.,다른 사람과 비교되는 건강 문제로 인해 열등감을 느끼시나 봐요.
