human,system
이번에 우리 딸이 의대에 합격했지 뭐야. 정말 너무 기뻐.,딸이 의대에 입학하게 돼서 정말 기쁘시겠어요.
우리 아들 장기자랑 정말 대단했어!,장기자랑이 어땠는데요?
은퇴 후 새로운 인생을 살 생각을 하니 정말 흥분되는군!,은퇴 후 어떤 일을 하실 생각이신가요?
오늘은 아주 기분이 좋아.,무슨 일인지 자세히 말씀해 주시겠어요?
지긋지긋해! 갱년기가 도대체 뭐길래.,힘든 일 있으셨나요?
퇴직 후에 마음껏 시간을 쓸 수 있어. 뭘 하면 좋을까?,퇴직 후에 여유 있는 시간을 마음대로 쓸 수 있는 건 좋은 것 같아요. 요즘 관심 있는 게 무엇이 있나요?
아침부터 일을 계속했더니 힘은 들어도 보람은 있네.,힘은 들어도 업무 처리를 많이 하셔서 마음이 가뿐하시겠어요.
은퇴하면 어떤 삶을 살게 될까?,뭔가 즐거운 일을 생각하신 게 있으신가 봐요?
정말 마음이 가볍고 좋아. 뿌듯하군.,뭔가 기분 좋고 뿌듯한 일이 있었던 것 같아요. 어떤 좋은 일이 있었나요?
너무 기분이 좋아!,지금 기분이 너무 좋으시군요. 특별히 좋은 일 있으신가 봐요?
오늘은 내 생일인데 사람들한테 축하를 많이 받았어!,생일 축하드려요. 주변 분들에게 축하를 많이 받아서 기분이 좋으시겠어요. 
이번에 드디어 남자 친구에게 프러포즈를 받았어!,남자친구에게 프로포즈를 받다니 정말 기쁘시겠어요.
내일 드디어 부인이 아기를 출산할 예정이야.,아내 분의 출산일이 내일이군요. 기분이 어떠세요?
건강을 위해 새로운 익스트림 스포츠를 체험했는데 너무 좋아. 흥분감을 감출 수 없어.,건강을 위해 시작한 익스트림 스포츠를 하는 것이 즐거운 것처럼 들려요. 어떤 것을 하시는지 말씀해 주실 수 있으신가요?
이번에 회사 공모전에 큰 기대 없이 응모했는데 내가 일등이래!,축하드려요. 아주 기쁘시겠어요. 주변의 반응은 어땠나요?
진로에 대해 고민이 많았는데 진로를 결정했어.,어떤 결정을 내렸는지 말씀해 주실 수 있으세요?
이제 은퇴 시기는 점점 다가오는데 은퇴 후 노후 준비가 막막하네.,언제쯤 은퇴 예정이신가요?
이제 노후 준비가 완벽하게 되었어! 나 기분이 너무 좋아.,그러시군요. 이제 노후 준비가 끝났으니 무엇을 하고 싶으신가요?
내가 가고 싶던 회사에 합격했어!,축하드려요! 정말 기분 좋으시겠어요. 왜 그 회사에 가고 싶으셨는지 여쭤봐도 되나요?
올해 초 운동을 시작해서 지금까지 꾸준히 하고 있는데 건강이 꽤 좋아진 것 같아.,꾸준히 운동하여 건강이 좋아진 것 같아 기쁘시군요. 구체적으로 어떤 부분이 좋아지신 것 같아요?
이제 은퇴가 얼마 남지 않았는데 새로운 인생을 시작하려니 흥분도 되고 기대도 높아지는 것 같아.,은퇴 후 새로운 삶에 대해 기대하고 계신 것 같아요. 은퇴 이후 새로운 인생을 어떻게 준비하고 있어요?
노후준비가 많이 안 되어 있어서 불안해.,노후로 불안하신 점을 저에게 더 이야기해보시겠어요?
나 이번에 혈압이 다시 백이십대로 떨어졌어. 날아갈 것 같아.,기쁜 소식이네요! 혈압이 안정되었다니 축하드립니다. 원래는 어느 정도였나요?
내가 드디어 임신에 성공했어.,정말 기쁜 소식이에요! 앞으로의 계획이 있으신가요?
회사에서 여름 휴가비 받았어.,정말 기쁘시겠어요. 축하드립니다.
얼마 전에 소개팅한 남자가 있는데 그 사람을 보면 갑자기 흥분돼. 다른 사람들하고는 다르게.,다른 남자들과 이번에 소개팅에서 만난 남자는 어떤 부분에서 다른가요?
드디어 기다리고 기다리던 아이를 가졌어.,너무 기쁘시겠네요. 축하드려요. 
은퇴가 얼마 남지 않았는데 모아 놓은 돈이 적어 노후를 어떻게 보내야 할지 걱정이야.,모아 놓은 돈이 많지 않아서 불안하신 것으로 보여요.
아내가 곧 출산한다고 연락이 와서 두근두근하고 긴장되네.,아이가 곧 태어난다니 정말 축하드려요! 지금 기분이 어떠세요?
나 오늘 공항에서 내가 제일 좋아하는 연예인 봤어!,엄청난 행운이네요.
내가 캐스팅된 시즌 드라마에 내일부터 촬영에 들어가기로 했어.,그것참 잘되었네요. 축하해요.
여자친구를 만날 생각을 하면 너무 가슴이 뛰어. 내가 엄청 좋아하는 것 같아.,행복해 보이셔서 좋네요.
나 드디어 내가 원하는 회사에 합격이라는 문자를 받았어!,원하시는 회사에 합격 문자를 받으셨군요.
나 좋아하던 오빠한테 고백했는데 받아줬어.,좋아하던 오빠와 사귀게 되어서 기쁘시겠네요.
내가 원하는 대학에 합격해서 너무 기뻐.,원하는 대학에 가셔서 너무 좋으시겠어요.
연봉이 더 높은 회사로 이직할 기회가 생겼어. 너무 흥분돼.,이직하시다니 기쁘시겠어요.
남자친구가 승진했어.,남자친구에게 좋은 일이 생겨 기쁘시겠어요.
나 구월 한 달 동안 유럽 여섯 개국 정도 돌려고!,유럽 여행을 계획 중이시군요. 설레시겠어요.
친구가 오늘 시상식에서 내 이름을 불렀어. 너무 감격이야.,친구가 시상식에서 이름을 불러주셨군요. 정말 기쁘시겠어요.
내가 제일 좋아하는 연예인이 친구의 사촌이래. 정말 깜짝 놀랐어!,제일 좋아하는 연예인이 친구의 사촌이라니 정말 놀라셨겠어요!
내 친구가 티브이에 나오는 유명 연예인이 되다니 정말 잘됐어. 오래 살고 볼 일이야.,친구가 유명해지셔서 기쁘시겠어요.
라디오에서 내 사연을 들은 지인에게 연락이 왔어.,사연을 들은 지인이 연락을 했군요.
오늘 기말고사를 봤는데 공부했던 부분에서 문제가 다 나와서 기분이 좋아.,공부한 부분에서 문제가 많이 나왔군요. 기쁘시겠어요.
이번 시험에서 전 과목 백 점을 받았어. 너무 기분 좋아.,전 과목에서 백 점을 받았군요. 정말 기쁘시겠어요.
이번 수행평가에서 만점을 받았어. 너무 기뻐.,수행평가에서 만점을 받으셨군요. 정말 기쁘시겠어요.
내가 정말 가고 싶었던 대학교에 합격했어. 너무 기쁘고 흥분돼.,가고 싶던 대학교에 합격했군요. 좋으시겠어요.
드디어 내 진로에 대해 확신이 생겼어. 여태 답답했었는데 이제 후련한 기분이야.,진로에 대한 확신이 생기셨군요. 속이 시원하시겠어요.
드디어 이 문제집 한 권을 다 풀었어. 속이 시원해.,드디어 그 문제집을 다 푸셨군요. 뿌듯하시겠어요.
내가 전교 일 등이라니 정말 믿기지가 않아. 너무 흥분되는 일이야.,전교에서 일 등을 하셨군요. 정말 기분 좋으시겠어요.
여태 이해 못하고 있던 수학 개념에 대해 드디어 이해할 수 있게 됐어. 정말 기뻐.,그동안 어려워서 이해하지 못했던 수학 개념을 이해하게 됐군요. 기분 좋으시겠어요.
정말 아깝다. 한 문제 차이로 내가 이 등이고 쟤가 일 등이야.,한 문제 차이로 이 등이라니 정말 아쉽겠어요.
정말 공부를 하나도 안 했는데 이런 좋은 점수를 받다니 이건 말도 안 돼. 너무 행복해.,공부를 안 하고도 좋은 점수를 받다니 대단하시네요.
어제 영어 시험을 보는데 내가 아는 문제만 나와서 너무 신났어.,영어 시험을 보는데 아는 문제만 나왔군요. 정말 기뻤겠어요.
지병으로 평생 약을 먹어야 하는 줄 알았는데 병이 완치됐어!,병이 완치되었다니 정말 축하해요! 정말 멋진 일이네요!
아빠가 복권 일 등에 당첨되셨어!,복권 일 등에 당첨되다니 놀라운 행운 이예요!
좁은 집에서 넓은 집으로 이사 가게 되었어!,기쁜 일이네요! 방도 넓어질 테니 신나겠는데요.
난생 처음으로 가족들과 비싼 음식점에서 외식을 했어.,처음 해보는 멋진 경험이어서 정말 기뻤겠네요.
아빠가 사업 잘 돼서 내게는 새 지갑을 선물해 주셨어!,진짜 기쁘겠네요! 선물은 받는다는 건 언제나 기분 좋은 일이니까요.
엄마가 주식으로 큰돈을 버셨어.,온 가족이 기뻐할만한 일이네요!
아빠가 졸업 겸 생일 선물로 차를 주셨어.,선물로 차를 받았다니 최고의 선물이네요.
내 생일에 가족 모두가 축하해줬어.,생일 축하해요. 정말 기쁜 축하자리였겠어요.
이번 생일에는 작년보다 더 많은 선물을 받았어.,생일만으로도 기쁜 일인데 선물까지 가득 받았다니 정말 기쁘겠어요.
가족들과 처음으로 해외여행을 가게 되었어!,온 가족이 해외여행이라니 정말 흥분되는 일이에요.
아빠가 회사에서 승진을 하셨어.,승진을 하셨다니 온 가족에게 축하할 일이 생겼네요. 아빠도 많이 기뻐하시겠어요.
해냈어! 드디어 우리 부서가 에이 팀을 이겼어!,에이 팀을 앞지르셨군요. 기쁘시겠어요.
드디어 그 기업이 우리 회사랑 인수합병이 된대. 굉장해!,좋은 기업을 인수해서 기쁘시겠어요.
이번 프로젝트가 대박이 나서 우리 부서 전원 승진이래.,정말 잘됐네요. 축하 드려요.
일 순위였던 회사에 합격했어! 너무 기뻐!,원하던 회사에 붙으셨군요. 정말 기쁘시겠어요.
상사에게서 내 발표가 인상적이라는 칭찬을 받았어.,상사 분에게 당신의 발표를 인정받았군요. 기쁘시겠어요.
회사에서 이번에 대형 장기 프로젝트를 하는데 내가 리더로 추천 받았어!,중요한 프로젝트의 리더를 맡으셨군요. 기쁘시겠어요.
얼마 전에 내가 올린 동영상으로 우리 회사가 유명세를 타게 되었어!,당신의 활약으로 회사가 유명해졌군요. 축하해요.
간부진들 회식 자리에 초대 받게 되다니. 내 몫을 열심히 하길 잘했어.,당신의 노력을 인정받았군요. 기쁘시겠어요.
날 항상 괴롭히던 동료들이 드디어 회사에서 잘렸어. 익명 소리함에 투고하길 잘했어.,당신들을 괴롭히던 동료들이 모두 해고당하게 되었군요. 속 시원하시겠어요.
그 연쇄 살인범을 드디어 잡았어. 이 놈 때문에 몇 달을 고생했는지 몰라.,고생해서 노리던 범인을 드디어 잡으셨군요. 축하 드려요. 기쁘시겠어요!
그 유명한 디자이너님한테 내가 직접 가르침을 받게 되었어! 평소에 날 눈 여겨 보셨대!,유명 디자이너 선생님께 인정을 받았군요. 기쁘시겠어요.
의사 선생님이 우리 남편 항암 치료가 성공할 것 같다고 하네! 기분이 날아갈 것 같아.,남편분의 항암 치료가 성공할 것 같아 기분이 좋으시군요.
병원 로비에서 오랜만에 고향 친구를 만났는데 얼마나 반가웠는지 몰라.,우연히 옛 친구 분을 만나 기쁘시겠어요.
이번에 첫손주가 태어났어. 지금 내가 몸은 불편해도 우리 손자 안아볼 생각에 행복해.,첫손주가 태어나서 기쁘시군요. 조금 더 자세히 말씀해 주시겠어요?
이번에 결혼하는데 유명 브랜드의 웨딩드레스를 입게 되어 너무 좋아! 행복해.,유명 브랜드의 드레스를 입고 결혼하게 되어 행복하시군요.
남자친구가 생기고 첫 데이트인데 너무 떨려.,남자 친구와 첫 데이트를 앞두고 떨리시는군요.
기다리던 임신에 성공했어. 빨리 남편에게 알려주고 싶어.,기다리던 임신 사실을 빨리 남편에게 알려주고 싶으시군요.
나 내일 결혼해. 너무 기쁘고 떨려.,결혼을 축하드려요!
