human,system
얼마 전에 건강검진을 받았는데 의사 선생님께서 별 이상이 없다고 하니 다행이야.,건강검진에서 이상이 체크되지 않았다니 정말 좋으시겠어요. 그동안 건강 때문에 걱정하고 계셨나요?
출근하기 싫어. 업무가 너무 많아서 밥 먹을 시간도 없어.,많이 힘드시겠어요. 다른 사람들과 일을 나눠서 할 수는 없을까요?
친한 친구로부터 나를 신뢰한다는 칭찬을 들어서 기분이 좋아.,칭찬을 들어 기분이 정말 좋으시겠어요.
요즘 직장 상사 때문에 걱정이야.,직장 상사 때문에 고민이 많으시군요. 무슨 문제가 있나요?
건강이 좋아져서 너무 기뻐.,좋은 소식이네요. 기분이 좋으시겠어요.
남자친구가 그동안 나와의 약속을 하나도 빠짐없이 모두 지키고 있었더라.,사용자님과의 약속을 모두 지켜온 남자친구에게 신뢰를 느끼시는군요. 
내가 만나는 사람은 거짓말도 하지 않고 약속도 잘 지켜서 너무 믿음직스러워.,그런 분을 만나신 당신이 너무 부러워요.
부장님께 보고서 작성에 관한 지적을 들었어.,보고서 작성에 관한 지적에 속상하시군요.
요즘 취업 시즌이라 동기들 다 걱정이거든. 그렇지만 난 걱정을 덜 할 수 있어서 다행이야.,좋은 소식이 있나요?
나 어제 우리 과장님께 업무를 꼼꼼히 한다고 칭찬받았어.,과장님께 업무를 꼼꼼히 한다고 칭찬받아서 기분이 좋으시겠어요.
나이를 먹을수록 몸이 예전 같지가 않아서 걱정이야.,건강이 염려되시는군요.
대학을 졸업했는데. 전공과목에 맞춰서 진로를 정해 직장을 구하기가 힘들어.,요즘 직장 구하기가 정말 쉽지 않죠? 전공과목이 취업하기 힘든 과목인가요?
김 부장님이 실장님하고 나 때문에 언쟁을 벌이셨어.,당황스러운 상황이었겠네요.
아내가 홍삼을 사 왔네.,선생님 드시라고요?
나이가 들어가면서 건강이 걱정되더라고. 그래서 얼마 전에 건강검진을 받았어.,건강검진을 받고 오셨군요. 결과는 어떻게 나왔나요?
이번엔 취업에 성공할 것 같아.,이번엔 좋은 결과를 예상하시는군요.
우리 회사에 들어오길 정말 잘한 것 같아. 난 여기서 뼈를 묻겠어.,회사가 정말 마음에 드시나 봐요.
다음 달에 친구가 결혼하는데 가장 친한 내가 축가를 불러줬으면 좋겠대.,아주 친한 친구가 곧 결혼하는군요.
오늘 회사에서 프로젝트 발표 후에 선배에게 칭찬받았어.,칭찬을 받아서 기분이 굉장히 좋으셨겠어요.
어제 안과에서 비문증 판정을 받았어. 눈이 갑갑한 느낌이었지.,눈 건강이 걱정되셨겠어요. 의사는 어떻게 해야 한다고 하던가요?
운동하려고 헬스클럽을 등록했어.,건강관리를 하시려고 헬스클럽을 등록하셨군요. 
아이에 대한 아내와의 의견은 항상 일치하는 편이야.,어떤 의견인가요?
내 단짝이 내 욕을 하는 것을 다른 친구가 들었대. 진짜일까?,그 이야기를 듣고 조금 혼란스러우신가 보네요. 그 단짝이 그렇게 행동할 친구인가요?
내가 하는 업무는 오랫동안 일을 할 수 있을 거 같아.,왜 그렇게 생각하시게 되셨나요?
친구가 소개팅을 주선해 준다는데 어떤 사람을 소개받게 될지 정말 기대가 된다.,친구의 소개로 소개팅을 하게 되셨군요! 정말 설레실 것 같아요.
이 회사 다녀서 너무 뿌듯해.,회사에 만족하신 것처럼 보여요.
오랜만에 형제들을 만나서 술 한잔해서 기분이 좋아.,형제분들과 사이가 좋으신가 봐요?
국가에서 지원해 주는 여러 노인복지가 많아서 다행이야.,다양한 지원책들이 있어서 다행이에요.
우리 실장님은 참 멋진 분이야. 그분이 하는 말은 다 옳은 것 같아.,실장님을 굉장히 신뢰하고 있군요. 어떤 부분이 그를 신뢰하게 만들죠?
헬스 개인 트레이너를 잘 만났나 봐.,그래요? 운동 효과를 많이 보신 것 같아요.
여자친구가 토익 점수가 높아서 취직하기 쉬울 것 같아.,여자친구 정말 멋지네요! 같이 좋은 곳 취직하면 좋겠네요.
난 우리 직장에 같이 일하는 상사분이 너무 멋있다고 생각해.,어떤 분인데요?
사내 복지나 기업 안정성이 건실해 보여서 모회사에 이력서를 넣었어. 믿을 만한 회사 같아.,이력서를 넣은 회사가 복지가 좋고 안정적인가 보군요. 신뢰할 수 있는 회사가 우선순위인가요?
큰아들과는 진로에 관해 이야기 나누었어. 본인이 하고 싶은 일이 확실하게 있었어.,자녀분이 진로에 대학 확실한 계획을 세우고 계시는군요.
지금 회사에서 처음으로 사회생활을 하게 됐거든. 걱정도 많이 했는데 다들 좋은 분이셔서 정말 다행이야.,직장 동료와의 관계가 우호적인 건 복이죠. 구체적으로 어떤 점들 때문에 좋으신 거예요?
연애는 오래 하기 힘든 것 같아.,어떤 점 때문에 오래 하기 힘들다고 느끼시는지 여쭤봐도 될까요?
여자친구가 어떤 남자랑 있는 걸 친구가 봤대. 그런데 내가 알기엔 그 시간에 집에 있었는데.,그런 소식을 들으셔서 기분이 싱숭생숭하셨겠어요. 여자친구가 평소에 거짓말하거나 속이는 행동을 한 적이 있었나요?
난 예전엔 대인관계가 참 어려웠는데 직장생활을 하고 난 이후부터는 많이 편안해졌어.,직장생활하고 많이 편안해지셨군요.
나는 내 친구들이 너무 좋아.,친구들이 좋으시군요. 친구들의 어떤 점이 가장 좋으세요?
우리 팀에 새로운 팀장님이 오셨어.,새로운 팀장님이 오셔서 어떠신가요?
남자 친구와 함께 있으면 결혼하고 싶다는 생각이 들 정도로 좋아.,남자 친구와 있으면 무척 행복하신가 봐요.
친구들은 모이면 남편 흉을 자주 보는데 내 남편은 왜 그렇게 믿음직스러운지 모르겠어.,남편에 대한 신뢰감이 크시군요.
우리 부서원들이 주인의식을 가지고 일을 해줘서 고마워.,부서원들이 모두 주인의식을 가지고 있다니 훌륭하신 분들이군요!
직장 동료들이 성과를 잘 내어 주고 있어서 든든해.,훌륭한 직원들과 근무 할 수 있어서 행복하시겠어요.
딸이 탄탄한 직장을 관두고 장사를 한다는데 조금 아까워. 하지만 적성에는 맞을지도 몰라.,딸이 안정된 직장을 퇴사한다고 하니 걱정되시겠어요. 그렇지만 딸의 선택을 신뢰하시는 것 같네요.
몇 달 전에 드디어 기다리던 임신을 하게 되었어.,고대하던 아이를 얻게 되어 정말 행복하시겠어요.
동생과 싸웠는데 엄마가 내 말을 더 믿어줬어.,동생과 다툼으로 마음이 편치 않으시군요. 어머님께서 지지해주셨군요.
남편한테 정말 고마워.,남편께 감사의 마음을 느끼시는군요.
내가 억울하게 궁지에 몰렸는데 친구 한 사람만 나를 믿어줬어.,힘든 상황에서 친구가 정말 친구라고 하더라고요. 좋은 친구가 있으시군요.
지금 만나고 있는 여자친구를 정말 많이 사랑해.,여자친구를 많이 사랑하시는군요. 어떤 점이 제일 좋으신가요?
사랑하는 사람과 곧 결혼하게 돼서 기뻐.,결혼하게 돼서 행복하시군요.
우리 학교 선배 중에 믿을 수 있는 선배가 있어서 정말 행복해.,믿을 수 있는 사람이 곁에 있다니 정말 행복한 일이네요. 어떤 점이 믿을 수 있으신가요?
친한 동생은 정말 내가 믿을 수 있는 사람이야.,믿을 수 있는 동생이 있으시군요. 자세히 말씀해 주시겠어요?
지금 내가 만나고 있는 사람은 정말 신뢰할 수 있는 사람이야.,믿을 수 있는 사람과 함께 해서 행복하시군요.
나 대학에 쉽게 갈 수 있을 것 같아. 학원 선생님들 실력이 정말 믿을 만해!,학원 선생님들에 대한 신뢰가 두텁네요. 어떤 부분이 좋으신가요?
중요한 일 처리하고 있는데 긴급하게 또 일이 들어왔네.,중요하고 긴급한 일을 동시에 해야 하는군요. 어떻게 해결하시기로 하셨나요?
오늘 투자회사에서 재무 상담을 받고 왔어.,투자회사에 상담을 받고 오셨군요.
이번에 학력평가를 봤는데 가족들이 믿어주어 기분이 좋았어.,그러셨군요! 가족분들과 신뢰가 두터워 좋아 보이는군요.
내 남자친구는 정말 믿음직스러워.,남자친구분께 신뢰가 있으시군요.
요즘 우리 같은 중년들은 건강에 관심이 많은 편이야. 그래서 방송에 나오는 것을 따라 하곤 해.,건강관리에 관심이 많으시군요. 관련 방송에서 정보를 많이 얻으셨나요?
내 삶이 너무 행복한 것 같아 하늘을 날아갈 것만 같아.,삶이 너무 행복한 것 같아 하늘을 날아갈 것만 같으시군요.
오늘 언니에게 고민 상담할 거리가 있어.,언니에게 고민 상담할 거리가 있으시군요.
우리 담임 선생님은 너무 좋아.,담임선생님이 너무 좋으시군요. 어떤 점이 좋으신가요?
원금을 잃지 않는다는 점에서 은행에 돈을 넣어두는 게 최고의 방법 같아.,은행에 돈을 넣는 방법이 좋은 방법이라고 생각하시는군요.
오늘 어려운 고민이 해결돼서 너무 기분이 좋아.,골치 아픈 문제를 해결하게 돼서 속이 시원하시군요. 구체적으로 어떤 문제일까요?
딸들이 항상 나에게 솔직하게 많은 이야기를 해줘서 아주 고마워.,아주 좋으시겠어요. 딸들에게 많이 신뢰하고 의지하고 계신 것 같네요.
요즘 건강 관련 책들을 많이 찾아보면서 다양한 지식이 쌓이고 있어.,엄청나게 유익하겠어요. 신뢰할만한 정보들이 많았나요?
우리 애가 나는 믿음직스러워.,왜 그렇게 생각하시는지 구체적으로 말씀해 주실 수 있으신가요? 
어제 건강검진 결과를 보고 나 자신을 더 신뢰하게 됐어.,신뢰가 생기셨다니 궁금해요. 어떤 이유인지 말씀해 주실 수 있으세요?
나의 직장 상사분이 날 많이 신뢰하셔.,믿음직스러운 부하직원이시군요.
친구랑 쇼핑 가서 마음에 드는 옷을 샀어.,마음에 드는 옷을 사셔서 기분이 좋으시겠어요.
친구들 모임에 가서 재미있게 놀다 왔어.,기분이 좋으셨겠어요. 어떤 얘기를 나누셨어요?
어머니가 좋은 선생님을 알아보시고 추천해주셨어. 감사해.,어머니께서 좋은 선생님을 추천해주셨군요.
우리 회사 과장님이 나를 칭찬해줬어.,과장님이 칭찬해 주셔서 기분이 좋으셨겠어요.
지금 사귀는 남자친구는 나에게 큰 믿음을 줘.,남자친구분을 많이 믿고 의지하시는군요.
내 후임은 정말 일을 잘해.,후임이 일을 잘하시는군요.
친구가 나한테 고민을 털어놔 줘서 고마웠어 .,친구가 고민을 얘기해줘서 좋으셨군요.
나는 아주 신뢰하는 친구들이 몇 명 있어.,친구들을 신뢰하시는 이유가 뭐예요?
내가 신뢰하는 사람과 결혼하기로 했어.,축하드려요. 무척 신뢰하시는가 봐요?
나는 내 진로에 대해 걱정이 많은데 요즘 좋은 선생님을 만났어.,어떤 선생님이세요?
내 남자친구는 참 믿음직스러워.,어떤 점에서 그러신가요?
아무래도 전문가라 믿음이 가더라. 좋은 직장 찾을 거 같아.,꼭 좋은 직장에 취직하시길 바라요.
지금 만나는 여자친구와 꼭 결혼하고 싶어.,여자친구와의 결혼을 생각 중이시군요.
나는 내 친구를 정말 좋아해.,친구를 정말 좋아하시는군요. 이유를 알 수 있을까요?
내가 가장 가고 싶어 하는 기업에 떨어졌어. 힘내서 내년에 또 지원하면 될 거야.,이번에는 비록 탈락했지만 다음 기회에는 합격할 거라고 믿고 계시는군요.
이번에 사귄 남자친구에게 신뢰가 많이 쌓였어. 이런 적이 너무 오랜만이라 마음이 편하다.,새로 만난 남자친구분과 신뢰를 쌓으셨군요. 비결이 있을까요?
나는 내가 앞으로 잘 될 거라고 믿어.,강한 확신이 있으시군요. 어떤 분야에서 잘 될 것 같다고 생각하시나요?
정말 믿음직스러운 친구가 내 옆에 있어서 다행이야.,믿음직스러운 친구가 있어 다행이라고 생각하시는군요.
직장 후배가 정말 믿음직스러워.,어떤 점이 믿음직스럽나요?
내 동생이 이번에 공무원 시험을 봐.,동생분이 공무원 시험을 보신다고요?
비밀 없는 직장동료가 있어.,그런 동료가 있나요?
회사 계약서를 작성하다가 큰 실수를 할뻔했는데 남편 도움으로 잘 넘어갔어.,남편분이 도와주셨나요?
곧 은퇴인데 내 후임으로 박 이사를 지정하려고 해.,박 이사님이 업무 능력이 뛰어나신가 봐요?
본사로부터 부서 인원 증원을 승인받았어.,인원이 늘어나니 업무 부담이 좀 줄어들겠네요.
곧 은퇴구먼. 퇴직금 관리는 아내에게 맡겨야겠어.,아내분이 재정 관리를 잘하시나 봐요.
친구가 어제 돈을 좀 빌려달라고 연락이 와서 오늘 만나려고.,친구에게 무슨 일이 있으신가 보네요.
내 주변에 신뢰할 수 있는 사람이 있어서 감사해.,어떤 분이 신뢰를 주셨나요?
나는 먹는 것이 건강에 중요하다고 믿고 있어.,왜 그렇게 믿으시나요?
내 건강을 상담해 주는 신뢰할 수 있는 의사 선생님이 계셔서 좋아.,담당 의사 선생님을 많이 신뢰하시는군요.
남편이 은퇴 후에 장사하고 싶다네.,그 말을 들었을 때 어떤 생각이 제일 먼저 드셨어요?
나는 내가 하는 일에 보람을 느껴.,하는 일에 보람을 느낀다니 정말 행복하시겠어요.
남편을 믿고 신뢰하는 게 얼마나 중요한지 모르겠어.,불편한 일이 있으세요?
지금 우리 가족이 아주 힘든 상황이야.,가정 내에 힘든 일이 있으시군요. 구체적으로 어떤 상황인지 말씀해 주실 수 있나요?
이직한 회사는 정말 좋아. 회사 가는 길이 기대돼.,이직한 회사가 마음에 드나 보네요. 어떤 점에서 좋은가요?
오늘 우리 남편이 다니던 회사를 그만뒀어.,남편 분이 회사를 그만두신 이유가 있으신가요?
회사 업무가 많아서 스트레스받는 일이 많은데 그래도 우리 부서는 걱정이 덜 해.,부서원들에 대해 좀 더 자세히 말씀해 주시겠어요?
직장에서 여러 사람과 생활하다 보니 다양한 일들을 겪게 되는 것 같아.,직장에서 많은 일을 겪으셨나 봐요. 어떤 일이 있으셨어요?
역시 인생의 모든 일에는 옛말이 맞는 것 같아.,어떤 일로 그런 생각을 하게 되셨나요?
아는 것이 힘이라는 말은 정말 생각할수록 믿음이 가는 말이야.,네 그런 것 같아요. 어떤 일이 있으셨는지요?
팀원끼리 신뢰감이 두터운 회사 분위기가 되었으면 좋겠어.,무슨 일 있으세요? 어떨 때 그런 생각이 드세요?
나 아는 오빠가 스카이 대학교 다니거든. 진로 상담하기로 했어.,진로에 대해 고민이 많으시군요. 어느 전공을 선택할지 결정하셨어요?
나 회사 그만두고 제과제빵 학원에 등록했어. 두려운 마음도 있지만 이제 열심히 요리 공부를 해야겠지?,자신을 신뢰하고 계시는군요. 앞으로의 구체적인 계획이 있나요?
선생님께 진로 상담을 받았어.,진로 상담을 받았군요. 어떠셨나요?
후두신경통 수술한 지 벌써 칠 개월째야. 수술 직후엔 아주 아팠는데 지금은 통증도 줄고 호전되어 가는 것 같아.,수술하신 지 벌써 칠 개월이 지났군요. 통증도 줄고 호전되어 가신다니 기쁩니다.
이제 나이도 나이인 만큼 슬슬 노후 준비도 해야 하고 은퇴 준비도 해야겠어.,은퇴 후의 생활에 대해 고민하고 계시는군요.
요새 코로나로 일자리가 많이 부족한 것 같아.,요즘 코로나로 인해 일자리가 많이 부족하다고 느끼시는군요.
여자 친구와 결혼하고 싶다는 확신이 들었어.,결혼이라니 진심으로 축하드릴 상황이에요.
친구가 나한테 정말 큰 비밀을 얘기해 줬어.,친구분께서 속에 담아두었던 얘기를 해주었나 보네요.
노후준비로 상담을 받았는데 담당자를 만나 보니 신뢰가 느껴지더라고.,담당자를 만나 보셨군요. 어떤 점에 신뢰를 느끼셨나요?
오늘 결혼 오 주년 되는 날이야. 내 아내에게 매우 감사한 마음뿐이야.,특별한 기념일이라 행복하시겠어요. 어떠한 점이 감사하신가요?
입사 삼 년 차인 직원이 성실하고 싹싹해서 승진을 시켜주려 하는데 몇몇 직원이 우려하더라고.,믿음직한 직원 덕분에 힘이 나시겠어요. 승진을 반대하는 직원들은 어떠한 이유를 대고 있나요?
결혼하고 처음으로 가족과 떨어져서 친구들과 일박 이 일로 여행 다녀올 거야.,오랜만에 친구들과 외박하는 여행을 떠나시는군요.
요즘 코로나 때문에 다들 걱정하고 있지만 난 걱정이 안 되네.,걱정 안 되는 비결은 무엇인지 얘기해주세요.
생각해보면 감사한 일이 참 많아.,왜 그런 마음이 드셨어요?
여자친구가 성격이 너무 좋아서 결혼하면 잘 살 수 있을 것 같아.,행복하시겠네요. 결혼하실 계획이군요.
이번에 새로 취업한 회사 신뢰가 가고 좋아.,축하드려요! 신뢰가 가는 회사에 입사하셨다니 정말 다행이네요.
우리 집 경비원 선생님들은 참 믿을 만해.,어떤 점에서 그렇게 생각하셨나요?
이번에는 큰 영화를 제작하게 되었어.,너무 기대되네요. 멋져요.
나는 아내와 함께 하는 지금이 너무 좋아.,아내와 함께 지내는 시간들이 나에게 너무나 행복한 시간이군요. 구체적으로 어떤 점이 좋으신가요?
본부장님께서 나에게 금고 키를 맡기셨어.,그거 정말 대단하네요.
요즘 경기가 안 좋아져서 직장에 취업하기 힘든 게 고민이야.,정말 고민이 많으시겠어요.
남자친구가 나만 생각해 줘서 정말 믿음직스러워.,든든한 남자친구가 있어 기쁘시겠어요.
이번에 맡은 프로젝트가 까다롭지만 우리 팀원들과 함께라면 잘 해낼 거라고 믿어.,팀원들에 대한 신뢰가 깊으시군요.
나는 믿을 만한 직장에 취업한 것 같아.,그거 잘됐네요.
같이 살면 살수록 내 남편은 참 믿음직한 사람이야.,배우자에게 신뢰감이 있다는 건 좋은 거죠.
내 직장에 새로 들어온 후배가 너무 일을 잘해.,일 잘하는 후배가 들어오다니 기분 좋으시겠어요.
출산 도우미 아주머니가 너무 마음에 들어!,도우미 아주머니가 마음에 드시나 보네요. 잘된 일이에요.
우리 반 반장은 참 믿음직스러워.,반장을 신뢰하고 있나 봐요.
내 사수는 모르는 게 없어. 잘 따르면서 배워야겠어.,믿고 따를 수 있는 사람을 만나다니 기쁜 일이네요.
나는 내 주변사람들을 신뢰해.,주변인들에게 신뢰가 가서 기쁘시군요.
벌써 친구들이랑 십년지기야. 변함없이 서로 배려하고 믿고 있어서 참 좋아.,십년이 되어도 변함없이 믿고 배려하는 친구가 있다니 정말 좋겠어요.
나는 영어실력이 좋아서 친구들이 나에게 영어와 관련된 질문을 할 정도야.,영어를 잘해서 기쁘시겠어요.
나한테는 비밀을 털어놓을 수 있는 친구가 있어서 기뻐.,그런 친구가 있다니 정말 행복하시겠어요.
국어는 항상 일 등급이 나올 꺼라 굳게 믿어.,국어를 잘해서 좋으시겠어요.
공부를 열심히 하면 나도 훌륭한 사람이 될 수 있을 거 같아.,공부를 열심히 하면 나도 훌륭한 사람이 될 수 있을 거 같군요. 좀 더 자세히 말씀해 주시겠어요?
문제를 다 풀면 개념은 확실해질 거라 믿어.,좀 더 자세히 말씀해 주시겠어요?
지금 하기 싫은 공부도 언젠가는 도움이 된다고 생각해.,도움이 된다고 생각하니 좋겠어요.
난 절대 음감이 있어서 피아니스트가 되고 싶어.,절대 음감이 있어 좋겠어요.
난 꼭 훌륭한 의사가 될 거라 확신해.,확신이 있어 좋겠어요.
공부는 내가 하고 싶은 일의 밑거름이라고 생각해.,공부가 하고 싶은 일의 밑거름이라 생각하는군요.
내가 유일하게 신뢰하는 것은 나의 두뇌야.,똑똑한 두뇌를 가져서 좋겠어요.
나는 준비를 많이 했으니 이번 시험에서 만점 받을 거야.,준비를 많이 하셨군요.
밖에 있다가 집에만 오면 마음이 편안해지고 기뻐.,집에 오면 편안함을 느끼는군요.
유학 간다고 부모님께 말씀 드렸는데 조금 더 생각해보라며 침착하게 반응해주셔서 기뻤어.,부모님께서 침착하게 대해주셔서 기뻤겠어요.
엄마가 아끼는 화분을 깼는데도 엄마가 용서해주셔서 정말 기뻤어.,엄마가 아끼는 화분을 깼는데도 엄마가 용서해주셔서 정말 기뻤군요. 조금 더 자세히 말씀해 주시겠어요?
방에서 울고 있는데 아빠가 들어와 다정하게 달래주셔서 기뻤어.,아빠가 달래주셨다니 정말 기뻤겠어요.
나와 거래하는 업체는 신선한 재료를 가져다 줄 것이라고 믿어.,업체에 대한 믿음이 확실하시군요.
우리 남편은 무슨 일이든 털어 놓을 수 있는 사람이야.,무슨 일이든 털어놓으실 수 있다니 정말 듬직한 남편이네요.
잔소리를 하지 않아도 방을 깨끗하게 잘 치우는 아들이 너무 자랑스러워.,스스로도 방을 깨끗하게 치우는 아들이 있어 뿌듯하실 것 같아요.
작은 아들이 이번에 공무원 시험에서 떨어졌어. 하지만 나는 꼭 합격할 거라고 믿어.,많이 아쉽겠어요. 아들이 안쓰럽기도 할 테고요.
아내를 믿고 보험을 든 덕에 노후 걱정은 덜게 되어서 기분이 좋아.,아내를 믿고 보험을 들어 노후 걱정을 덜어 기분이 좋으시군요.
내가 고생한 보람이 있는 것 같아 기뻐.,고생한 보람을 느껴 기쁘시군요. 좀 더 자세히 말씀해 주시겠어요?
이제 몇 해만 고생하면 우리 집 빚을 완전히 갚을 수 있을 것 같아서 기뻐.,몇 년만 지나면 빚을 완전히 갚을 수 있어서 기쁘시군요.
그 친구를 믿고 투자를 했는데 노후 걱정 없을 만큼 벌어서 너무 기뻐.,친구를 믿고 투자에 성공해서 기쁘시군요.
자식들이 도와준다고 해서 잘 살 수 있을 것 같아 마음이 기뻐.,자식들의 도움으로 잘 살 수 있어서 기쁘시군요.
유학을 갔다 온 딸이 대기업에 취업을 해서 기뻐.,유학 갔다 온 딸이 대기업에 취업을 해서 기쁘시군요.
우리 가족의 수입이 탄탄해서 기분이 좋아.,탄탄한 수입 덕분에 기분이 좋으시군요.
