human,system
친구들이 순발력 있게 나를 숨겨 줘서 나를 괴롭히는 애들의 시선을 피할 수 있었어.,그때 느낀 기분을 설명해 주실 수 있으신가요?
내가 학교 폭력을 당했다는 사실을 부모님께서 이해하고 위로해 주셨어. 정말 감사해.,부모님께서 이해하고 위로해 주셔서 감사한 마음이 드시는군요.
반 친구들이 학교 폭력 실태 조사지에 솔직하게 응답한 덕분에 나를 괴롭히던 애가 징계를 받게 됐어.,친구들이 솔직하게 응답해 줘서 고마운 마음이 드셨겠어요.
내가 퇴원하는 날 가족들이 축하 파티를 해 줬어. 오랜 입원으로 힘들었었는데 참 기뻤어.,가족들이 퇴원 기념 파티를 해 주셔서 기분이 좋으셨겠군요.
건강검진 결과가 나왔는데 어머니가 큰 이상 없으시대. 아직 건강하셔서 참 다행이야.,어머니 검진 결과에 큰 이상이 없어 감사해하시는군요.
아내가 그동안 통풍으로 고생했었는데 드디어 완치 판정을 받아서 정말 기뻐.,아내가 통풍 완치 판정을 받으셔서 정말 기쁘시겠어요.
딸이 어릴 적에 한 번 크게 아팠었는데 건강하게 잘 자라서 이제 결혼까지 하게 됐어. 정말 감사한 일이야.,딸이 건강하게 자라서 결혼까지 하셨다니 정말 기쁘시겠어요.
우리 회사에는 헬스장이 있어서 꾸준히 운동을 했는데 이게 건강에 도움이 많이 됐어.,회사 헬스장에서 꾸준히 운동해 건강도 좋아지셨다니 기쁘시겠군요.
아내가 건강에 관심이 많아서 나를 잘 챙겨 줘. 아내 덕분에 내가 체력을 유지하는 것 같아.,건강을 잘 챙겨주는 아내가 있어서 기분이 어떠신가요?
투병 생활은 힘들지만 가족들이 있어서 힘을 낼 수 있었어. 가족에게 정말 감사해.,투병 생활에 힘이 되어 준 가족들에게 고마움을 느끼시는군요.
요즘은 가족이 건강하게 잘 지내는 모습을 볼 때마다 감사한 마음만 들어.,가족들이 건강한 모습을 보는 것이 기쁨이시군요.
병원에서 조기에 질병을 발견해서 치료할 수 있었어. 참 감사한 일이야.,질병을 조기에 발견하고 치료할 수 있었던 것에 감사하고 있으시군요.
내 몸은 아직 건강해서 가족의 생계를 책임질 수 있어. 참 감사하고 다행이야.,건강한 신체 덕분에 가족의 생계를 책임질 수 있어 기쁘시겠어요.
아내가 이제 건강해져서 여행도 다니고 있어. 그런 모습을 보는 것이 참 기뻐.,아내가 건강해져서 여행도 다니실 수 있게 되다니 참 다행이에요.
요즘은 우리 두 아들에게 새삼 감사함을 느껴.,두 아드님에게 감사함을 느끼시는군요. 어떤 점이 감사하게 다가오나요?
우리 부자간은 사이가 좋아서 정말 감사해.,아드님과 사이가 좋아 감사함을 느끼시는군요.
부녀지간에 사이가 좋아서 정말 감사해.,부녀간에 사이가 좋아 감사하다고 느끼시는군요.
내 아내와는 사는 동안 큰 다툼이 없었던 것 같아서 감사해.,아내분과 살면서 크게 다툰 적이 없다니 감사한 일이군요.
오랫동안 못 만났던 친구들이 다들 건강히 잘살고 있어 감사해.,오랜 친구분들이 건강히 지내고 있어 감사하시군요.
부모님의 지원으로 졸업 후에도 여유롭게 공부하면서 하고 싶은 일을 찾아서 감사해.,부모님의 지원으로 하고 싶은 일을 찾을 수 있어 감사해하고 있군요.
아내는 내가 매일 회식 때문에 늦어도 그걸 이해해 줬어.,아내분께 정말 감사하시겠어요.
이혼하고 나서 혼자라 외로웠는데 이제 함께할 사람이 생겨서 다행이야.,더 이상 혼자가 아니라서 기쁘시겠어요.
나나 아내나 나이가 있어 태어날 아이를 걱정했지만 건강해.,아이가 건강하게 태어나서 정말 감사하시겠어요.
천만다행이야. 아내가 탄 버스가 사고 났는데 아내는 다친 곳 없이 무사해.,아내가 무사하시다니 정말 다행이에요.
딸이 내가 아니라 아내를 닮아서 감사해. 외모 걱정은 안 해도 될 것 같아.,딸이 아내를 닮아서 기쁘시겠어요.
자식들은 고혈압이 없어서 다행이야. 내가 고혈압이 있어서 걱정했는데 말이야.,자식분들에게 고혈압이 없다니 기쁘시겠어요.
생일이라고 아내가 깜짝 선물을 줘서 너무 고맙더라고.,아내분이 깜짝 선물을 해주셔서 정말 감사하시겠어요.
우리 가족은 심성부터가 착해. 서로를 배려하고 안 좋은 말 안 하니 정말 감사해.,가족분들에게 정말 감사하시겠어요.
아들이 명문대에 합격해서 고마워. 그동안 일하느라 아들에게 신경을 못 써준 게 참 그래.,아드님에게 참 감사하시겠어요.
오늘 친구들을 만나고 왔어. 다들 내 취업을 축하해주더라고.,정말요? 어떻게 축하해줬나요?
이번 계획한 프로젝트가 부장님께서 전폭적으로 지지해주셔서 성공적으로 끝났어.,축하드려요! 그때 기분이 어떠셨나요?
팀 프로젝트가 정말 성공적으로 끝나서 기분이 정말 좋아.,정말 축하드려요. 잘 된 이유가 뭔가요?
요즘 일에 너무 만족하고 있어. 고등학교 선생님이 아니었다면 불가능했을 거야.,그렇군요. 어떤 도움을 주셨나요?
드디어 취업에 성공했어! 다 그 친구 덕분이야.,정말 축하드려요! 그 친구가 어떤 도움을 주었나요?
시험 준비를 시작했어. 부모님께 정말 감사드리고 있어.,시험준비를 시작하셨군요. 부모님께 감사한 마음은 어떤 이유로 드시나요?
드디어 회사에 합격했어! 삼촌의 덕이 커.,정말 축하드려요! 삼촌께서 어떤 도움을 주셨나요?
드디어 공무원시험에 합격했어! 다 인터넷 강의 선생님 덕분이야.,정말 축하드려요! 어떤 도움을 주셨나요?
좋은 기회가 생긴 것 같아. 다 상사님 덕분이야.,축하드려요! 어떤 도움을 주셨나요?
나도 드디어 갱년기가 찾아왔는지 무슨 말을 들어도 서운하고 눈물이 나고 도대체 무엇을 하면서 살았나 싶어.,갱년기가 찾아와서 마음이 힘드시군요. 주변에 이런 마음을 이야기해본 사람은 없나요? 
중증질환에 걸려도 긍정적으로 생각하면 도움이 될 거야.,긍정적인 생각이 중증질환에도 효과가 있군요.
시부모님께 어떤 선물을 해 드려야 할까?,시부모님 선물이 고민이시군요.
저번에 야근한 거 수당 제대로 챙겨주었네.,야근 수당을 제대로 받으셨군요.
저번에 내가 나섰던 일이 잘 해결됐어.,잘 해결되어서 안심되실 것 같아요.
그냥 나는 우리 애가 태어나는 그 순간에 모든 걸 다 받았어.,본인의 아기가 태어나는 순간을 함께 하시는 기분은 어떠했나요?
이제 노후준비를 걱정할 나이가 되었네.,은퇴 후가 걱정이시군요? 은퇴 후에는 어떤 삶을 살고 싶으세요?
어머니께서 날마다 기도를 해주신 덕분에 회사 면접에 붙었어.,축하해요! 정말 기분이 좋을 것 같아요.
오늘 면접 전에 옆 사람이 사준 음료수를 먹고 배탈이 났어. 사람이 미워지려고 해.,옆 사람이 사준 음료수 때문에 배탈이 났군요.
아이가 생겼어. 큰 선물을 준 아내에게 무엇을 해주는 게 좋을까?,아이가 생겨서 아내에게 선물하고 싶으시군요.
시댁에서 식기세척기를 사주셨어.,시댁에서 집안일의 어려움을 덜어주는 식기세척기를 사주셨다니 정말 좋으시겠어요.
남편이 생일 선물로 다이아몬드 반지를 줬어.,특별한 날에 소중한 선물을 받으시다니 정말 좋으시겠어요.
몸 상태가 영 안 좋아서 오늘 병원에 갔더니 임신했대!,정말 기쁘시겠어요. 결혼생활을 하신 지 얼마 만에 생기신 거예요?
애들이 다 취직하고 사회에서 어엿한 사회인으로 생활하는 것을 보면 집사람이 너무 고생한 거 같아 고마워.,아내분께서 그동안 무척이나 고생하셨나 보군요.
아파서 병원에 입원해 있는데 집사람이 고생을 하는 것을 보니 그동안 고생 시킨 거 같아.,고마움을 표현할 방법이 있을까요?
코로나 때문에 집에만 있어 답답할 텐데 항상 밝은 아들이 고마워.,코로나로 외출을 못 하는데도 밝은 아드님 덕분에 행복해 보이세요.
다음 달에 퇴직이라 감사한 마음에 오늘 회사에 퇴직 선물을 돌렸어.,퇴직 선물로 무엇을 돌리셨나요?
친구의 과제를 약간 도와줬는데 고맙다는 인사를 들었어. 별거 아니라고 생각했는데 고맙다고 하니까 기분이 좋았어.,상대방이 감사 인사를 해서 기분이 좋으셨군요.
남편이 은퇴하고 우리 부부는 매일 아침 같이 등산을 하고 장도 같이 보러 다니고 여행계획도 세우고 해 요즘 너무 행복해.,참 좋으시겠어요. 은퇴 후 여행계획 세우고 함께 시간을 보내시는군요.
동호회에 나갔는데 사람들이 하나같이 정말 좋아.,무슨 동호회 활동을 시작하셨나요?
겨우 임신했어. 병원에 다니고 한동안 힘들었는데 너무 기뻐.,원하던 임신을 하게 되어서 기쁘시겠어요. 많이 힘드셨죠.
나 이번에 오랫동안 준비하던 시험에 합격했어. 정말 기뻐.,축하드려요. 어떤 시험이었나요?
오늘 나의 아기가 태어났어. 무사히 태어나서 정말 고맙고 기특해.,엄청 행복하시겠어요. 예쁜 아기를 보니 마음이 어떠신가요?
오늘 지인을 통해서 드디어 직장을 잡았어. 정말 감사해.,좋은 소식이네요. 어떻게 직장을 구하게 되신 거예요?
단풍잎이 빨갛게 물들었네. 아름다운 가을이야.,오래간만에 기분 좋아 보이시네요.
다들 이 나이에 어느 한 곳이 아프다는데 나는 아직 아무렇지도 않으니 감사하지.,건강하시니까 매우 다행이네요.
우리 아이들이 무사하게 커 준 것에 요즘은 참 감사하네.,아이들이 무사히 자랐다니 정말 다행이네요.
아들들도 다 장가갔고 난 이제 노후준비나 하면서 맘 편히 살아야지.,자녀들을 다 결혼시키셔서 후련하신 것 같아요.
정말 신비롭고 놀라운 일이야.,굉장히 들떠있어 보여요. 뭔가 좋은 일이 있나요?
나는 인복이 많은 사람인가 봐.,인복은 가장 중요한 복 중 하나죠. 어떤 이유에서 그런 생각을 하셨나요?
갑자기 사정이 생겨서 아르바이트를 나가지 못하게 됐는데 대신할 사람을 구했어. 정말 다행이야.,다급한 상황에서 한시름 놓으셨군요. 누가 도움을 주셨나요?
경력단절이 되었던 아내가 직장 생활을 다시 하게 되었어.,아내분이 다시 일을 시작하셨군요. 하고 싶은 일이 생기신 건가요?
오늘 아내에게 카톡이 왔는데 드디어 우리 부부에게 아이가 생겼어!,축하드려요! 아빠가 된다는 것이 실감 나나요?
잃어버린 지갑을 찾았어.,그것참 다행이네요! 어떻게 찾았나요?
나 드디어 취업했어. 막힌 체증이 풀리는 느낌이야.,우와. 정말 축하드려요.
건강검진 결과가 어떻게 나왔어? 어디 나쁜 곳 있어?,아닙니다. 특별한 문제 없이 모두 정상입니다.
오늘은 기분이 좋네! 출근하는데 아내가 잘 다녀오라면서 꼭 안아주며 사랑한다고 말했어. 너무 좋아!,정말 기분 좋은 하루 보내겠어요.
지금 만나는 남자랑 내년에 결혼할 것 같아.,축하합니다. 기분이 좋으시겠어요.
나 공무원 시험 합격했어. 그동안 도움 주신 분들께 정말 감사한 마음이야.,합격 축하드려요. 특별히 어떤 도움이 기억에 남나요?
어려운 시기에 취업하고 안정적인 직장에서 연인을 만나 결혼도 하게 되어서 감사한 마음이 들어.,오! 듣기만 해도 좋은 일이군요. 어려운 시기에 여러 가지 좋은 일이 있어서 정말 행복하시겠어요.
우리 가족이 이렇게 다 건강한 것도 정말 감사해야 해.,맞아요. 건강이 최고죠.
이번에 원하는 직장 면접에 합격했어!,정말 축하드려요. 지금 기분이 어떠신가요?
유학 가려고 원서를 준비하는데 감사하게도 교수님이 추천서를 써 주셨어!,교수님의 도움을 받았다니 무척 감사한 일이네요.
나 드디어 결혼 허락받았어!,정말로 축하드려요!
엊그제 사무실에서 갑자기 스트레스받는 일이 있었거든. 그러면서 갑자기 위가 꼬이듯이 너무 아팠어.,사무실에서 갑자기 아파서 무척 힘드셨겠어요.
내일 친구들과 여행을 가기로 했어.,재밌으시겠어요. 여행을 가게 된 계기가 있으신가요?
직장에서 큰 실수를 했는데 상사가 괜찮다고 하고 뒷수습도 도와주었어. 상사에게 매우 고마워.,정말 좋은 상사분이네요! 감사의 인사는 드렸나요?
오늘 아침부터 국장님이 급하게 요청한 일 처리하느라 애먹었어.,촉박하게 일 처리하시느라 고생 많으셨네요.
내일은 은사님을 만나러 가. 나의 은인 같은 분이지.,좋은 은사님을 두셨나 봐요.
휴가 기간에 나 대신 일 처리해 준 것 고마웠어!,아닙니다! 휴가는 즐겁게 보내셨나요? 
취업 문이 점점 더 좁아져서 문제인 것 같아.,취업이 점점 어려워지고 있어서 걱정되시겠어요. 
마음을 털어놓을 수 있는 친구가 있어서 다행이야.,그런 친구가 있다니 좋겠어요. 어떤 친구인가요?
올해 우리 부서가 평가에서 일 등을 할 것 같아.,정말 축하해요. 보람이 크시겠어요.
나 요즘 기뻐. 감사한 마음을 가지고 살고 있어.,기뻐할 만한 일이 있으셨나 봐요. 어떤 일이 있으셨나요?
오늘 교통사고로 입원했어.,괜찮으세요? 많이 다치지 않았나요?
드디어 부모님께서 나와 여자친구의 결혼을 승낙받았어.,축하드려요. 부모님께서 뭐라고 하시던가요?
어제 집으로 오다 사고가 났었는데 지나가던 분이 도와줬어. 지나치지 않고 도움을 주셔서 감사했어.,사고가 나서 놀란 상황에서 지나가던 사람의 도움을 받아 감사한 마음이군요.
이번 프로젝트가 잘 끝나서 성과급을 받을 것 같아,축하드려요. 정말 고생하셨어요.
평소에 건강관리에 신경 못 썼는데 건강검진 결과에서 이상이 없어서 정말 감사해.,건강검진 결과에 이상이 없어 감사하시군요.
신랑이 이제 그만 퇴직하고 집에서 편히 쉬라고 말했어. 정말 감사해.,신랑분이 편히 쉬라는 말에 감사한 느낌을 받으셨군요.
뒷바라지해 준 것도 없는데 혼자서 사법고시에 합격한 아들에게 정말 감사해.,혼자 힘으로 아드님이 사법고시에 합격하셔서 감사한 마음이시군요.
옆집 할머니 최고다.,무슨 좋은 일 있으신가요?
노후준비가 안 되고 내 인생을 낭비했어.,노후 준비가 안되서 걱정이 많으시군요.
내가 지금 힘든 상황인데 주변에서 많은 위로와 격려가 되어주고 있어.,주변 사람들로부터 많은 위로를 받고 그 위로가 당신에게 큰 힘이 되고 있군요.
오늘 친구한테 고마운 일이 있었어.,친구분한테 고마움을 느끼셨군요. 어떤 일이실까요?
나 정말 좋은 이웃을 만난 것 같아.,좋은 이웃을 만나 기분이 좋아 보여요.
예전에 주말 교육해 주신 강사님을 오늘 뵈었는데 너무 반가웠어.,주말 교육 선생님을 오랜만에 다시 만나 기쁘셨군요.
아들이 용돈 쓰라고 오십만 원이나 보내줬어. 정말 고마워.,아들이 보내준 많은 용돈에 감동받으셨군요.
내가 있는 직장의 대표님이 너무 잘해 주셔서 감사한 마음이 들어.,나에게 잘 대해주는 회사 대표님에게 큰 고마움을 가지고 계시는군요.
남자친구가 가방을 사줘서 신나. 연애는 좋은 거야.,남자친구의 선물에 기분이 좋아 보이시는군요.
지금 다니는 회사에 오래 근무할 수 있어서 감사해.,직장에서 오래 근무하셔서 뿌듯하고 기뻐하시는 것 같아요.
내년에 은퇴를 준비하고 있어. 다행히 연금에 가입되어 노후의 계획에는 차질이 없게 되었어.,인생 후반에 여러 가지 걱정이 없으시겠네요. 앞으로 계획은 어떠신가요?
드디어 내가 원하는 직무로 부서를 이동했어. 날 도와준 동료들 덕이야.,원하시는 부서에 가게 되셔서 기뻐 보이세요. 동료들에게도 매우 고마우시겠군요.
몸 상태가 안 좋아서 오늘 병원에 갔더니 임신했대!,컨디션이 걱정되어서 병원에 갔는데 너무 기쁜 소식을 듣게 되어 놀라신 거 같아요.
회사에서 과장님 추천으로 대리가 되었어!,그동안의 공로를 인정받아 대리로 승진하게 되셨군요!
이번 생일 때 되게 고마운 일이 있었어.,엄청 기쁜 일이 있으셨군요. 어떤 일인지 얘기해 주실 수 있나요?
나 골밀도 수치가 높아졌대.,골밀도 수치를 알게 되셨군요. 지금 어떤 기분이 드시나요?
어머니께 정말 감사해.,어머니께 깊은 감사를 느끼시는군요.
친구들에게 감사한 일이 있어.,친구에게 감사한 일이 있으셨군요. 무슨 일이신가요?
나는 요즘 신혼 때보다 지금이 더 남편에 대한 마음이 깊은 거 같아.,어떤 계기로 남편에 대한 마음이 더 깊어지셨나요?
입찰에서 큰 건을 따냈어. 고생해준 직원들한테 정말 고마워서 오늘은 회식하려 해.,큰 건을 따내셨다니 축하드려요. 직원들이 열심히 도와주었나 봐요.
이번에 우리 팀에서 직원 한 명을 감원하기로 했는데 은근히 내가 될까 봐 걱정을 많이 하고 있어.,직장에서 직원 감원의 대상이 되실까 염려하고 계시는군요.
사장님이 요즘 힘든 일이 많은 나를 눈치채고 맛있는 점심을 사주셨어.,사장님이 힘들어하는 사용자님에게 관심을 가지셨군요.
이번에 아버지께서 환갑을 맞이하셨는데 친구들이 나를 많이 도와줘서 고마워.,친구들의 도움으로 고마움을 많이 느끼고 계신 것 같네요.
이번에 건강검진 결과가 나왔는데 아주 좋아.,건강검진 결과가 좋게 나와서 기쁘시군요.
요즘 매일 야근이라 피곤하고 힘든데 상사 덕분에 다행이야.,계속되는 야근으로 피곤하시군요. 어떤 부분이 다행이라고 생각하시나요?
이번에 정기 건강검진을 받았는데 직전 검진에서 발견되었던 고지혈증 증세도 많이 완화되고 대장 용종도 없어졌어.,정말 다행이네요. 그렇게 건강이 개선된 이유가 있을까요?
주위에서 나를 사십 대로 보지 않고 삼십 대로 봐주니 고마웠어.,주변에서 젊게 봐 기분이 좋으시군요.
친구들이랑 잘 화해했어.,잘 화해하셨다니 다행이에요. 어떻게 화해하셨나요?
나 적금 들었던 거 만기가 되어 은행 가서 찾았는데 이자가 엄청 많이 붙었더라고.,인고의 노력 끝에 목돈을 쥐게 되신 것을 축하드려요.
친구가 나를 많이 도와줘서 좋아,친구분이 많이 도와줘서 좋으시군요.
나 임신하게 되었어 축하해줄래?,임신을 하셨군요. 축하드려요!
진로 고민이 너무 많았는데 상담 선생님이 도와주셔서 정말 감사한 것 같아.,진로 고민이 너무 많았는데 상담 선생님이 도와주셔서 정말 감사한 마음이 드시는군요.
오늘 너무 행복해서 죽을 것 같아.,죽을 것 만큼 행복하시군요. 어떤 일이신가요?
이번에 취업에 성공했어! 어려웠던 과정이라 도와준 사람들에게 정말 고마워.,진심으로 축하드려요! 어려운 과정을 함께 도와준 사람들이 있다는 게 참 다행이네요.
요새 큰딸한테 아주 고마워하고 있어.,어떤 일 때문에 고마우신가요? 되게 좋으시겠어요.
내 동료한테 요즘 아주 고마워.,어떤 일 때문에 고마운 감정을 느끼시나요?
아이들이 건강하게 잘 자라준 게 난 너무나 감사해.,아이들이 건강하게 자라서 다행이에요. 행복하시겠어요.
지금 직장에서의 교사들은 대화가 잘 통해.,동료들과 대화가 잘 통하신다니 다행이에요.
지금껏 건강하게 살아온 나에게 감사한 마음이 드네.,건강하시다니 다행이네요.
우리 부모님은 결혼에 대해서 많은 압박을 주지 않으셔서 좋은 것 같아.,좋은 부모님이 계셔서 좋으시겠어요.
요즘은 사람에 대한 감사함이 느껴지는 하루하루야.,사람에 대한 감사함이 느껴지는 하루하루를 보내고 계시는군요. 좀 더 자세히 듣고 싶어요.
요즘 하루하루 감사하며 살고 있어.,특별히 감사할 일들이 있으셨나요?
이 나이에 직장이 있다는 게 너무 감사해.,일하는 거에 감사함을 느끼고 계시는군요.
오늘 정말 감사한 일이 있었어.,감사하는 일이 있으셨군요. 무슨 일이 있으셨나요?
아이가 아빠 생일이라고 그림을 그려줬어.,좋으시겠어요. 자녀분이 그림을 잘 그리나 봐요?
회사 아침 조례에서 상무님께서 내 이름을 거명하시며 칭찬하셨어.,직장에서 좋은 일이 있으셨군요. 축하드려요.
배우자 될?사람을 정말 잘 소개?받은 거?같아.,축하합니다. 어디서 소개받으셨나요?
친구가 이삿짐 옮기는 걸 도와줬어. 진짜 좋은 친구야.,친구에게 도움을 받으셨군요. 좋은 친구네요.
오늘 일한 것 정산받았어. 이 정도면 꽤 큰 돈이야.,그렇군요. 받은 돈을 어떻게 사용하실 생각인가요?
어제 남자친구가 내게 감동적인 프러포즈를 했어.,프러포즈를 받으시다니 기쁘시겠어요.
지난주에 내 결혼식이었어. 불안한 시국임에도 불구하고 참석해줬던 분들이 많아서 너무 감사했어.,힘든 시기에도 참석해서 자리를 빛내주었던 분들이 있어서 든든하시겠어요. 결혼 축하드려요.
교수님이 나를 회사에 추천해주셨어.,추천을 받으시다니 기쁘시겠어요.
나 드디어 임신이 됐어! 너무 감사하고 기뻐.,임신하신 것을 정말 축하드려요.
내 생일에 좋아하는 배우한테 생일 축하한다는 메시지를 받았어.,좋아하는 배우가 생일축하 메시지를 보내주셔서 너무 좋으시겠어요.
이번에 대기업에 취직하게 되어서 너무 기뻐.,정말 고생하셨어요. 힘들게 노력하셔서 결과를 만들어 내신 거예요.
오늘 내 직장에 고객님이 음료수를 들고 오셨어.,기분 좋으셨겠네요.
오늘 직장에서 여러 사람의 도움을 많이 받았어.,직장에서 많은 사람의 도움을 받았군요.
내가 죽기 전에 내 딸 결혼하는 모습을 보니 정말 감사한 생각이 들어.,딸이 결혼하는 모습을 볼 수 있어 감사한 생각이 드시는군요.
이모께서 쌀 사는 데 보태라고 돈 보내주셨어. 생각지도 못한 도움이라 감사하네.,이모께서 돈을 보내주셔서 감사한 마음이 드셨군요.
부모님이 오늘 돈을 부쳐 주셨어.,어떻게 된 일인지 알려주실래요?
이렇게 좋은 아내를 만나다니 나는 정말 행복한 사람이야.,아내가 정말 좋은 분인가 봐요. 아내분은 어떤 장점을 가지고 계신가요?
오늘은 내 생일인데 엄마께 감사드리는 마음에 엄마를 위한 케이크를 준비했어.,엄마께 감사드리는 마음으로 선물을 준비했군요. 특별한 계기가 있을까요?
내 옆에서 같이 동고동락했던 상사분이 있는데 이번 승진에 나를 추천해 주시겠대.,기쁨과 동시에 상사분께 감사한 마음이 드시겠어요.
이번에 프러포즈 받아서 너무 행복하고 나도 뭔가 답례를 하고 싶어.,프러포즈 받으셨다니 축하드려요. 어떤 답례가 좋을지 생각해보셨나요?
부모님 말씀을 더 잘 들을 거야.,부모님 말씀을 잘 듣기로 결심하셨군요.
남자친구가 고시 공부하는 나를 이 년 동안 뒷바라지해줬어.,남자친구가 고시 공부하는 동안 도와줘서 마음이 어떠신가요?
내가 힘들 때마다 위로해 줘서 고마워.,힘들 때마다 위로해 주는 좋은 친구가 있어서 기분이 좋으시군요.
아이가 건강하게 태어나줘서 얼마나 고마운지 모르겠어.,축하해요. 정말 기쁘시겠네요.
나 얼마 전에 회사에서 과중한 업무로 인해 스트레스 많이 받았었어.,많이 힘드셨겠네요.
수영 강사분께 작은 선물하나 드릴까 해.,강사님께 감사할 일이 생기셨나요?
초등학생 아들 녀석이 이번에 우등상을 탔어. 고맙더라고.,축하드려요. 성실한 학생이네요.
은퇴 전에 직장동료들에게 감사 표시를 하고 싶어.,직장 동료분들께 많은 도움을 받으셨나 봐요?
가족들이 깜짝 생일파티를 열어줬지 뭐야.,정말 훈훈한 소식이네요.
다음 달이 드디어 퇴직이네.,곧 은퇴하시는군요.
정말 감사한 일이야.,감사한 일이 무엇인가요?
고생은 언제나 보답으로 오는 거 같아.,좋은 일이 있었나요?
나 지난주에 결혼했어.,축하드려요. 식은 잘 치르셨나요?
앞으로 어떤 일을 하면 좋을지 확신이 생겼어!,진로에 확신이 생기신 것 같아요. 어떤 계기로 확신을 하게 되셨어요?
정말 고마운 일이 있는데 감사한 마음을 어떻게 보답해야 할지 모르겠어.,고마운 일이 있으셨는데 어떻게 보답할지 고민이시군요. 어떤 고마운 일이 있었는지 말씀해 주실 수 있으신가요?
며칠 전에 정말 감사한 일을 겪었어.,어떤 감사한 일을 겪으셨는지 여쭈어도 될까요?
직장에서 정말 고마운 일을 겪었어.,직장에서 고마운 일을 겪으셨군요. 어떤 고마운 일을 겪으셨나요?
나 종합 건강 검진을 받았어. 결과가 좋더라고.,결과가 좋으시다니 무척 기쁘시겠어요.
요새 기분 좋은 일이 생겼어.,기분 좋은 일이 생기셨다니 축하드려요. 어떤 일인지 얘기해 주시겠어요?
이번에 결혼식을 하게 되었는데 생각하지도 못한 친구가 축하한다고 연락을 했어.,정말 놀라셨겠어요! 오랜만에 연락이 닿은 친구이신가 봐요?
나 지금 완전 기분 좋아.,무슨 좋은 일이 있으신가 봐요?
취업을 위해 자기소개서를 쓰고 있는데 선배가 정성스럽게 첨삭을 해 주셔서 아주 감사해.,귀한 도움을 받으셔서 기쁘시겠어요. 먼저 도움을 청하신 건가요?
어제 우리 부부의 아이가 태어났어.,아이가 태어났다니 기쁘시겠어요. 축하드려요. 심정이 어떠세요?
학교 선배 덕분에 취업에 성공했어.,선배 덕분에 취업에 성공하셨다고요? 선배께 어떤 도움을 받으셨나요?
오늘 너무 기쁜 소식을 들었어!,기쁜 소식을 들으셨군요. 무슨 일인지 말씀해 주시겠어요?
고마운 마음을 표현하려면 어떻게 하는 게 좋을지 모르겠어.,고마움을 표현하고 싶으신가 봐요. 어떤 일이 있으셨던 건가요?
나 직장에 합격했어!,취업 축하드려요. 합격하여 기분이 좋으시겠어요. 기쁜 소식을 다른 분들께도 전하셨나요?
결혼식 준비 비용으로 고민이 많았는데 부모님이 큰 도움을 주셨어.,결혼식 비용과 관련하여 부모님께 감사하는 마음을 가지고 계시는군요. 부모님께 어떠한 도움을 받았나요?
오늘 건강 검진 결과가 나왔는데 모든 수치가 정상이래.,다행이군요. 평소 건강 관리를 꾸준히 하셨나 봐요.
내가 원하던 회사에 입사하게 되었어.,원하던 회사에 입사하게 되어 기분이 좋으시군요.
