human,system
직장에서 사람들이 내가 굉장히 젊어 보인다고 해. 동갑내기 동료는 오십견이랑 노안 때문에 힘들다고 하는데.,주위 사람들로부터 동안이라는 말을 많이 들으시나 봅니다.
당뇨 수치가 드디어 내려갔어.,당뇨 수치가 내려갔다니 기쁜 소식이네요.
이번 달 말에 삼 년 동안 부어왔던 예금이 만기가 돼. 그래서 지금부터 기분이 좋아.,그 예금 타시면 어디에 쓰실 예정인지 물어봐도 될까요?
월 실적평가에서 내가 일 위를 했어. 기분이 너무 좋고 힘들었지만 보람도 느끼고 가족들에게도 정말 고마워.,결과가 무척 좋아서 기쁘시겠어요.
만성질환도 문제지만 재정이 안 좋다 보니 걱정이다.,질환도 돈도 걱정되시는군요.
드디어 취업했다!,드디어 취업하셨다니 축하드립니다. 괜찮다면 더 자세히 말씀해주세요.
몇 달씩 업무가 너무 과도했어. 하지만 팀원들과 고생했던 연구가 드디어 완성되었어.,집중적인 연구 업무로 힘드셨겠어요. 결과가 나왔을 때 어떤 느낌이셨나요?
딸이 유학에서 돌아올 거야. 몇 년간 눈을 보며 얘기하지 못했는데 이제 볼 수 있다니 즐거워.,딸과 얼굴을 볼 수 있다는 사실에 정말 기쁘시겠어요. 딸과 어떤 대화를 하고 싶으신 건가요?
나 드디어 남자친구가 생겼어!,연애를 시작하셨다니 축하드립니다.
친구가 오랜 연애 끝에 결혼에 성공했어. 내가 다 뿌듯하고 기분이 좋아.,아주 좋은 일이네요.
내가 낸 아이디어가 직장 내 우수 아이디어 공모전에서 일 등을 해서 휴가를 일주일이나 받았어!,일 등이면 상금도 있었나요?
이번에 이십 년을 넘게 부었던 연금을 받게 되었어. 벌써 만기라니 이렇게 시간이 빨리 지날 줄 몰랐어.,저축이 만기 되셨군요. 이십 년 동안 납입하셨다니 대단하세요. 기분이 좋으시겠어요.
나 오늘 인턴에서 정직원으로 됐어.,축하해요. 어떻게 정직원으로 채용되셨나요?
드디어 내일부터 여름휴가다!,휴가를 맞아 기분이 좋으시겠어요! 좋은 스케줄 있으신가요?
나 아이가 생겼어!,기다리던 임신이 되었다니 기쁘시겠네요. 축하합니다.
어려웠던 시어머니랑 많이 가까워졌어. 너무 기분이 좋아.,좋으시겠어요. 어떻게 가까워지셨어요?
원하던 직장에 드디어 취직했어.,원하던 직장에 드디어 취직했다니 정말 기쁘겠어요. 직장에 들어가면 하고 싶은 게 있나요?
나 드디어 원하던 대학에 합격했어.,원하던 대학의 합격을 축하합니다. 입학하면 제일 먼저 무엇을 하고 싶으세요?
실직에 대한 두려움이 자꾸 들어.,직장을 잃게 될까 봐 걱정되시는군요.
최근에 투자했던 게 수익이 잘났어.,축하드려요. 투자를 잘하시는 분을 보면 신기해요. 
세상은 아직도 살만한가 봐.,구체적인 이야기가 듣고 싶어요. 들려주실 수 있나요?
친한 친구와 셋이서 제주도 여행을 가기로 했어.,친구들이랑 제주도 여행을 가기로 하셔서 신나시겠어요.
그동안 아이 가지려고 노력했는데 오늘 산부인과 다녀왔는데 아이가 생겼대. 너무 기뻐.,축하드려요. 너무 기쁜 일이에요.
이번에 새로운 친구를 사귀었는데 나랑 성격이 잘 맞아서 너무 좋아.,마음이 맞는 친구분을 찾으셨군요. 매우 기쁘시겠어요.
친구가 생겨서 행복해.,멋지네요! 친구랑 뭐 하고 싶으세요?
오늘 내 아내가 출산했어.,출산 축하드려요. 정말 기쁘시겠어요
오늘 대리에서 과장으로 승진했어.,축하드려요. 정말 기쁘시겠어요
오늘 공기업에 취직했어.,축하드려요. 언제부터 출근하시나요?
나 대학원 입학했어.,대학원에 입학하셨군요. 축하드려요. 정말 기쁘시겠어요.
택시 타고 가다 가방을 두고 내렸는데 택시기사님이 신고해줘서 찾을 수 있었어. 정말 너무 기쁘고 감사하더라.,택시에서 분실했던 가방을 찾아서 기뻤군요.
딸이 취직했어. 정말 기뻐.,따님이 취직하여 정말 기쁘시군요.
정말 힘든 프로젝트였어. 끝나서 날아갈 듯 기뻐.,힘든 프로젝트가 끝나서 날아갈 듯 기쁘시군요.
나 내일이 첫 출근이야. 너무 좋다.,우와 축하드려요.
나 드디어 취업에 성공했어.,취업하신 거 축하드려요.
나 이직 성공했어.,이직에 성공해서 정말 기쁘시겠어요.
가족이 화목해서 좋아.,사이좋은 가족과 함께라니 정말 행복하시겠어요.
이번에 새로운 친구가 생겼어! 나 그동안 친구가 거의 없어서 외로웠거든.,같이 지낼 친구가 생기셔서 기쁘시군요! 친구분은 어떤 분이세요?
얼마 전에 가장 친한 친구가 첫 출산을 했는데 내가 울었어.,친구분의 출산에 깊이 감동하신 것 같아요. 어떤 감정이 드셨나요?
나 어제 남자친구한테 청혼받았어!,프러포즈를 받으셨다니 기분이 매우 행복하시겠어요!
요즈음 사는 기분이 나.,평소 생활에 만족하고 계신 것 같아요. 어떤 점이 가장 만족스러우신가요?
요즈음 코로나로 취업이 어려움에도 불구하고 드디어 취직했어.,힘든 상황으로 취업이 어려움에도 불구하고 취직을 하셨군요. 좋은 소식이네요.
나 요즘에 너무너무 행복해!,어떤 좋은 일이 있으신가요?
나 다음 주부터 출근하게 되었어.,회사에 출근하게 되어 기쁘시군요.
이민 간 친구네로 일주일 놀러 갔다 왔어.,멀리 떨어져 있던 친구랑 오랜만에 재회하셔서 정말 좋은 시간을 보내셨군요.
며칠 전 직장 동료가 스트레스가 심해서 회사를 그만두겠다고 했어. 갑작스러운 통보에 깜짝 놀랐어.,직장 동료의 갑작스러운 통보로 깜짝 놀라셨군요.
오늘 무슨 날인지 알아?,오늘 무슨 날인가요?
나 여자친구 생겼어.,여자친구가 생겨 기분이 좋으시군요.
이번 승진 명단에 내가 올라갔어.,승진 명단에 포함되어 기분이 좋으시군요.
평소에 그토록 칭찬에 인색한 부서장께서 오늘 팀원들 앞에서 내 칭찬을 하는 거야.,팀원들 앞에서 칭찬을 들으셨다니 매우 기쁘셨군요.
오늘 기분이 좀 별로였는데 친구가 나를 기쁘게 해줬어.,어떤 기쁜 일이 있었는지 궁금해요!
이번에 승진하게 됐어. 예상보다 빨라서 무척 기뻐!,예상보다 빠른 승진에 기분이 좋으시군요.
드디어 일을 끝냈어. 너무 힘들었어.,일을 마치셔서 마음이 편하시군요.
처음으로 아이가 생긴 걸 알게 되었을 때 얼마나 기뻤는지 몰라.,첫 아이가 생긴 소식에 아주 기쁘시군요.
요즘 친구들한테 연락이 많이 와서 기쁜 것 같아.,친구들에게 연락이 많이 와서 기분이 좋으신 것 같네요.
나 자랑 좀 해도 돼? 나 생체 나이로는 서른두 살이네.,생체나이가 낮게 나와 기분이 좋으시군요.
아이와 여행 다녀왔어.,아이와 여행을 다녀오셨군요. 자세히 말씀해 주세요.
내 어머니는 나를 많이 이해해 주시고 절대로 내 생각을 무시하거나 강요를 하지 않으셔서 너무 좋아.,어머님의 성격을 무척 좋아하시는 것 같네요.
이번에 수학을 열심히 공부했더니 성적이 확 올랐어.,수학을 열심히 해서 성적이 올라 기뻐 보이시네요.
나는 지금 너무 행복해.,무엇 덕분에 행복한지 자세히 얘기해 주세요.
어제 아들내미가 직장에서 승진했다고 저녁에 식구들이랑 같이 외식을 했어. 얼마나 기쁘던지 이런 게 행복인 거겠지.,아들의 승진으로 온 가족이 식사해 무척 행복하셨군요.
남편이 혈압이 높아서 걱정이었는데 요즘은 운동도 열심히 하고 식이 요법도 잘해서 많이 좋아져 다행이야.,남편의 건강 회복으로 기분이 좋으시군요.
이번에 남편이 직장에서 이사로 승진을 했어. 몇 번의 탈락으로 이대로 퇴직해야 하나 고민도 하는 눈치였는데 말이야.,남편의 승진 소식을 듣고 기분이 좋으시군요.
내가 투자한 주식이 삼십 프로 올랐어.,주식의 상승으로 기분이 좋으시군요.
오늘은 정말 기쁜 하루였어.,오늘 좋은 일이 있으셨나 봐요.
드디어 승진했어.,와 정말 축하드려요!
오늘 맡았던 과제를 끝냈어. 다들 평가가 좋아서 기분이 좋아.,과제 평가가 좋아서 기쁘시군요.
오늘 회사에서 최종합격 연락을 받았어!,회사에서 최종 합격 연락을 받아 기쁘시군요.
제일 친한 친구가 결혼하게 돼서 기쁘다!,제일 친한 친구분이 결혼을 하셔서 기쁘시군요.
드디어 친구들이 나를 오해하지 않아서 정말 행복해!,친구들이 오해를 하지 않아서 행복하시군요.
이번 기말고사 성적이 올라서 너무 기뻐.,기말고사 성적이 너무 올라서 기쁘시군요.
기분이 너무 좋아.,오늘 기분이 많이 좋으시군요. 어떤 이유로 기쁘신가요?
나 지금 기분이 너무 좋아!,지금 기분이 많이 좋으시군요.
드디어 내가 연애하게 됐어!,남자친구가 생기셨다니 정말 좋은 소식이네요! 어떤 분과 교제를 하게 되었나요?
요즘 큰딸 때문에 너무 행복해.,행복하다니 기분이 좋네요. 행복한 이유를 편하게 말씀해 주세요.
요즘 너무 기분이 좋아.,어떤 부분에서 기분이 좋으신가요? 
결혼이란 걸 생각하면 즐겁기도 하고 기쁠 것 같아.,결혼이란 걸 생각하면 즐겁기도 하고 기쁠 것 같으시군요. 왜 그렇게 생각하시나요?
나 심장 스텐트 삽입 수술을 했는데 수술도 잘되고 회복도 잘 되어서 퇴원했어.,잘 되었군요. 언제부터 심장이 문제가 생긴 것이지요?
나는 은퇴 전부터 건강관리를 꾸준히 해왔기 때문에 아직은 건강에 자신이 있어.,자기 관리를 아주 잘하셨군요. 어떻게 관리를 하셨길래 건강에 자신이 있으신 거죠?
지금까지 힘들게 살아온 날들이 너무 감사하게 느껴져.,무슨 좋은 일이 있으셨나 봐요!
이제 드디어 회사에서 어깨 펴고 다닐 수 있겠구먼!,회사에서 좋은 일이 있으셨나 봐요! 어떤 일이 있으셨는지 여쭤봐도 될까요?
어깨 관절이 아파서 고생했는데 요즘 좀 나아져서 기분이 좋아.,많이 나아지셨다니 정말 다행이에요.
발목 부상으로 삼 년 동안 고생을 많이 했는데 거의 다 나아져서 기뻐.,많이 회복이 되셨다니 정말 다행입니다. 어쩌다가 부상을 당하셨는지요?
콜로라도주에 있는 대학 시절 친구가 결혼한다고 연락이 왔어.,반갑고 축하할 연락이 왔군요!
생각보다 취업이 빨리 되어서 너무 기뻐.,취업이 빨리 되어서 기쁘시군요.
나 드디어 올겨울에 결혼하기로 했어.,그렇군요. 행복하신가요?
드디어 원하는 회사에 취직했어!,원하시던 회사에 취직하시다니 정말 기쁘시겠어요.
내년이면 조카가 생겨서 너무 들떠.,조카가 생겨서 기분이 좋아 보이세요.
아무 날도 아닌데 친구가 선물을 줬어.,선물을 받아 기쁘시군요.
나 드디어 남자친구한테 프러포즈 받았어!,기다리던 프러포즈 받아서 너무 기쁘시겠어요!
오늘 새로운 친구를 만들었어.,새 친구를 만들어 기분이 좋으시겠어요.
정말 다니고 싶었던 회사에서 오늘 합격 통보를 받았어.,원하시던 회사에 입사하시게 되셔서 정말 기쁘시겠어요.
사촌 언니가 이번에 아기를 낳았대! 나 이제 고모야!,고모가 되다니 정말 기쁘시겠어요!
친한 친구들이 날 위해 이벤트를 준비했어. 눈물이 나네.,이벤트를 받으시다니 정말 기쁘셨겠어요.
오늘 직장에서 좋은 일 있었어.,기분 좋았겠네요. 어떤 일이었나요?
여자친구에게 선물을 해줬는데 너무 좋아해서 나까지 기분이 좋아졌어.,선물 받는 사람이 기분 좋아했다면 선물한 사람으로서 기분이 너무 좋았겠네요.
드디어 나도 취업에 성공해서 내일 첫 출근을 하게 됐어.,축하드려요. 그동안 노력을 많이 하셨나 봐요.
기대도 안 하던 곳에서 최종 면접 보라고 연락이 와서 기뻐.,갑자기 최종 면접이 잡혀서 기쁘시군요.
드디어 취업했어! 못 할 줄 알았는데 정말 다행이야.,취업을 못할 줄 알았는데 성공하게 돼서 정말 기쁘시겠어요.
오늘 내가 좋아하던 사람에게 고백받았어! 너무 기뻐!,좋아하는 사람에게 고백을 받아서 기쁘시군요.
나 이번에 남자친구 생겼어.,남자친구가 생기셨군요. 자세히 말해 주시겠어요?
회사에서 내 생일이라고 축하금 줬어! 용돈 받은 느낌이라 기뻐.,생신 축하드려요! 회사에서 생일을 챙겨 줘서 많이 기쁘시겠어요.
왜 다들 부모가 되는 것에 큰 의미를 두는지 알겠어.,왜 그렇게 생각하셨는지 이유를 여쭤보아도 될까요?
방금 최종 면접 통과했다고 연락 왔어!,취업에 성공하셨군요!
낯을 많이 가리는 편인데 이번에 사귄 친구는 나랑 잘 맞는 것 같아서 좋아.,나랑 잘 맞는 친구를 만난 것 같아 기뻐 보여요. 어떤 것을 할 때 가장 기쁘신가요?
새로 들어간 취미 모임에서 웃음이 많고 밝은 사람을 만났는데 요즘 너무 행복해.,새로 들어간 모임에서 만난 사람 덕분에 요즘 기쁘시군요.
제일 가고 싶었던 직장에 합격해서 너무 기뻐!,가장 가고 싶은 직장에 취직해서 기쁘시겠어요.
나 내일 결혼해서 너무 기뻐.,내일 결혼이시군요. 어떤 점이 가장 기쁘신가요?
엄청 오랜만에 중학교 동창을 만나서 정말 기뻐!,오랜만에 동창을 만나서 반가우셨겠어요.
내일 좋아하는 사람이랑 밥을 먹는데 너무 기쁘고 설레.,좋아하는 사람이랑 밥 약속이 생겨서 기쁘고 설레시는군요.
나 이번에 드디어 취업했어! 마지막으로 면접 본 곳에서 연락 온 거 있지?,취업하셔서 정말 기쁘시겠어요. 축하드려요.
오늘 내 생일 축하 파티해줘서 너무 기뻤어.,가족들이 축하 파티해줄지 미리 알고 있었나요?
원하던 직장에 드디어 합격했어. 진짜 몇 번이나 도전했는지 몰라. 지금 너무 기뻐서 눈물 날 것 같아.,원하던 직장에 합격하셔서 기쁘시군요. 이 기쁜 마음을 가족에게도 전달하셨나요?
내가 가고 싶어 하던 회사에. 너무 기뻐.,고생 끝에 낙이 오는군요.
아이 성적이 많이 올랐어!,자녀분 성적이 올라 기분 좋으시겠어요.
드디어 신규 계약 체결에 성공했어!,기쁜 소식이네요. 정말 축하드려요.
다음 주 딸아이랑 좋아하는 가수 콘서트에 가기로 했어.,두 분이 친하게 잘 지내시나요?
빨리 시간이 지나서 노후를 편히 보내고 싶어.,노후준비를 하셨나요?
나 다음 달부터 월급이 인상된대!,좋은 소식이네요. 축하드려요.
건강할 때 건강을 지켜야 할 것 같아.,어떠한 방법으로 건강을 지키시나요?
나는 요즘 매일 운동을 하니까 사는 게 기뻐.,운동하시니까 기쁜 마음이 드시나요?
친구가 아팠는데 건강을 회복해서 너무 기뻐.,어디가 많이 아프셨나요?
건강을 위해 운동이나 할까 해.,어떤 운동을 하고 싶으세요?
오늘부터는 내가 설거지를 담당하기로 했어.,그렇게 결정하시게 된 계기가 있으신가요?
진행하던 일이 드디어 성과를 냈어.,힘든 일을 해내셨다니 정말 좋으시겠어요.
이제 이 년만 더 있으면 은퇴야.,은퇴를 앞둔 심정이 어떠세요?
이번에 성과급 최고 등급 받았어.,정말 축하드려요. 쉽지 않으셨을 텐데 고생하셨어요.
딸아이가 엄마 생일이라고 갈비찜을 만들어 줬는데 얼마나 맛있는지 국물까지 남김없이 먹었네.,신통하네요. 엄마 생일이라고 직접 음식을 준비해 줬다니 매우 부럽습니다.
나 이번에 승진할 것 같아.,정말 축하드려요. 쉽지 않으셨을 텐데 수고하셨어요.
큰애가 대기업에 취직 했어.,정말 축하드립니다. 매우 기쁘시겠어요.
암이 완치되었다고 하네. 너무 기뻐.,축하드립니다. 정말 후련하시겠어요.
이번에 정말 좋은 기회를 얻었어!,좋은 기회를 얻어서 기뻐 보이네요. 어떤 좋은 기회인가요?
몸무게가 정말 많이 줄어서 건강해진 것 같아. 몸이 정말 덜 힘들어.,몸무게가 줄어 건강해진 것 같아 기쁘시군요. 어떻게 몸무게를 줄이셨는지 여쭤봐도 될까요?
정말 기뻐. 이번에 승진했어!,승진해서 기쁘시군요. 앞으로 어떤 계획이 있으신지 여쭤봐도 될까요?
나 너무 기뻐. 밥 안 먹어도 배가 불러.,정말 기쁘신 일이 있으신 것 같네요. 무슨 일이 있었는지 여쭈어볼 수 있을까요?
나 이번에 주택청약에 당첨됐어.,정말 기쁘시겠어요. 축하드려요.
아내가 출산을 앞두고 있어.,기분이 엄청 좋으시겠어요.
나 오늘 생일이잖아. 딸 때문에 정말 기분이 날아갈 것 같아.,생신이라니 축하드려요. 따님과 어떤 좋은 일이 있으셨는지 말씀해 주시겠어요?
오늘은 이십 년간 부어 오던 적금의 만기 날이야.,오랫동안 저축해 왔던 적금의 만기라니 정말 기쁘시겠어요.
오랜 준비 기간 끝에 드디어 내가 원하던 기업에 합격했어!,정말 축하드려요. 원하던 기업에 합격하셔서 너무 기쁘시겠어요.
친구와 오해가 있어 서먹했는데 해결되어 너무 기뻐.,다행이에요. 오해를 푸셨으니 마음이 많이 편안해지셨을 것 같아요.
직장에서 제주도 놀러 가서 한라산 등반을 했는데 정말 힘들었지만 완주했어.,너무 기쁘시겠어요. 한라산 등반 많이 힘들지 않나요?
친구한테 소개받은 사람이랑 말도 잘 통하고 가치관도 비슷해 잘 맞는 것 같아.,소개로 만난 분이 마음에 드셔서 기쁘시군요.
여자 친구가 생겼어. 정말 기뻐!,여자친구가 생겨서 기쁘시군요. 그분의 어떤 점이 마음에 드세요?
오늘 원하던 기업에서 최종 합격 연락을 받았어.,축하드려요. 취업에 성공하셨군요.
요즘 형편이 좀 나아졌어. 노후는 걱정 안 해도 될 것 같아.,다행이에요. 노후 걱정을 덜게 되셨군요.
이제 퇴원하게 되어서 너무 기뻐.,퇴원하기를 많이 기다리셨군요.
원하는 대학에 합격했어.,정말 축하드려요! 대학에 합격하기까지 노력을 많이 하셨죠?
요즘 하는 일이 많아졌어.,그렇군요. 일이 많아져서 힘드시겠어요.
허리 디스크로 고생했는데 스포츠댄스 교실 다니면서 많이 좋아졌어.,스포츠댄스 교실에 다니신다니 이야기만 들어도 신나네요.
친구와 내기에서 이겨서 정말 기뻐.,축하해요. 어떤 내기였는지 알려 줄 수 있을까요?
연락이 끊겼던 친구랑 만나기로 했어. 정말 기뻐.,보고 싶은 친구와 만나게 되어 기쁘시겠어요.
나 구청 배 수영대회에서 메달 땄어!,우와. 어떤 종목에서 따셨어요?
드디어 친구와 화해했어!,친구와 관계를 회복하셨다니 기쁜 일입니다.
이번 보너스가 삼백 퍼센트 나온다고 온 직원들이 신이 났어.,기쁜 소식이네요! 무려 삼백 퍼센트나 나오는군요.
긴 기간 동안 짝사랑했던 친구에게 고백하여 사귀게 됐어. 이 고마움을 그녀에게 어떻게 전해야 할까?,바라던 바를 이루셔서 매우 행복하시겠어요. 벅찬 마음을 그분께 온전히 전하고 싶으실 것 같아요.
시험관 아기 시술 세 번 만에 임신에 성공했어. 너무 기뻐서 눈물이 다 날 지경이야.,그동안 마음고생 많이 하셨을 텐데 기쁜 소식을 듣게 되어 축하드려요. 앞으로 계획이 있으신가요?
드디어 취업했어. 정말 기분 좋아.,취업에 성공하셨군요. 얼마나 기쁘시겠어요.
나 이번에 여자친구가 생겼어!,정말 축하드려요. 여자친구가 생기셨군요.
오늘 아내가 병원에 갔는데 임신했대. 너무 기뻐!,진심으로 축하드려요! 성별은 아직 모르시나요?
나 드디어 이번에 임신했어!,아. 정말 기쁘겠네요!
지난번 건강검진을 받았는데 검진 결과가 양호해.,정말 다행이네요. 기분 좋으시겠어요.
프로젝트가 성공적으로 잘 해결돼서 칭찬도 받고 보너스도 받을 것 같아. 너무 기분이 좋아.,프로젝트가 성공적으로 잘 돼서 너무 기쁘시겠어요.
오늘 강아지의 입양처를 찾았어. 너무 기쁜 소식이지?,원하시는 것을 찾았다니 축하드려요.
새 직장이 아주 마음에 들어! 매일 너무 충실하고 즐겁다.,다행이네요. 만족도가 아주 높은 직장인가 봐요.
드디어 나 아빠가 됐다!,우와 정말 기쁘시겠어요!
나 저번에 말했던 친구들과 친해졌어. 너무 기뻐.,친한 사이가 되다니 기쁜 일이네요.
다음 달이면 드디어 결혼식이야.,엄청 기뻐 보이세요.
나 이번에 좋은 곳으로 이직하게 될 것 같아!,정말 좋은 소식이네요. 기쁘시겠어요!
드디어 원하는 회사에 취업 성공했어.,원하시던 회사에 취업하시게 되어 기쁘시겠어요.
나 이력서 넣은 곳 전부 다 붙었어! 너무 좋다.,서류 전형에 합격하다니 정말 기쁜 일이네요.
할머니 집 마당에서 다 같이 고기를 구워먹었는데 난 진짜 행복했다.,다함께 먹은 고기라 더 맛있었겠어요.
드디어 경찰 됐는데 친구가 날 진심으로 축하해주네. 정말 감동이야.,친구가 진심으로 축하해줘서 기분 좋으시겠어요.
친구들이 나를 더 이상 왕따 안 시키고 놀아주기 시작했어.,친구들이 같이 놀아주기 시작했다니 기분이 어떠세요?
나도 드디어 친구가 생겼어.,친구가 생겨서 기분이 어떤가요?
그 아이를 다시 안 본다고 생각하니 기분이 너무 좋아.,어떤 부분이 기분이 좋으신 건가요?
나를 따돌렸던 애들이 선생님께 혼났어.,나의 기분을 자세히 이야기 해 주겠어요?
학교에 나를 괴롭히는 애들이 없으니 이상해.,나의 기분을 조금 더 자세히 이야기 해보시겠어요?
친구가 더 이상 나를 미워하지 않는 것 같아 좋아.,구체적으로 어떻게 좋은지 말씀해 주시겠어요?
나를 괴롭히던 애가 드디어 징계를 받게 되었어.,지금 나의 기분은 어떠신가요?
친구들이 더 이상 나를 안 괴롭히겠다고 약속했어.,지금 나의 기분은 어떠한가요?
싸웠던 친구와 다시 친하게 지내기로 했어. 너무 좋아.,어떤 점이 좋은지 구체적으로 알려주실 수 있나요?
이제 학교 가는 게 더 이상 무섭지 않게 되었어.,나의 지금 기분이 어떤지 말씀해 주세요.
날 괴롭히던 친구가 선생님한테 혼났어. 너무 좋아.,날 괴롭히던 친구가 혼이 나서 너무 좋았겠어요.
지금 기분이 날아갈 거 같아.,그래요? 무슨 일인가요?
이번 시험은 진짜 잘 본 것 같아.,시험을 잘 보았다니 축하드려요.
나는 지금이 내 인생에서 제일 행복한 것 같아.,행복하다니 좋으시겠어요. 어떤 일로 행복하신가요?
진짜 복잡하고 어려운 문제를 몇 시간에 걸쳐서 풀었어.,대단하시네요. 어려운 문제를 푸셨다니 기쁘시겠어요.
아주 좋은 일이 있어서 기분이 좋아.,조금 자세히 설명해주세요.
나 선생님한테 칭찬받았어.,선생님한테 칭찬 받으셔서 기분이 좋으시겠어요. 무슨 일로 칭찬 받으셨나요?
내가 갖고 싶은 핸드폰을 아빠가 선물로 사주신대.,아빠가 핸드폰을 사주신다고 하셨어요?
이번에 구월 모의고사를 보았어.,그랬군요. 시험 결과가 어땠나요?
내가 전교에서 십 등 안에 들었어.,축하드려요. 기분이 정말 좋으시겠어요.
나 이번에 몸이 아파서 공부할 시간이 부족했어서 너무 힘들었어.,많이 힘들었겠어요.
학교에 입학한지가 엊그제 같은데 벌써 졸업이라니 기분이 이상하네.,졸업을 앞둔 기분이 어떤가요?
내가 갖고 싶다고 말했던 가방을 엄마가 기억하고 사주셔서 너무 좋아.,갖고 싶었던 가방을 어머니가 사주셔서 기분이 좋으시겠어요.
방학 동안 알바해서 받은 돈으로 엄마에게 처음 선물을 드렸어. 엄마가 기특해하셨어.,어머니가 기특해하셔서 기쁘셨군요.
엄마와 처음으로 단둘이 여행을 갔어. 어색하기도 했지만 뜻 깊은 시간이었어.,어머니와 단둘이 떠난 여행이 뜻 깊은 시간이 되었군요.
