human,system
이번에 직장에서 성과가 좋았어. 성과상여금이 넉넉하게 나와서 만족스러운데 어디에 사용하는 게 좋을지 모르겠어.,성과가 좋아서 보너스를 많이 받으셨군요.
아파트 가격이 많이 올라서 너무 행복해! 조금만 더 오르면 좋겠어.,행복하시다니 다행이네요.  아파트 한 채를 가지고 계신 거예요?
동아리방 청소가 있는 날인데 모두 바쁘다고 먼저 가서 혼자 희생하는 마음으로 청소를 다 했어.,혼자서 동아리방 청소를 하느라 고생하셨겠어요.
가장 원했던 직장에 들어가게 됐어!,취업에 성공하셨다니 정말 기쁘시겠어요.
회사에서 드디어 내 연봉을 인상해줬어. 이제야 회사 생활이 풀리는 것 같아.,연봉이 인상돼서 기쁘시겠어요. 회사에서 인정받을 수 있었던 이유가 있을까요?
드디어 꿈에 그리던 아이를 얻게 되었어.,정말 기쁘시겠어요. 아이가 어떤 성격이었으면 좋을 것 같으세요?
대화의 중요성이 이렇게 큰 줄 예전에는 미처 몰랐어. 남편과 대화를 했는데 내가 너무 내 생각만 했던 것 같아.,대화의 중요성을 실감하셨군요. 남편분과 대화를 하셔서 어떤 점 좋았나요?
오늘 가족들하고 외식하기로 했어.,가족들이랑 외식하기로 하셨군요. 좋은 일 있으신가 봐요?
며늘아기가 임신을 했다고 그러네. 그동안 유산을 해서 걱정했는데.,정말 기쁘시겠어요. 이제 할아버지가 되시는 건가요?
이번에 서류 낸 곳에서 좋은 소식이 있을 거 같아.,면접 때 좋은 기운을 얻으셨나 봐요?
나 오늘 회사에서 대리님께 칭찬받아서 너무 만족스러워.,축하드립니다. 기분이 좋으시겠네요. 무슨 일이 있으셨나요?
오십 대에 일을 하고 있다는 것이 나에게는 참 만족스러워.,일하시는 것이 만족스러우시군요.
최근에 아이들에게 참 만족스러운 기분을 느끼는 일이 있었어.,자녀분들과 어떤 일이 있으셨어요?
이번 학기에 만난 친구들이 참 좋은 사람이라 만족스러워. 복학하고 걱정했었거든.,복학하고 걱정하셨었는데 좋은 친구를 만나게 돼서 기분이 좋으시군요. 이제 걱정은 없으세요?
드디어 과장으로 승진을 했어!,승진하셨다니 축하드려요. 기분이 좋으시겠어요.
회사에서 오늘부터 복지 카드가 나온대. 신난다.,복지 카드를 받으셔서 기분이 좋으시군요. 복지 카드로는 어떤 일을 할 생각이신가요?
비대면 시대라 얼마나 편한지 몰라.,무슨 이야기이실까요?
나 오늘로 은퇴해. 너무 홀가분한 거 있지.,은퇴하시는군요. 기분이 좋아 보이시네요.
운동 갔다 오는 길이 정말 만족스러웠어.,좋은 일이 있으신가 봐요. 
나 오늘 굉장히 기분이 좋아.,기분이 좋다니 좋은 일이네요. 어떤 이유로 기분이 좋은지 말해줄 수 있나요?
얼마 전에 다른 곳으로 이직하게 되었는데 예전 직장보다 연봉도 높고 근무 환경도 쾌적해서 정말 좋아.,새로 이직한 직장이 마음에 드셨다니 저도 기뻐요. 함께 일하는 분들은 어떤지 여쭤봐도 될까요?
집사람과 아이들이 원하던 대로 금연에 성공했어.,금연에 성공하여 정말 기쁘시겠어요.
연봉 협상이 잘 된 것 같아 너무 다행스러워.,좋은 소식이네요. 성과만큼 보상을 받으실 수 있게 되었다니 다행이네요.
오늘 친구한테 필기 요약본을 보여줬어.,친구에게 필기 요약본을 보여주셨군요.
오늘 후배들에게 자소서 특강을 하고 왔어.,특강 내용에 대해 후배분들의 반응이 어땠나요?
내 직장에서 연봉이 올랐어.,연봉이 오르셨다니 축하드려요.
이번에 진급해서 대리가 되었어. 입사하고 가장 기쁜 일이야.,회사에서 진급하셨군요. 진급하기 위해 많이 노력하셨겠어요. 
이번에 좋은 제안이 들어와서 이직하게 될 거 같아.,정말 축하할 일이네요. 이직하게 되면 어떤 점이 더 좋게 바뀌나요?
나 이제부터 다이어트하려고.,다이어트를 하려고 하시는군요. 계기가 있나요?
최근에 새로운 친구를 만났는데 너무 좋아!,새로운 친구를 만났는데 좋으시군요. 어떤 점에서 그러신가요?
항상 피곤하고 지친 느낌을 많이 받았는데 요즘 운동 시작하고 많이 좋아졌어.,운동을 시작하셨나 봐요.  어떤 운동을 하고 계시나요?
요즘 코로나 때문에 회사가 힘든 시점이 되었어.,코로나 사태로 인해 영향을 받고 있군요.
아들이 사귀고 있는 여자친구를 집에 데려와서 소개해줬는데 착하고 귀여운 아가씨더구먼.,아드님이 착하고 귀여운 여자친구를 만나고 있군요.
어깨 통증이 정말 심했어. 파스를 붙여도 소용이 없더라고.,어깨가 아파서 고생스러우셨겠어요.
올해 이사로 승진해서 연봉도 오르고 회사에서 차도 나와서 뿌듯해.,만족스러운 직장생활을 하고 계시는군요. 승진 축하드립니다.
은퇴하면 자금이 필요한 데 걱정이야.,재정상태나 노후 준비가 부족한가요?
오늘 직장 여직원들끼리 회식했는데 재미있었어.,직장 사람들끼리 사이가 좋으신가 보네요.
이번에 이직한 회사의 복리후생 제도가 너무 좋아서 마음에 들어.,이직한 회사의 복리후생 제도가 마음에 드시는군요. 어떤 부분이 가장 마음에 드시는지 얘기해주실 수 있나요?
회사에서 상여금이 나와서 너무 기뻐.,회사에서 상여금이 나와서 기쁘시군요.
새로 들어간 회사에서 동료들과 팀워크가 아주 좋아!,멋져요! 직원들과 팀워크가 분위기가 좋으니 만족스러우시겠어요.
요즘은 정말 살맛 나. 다 부인 덕분이야.,부부 사이가 좋은가 보군요.
요즘 아이와 대화가 너무 잘 통하는 거 같아. 집에 와서 대화도 자주 하고.,정말 기쁘시겠어요. 무슨 공통의 관심사가 있나요?
담배를 자주 피워서 건강 검진 받을 때 걱정했었는데 아주 건강하다고 해서 만족스러워.,다행이네요. 평소 건강 관리를 어떻게 하고 있나요?
고객 응대 업무를 하느라 스트레스를 많이 받았지만 이번 달 급여가 많이 나와서 만족스러워.,일이 많이 힘들었지만 그 성과가 좋아서 만족스러우시군요. 많이 받은 급여로 무엇을 하실 계획이신가요?
운동 부족에다가 노력을 안 해서 점점 비만이 되어가는 것 같아.,건강이 걱정이시군요. 어떤 운동을 좋아하세요?
오늘 정말 기분 좋아!,무슨 좋은 일이 있었나요?
생각해보면 나는 대학교에서 많은 인맥을 만들지는 못한 것 같아.,그러셨군요. 대학교에서 많은 사람을 만나보셨나요?
드디어 성공했어 취업!,축하드려요. 기분이 어떠세요?
결혼하게 되었어.,축하드려요. 결혼식은 언제인가요?
동호회에서 새로운 친구들을 사귀었어. 다들 좋은 사람인 것 같아.,어떤 동호회인가요?
아무 일 없이 건강한 아이를 출산해서 정말 다행이야.,아기를 만나 정말 기쁘겠어요. 출산 후 몸은 괜찮으세요?
나 연극 동아리에 들어갔어. 생각보다 친해진 친구들이 많아서 만족스러워.,친구들과 친해져서 기분이 좋으시겠어요. 연극 동아리 친구들과 무엇을 하실 계획이세요?
어제 연봉협상을 했는데 한시름 놓았어.,결과가 좋았나 보네요. 그렇죠?
오늘 생일 선물을 잔뜩 받았어.,축하드려요. 누구한테 그렇게 많이 받으신 거예요?
나는 지금 생활이 정말 행복해. 내가 원하는 삶이 이런 게 아닐까 싶어.,좋은 일이 있으신가 봐요. 요즘 생활이 행복한 이유를 구체적으로 여쭤봐도 될까요?
요즘 다니는 외국어 학원에서 스터디 그룹을 만들었는데 좋은 사람들을 만났어.,학원 스터디 그룹에서 좋은 사람들을 만나 기쁘군요.
너무 기뻐.,자세히 더 말해 주실 수 있으신가요?
며칠 전에 종합 건강검진을 받았어. 내 돈을 주고 종합적으로 받은 것은 이번이 처음이야.,처음으로 돈을 내고 종합 검진을 받아보셨군요. 어떠셨어요?
꾸준한 운동으로 체력이 많이 좋아진 것 같아서 기뻐.,체력이 좋아지셨다니 정말 좋으시겠어요.
아침에 일어나면 몸이 개운해서 좋아.,아침이 일어나실 때 개운하시다니 정말 좋으시겠어요. 
놀이터에서 뛰어놀고 있는 아이의 모습을 보고 있으면 나도 모르게 흐뭇해지면서 결혼하기를 참 잘했다는 생각이 들어.,신나게 노는 아이를 보면 결혼에 대한 만족감이 느껴지시는군요.
아이들과 친하게 지낼 수 있어서 좋아!,아이들과 사이좋게 지내게 되어 아주 좋으시겠어요.
업무 스트레스가 많이 해소되어 좋아.,업무 스트레스에서 해방되어 많이 편안해지신 것 같아요.
가정을 꾸리고 큰 어려움 없이 지내와서 만족해.,단란한 가정과 무탈한 일상을 보내는 것이 아주 행복해 보이세요.
내 지인들은 정말 든든한 사람들이야. 훌륭한 지인들을 둬서 정말 행복해.,주변에 멋진 사람들이 많은가 봐요.
대화의 중요성이 이렇게 큰 줄 몰랐어. 남편과 대화를 했는데 내가 너무 내 생각만 했던 것 같아.,남편분과 대화를 통해 소통의 중요성을 느끼신 것 같아요.
내일이면 프로젝트 다 끝나. 이제 해방이야.,프로젝트가 거의 완성되어가서 마음이 후련하시군요!
이번에 동호회에서 좋은 사람을 만났어.,좋은 사람을 만나셨다니 정말 다행이에요. 어떤 분이신가요?
첫 구직 활동이었는데 내가 원하던 회사에 취직하게 됐어!,첫 구직 활동을 성공적으로 마무리하여 정말 기쁘시겠어요!
요즘 정말 행복해.,요즘 행복하시군요. 무슨 일인지 여쭤봐도 될까요?
요즘 회사 사람들과 영어 모임을 하고 있는데 친목도 다지고 공부도 할 수 있어서 너무 좋아.,친목 활동을 통해 회사 사람들과 친해지셨군요.
나 얼마 전에 딸아이가 태어났어.,딸아이가 태어났군요. 가정에 행복이 가득하겠어요.
친구와 우정기념 여행을 다녀왔어.,친구와 소중한 여행의 추억을 만드셨다니 정말 기분이 좋으시겠군요.
결혼하길 정말 잘했다는 생각이 들어.,결혼 생활에 만족감이 높으시군요.
요즘 직장에서 일이 많아서 자주 야근을 해.,많은 업무량으로 야근이 불가피하시군요.
이번 달 적금이 만기가 돌아와.,이번 달이 적금 만기일이군요.
난 친구가 너무 많은 것 같아.,몇 명이나 있나요?
최근 아들에게 자전거를 한 대 사줬어.,자전거를 사줘서 자녀분이 많이 좋아하시겠군요.
이번에 들어간 회사에서 평생 함께하고 싶은 연인을 만났어.,평생 함께하고 싶은 연인을 만났군요. 결혼 계획이신가요?
인간관계가 요즘 편해진 것 같아.,대인관계가 만족스러우신 것 같아요. 자세히 말씀해 주실 수 있나요?
곧 사랑하는 사람과 결혼하게 돼서 너무 만족스러워.,사랑하는 사람과 결혼하게 되어 행복해 보이시네요.
내 직장이 정말 탄탄해서 내 미래에 신뢰가 가.,좋은 직장을 가지고 있어 행복하시군요. 어떤 점이 신뢰가 가시나요?
며칠 동안 애들이 보내준 여행을 다녀왔어.,자녀분들이 여행을 보내주셨군요.
엄마가 생일 선물로 내가 갖고 싶던 축구공을 사주셨어.,갖고 싶던 선물을 받았군요. 자세히 말씀해 주세요.
이번에 남편이랑 해외여행 다녀왔어.,남편과 해외여행을 다녀오셨군요. 더 들려주시겠어요?
지금 여자친구와 너무 결혼하고 싶어.,여자친구와 결혼하고 싶으시군요. 결혼하고 싶으신 이유가 뭔가요?
코로나로 다들 힘든데 우리 회사는 반대로 실적이 올라서 너무 좋아.,어려운 상황 속에서 회사의 실적이 올라서 좋으시군요.
요즘 코로나 때문에 자주 못 만나고 단톡방 대화를 많이 하는데 오히려 더 친구들 사이가 좋아진 느낌이야.,자주 만나지 못했는데 어떻게 사이가 더 좋아진 느낌이 드나요?
내가 이번 승진 시험에 합격해서 과장으로 승진하게 되었어!,승진 시험에 합격하여 좋은 결과를 얻으셨군요.
나 오늘 공부를 열 시간이나 했어.,공부를 열 시간이나 하다니 정말 대단해요. 힘들지는 않은가요?
오늘 수학 런닝맨 대회에서 이등 했어! 일등은 아니지만 꽤 만족스러워.,축하드려요. 기분 좋으시겠어요.
나를 거슬려 하는 친구 한 명이 있는데 자기 친구들과 같이 나를 따돌리더라. 처음엔 당혹스러웠는데 지금은 괜찮아.,거슬린다는 이유로 또래 친구들에게 따돌림을 당하셨군요. 지금은 어떤 상황이시기에 긍정적이신가요?
요즘 건강 관련한 방송이 참 많은 것 같아. 그래서 방송에 나오는 제품을 구입하곤 해.,그렇군요. 구입하신 제품으로 건강관리에 효과를 보셨나요?
나 있지 결혼을 너무 잘한 것 같아. 남편이 너무 잘해줘.,남편분이 잘해주셔서 결혼을 잘한 거 같으시군요.
우리 회사 선배는 아주 좋은 분 같아.,회사 선배가 아주 좋으신 분이셔서 마음이 기쁘신 것 같아요.
우리 가족은 너무 사랑스러운 것 같아.,가족들이 사랑스러우시군요. 어떤 이유로 사랑스러우신가요?
오늘은 정말 기분이 좋아. 직장동료와 점심을 먹었는데 대화가 즐거웠거든.,직장동료와 점심시간 담화가 만족스러우셨군요. 무슨 대화가 나를 만족시켰나요?
회사에 새로운 직원이 들어왔는데 정말 만족스러워.,새로운 직원이 마음에 드신 거군요. 구체적으로 어떤 점이 만족스러우신가요?
최근에 독서 모임에 새로 가입했는데 사람들이 너무 좋아서 만족스러워.,만족의 기쁨이 느껴져요. 특히 어떤 부분이 마음에 드시나요?
오늘 자랑할 일이 있어! 학생회장 선거에서 당선됐어!,학생회장에 당선되어서 기분이 좋으시겠어요! 정말 축하드러요!
이번에 들어간 회사가 아주 마음에 들어.,회사가 만족스러우신가 봐요. 어떤 점이 특히 만족스러우세요?
오늘 내 생일을 맞아 친구들이 생일파티를 준비해줬어.,생일 축하드려요! 친구들과의 생일파티는 어떠셨나요?
친구들이 생일선물로 예쁜 가방을 줬어. 다들 바쁠 텐데 정말 고마운 거 있지.,친구들이 생일선물로 준 가방 덕에 기분이 좋아 보여요.
어제 내 생일에 작은 애가 선물과 함께 예쁜 꽃다발을 주어서 얼마나 좋았는지 몰라.,꽃다발을 받으셔서 좋으셨겠어요. 화사한 꽃다발을 선물로 받으면 마음이 너무 따뜻해질 것 같아요.
어제 건강검진 결과서를 우편으로 받았는데 모든 결과가 정상으로 나와서 얼마나 기분이 좋은지 몰라.,건강검진 결과가 좋으시다니 축하드려요.
나 오늘 유튜브로 돈 번 것 수익 환전 신청했어.,그래요? 기분 좋은 날이겠네요.
나 다음 주에 결혼해.,결혼해서 기분이 좋으시겠어요.
나 전학 온 지 얼마 안 됐는데 벌써 친구가 많이 생겨서 기분이 좋아!,친구들이 많아져서 기분이 좋으시겠어요!
이번에 음식점 창업을 하게 되었는데 첫 수익을 계산해봤어.,그렇군요. 만족할 만한 결과가 있으셨나요?
원하던 사람이랑 원하는 결혼을 하게 되었어.,좋은 사람과 결혼 하셨다니 만족스러우시겠어요.
남자친구가 요즘은 연락도 잘하고 아주 마음에 들어.,그래서 기분이 좋아 보이시는군요.
내가 오늘 사람들을 엄청 웃겼어.,그때 마음이 어떠셨나요?
오늘 내가 가고 싶었던 회사에서 연락이 왔어.,내가 가고 싶어했던 회사에서 연락이 와서 정말 기분이 좋으시겠어요.
어제 친구랑 화해했어.,친구랑 화해하시다니 다행이네요.
결혼한 지 삼 년 만에 드디어 좋은 소식을 얻게 되었네.,무슨 기분 좋은 일 있으신가 봐요.
나는 이직한 지금 회사에 불만이 없어.,지금 직장에 만족스러워하시는군요.
새로 사귄 친구와 마음이 너무 잘 맞아.,그런 친구를 만나다니 정말 만족스럽겠어요.
나 어제 사람을 소개받았어.,마음에 드는 분을 만나셨나요?
나 직장에 취업했어.,취업에 성공해서 아주 기쁘신 것 같아요. 
결혼기념일이라고 남편이 이벤트 해줬어. 결혼 정말 잘한 것 같아.,남편이 해준 이벤트가 만족스러우셨군요.
나 그 친구랑 화해했어!,화해하셨다니 다행이네요.
새로운 직장에 들어갔는데 사람들이 참 좋은 것 같아.,새로운 직장 사람들이 좋으시군요. 어떤 점 때문에 그렇게 생각하시나요?
나 이 회사 오길 너무 잘한 것 같아.,회사의 어떤 점 때문에 그러시나요?
남편과 아이들과 함께 하는 요즘이 난 너무 행복해.,요즘 생활이 행복하시군요.
신기하게도 결혼을 하고 나니 좀 안정된 기분이야.,결혼을 하고 나서 안정된 기분이 드시는군요.
어쩜 좋아! 가장 친한 친구가 내년에 결혼한대!,가장 친한 친구의 결혼 소식에 기쁘셨군요.
너무 입사하고 싶었던 회사에서 드디어 연락이 왔어.,입사하고 싶었던 회사에서 연락이 왔다니 정말 기쁘시겠어요.
결혼하고 나서 삶이 너무 행복해.,결혼하고 나서 행복함을 느끼시는군요. 어떤 이유에서 행복하신 건가요?
남편이 집안일도 잘 도와주고 결혼한 후로는 더 행복하게 지내.,결혼 생활에 만족하시는군요.
나 이번에 취업 성공해서 너무 만족스러워.,취업하고 어떤 점이 가장 만족스러우신가요?
이번에 새로 들어간 모임이 정말 좋은 것 같아. 잘 들어간 것 같고 만족스러워.,모임에 잘 들어갔다고 만족하고 계시는군요. 어떤 점에서 모임에 잘 들어갔다고 생각하시나요?
이번 중요한 프로젝트가 정말 만족스럽게 끝난 것 같아.,축하드려요. 이제 어떤 것을 하실 생각이세요?
아들이 이번에 의대에 합격하니 우리 부부 사이가 더 좋아졌어.,아들이 의대 합격하고 부부 사이도 좋아지고 아주 만족스러우신가 봐요.
아이 성적표를 받았는데 아주 기분이 좋네.,성적이 어떠하던가요?
퇴직금이 내 기대보다 훨씬 많이 나올 거 같아.,정말 좋은 소식이군요!
얼마 전에 사놓은 주식이 많이 올라서 기분이 아주 좋아.,좋으시겠어요. 수익이 많이 오르셨나요?
이번 달엔 순수익이 천만 원이나 늘었지 뭐야.,우와 정말 축하드려요.
나는 참 성공한 인생 같아.,기분 좋아 보시이네요. 무슨 일 때문에 그렇게 느끼셨어요?
나 이번에 산악회 회장 됐어!,축하드려요! 회장은 어떤 식으로 결정되는 건가요?
은퇴 후에 시골에 가서 살 거야.,평소에 바라시던 일인가요?
이번에 더 좋은 조건으로 이직하기로 했어.,좋은 소식이에요. 능력을 인정받으셨네요.
이번에 우리 딸이 제출한 과제물이 좋은 결과를 얻었어.,따님이 열심히 연구해서 실행한 것이 결과물이 좋아서 마음이 즐거우시겠어요.
작년에 병원에서 고혈압 진단을 받았었는데 꾸준한 식단 조절을 해서 혈압이 정상이 되었다네.,그동안 노력 많이 하셨나 봐요. 축하드려요.
내 친구들을 만나고 오면 기분이 좋아.,어떤 점이 기분을 좋게 하는지 더 설명해 주실 수 있나요?
이번 소개팅에는 정말로 잘 맞는 사람을 소개받았어. 연락도 자주 해.,소개팅에서 잘 맞는 사람을 만나게 되어서 기쁘시군요. 어떤 점에서 잘 맞는 사람인가요?
성과금 받았는데 기대 이상이야.,성과금을 많이 받으셔서 기분이 좋으신가 봐요.
직장 생활을 하면서 요즘처럼 즐거웠던 적은 없는 것 같아.,정말 좋으시겠어요. 어떤 즐거운 일이 있으셨나요? 
역시 건강이 만복의 근원이구나.,네 그런 생각을 하게 된 계기가 있으세요?
요즘 남편과의 관계가 너무 만족스러워.,너무 좋은 소식인데요. 어떤 일이 있으셨나요?
요즘 재정적으로 너무 만족스러워.,요즘 같은 시기에 너무 좋은 소식이네요. 어떻게 준비하셨는지 여쭈어도 될까요?
건강 검진을 받았는데 별문제 없다네.,결과가 좋게 나와서 기분이 좋으시군요.
수영장에서 같은 레인의 회원들과 시합을 했는데 내가 일등 했어.,다른 회원들보다 수영을 잘하시는군요.
요즘 다들 내 얼굴이 좋아 보인다고 해서 기분이 좋아.,최근에 기분 좋은 일이 있으신가요?
오늘 가족회의를 했어. 재밌는 시간이었어.,가족회의를 하셨군요. 무슨 주제로 회의를 하셨나요?
이번에 이직한 회사는 여러모로 마음에 들어. 선택을 잘한 것 같아.,우선 만족하신다니 다행이네요. 특히 어떤 점이 좋으신가요?
막상 은퇴하고 보니 하루하루가 똑같은 일상이라 심심하군.,은퇴하셔서 일상이 무료하시군요. 무료함을 달래 일이 없으실까요?
이번에 면접 본 회사에서 출근하라는 연락을 받았어.,진심으로 축하드려요. 기분이 좋으시겠어요.
나는 사람들과 어렵게 않게 친해지는 것 같아.,보통 친해지고 싶으면 어떻게 하나요?
이번에 운 좋게 수출 계약서에 사인을 받았어.,와. 축하드려요. 일에 열심히 매진하셨나 보네요.
은퇴하면 책을 하나 쓸 거야.,멋진 일이네요. 어떤 내용을 쓰고 싶으세요?
우리 부부는 여행을 좋아해서 여행을 자주 다녀.,그러시군요. 여행은 주로 어디로 다니세요?
난 내 일을 사랑해. 일하는 것이 너무 만족스러워.,일하시는 것이 만족스러우시군요. 무슨 일을 하시나요?
난 노후를 준비하는 게 귀찮아.,노후 준비가 귀찮으시군요. 그렇다면 따로 노후 준비를 하지 않는다는 말씀이신가요?
난 일하는 데 있어서 스트레스가 없어.,업무 스트레스가 없어서 만족스러우시군요. 일하시는 게 즐거우신가요?
