human,system
나는 약속을 한 상대가 늦게 와도 괜찮아.,상대가 늦게 와도 괜찮은 이유를 알 수 있을까요?
나는 이 나이 먹고서도 연애해 본 적이 한 번도 없어.,연애를 하지 않는 이유가 있을까요?
애들이 요즘 취업도 어려운데 다들 취직하고 원하는 공무원이 돼서 마음이 풍요롭네.,자녀분들이 성공적으로 취직해서 기쁘시군요.
이십 년 넘게 일했던 직장을 그만두게 되었어. 열심히 해서 그런지 아쉬움이 없어서 좋아.,이십 년동안 열심히 하셨기 때문에 아쉬움이 없어 느긋해 보이세요.
나이 먹어가는 것이 꼭 나쁘지만은 않아. 세상을 바라보는 관점이 좀 편안해졌어.,요즘 마음이 좀 편안하신 것 같네요. 어떤 점에서 그런 기분이 드시나요?
이제는 은퇴할 날만 기다려. 그래서 마음이 편안해.,얼마나 남으셨나요?
친구들과 휴양지로 놀러 가기로 했어. 느긋하게 쉬다 올 생각이야.,정말 좋으시겠어요. 어디로 가시나요?
난 아기를 좀 더 늦게 가지고 싶어. 신혼생활도 즐기고 싶고.,지금 생활이 마음에 드시나 봐요.
휴가를 와서 정말 좋아. 마음이 편안해져.,휴식을 떠나셨다니 정말 좋으시겠어요.
올해는 취직이라는 큰 산을 넘어서 아주 편안하네.,취직이 되셔서 좋으셨겠어요. 취직을 준비하는 데 어떤 노력이 있었나요?
직장 생활을 오래 하다 보니 여러 가지 경우의 고객들을 보는 것 같아.,어떤 일인데 그러세요? 궁금하네요.
이렇게 커피 한잔하는 여유가 참 좋네.,커피 한 잔의 여유 덕분에 기분이 좋아지셨군요.
사십 때까지 크게 아픈 적도 없고 몸무게도 표준으로 건강 문제로 걱정해 본 적이 없어.,건강 관리가 잘 되어서 기쁘신 것 같아요. 특별한 비결이 있나요?
언젠가부터 에스엔에스상의 인맥 관리에 너무 집착하게 된 것 같아서 싹 다 정리했어.,에스엔에스에 너무 빠진 것 같아 멀리할 결심을 하셨군요. 소감이 어떠신가요?
지금 푹신한 호텔 침대에서 느긋하게 시간을 보내고 있어. 기분 좋다.,평화로워 보이시네요. 무슨 좋은 일 있으셨나요?
다른 집 아이들은 사춘기로 자녀들과의 관계가 아주 힘들다고 하는데 우리 딸은 그렇지 않아서 다행이야.,따님이 사춘기를 또래 아이들보다 가볍게 지나서 여유로우시겠네요.
어느덧 결혼 생활한 지가 이십 년이 넘어가니까 서로에게 익숙해져서 친구처럼 되어 가고 있어.,그러시군요. 어떻게 느끼고 계신가요?
연애도 많이 해보고 내 생활을 즐기다가 늦게 결혼하는 것도 괜찮은 것 같아.,늦게 결혼하면 무엇이 좋을까요?
어제 회사 면접을 보고 왔는데 평소와 달리 왜 이렇게 마음이 편하지?,여느 때와 달리 이번 회사 면접 이후에는 걱정보다는 편한 마음이신가 보군요.
며칠 전에 어머니께 안부 전화 드렸는데 혹시 임신 소식 없냐고 걱정하며 물어보시더라고.,어머님과 자녀 계획에 대해 말씀을 나누셨군요. 
드디어 바쁜 시기가 끝났어. 다음 주면 명절 연휴에 너무 홀가분하고 오히려 심심하네.,바쁜 기간 지나 시원하시겠어요. 연휴 동안 계획 있으세요?
국가건강검진 있어서 다녀왔어. 신체나이가 더 젊다고 칭찬받았어.,어머나 좋으시겠어요. 관리 잘하셨나 봐요.
지금 만나는 그 남자가 나를 더 좋아하는 것 같아서 마음이 느긋해.,남자분이 더 좋아하는 게 느껴진다면 참 안심되시겠어요. 
요즘 주변에서 결혼 안 하냐는 얘기를 많이 하는데 난 아직 생각이 없어.,요즘 주변에서 결혼 얘기를 많이 하시는군요.
난 정말 결혼을 해야 할지 말아야 할지 잘 모르겠어.,결혼에 대해서는 많은 사람이 고민하기 마련이죠.
나 내년에는 아이를 갖지 않기로 했어.,출산 계획을 내년 이후로 미루셨나 봅니다.
아이들도 다 크고 나도 이젠 노후에도 즐길 수 있는 취미 생활을 하나 만들어 놓고 싶어.,평소에 해보고 싶었던 취미 생활이 있으세요?
요새는 마음이 초조하지 않고 여유로워.,어떤 면에서 그런 감정이 드시나요?
이번 주가 출산 예정일인데 아직 소식이 없네.,이번 주에 아기가 나와야 하는데 아직 소식이 없으신가요?
난 계 모임 친구들과 있으면 오랫동안 알고 지낸 친구들과 있는 느낌이야.,계 모임 친구들과 있을 때 마음이 편안한가 보군요.
요즘 취업난이다 뭐다 하면서 뉴스에 계속 보도되던데 난 정말 운 좋게 여러 회사에서 오라는 연락이 왔어.,입사 권유를 하는 회사들이 많아서 기분이 좋으셨겠네요.
모처럼 휴가를 얻어서 기분이 좋아.,모처럼 휴가를 얻어서 기분이 좋으시군요. 계획한 일이 있으신가요?
친구들이 내 성격을 걱정해.,친구분들이 성격을 걱정하고 있으시군요. 어떤 것들 때문인지 말씀해주실 수 있나요?
요즘 다니고 있는 직장이 재미가 없어.,직장이 지루하시군요. 다른 곳에 관심이 가시는 건가요?
요즘 팔 년 정도 남은 직장생활 은퇴 후 무엇을 해야 하나 걱정이야.,은퇴 후 계획에 대해 고민 중이시군요.
지난주에 일 년 만에 고등학교 동창들을 보고 왔는데 참 기분 좋았어.,진짜 반가웠겠어요.
오늘 친구가 갑자기 무슨 일이 생겨서 못 만나겠대.,친구분이 무슨 일 있으신가요?
내 은퇴 후 인생은 어떨지 궁금하다.,은퇴 후 계획이 잘 되어 있으신가 봐요.
나 어제 면접 봤어. 이제 결과만 나오면 돼.,고생하셨어요. 기분은 어떠세요?
내 친구가 얼마 전에 딸을 낳아서 보러 갔는데 애가 너무 귀엽더라.,진짜 귀여웠겠어요. 아기를 보면 키우고 싶거나 결혼하고 싶지 않으세요?
교수님이 나 혼자 연구실에서 겉도는 것 같다며 동기들과 좀 더 어울리라는 피드백을 주셨어.,피드백을 받으셨군요. 받은 피드백에 대해 어떻게 생각하시나요?
요즘 코로나로 인해 취업 시장이 얼어붙었다는 이야기들을 많이 하는데 나는 그렇게까지 걱정이 되지는 않더라.,코로나가 많은 사람에게 영향을 미치고 있죠. 걱정을 덜기 위해 어떤 방법을 취하면 도움이 될 수 있을까요?
아이 계획은 있는데 앞으로 한 삼 년은 더 신혼생활을 즐기고 싶어.,신혼생활을 삼 년간 더 누린 후 아이를 가질 계획이시군요.
사람들은 내 건강에 걱정하면서 안쓰러워하는데 나는 사실 아무렇지도 않아.,긍정적인 생각을 하고 계시는군요. 좋아 보여요.
취업 박람회를 다녀왔어. 면접도 보고 여러 가지 정보도 알 수 있어서 자주 참석해야겠어.,그러셨군요. 취업 때문에 고민이 많으시지요?
진로에 대해서 진지하게 생각해야 하는데 여유를 부리게 돼.,느긋한 기분이 드는군요. 그런 기분이 들어서 어떤 것 같나요?
드디어 계약직에서 정규직으로 전환이 됐어. 그래서 그런지 마음이 느긋해.,마음이 느긋해져서 다행이에요. 이제는 뭘 하고 싶으세요?
면접에 합격하고 나니까 맥이 풀리네. 출근까지 일주일 정도 남았으니 밀린 잠부터 잘 거야.,면접에 합격해서 마음이 느긋하군요. 부족한 수면도 보충할 생각이고요.
다음 주 회의까지 아직 시간적 여유가 있는데 상사가 오늘 중으로 계획서를 작성하라고 해.,상사분께서 성격이 급하신가 보네요. 
난 앞으로의 내 삶을 생각하고 싶지 않아. 그냥 세월 흘러가는 대로 느긋하게 지낼 거야.,느긋하게 지내시길 원하시는군요.
오늘 엄마하고 찜질방에 가서 오랜만에 휴식을 취했더니 기분이 좋아.,찜질방에서 어머니와 느긋하게 쉬면서 힐링해서 좋으셨군요.
보고서 마감기한이 내일인데 조급하게 생각하지 않으려고 마음먹었어. 오늘 오후에 시작해도 충분할 것 같아.,차분한 마음을 가지고 마감을 계획하고 계시네요.
나는 이 나이 먹고서도 한 번도 연애해 본 적이 없어.,아직 연애 경험이 없으시군요. 연애에 대해 어떻게 생각하고 계세요?
오늘 아내 생일이야. 식당 예약은 끝났고.,아내분의 생일을 맞아 식당을 예약하셨군요.
졸업을 좀 더 미룰 예정이야.,졸업을 유예하게 되신 거군요. 어떤 이유일지 더 듣고 싶어요.
요즘 회사 출근하는 게 마음이 한결 편해졌어.,마음이 한결 편안해지셨다니 회사에 좋은 일이 있으시군요.
이십 년 경력을 이제 마무리하려고 해. 애들도 다 컸고 이제 나도 내 생활을 하고 싶거든.,오래 근무하셨네요. 직장생활을 마무리하셔도 걱정이 없으시군요.
나는 이제 우리 막내가 하는 일에 대해서 걱정하지 않아.,자녀분이 무슨 일을 하고 있나요?
아들이 이번에 수능을 쳐.,아드님이 올해 수능을 치시는군요.
남자친구랑 제주도로 휴가 가기로 했어.,이번 휴가가 기대되시는군요.
회사 다니는 게 재미가 없어.,그렇군요. 어떤 면에서 재미가 없으신가요?
연애할 때는 쫓기는 기분이 없었던 것 같아.,더 자세히 말씀해 주실 수 있나요?
같은 아파트에 사는 친구랑 쇼핑하러 갔는데 둘이서 성격이 정반대다 보니까 쇼핑하는 게 쉽지가 않았어.,두 분의 성격 차이로 쇼핑에 어려움이 있으셨군요.
어제 프로젝트를 다 처리해서 오늘은 정말 한가하네.,프로젝트 완료 후 여유로움을 즐기고 계시는군요.
나는 직장이 내 삶의 전부가 아니라고 생각해. 조금 더 여유를 가지고 삶과 일의 균형을 맞추고 싶어.,삶과 일의 균형이 맞는 여유로운 삶을 추구하시는군요. 지금의 삶은 그렇지 않다고 느끼시나요?
남편하고 나하고 열심히 저축해서 남편이 은퇴해도 별걱정 없어.,남편분과 함께 열심히 저축해서 남편분이 은퇴해도 별걱정 없으시군요.
친구가 약속 시각에 늦는다는데 뭘 하면 좋을까?,친구분이 약속시간에 늦으셨군요.
다들 일찍 진로를 결정해야 한다고 하지만 난 별걱정이 안돼.,일찍 진로를 결정해야 한다고 하지만 별 걱정이 안 되시는군요.
약속 시각에 늦어버렸네. 어차피 늦은 거 천천히 나가야겠어.,약속 시간에 늦어서 여유롭게 나가시려고 생각하시는군요. 무슨 약속인지 들어봐도 될까요?
난 인생에서 현재가 가장 중요하다고 생각해. 지금 충분히 즐기고 취업은 천천히 하고 싶을 때 할래.,현재의 여유로움을 즐기고 천천히 취업하고자는 게 나의 가치관이군요.
아이가 공부는 못하지만 운동은 되게 잘해서 다행이야.,아이가 공부보다 운동을 잘해서 안도하고 계시는군요. 무엇 때문에 그렇게 생각하실까요?
친구들이 다 취업에 성공했대서 너무 기뻐!,친구들이 취직이 성공해서 기뻐 보여요. 축하해주면 어떨까요?
나는 사람과의 관계에 있어 급하게 다가가려 하지 않아.,그럼 어떻게 다가가시나요?
건강이 좋지 않은 편이지만 인명은 재천이라 생각하고 순리대로 받아들이고 있어.,노년에 건강에 대한 준비는 하고 계시는지요?
아직은 건강에 자신 있고 할 일도 많이 남았는데 죽음은 한참 멀리 있다고 생각하지.,자신감이 넘치시니 보기 좋아요. 건강관리는 어떻게 하고 계시는지요? 
한잔했더니 취한다.,약주 하셔서 기분이 좋으신가 봐요.
난 삼겹살이 너무 좋아.,네 삼겹살은 맛있는 거 같아요.
결혼을 꼭 빠르게 해야 할까? 나는 나이와?상관없이?느긋하게 하고 싶어.,나이에 쫓기지 않고 결혼하고 싶으시군요. 지지합니다.
취업이?잘 안 되지만?서두른다고?되는 것도?아니라 맘 편히?먹으려고 해.,요즘 취업이 정말 어렵죠. 느긋한 마음을 갖는 것도 정말 좋은 것 같아요.
결혼하고 내 편이 생겼다는 생각이 들어서 그런 건지 삶이 아주 느긋해졌어.,결혼하시고 안정감이 많이 드셨군요.
나 내일부터 여름휴가야! 드디어 푹 쉴 수 있게 됐어.,신나는 휴가 계획은 있으신가요?
난 대인관계에 느긋한 편이야.,느긋하신 편인 이유가 있나요?
오늘 내가 일하는 직장에 가서 혼자서 밥을 먹었어.,일하는 직장에 가서 혼자서 밥을 드셨군요. 그래서 기분이 어떠셨나요?
오래 사귄 남자친구와 천천히 결혼하려고 해.,그렇게 안정적으로 결혼을 생각할 남자친구가 있으시다니 좋으시겠어요.
이제 슬슬 아기가 낳을 때가 된 것 같아.,정말 좋은 일이네요.
오늘 퇴근길에 친구를 만나서 느긋하게 한잔했어.,기분 좋은 술자리를 가지셨나 보군요?
주말에 동창 모임 있는데 준비 느긋하게 해도 되겠지?,시간 여유가 있어서 편안하시겠네요.
이번에 퇴사했어.,퇴사하고 앞으로 뭐하실 건가요?
친구와 했던 여행이 정말 즐거웠어.,이유가 따로 있나요?
이번에 남자친구랑 여행을 가기로 했어.,남자친구분이랑 여행을 가기로 하셨군요.
요즘 직장 일도 순조롭고 모든 것이 다 잘 풀리는 기분이야. 편안해.,모든 일이 잘 풀려서 편안한 상태이시군요. 최근에 어떤 일이 있으셨나요?
결혼하고 하루하루가 여유로워.,요즘 여유를 즐기고 계시는군요.
은퇴 후에 그동안 바빴던 생활을 뒤로하고 느긋하게 살고 싶어.,그동안 앞만 보고 달려오셨으니 충분히 그럴 만하세요.
대출금을 이번에 다 갚아서 목돈 들어갈 때가 없어서 여유가 생겼다. 그래서 기분이 홀가분하다.,대출금을 갚아서 홀가분하겠네요.
지난달에 검사한 건강 검진 결과가 나왔어.,그래요? 좋았어요?
모아놓은 돈도 충분하고 이 정도면 노후엔 문제없겠어.,모아놓은 돈이 충분하시다니 마음이 놓이시겠어요.
아이가 공부를 안 해.,자녀분이 공부를 안 해서 속상하시겠어요. 다른 분야에 관심을 갖고 있는 것이 있을까요?
건강 검진에서 좋은 결과가 나왔어.,축하드려요. 결과 나올 때까지 걱정이 많으셨을 텐데. 정말 좋은 일이네요.
다들 노후 준비가 걱정이라는데 나는 그렇지 않은데 내가 이상한 건가?,노후 준비하고 계신 것 있으세요?
새로운 부서로 발령이 났어.,원하던 부서로 이동하셨나요?
나이를 먹어 가며 느긋하게 생각하려 해.,나이를 먹어 가며 느긋하게 생각하실 거군요.그렇게 생각하시는 이유가 있으신가요?
나는 성격이 급하고 다혈질이라 뜻대로 안 되면 화가 많이 나는 성격이야.,그러세요. 왜 그러신 것 같으세요?
나는 정말 신혼 생활이 즐거워.,신혼 생활이 어떤 점이 즐거우세요?
요즘 혈압이 높아져서 아내의 잔소리가 많아졌어. 신경을 쓰고는 있지만 안 되는 것을 어떻게 해!,혈압이 높아져 아내의 잔소리가 심해지셨군요. 신경을 많이 쓰지 않으시는 이유가 있으신가요?
오늘은 저녁을 먹고 느긋하게 동네 주변 산책도 했어. 이곳은 산책길이 잘 되어 있어서 참 좋은 것 같아.,느긋하게 산책을 즐길 수 있어서 좋으신 것처럼 들려요.
어제 회사에서 기분 좋은 소식을 들었어.,회사에서 기분 좋은 소식을 들으셨군요. 무슨 소식인지 알 수 있을까요?
내가 지금 공무원 시험을 준비하고 있는데. 나는 별로 마음이 조급하지 않아.,공무원 시험을 준비 중이시군요. 공부하시느라 많이 힘드실 텐데 그렇게 생각하시는 이유가 있을까요?
십 년을 만난 남자 친구가 있는데 양쪽 부모님께서 결혼하라고 성화 시네.,양쪽 부모님께서 빨리 결혼하라고 하시는군요. 결혼 생각은 있으세요?
요즘은 결혼은 필수가 아닌 것 같아. 나도 언젠가부터 연애하고 싶다는 생각이 사라졌어.,결혼은 필수가 아니라고 생각하시는군요.
나의 미래에 대해서 너무 느긋한 것이 문제일까?,어떤 일로 고민이신 거예요?
직장서 요즘 하던 프로젝트가 끝나고 나니 마음이 너무 느긋해진 거 같아.,하던 일을 마무리하셔서 마음이 느긋해지셨나 봐요. 이럴 땐 무엇을 하시나요?
예전과 다르게 대인 관계를 유지하는 것에 대해 스트레스받지 않기로 했어.,대인 관계에서 스트레스를 받으셨었군요. 스트레스를 받지 않기로 생각한 이유가 무엇인가요?
회사 직원 중에 너무 느긋한 부하 직원이 있어.,부하 직원 때문에 일이 잘못된 경험이 있으신가요?
지난달에 신혼여행을 갔다 왔어.,여행은 어디로 다녀오셨나요?
나는 성격이 급해서 기다리는 게 어려워. 그래서 오늘도 친구랑 싸웠어.,오늘은 어떤 일로 친구분과 싸우셨나요?
오늘 성적표가 나왔는데 내가 반에서 일등 했어.,와. 축하드려요. 열심히 공부하시는가 보군요.
남들은 서두르라고 난리들이야. 그런데 난 그럴 거 있나 싶어.,어떤 일로 그러시나요?
나 요즘 고민거리가 생겼어.,무슨 고민거리가 있으신가요?
건강 검진을 받았어.,결과는 어떠셨나요?
나는 지금 결혼을 하고 싶지 않아.,지금은 결혼하고 싶지가 않군요.
주변의 친구들도 이제 다들 결혼하네.,그렇군요. 친구들을 보면 기분이 어떠세요?
나는 삼십 대인데 친구들과 다르게 별로 결혼 생각이 없어. 너무 안일한가?,주위 친구들은 모두 결혼을 서두르지만 나는 전혀 그럴 마음이 없다는 말씀이시군요.
이 나이에 환갑잔치도 안 하고 백 세 인생을 노래하며 느긋하게 세월 보낸다는 게 믿기지 않네.,예전만큼 환갑잔치를 잘 안 하죠? 요즘은 백 세 인생이 되어서 많이 놀라우신가 봐요.
후배가 노후준비를 묻길래 알려주었지.,후배에게 노후준비를 알려주셨군요. 어떤 사항을 알려주셨나요?
오늘 남자친구랑 싸웠어.,남자친구와 싸우셨군요. 어떤 일이 있었는지 편하게 얘기해보세요.
대인 관계에서 여유를 가지고 대응하니 실수를 안 하니까 참 좋아.,대인 관계가 원만하신 편이신가 봐요!
다들 취업 준비에 여념이 없어. 나 혼자 요새 놀아.,여유로운 시간을 보내고 계시네요.
어제부터 사귀기로 한 사람 정말 착하고 자상한 것 같아.,새로 만나기 시작하신 분과 잘 맞으시다니 다행이네요.
다들 취업 때문에 정신없어 보여.,다들 정신이 없군요. 취업 때문에 걱정되지 않으세요?
그 사람이랑 결혼하고 시간이 지나니까 좀 생활이 안정되어서 마음의 여유가 생긴 거 같아.,결혼하셔서 시간이 지나시니까 생활의 안정감을 갖게 되셨군요.
유학 생활 중인데 여기 현지 사람들이랑 좀 친해져서 여유가 생기네.,현지 친구들과 사귀다니 정말 다행이네요.
우리 부장님은 생산 일정이 촉박하다고 말씀하시는데 나는 왜 이렇게 여유가 있는지 모르겠네.,여유가 있으신 걸 보니 평상시에 완벽히 일하시는 것 같아요.
좋아하는 여자에게 이 주 전에 고백했어.,좋아하는 여자 분께 고백을 하셨군요. 이후의 이야기도 더 해 주세요.
나 어제 취업 면접을 봤는데 결과가 좋을 것 같아.,좋은 결과를 예상하시다니 다행이네요.
부모님이 결혼하라고 성화야.,아직 결혼할 생각이 없으신 것처럼 보여요.
오늘 오랜만에 군대 동기 만나서 느긋하게 소주 한잔했어.,옛날 얘기하시면서 편안한 시간을 가지셨겠네요.
공무원은 정말 좋은 직업이야.,공무원이 좋다고 느끼시는군요.
나는 친구들 사귀는 게 너무 쉽고 편해.,친구들과 친한 관계를 맺는다는 건 정말 기쁜 일이에요. 어떤 방법으로 주로 친구를 사귀시나요?
우리 학교에서만큼은 학생들 사이에 폭력이 없을 것이라고 자신 있게 장담할 수 있어.,정말 말투에서 자신감이 묻어나는 것 같아요.
우리 반에는 왕따 주동자가 한 명도 없어서 되게 좋아.,왕따 없는 학급이라서 좋으시겠어요. 그렇게 생각하시는 이유가 있나요?
학교에 불편한 사람이 없어서 너무 마음이 편하고 여유로워.,학교에 불편한 사람이 없어서 마음이 편하고 여유로우실 것 같아요.
나를 집요하게 괴롭히던 애가 드디어 전학 갔어. 더 이상 피해 다니지 않아도 되어서 너무 기뻐.,괴롭히던 애가 전학 갔으니 더 이상 힘든 일은 없고 마음이 편해졌을 것 같아요.
선생님께서 주시하시는 한 우리 반에서 폭력은 더 이상 일어나지 않을 것이라서 마음이 너무 편해.,담임선생님의 지속적인 관심을 보여주셔서 편한 학교생활을 보낼 수 있을 것 같아요.
친구들과의 화해로 이제 더 이상 마음 졸이며 학교를 다니지 않아도 돼서 기뻐.,친구들과 화해했다니 이제 마음이 편해졌을 것 같아요.
그 선배가 졸업한 이후 혹시나 마주칠까봐 빨리 다니지 않아도 돼서 마음이 여유로워.,전보다는 마음이 한결 편해졌겠어요.
오늘 친구랑 쌓였던 오해에 대해 얘기하고 풀었어.,더 이상 남은 오해가 없다니 정말 다행이네요. 그 친구와 다시 사이가 좋아졌나요?
친구 무리에서 오해가 생겨서 내가 왕따가 됐었는데 그 오해에 대해 다 풀어서 마음이 편해졌어.,친구들과 오해를 풀었다니 속이 후련하시겠어요. 어떤 오해가 있었나요?
이번 시험만 잘 보면 무난하게 일 등급 받을 수 있을 것 같아.,이번 시험만 잘 보면 무난하게 좋은 성과를 얻을 수 있어 마음이 편하시군요.
지금까지 열심히 공부해서 이번 시험도 충분히 잘 볼 수 있을 것 같아.,열심히 공부해서 이번 시험을 충분히 잘 볼 것 같아서 마음이 놓이시는 군요.
지금 학교에서 배우는 수학은 아무 문제없이 풀 수 있을 것 같아서 마음이 놓여.,학교에서 배우는 수학문제를 문제없이 풀 수 있어서 마음이 놓이시는 군요.
진로를 생명과학 분야로 정하고 나니까 과학에 흥미가 더 생겼어.,과학 공부에 더 흥미가 생겨 다행이시군요.
지금까지 본 시험들 모두 일 등급이여서 이번 시험도 일 등급 나올 것 같아. 너무 좋아.,점수가 일 등급이 나올 것 같아 기분이 좋으시군요.
미리미리 공부를 해놔서 내일 시험 때문에 밤 새워 공부하지 않아도 될 것 같아.,미리 공부한 덕분에 오늘 밤 새워 공부하지 않아도 되셔서 좋으시군요.
오늘 학교에서 있었던 일은 나중에 천천히 해결해도 될 것 같아.,학교에서 있었던 일을 천천히 해결하려 하시는 군요. 좀 더 자세히 얘기해주세요.
학교에서 가정통신문을 받았는데 부모님께는 천천히 드려도 될 것 같아.,학교에서 받은 가정통신문을 부모님께 천천히 드려도 될 것 같으시군요
내일 프레젠테이션 때 이 정도 준비 상태면 완벽히 보여드릴 수 있을 것 같아.,준비한 만큼 좋은 결과가 나올 것 같아 기분이 좋으시겠군요.
이제 도장만 찍으면 내 생애 첫 계약이 이루어지는데 너무 설레어.,생애 첫 계약이라 많이 기쁘시겠어요.
직장 상사에게 좋은 인상을 남긴 것 같아. 너무 뿌듯해.,직장 상사에게 좋은 인상을 받아 기분이 좋으시겠어요.
선배들의 도움 없이 업무 진행이 잘 되서 많이 는 것 같아 뿌듯해.,선배들의 도움 없이 업무 진행을 하게 되서 기쁘시겠어요.
이제 나도 후배가 생겨서 너무 좋아.,후배가 생겨서 기분 좋으시겠어요.
이제 회사 가까운 곳에 이사를 해서 출근에 더 여유가 생겼어.,출근에 여유가 생겨서 좋겠어요.
이제는 문서 프로그램 사용이 익숙해져서 여유롭게 작성 할 수 있어.,프로그램을 익숙하게 사용해서 문서작성에 여유가 생겨 기쁘시겠어요.
