human,system
신체 나이를 측정했는데 실제 나이보다 훨씬 젊게 나와 기뻐.,신체 나이가 어리게 나와 기쁘시겠군요.
손주 학교 체육대회에서 함께 달리기를 하게 되어 너무 설렌다.,손주와 체육대회에서 달리기를 한다니 좋으시겠어요.
칠십이 되었지만 아직 건강한 것 같아서 기분이 좋아.,일흔이 되셨어도 정정하시니 기쁘시겠군요.
몸은 마르고 얼굴엔 주름이 있어도 정정하다는 말을 들으면 참 신이 나.,정정하시다는 말을 들으시니 정말 기쁘시겠어요.
요즘 체력이 좋아지고 있는 것 같아 기분이 좋다.,체력이 좋아지셔서 기분이 좋으시군요. 언제 체력이 좋아진 것을 느끼셨나요?
옆집 할머니가 나한테 동안이라고 하셔서 기분이 좋아.,연세에 비해 건강하고 젊어 보이시는군요.
얼마 전 아들이 가고 싶어 했던 회사에 취직해서 기쁘다.,축하드려요. 아들이 취직해서 기쁘시군요.
지인의 권유에 처음으로 주식투자를 했는데 주가가 많이 올라서 기쁘다.,주가가 많이 올라서 기쁘시군요.
예상치 못하게 승진을 하게 되어 주변 사람들에게 축하를 받아서 기쁘다.,승진 축하를 받아서 기쁘시군요.
딸아이가 취업 후 첫 월급으로 내게 선물을 줘서 기쁘다.,따님에게 선물을 받아서 기쁘시군요.
십 년 동안 소식이 끊긴 친구를 우연히 만나 저녁을 같이 먹어서 기쁘다.,소식 끊겼던 친구와 저녁을 먹어서 기쁘시군요.
아내와 함께 가게를 시작했는데 장사가 잘되고 있어 기쁘다.,장사가 잘되고 있어 기쁘시군요.
요즘 아내와 드라마를 보고 난 다음 수다를 떠는 재미에 살아 기쁘다.,아내와 드라마 얘기 나누는 재미에 기쁘시겠군요.
문화센터에서 배우고 싶은 걸 배우고 사람들과 교류도 하니 기쁘다.,문화센터에 다니시는 것이 기쁨이군요.
오랫동안 봉사를 해왔던 복지관의 아이들이 내게 감사하다며 선물을 줘서 기쁘다.,복지관의 아이들에게 선물을 받아 기쁘시겠군요.
친구들과 게이트볼 내기를 했는데 우리 팀이 압도적으로 이겨 기쁘다.,게이트볼 내기에서 압도적으로 이겨 기쁘시겠어요.
가족들 덕분에 가지고 있는 돈으로 마음에 쏙 드는 집을 얻어서 기쁘다.,마음에 쏙 드는 집을 얻어 기쁘시겠어요.
내가 좋아하는 친구가 나를 알아봐서 정말 기분이 좋았어.,사용자님이 신이 난 것처럼 보이네요.
뱃살 때문에 운동을 시작한건데 배가 쏙 들어가서 기뻐.,운동으로 뱃살이 빠져서 기쁘시군요.
이번 경시대회에서 금상을 타서 기뻐.,금상을 타다니 너무 기쁜 일이네요.
지난 모의고사에서 떨어진 등급이 이번에 올라서 기분이 좋아.,모의고사를 잘 봐서 등급도 올랐다니 기쁘겠어요.
내가 좋아하는 친구가 있는데 같은 대학을 가게 되어서 기분이 좋아.,좋아하는 친구와 같은 대학을 가게 된다니 많이 설레겠어요.
내가 하고 싶은 일을 찾아서 기분이 좋아.,하고 싶은 일은 찾았다니 축하해요.
안녕? 회사에서 좋아하는 사람이 생겼어.,정말 축하드려요. 그분의 어떤 점이 좋으셨나요?
동호회 모임 인기투표에서 남자 일등으로 내가 뽑혔어. 완전 기분 좋은데.,가장 인기 많은 사람으로 뽑히셔서 신이 나신 것처럼 보여요.
나 이번 건강검진 결과가 정상으로 나왔어. 너무 신이 나네.,축하드립니다. 기쁘시겠어요!
담배 끊은 지 두 달째인데 오늘 조기축구에서 두 골을 넣었어. 건강해졌나 봐.,축하드려요. 담배 끊으신 보람이 있네요.
이번에 정기적금 만기 돼서 탔어. 너무 기분이 좋아.,축하드립니다. 정기적금을 만기까지 가져가는 데 가장 공을 세운 분이 누구신가요?
나 드디어 건강한 다이어트 성공했어.,축하합니다. 다이어트에 성공해서 기분이 좋으시겠어요.
나 복권에 당첨됐어!,정말 축하드려요! 복권 당첨금은 어떻게 쓰고 싶으세요?
나이가 들어도 돈이 많아서 정말 좋다.,기분이 좋아 보이세요.
남자친구가 자꾸 손가락 사이즈를 물어보는데 솔직히 대답해 주기 싫어.,남자친구에게 솔직하게 대답 해주기가 싫으시군요. 더 자세히 말씀해 주실 수 있나요?
아파트 청약에 당첨됐어.,아파트 청약에 당첨되셨군요.
회사에서 뜻대로 일도 풀리지 않지만 그래도 가끔은 웃을 수 있는 일이 있으면 좋겠어.,요즘에 회사에서 기분 좋은 일은 없으신가요?
야호! 드디어 바라던 아이가 생겼어.,임신에 성공하셔서 기쁘시겠어요?
다른 사람들이 나를 보고 있는 것 같은 생각이 들어서 그런지 스트레스를 받았지만 극복해서 뿌듯해.,축하드려요. 뿌듯하기도 하지만 많이 힘드셨겠어요.
내가 이력서를 넣은 회사에서 최종 면접에 참여하라는 연락이 왔어! 너무 좋아!,최종 면접까지 진행되셨다니 기쁘시겠어요.
나 다음 달에 결혼식을 하게 됐어.,정말 기쁘시겠어요. 결혼이 당장 다음 달이면 준비하느라  정신없으시겠어요.
다음 달에 사내 골프 대회를 연다고 해. 벌써 기대가 돼.,골프대회를 해서 기분이 좋으신가 봐요. 대회에 상금도 있나요?
나 이번에 대기업에 취직에 성공했어.,대기업에 취직해서 좋으시겠어요.
직장 상사한테 받은 스트레스 때문에 우울해하니 직장동료가 맛있는 점심을 도시락으로 대접해줬어.,배려심이 많은 동료가 있으시군요.
룰루랄라. 이름은 뭐가 좋을까?,기분이 좋으신가 봐요. 무슨 일인지 알 수 있을까요?
시어머니가 추석에 내려오지 말고 그냥 집에서 각자 보내자고 하시네. 언제 내려오냐는 전화인 줄 알았는데 너무 좋아.,시어머니께서 먼저 내려오지 말라고 말씀하셔서 맘이 편하시군요.
친구들이 생일이라고 이벤트를 준비했네. 너무 신난다.,친구들의 생일 이벤트로 기분이 좋아 보이네요.
요즘 너무 신이 나서 어제 회사에 커피를 돌렸어.,회사에 커피를 돌릴 정도로 신이 나실 만한 게 무엇이었나요?
나는 빨리 은퇴하고 싶어. 정년도 얼마 안 남았어.,얼마나 남았나요?
이번에 드디어 취업했어. 너무 기분이 좋아!,정말 축하합니다. 원하시던 곳에 취업이 되었나요?
오늘 정말 행복한 소식을 들었어. 기분이 좋아.,기분 좋은 일이 있으셨군요. 어떤 일이 있었나요?
며칠 뒤면 아이가 나오는데 무섭지가 않고 기대돼!,아이가 태어난다는 것이 행복해 보이시네요.
축하해줘! 드디어 솔로 탈출이야.,남자친구가 생기셨군요. 굉장히 신나고 행복해 보여요.
그동안 남자친구 집안에서 결혼을 반대했었는데 결국 허락하셨어!,결혼을 향해 한 걸음 다가가게 되셨군요. 기분 좋아 보이세요.
오늘 직장에서 보너스가 들어왔어! 기대도 안 했는데 공돈이 생겨서 너무 신나!,기분 정말 좋으셨겠는데요! 보너스 받은 것으로 그동안 하고 싶었던 일이 있으실까요?
이번에 원하는 학과에 진학하게 되었어. 축하해줘.,원하는 학과에 진학하셨군요. 축하드립니다.
오늘은 정말 기분 좋은 날이야.,기분이 좋으시다니 저도 아주 기쁘네요. 무슨 좋은 일이 있으세요?
나한테 여자친구가 생겼어! 선물하고 싶은데 어떤 게 좋을까?,와 축하드려요! 여자친구가 무엇을 좋아하나요?
아이가 성적이 올랐어.,너무 좋으시겠어요.
회사에서 보너스가 나와서 너무 좋아.,너무 좋으시겠어요. 하고 싶은 일이 있나요?
체중이 내려가서 너무 좋아.,좋은 일이네요.
나 정말 기분이 좋아! 날아갈 거 같아.,기분이 정말 좋으시군요 기분이 좋은 이유를 여쭤봐도 될까요?
오늘 건강검진 결과 나왔는데 지난번 보다 간 수치가 좋게 나왔대.,건강검진 결과 간수치가 좋게 나와서 무척 기쁘시겠어요.
노후 준비는 삼층으로 완벽하게 해 놓아서 걱정 없어.,정말 완벽하게 해 놓으셨나 봐요. 신문에서도 삼층 연금 준비하라고 많이 나오던데요.
오늘 우리 남편이 꽃을 선물해줬어.,남편에게 꽃을 받아서 기분이 좋으시군요. 어떤 의미가 있는 꽃 선물이었나요?
이번에 취업에 성공했어!,취업에 성공하셨다니 정말 축하드려요.
친구들이랑 놀러 가기로 했어. 정말 재미있을 것 같아.,어디로 가시는지 여쭤보아도 될까요?
드디어 나 취직했어!,취직하셨군요. 진심으로 축하드립니다.
나 드디어 취업했어! 너무 기쁘고 신나!,드디어 취업하셨다니 정말 축하드려요!
정말 신나는 일이 생겼어.,무슨 좋은 일이 있나 봐요?
나 임신이래!,정말 축하해요. 가족들에게 알렸나요?
오늘 성과급이 나왔어.,오늘 성과급을 받으셔서 기분이 좋으시겠어요.
부모님께서 내가 하고 싶은 진로를 택할 수 있게 허락해주신대!,부모님의 지지를 받게 되셔서 매우 신이 나시겠어요!
이번에 승진했어! 너무 기뻐!,기다리던 승진을 하셔서 정말 기쁘시겠어요!
요즘 매일 아침 운동을 한 보람이 있네.,아침마다 운동을 하시나요?
회사에서 한 달 동안 고생한 보람이 있네.,회사에서 무슨 좋은 일이 있나 봅니다.
내일 여자친구와 놀이공원에 가기로 했어.,기분이 어떠세요?
다음 주에 해외로 신혼여행을 가기로 했어.,해외 어디로 가시나요?
엄마가 십 년 전부터 들어 놓은 나의 연금 보험이 있대!,생각지 못한 기쁜 일이 생겨 좋으시겠어요!
이번에 집을 지었어. 아주 많이 신나.,좋은 일이 있으셨군요. 어떤 집을 지으셨나요?
나 오늘 콘서트 갔다가 새 친구를 사귀었어.,콘서트에서 사귀었다면 비슷한 취향을 가진 친구겠네요. 새 친구를 사귄 기분이 어떠세요?
드디어 스무 살이 되어 첫 여자친구를 사귀게 되었어요!,성인이 된 이후 처음으로 여자친구를 사귀게 되었다니 정말 기쁠 것 같아요!
친구들이랑 카페에서 수다를 떨기로 했어. 코로나가 걱정되기는 하지만 마스크 잘 쓰면 되겠지.,오랜만에 친구분들과 카페에 가기로 하셨군요. 코로나 걱정에 참으셨던 기간이 긴 만큼 많이 기대되시겠어요.
걱정의 연속이야. 이제 곧 남편도 은퇴고 무엇을 먹고살아야 하나.,수입이 줄어 걱정이시군요. 어떤 방법을 생각해 보셨어요?
오랜만에 여행 간다.,여행을 가시는군요. 누구와 함께 가시나요?
일주일 전에 면접 본 회사로부터 최종 합격 통보를 받아서 좋아. 맛있는 거 먹어야지.,합격 축하드려요. 무슨 음식을 먹고 싶으세요?
야호! 내가 그토록 바라던 회사에 합격했어.,축하드려요. 기분이 정말 좋겠네요.
오늘 오랜만에 대학 동기들과 저녁 먹기로 한 날이야. 간만에 친구들 볼 생각하니 너무 기분 좋아.,오랜만에 친구들 만나셔서 기분 좋으시군요. 이리 기뻐하시는 걸 보니 친한 친구들이신가 봐요.
요번에 회사에서 하는 새로운 프로젝트에 내가 낸 의견이 채택됐어. 오늘 팀장님께 칭찬까지 받아서 아주 기분이 좋아.,팀장님께 칭찬까지 받으셨다니 정말 기분 좋으시겠어요. 
오랜만에 친구랑 연락이 돼서 너무 신나. 기뻐.,연락이 끊겼던 친구인가 보네요.
주변 사람들과의 관계가 잘 이루어지고 있어서 기분이 좋아.,주변 사람들과 좋은 관계를 유지하기가 쉽지만은 않을 텐데 잘하고 계시는군요.
오늘 대학교 입학식에서 새로운 친구를 사귀었어.,축하해요. 그 새로운 친구는 어때요?
오늘 회사에서 연봉을 올려준대.,회사에서 연봉을 올려줘서 기분이 좋으시겠어요.
얼마 전 최종 면접을 보고 왔는데 오늘 합격 발표가 나왔어. 다음 주부터 출근이라 너무 기뻐.,너무 신나고 설레시겠어요. 새 직장에 출근하기 전에 하고 싶은 게 있나요? 
나는 지금 첫 직장 동료들이 너무 좋아.,축하드려요. 좋은 사람을 만났군요.
친구가 우리 집 근처로 이사를 온다고 해서 기분이 정말 좋아.,친구와 가까운 곳에 살게 되어서 신이 난 것 같아요.
성과금이 생각보다 많이 나와서 너무 기분이 좋아. 직장을 이런 맛에 다니네.,성과금을 많이 받게 되어 정말 기쁘실 것 같아요.
이번에 큰딸이 공무원 시험에 합격했어. 정말 세상을 다 가진 것처럼 기분이 좋아.,큰딸이 공무원 시험에 통과해서 정말 기쁘실 것 같아요.
아이들 학비 때문에 노후대비가 미진해서 걱정 많았는데. 생각지도 못했던 일이 벌어졌지 뭐야.,생각지도 못한 일이 생겼군요. 무슨 일이신가요?
이제 퇴직까지 십 년밖에 안 남아서 너무 좋아.,퇴직이 얼마 남지 않았다는 사실에 행복하시군요.
온라인에서 마음 맞는 친구를 만나 기뻐.,잘 통하는 온라인 친구를 만나서 좋으시군요.
스피닝 시작하면서 체중이 감량되고 있어. 너무 신나고 꿈만 같아.,몸무게가 줄어들어서 기분이 좋으시군요.
내가 어제 남편 생일상을 차렸는데 남편이 음식이 너무 맛있다는 거야. 너무 신이 나더라고.,남편분의 음식 칭찬에 정말 기쁘셨겠네요. 남편분이 좋아하는 음식을 하셨나 봐요.
건강에 아무런 문제가 없다고 하네! 정말 다행이고 기분이 좋아.,좋은 건강 소식에 신이 나신 것 같네요.
운동하러 나갔다가 지인한테서 좋은 말 들었어. 살 빠졌다고 그러네.,지인에게 덕담을 들어 기분이 아주 좋아 보이세요.
오랫동안 공들였던 기획안이 채택됐어. 이젠 탄탄대로야.,정성 들인 기획안이 채택되어 기쁘시겠어요. 이제 어떤 일들이 기다리고 있을까요?
몇 년 동안 아이가 없어서 걱정이 많았는데 이번에 병원에 갔더니 임신을 했다는 거야!,아이가 생기지 않아 걱정했는데 기쁜 소식을 들어 행복하시겠어요.
나 오늘 진급해서 너무 신이 나.,진급 소식에 기분이 좋으시군요.
친구들과 돈을 모아서 여행을 가기로 했어!,친구들과의 여행을 기대하고 계시는군요.
오늘 만 보나 걸었어.,만 보 달성하셨군요.
나 내년에 결혼해서 아주 기뻐.,내년에 있을 결혼식에 기분이 좋으시군요.
나는 이제 부자야. 이제 점점 더 재산이 불어날 거야.,큰돈을 모았나 봐요?
나 오늘 생일인데 기분이 매우 좋아.,오늘 하루 생일로 기분이 좋으시군요.
가족과 소통이 중요한데 서로 이야기를 하는 시간을 만들기가 어려워서 여러 가지 노력을 하고 있어.,가족과의 소통을 위해 노력하고 계시는군요. 자세히 들려주시겠어요?
오늘 기말고사 성적이 나왔는데 지난번보다 많이 올랐어!,성적이 많이 오르셨군요. 어떤 기분이 드셨나요?
사무실에서 내가 투찰한 공사 건이 낙찰되어서 너무 신이 나.,직접 투찰한 건이 낙찰되어 기분이 좋으시군요.
나 드디어 원하는 직장에 취직했어.,원하는 직장에 취직하셨군요. 기분이 어떠신가요?
친구와 다음 주에 유럽으로 여행 가기로 했어.,여행을 갈 계획이 있으시군요. 어떤 기분이신가요?
회사에서 이번 추석에 특별성과급을 준다네. 정말 너무 좋아.,특별성과급을 받을 기대에 기분이 좋으시군요.
몇십 년 적금 부은 거 찾아서 고향인 시골에 땅을 샀어. 곧 집 짓는 공사 들어간다는데 막 설레.,축하드려요. 사용자님의 집 공사가 들어간다니 정말 설레시겠네요.
오늘 하루가 너무 재미있었어!,기분 좋으신 일이 있으셨나 봐요.
회사에서 사진 콘테스트를 개최했었는데 내가 입상되었어.,콘테스트에서 입상하셔서 기분이 좋으시군요.
이전 건강검진 때 콜레스테롤 수치가 너무 높아서 걱정했는데 다시 재검을 받았더니 정상이라는 거야.,이번 건강검진의 결과로 기분이 좋으시군요.
내가 올린 기획안이 추천되어서 어제 성과금이 나왔어.,기획안 추천으로 성과금이 나와 기분이 좋으시겠어요.
이번 달 내가 보험계약 일등을 해서 부상으로 제주도 여행권이 나왔어.,축하드려요! 제주도 여행권으로 기분이 좋으시겠어요.
성적이 올라서 기분이 좋아.,그동안의 노력으로 기분이 좋으시겠어요.
내 인생은 이미 망한 것 같아. 내가 커서 뭐가 될까?,어떤 일이 있었기에 인생이 망했다고 생각이 되나요? 
오늘 친구가 승진했다는 소식을 들어서 너무 기뻐!,친구의 좋은 소식에 덩달아 많이 기뻐 보이시네요.
드디어 내가 원하는 곳에 취업했어. 너무 신이 나!,정말 축하드려요! 고생하셨어요.
남자친구에게 프러포즈를 받았어.,정말 특별한 날이 되었겠어요. 
대학교에서 마음에 드는 친구가 나에게 먼저 말을 걸었어.,대학교에서 마음에 드는 친구가 먼저 말을 걸어왔군요.
오늘 기념일이라 남자친구랑 놀러 가기로 했어. 너무 기대돼!,기념일이라 남자친구와 놀러가게 되서 신이 나셨군요.
오늘은 정말 신이 나네.,좋은 일이 있으신가 봐요.
나 지금 되게 신나. 기분이 참 좋아.,신나는 일이 있으신가 봐요. 무슨 일이 있는지 자세하게 말씀해 주시겠어요?
나 지금 신이 나서 뛸 듯이 기뻐.,무슨 좋은 일 있으세요? 
나 오늘 회사에서 표창장 받았어. 정말 신이 나.,정말 축하드려요. 어떤 훌륭한 일을 하셨나요?
내 동생이 여자 친구가 생겼다며 좋아하니 나 또한 신이 난다.,동생분이 좋아하시겠어요.
우리 딸이 이번에 대학에 합격했어.,무척이나 기쁜 일이 생겼군요.
오늘 나 병원에서 퇴원했어.,무슨 이유로 그동안 병원에 입원하신 건지요?
나는 각종 모임이 많은데 모임에 나갈 때 신이 날 때가 많아.,친구들 만나는 일이 재미있으시군요?
내일이면 드디어 친구들과 여행을 떠나.,내일이 정말 기다려지시겠어요.
오늘 정말 좋은 일이 있었어!,좋은 일이 있으셨군요! 무슨 일이 있으셨나요?
여자친구가 생겨서 기뻐.,축하해요. 많이 기쁘시겠어요.
나 이번에 면접 본 거 합격했어.,합격하셨다니 좋으시겠어요.
친한 언니가 나더러 아이돌 콘서트 같이 가재. 표도 사준대.,그렇게 되어서 정말 신나겠어요.
오늘 친한 친구들과 생일 파티를 했어.,파티를 하셨다니 즐거운 시간을 보내셨겠어요.
얼마 전 면접 본 회사에서 합격했다고 오늘 연락이 왔어. 너무 신나.,얼마 전에 면접 본 곳에서 합격했다는 소식을 듣게 되어 기쁘고 신나셨군요.
오늘 남자친구랑 처음으로 여행을 가기로 했어.,첫 여행이라니 정말 신나겠네요. 어디로 가시나요?
나 이번에 원하는 곳에 취업해서 신이 나!,축하드려요. 어떤 일인가요?
첫 직장을 얻게 되어서 너무 기뻐.,첫 직장을 얻게 되어서 기쁘시군요.
나 오늘 남자친구한테 프러포즈 받았어! 행복하고 신나고 너무 좋아!,남자친구한테 프러포즈 받아서 신나시는군요.
어제 친구들이랑 생일 파티했어! 기분이 너무 좋아!,생일 파티해서 기분이 좋으시군요.
직장에서 이번 달 우수사원으로 뽑혔어. 너무 기분이 좋아.,우수사원으로 뽑히셔서 기쁘시군요. 우수사원이 되면 어떤 혜택이 있나요?
오늘 친구들이랑 여행을 가기로 했어.,어디로 여행을 가기로 하셨나요?
나 드디어 취업했어. 첫 직장인만큼 열심히 할 거야.,이번에 취업을 하셨군요. 신이 나신 것 같아요.
나 이제 장가간다!,정말 축하드려요. 기분이 어떠세요?
누구든 우리랑 놀면 정말 신날 것 같아.,그런 생각을 하신 계기가 있나요?
아이가 생겨서 너무 기뻐.,아이가 생겨서 정말 기쁘시겠어요.
이제 결혼식장이랑 예물 등 슬슬 알아봐야지. 너무 신이 난다.,결혼 준비로 기뻐하시는군요.
이번 주에 샌드위치 휴일이 있어서 너무 좋아.,주중에 쉬는 날이 있어서 좋으신가 봐요.
이번에 건강에 좋다는 약을 먹고 나니 피로감이 훨씬 없어져서 날아갈 것 같아.,약을 먹어서 피로감이 훨씬 없어졌네요.
은퇴 후에 멋진 여행을 가기로 했어!,기분 좋은 소식이군요. 어디로 여행을 가시나요?
요가는 정말 재미있는 거 같아!,요가를 하시면서 기분이 좋으신가 봐요.
오! 이번 연휴에 우리 성과급 준대!,오 좋은 소식이네요! 얼마나 받을 것 같으세요?
내가 구입한 주식이 요즘 오르고 있네.,기분이 좋으시겠어요. 주식은 어떻게 하실 생각이세요?
나 병원에서 건강이 많이 좋아졌대.,기분이 좋으시겠어요. 얼마나 좋아지신 거예요?
드디어 오랫동안 저축해 온 연금 납부가 끝났어!,축하드려요! 앞으로의 계획은 어떻게 되세요?
내가 맡은 매장의 매출이 저번 달보다 십 퍼센트 올라서 보너스를 받았어!,축하드려요! 오른 만큼 번 돈을 사용할 계획이신가요?
요즘 정말 기분이 좋아.,어떤 것에서 기분이 좋으시나요?
운동한 결과가 나와서 신이 나네.,결과가 좋으신가 봐요? 어떤 운동을 하셨어요?
드디어 신혼여행지를 정했어! 빨리 신혼여행 가고 싶어!,신혼여행지를 정해서 기쁜 것 같아요. 신혼여행을 가면 어떤 것을 가장 하고 싶어요?
이제 은퇴 전에 노후 준비 끝이야. 정말 신이 나!,은퇴 전에 노후 준비를 끝마쳐서 신이 나셨군요. 어떻게 준비하셨는지 말씀해 주실 수 있으신가요?
오늘 우리 큰딸이 취업해서 정말 기뻐.,따님이 취업해서 정말 기쁘시겠어요.
요즘 이것저것 준비할 것도 많고 매우 바빠. 오늘은 가장 중요한 여권을 만들 거야.,바쁘신 일이 많으신가 봐요. 여권을 만드는 특별한 이유가 있으신가요?
오늘 아침에 아는 분으로부터 스카우트 제의를 받았어.,스카우트 제의를 받으셨다니. 많이 바라시던 일이세요?
드디어 오늘 짝사랑해 왔던 동료한테 고백했어!,짝사랑하던 동료에게 오늘 고백하셨군요. 많이 떨리셨겠어요.
나 드디어 내가 원하는 곳에 합격했어! 정말 꿈만 같아.,정말 축하드려요. 누구에게 가장 먼저 알리셨나요?
살다 보니 정말 기쁘고 신나는 일도 있네!,정말 기분 좋아 보이시네요. 무슨 즐거운 일이 있으신가요?
준비하고 노력하였더니 좋은 일이 일어났어.,정말 즐거워 보이세요. 무슨 기쁜 일이 있으신지요?
요즘 남편이랑 같이 놀러 다니는 게 너무 신나.,좋은 소식이에요. 최근에는 어디 다녀오셨어요?
팀장이 나에게 처음으로 업무에 대해 칭찬을 해 줬어. 긍정적인 피드백은 처음이야.,상사에게 인정을 받으셔서 기분이 좋으시군요.
의사가 이제 다 나았다고 병원 안 와도 된대.,좋은 소식 덕분에 마음이 편하시군요.
혈압이 이제 정상이래. 너무 좋아.,혈압이 이제야 정상으로 됐다니 기쁘시겠어요.
내일부터 휴가야.,휴가 계획이 어떻게 되나요?
내 친구를 괴롭히던 아이들이 오늘 내 친구에게 미안하다고 사과를 했어. 친구가 행복해 보여서 기분이 좋아.,친구가 행복해하는 모습을 보고 행복하시군요. 친구에게 해 주고 싶은 말이 있나요?
이번 회사에는 또래가 많아서 좋아. 친구처럼 잘 지내봐야지.,비슷한 나이의 친구가 많아서 좋으시겠어요. 그들과 어떻게 친해지실 건가요?
친구들한테 만나자고 해야겠어.,어떤 친구들을 만나려고 하세요?
나 이번에 회사에서 승진했어. 승진하면서 연봉도 많이 오르게 될 것 같아.,승진에 연봉 인상에. 정말 좋으시겠어요.
드디어 남자 친구랑 결혼해.,남자 친구랑 결혼하신다니 정말 기쁘시겠어요!
오늘 직장에서 승진 소식을 들었어.,승진하셨다니 축하드려요!
저번 시험보다 평균이 더 올랐어!,기쁘시겠어요. 시험이 끝났는데 향후 계획이 있으신가요?
우리 딸이 드디어 취직했어. 그것도 엄청난 대기업에 말이야.,정말 축하할 일이네요. 무척 기쁘시겠어요.
이제 일할 날도 얼마 안 남았네. 빨리 시골에 내려가 텃밭 가꾸고 맑은 공기 마시며 쉬고 싶어.,귀촌하실 생각이신가 봐요. 준비는 잘 되어 가나요?
간만에 손님들이 들이닥쳐서 눈코 뜰 새 없이 바쁘네. 정신이 하나도 없어.,오랜만에 손님들이 많은가 봐요?
드디어 아이가 생겼어!,진심으로 축하의 인사를 전합니다.
지금의 직장에서 계속 일할 수 있을지 모르겠어.,그런 마음이 드신 이유를 얘기해줄 수 있나요?
원하던 직장에 취업했어.,원하는 직장에 취업해 기분이 좋으시군요.
나 드디어 취업했어!,축하해요. 그동안 수고했어요.
부모님이 드디어 결혼을 허락해 주셨어.,축하해요. 그동안 많이 힘드셨지요?
이번에 정규직 전환이 되었어.,축하해요. 그동안 정규직 전환 되기를 많이 기다리셨죠?
업무가 많아 스트레스가 쌓이네. 하지만 우선순위를 두어서 처리하니 능률이 올라 수월해.,업무가 많지만 잘 해결하고 계시는군요. 업무 이외에 하고 싶은 일이 있으신가요?
와 드디어 승진이다! 진짜 너무 신나고 좋아!!,정말 축하해요! 드디어 염원하던 차장님이 되셨네요!
어제 면접 본 회사에서 연락이 왔어!,어떤 연락이 왔나요?
나 지금 만나는 여자랑 너무 잘 맞아.,이성 친구분이랑 너무 잘 맞다니 다행이네요.
오늘 저녁에 초등학교 때 친구랑 만나기로 했어.,오랜만에 친구분을 만나셔서 신나시나 봐요.
나 드디어 이번 회사에는 취직될 것 같아.,취직하게 되어서 신나시겠어요.
