학교에 있으면 아무도 나와 이야기 해 주지 않아서 서러워.,이야기 나눌 친구가 없어서 서럽다고 생각하셨군요.,
언니는 왜 항상 말을 심하게 할까? 말할 때마다 상처를 입어서 너무 힘들어.,언니가 말할 때마다 상처를 입어서 힘이 드는군요.,
아빠가 취해서 엄마한테 심한 말을 해서 엄마가 울어. 나도 몰래 울었어.,아빠가 엄마한테 심한 말을 해서 우시는 것을 보는 게 슬프시군요.,
얼마 전 남편이 세상을 떠나서 너무 슬퍼.,남편과 사별해서 너무 마음이 아프실 것 같아요.,
동네에서 오래 같이 살던 친구가 멀리 이사를 갔네. 너무 슬프다.,친구분과 헤어져 마음이 슬프시겠어요.,
문소리만 나도 누가 오려나 기다리는 내가 참 슬프고 쓸쓸하네.,슬프고 쓸쓸하시다니 조금 더 자세히 말씀해주시겠어요?,
옆집 할머니가 죽었는데 아무도 오질 않았어. 그걸 보니 너무나도 슬프네.,할머니께서 돌아가셨는데 아무도 찾아오지 않는 것을 보며 슬프셨군요.,
내가 잘못한 게 있어서 자녀들이 연락을 안 해. 너무 슬프고 고독하다.,자녀들과 연락문제로 고민이 되시는군요. 조금 더 상세히 말씀해주실 수 있으신가요?,
남편도 떠나고 자식들도 떠나고 이젠 나 혼자 남았어. 과거가 너무 그리워서 서글퍼.,남편과 자식이 많이 그립고 서글프실 것 같아요.,
경로당 사람들이 내가 자식한테 버림받았다는 사실을 알게 돼서 너무 창피하고 슬퍼.,내 비밀을 경로당 사람들에게 들켜서 많이 부끄럽고 슬프시군요.,
나는 자식들과 함께 살고 싶은데 자식들은 같이 사는 걸 싫어해서 너무 속상하고 슬퍼.,자식들이 함께 사는 것을 싫어해서 속상하시겠어요.,
아무에게도 사랑받지 못하는 나이가 되고 보니 나 자신이 너무 슬퍼.,어떤 점에서 내가 아무에게도 사랑받지 못한다고 생각이 드시나요?,
자식들이 자기들 바쁘다고 일 년에 한두 번밖에 오질 않아서 많이 속상하고 슬퍼.,자식들이 자주 찾아오지 않아 많이 속상하고 슬프시겠어요.?,
집에서도 혼자 노인정에서도 혼자야. 이런 내가 너무 싫어서 슬퍼져.,늘 혼자라는 생각이 들어 많이 슬프시겠어요.,
난 너무 외로운데 아무도 내 외로움을 달래주질 않아 너무 슬퍼.,외로운 데다가 아무도 신경 써 주지 않는 것 같아 더 상심이 크시겠어요.,
아들을 따라서 타지로 이사했는데 내가 적응을 못 하니 답답해하네.,타지에 이사와서 적응이 잘 되지 않는 것이 힘드시군요. 조금 더 자세하게 말씀해주시겠어요?,
딸이 내 거처 때문에 적금을 깼다고 하는데 너무 속상해.,어떤 부분이 속상한지 구체적으로 말씀해 주시겠어요?,
치매에 관한 뉴스가 나올 때마다 내 미래를 보는 것 같아서 마음이 참 서글퍼.,내 미래에 치매가 있을까봐 걱정되고 서글프시군요.,
나이를 먹어도 마음에 드는 친구가 하나도 없다는 상황이 너무나도 슬퍼.,어떤 점에서 마음에 드는 친구가 없다고 생각하시나요?,
아빠 사업에 문제가 생겼대. 어떡하지?,아버지의 사업에 문제가 생겼군요. 조금 더 자세히 이야기해 줄 수 있어요?,
엄마는 나랑 한 약속이 중요한 것 같지 않아. 너무 슬퍼.,엄마에게는 나와 한 약속이 중요한 것 같지 않아 속상하시군요.,
병실에 힘없이 누워 계신 할머니를 보니 말 잘 들을 걸 하고 후회가 되더라.,병실에 힘없이 누워 계신 할머니를 보고 말을 잘 듣지 못한 것이 후회가 되셨군요.,
아빠가 요새 이상하게 걷길래 왜 그렇게 걷냐고 핀잔을 줬는데 방에서 파스를 붙이고 계시는 걸 보았어.,아버지께 핀잔을 드렸는데 파스를 붙이고 계셨군요. 그때 어떤 감정이 들었나요?,
엄마는 심한 독감에 걸렸으면서 우산을 안 챙긴 나를 위해 학교에 달려오셨어.,어머니께서 독감에 걸리셨는데도 우산을 챙겨서 달려가셨군요. ,
아빠가 주는 용돈으로 친구들이랑 맛있는걸 사 먹었는데 정작 아빠는 컵라면만 드시더라고.,아버지가 컵라면 드시는 걸 봤을 때 어떤 기분이셨어요?,
엄마가 나한테 패딩을 사줬는데 정작 엄마는 오 년 넘게 똑같은 코트 하나만 입고 계시더라.,코트 한 벌만 오랫동안 입으시는 어머니를 보며 무슨 생각이 드셨나요?,
술에 취한 아빠가 내 손을 잡았는데 아빠 손바닥에 상처와 굳은살이 가득한 것을 보았어.,아빠의 손바닥에 상처와 굳은살이 가득한 것을 보고 어떤 마음이 들었나요?,
내 성적으로 많이 모자라네. 원하는 학교에 갈 수 없을 거 같아.,더 자세한 이야기를 알고 싶어요.,
나는 내가 왜 태어났는지 의문이 들어.,어떤 부분에서 의문이 드시나요?,
겨우 취업을 했는데 엄마가 돌아가셨어.,사용자님은 어떤 감정을 느끼셨나요?,
운동하는 친구가 어깨를 다쳐서 더 이상 운동을 할 수 없게 됐대.,친구가 더 이상 운동을 할 수 없다는 소식을 듣고 어떤 생각이 드셨나요?,
동생이 직장에서 원인은 알 수 없지만 따돌림을 당하고 있다고 했어.,동생이 따돌림을 당한다는 이야기를 들었을 때 사용자님은 무슨 생각이 드셨나요?,
내 아들이 이번 대입에서 떨어졌어. 앞으로 재수를 시켜야 하나 슬프네.,속상하시겠어요. 아드님하고 대화는 해 보셨나요?,
출산으로 제 모든 삶이 너무 불행해졌어요.,불행한 감정을 느끼시는 이유가 뭘까요?,
우리 할머니가 돌아가셔서 너무 슬퍼.,너무 슬프시겠네요.,
내 친구들은 다 결혼했는데 나만 아직 남자친구도 없어. 친구들 사이에 있으면 내가 너무 초라해져.,마음이 불편하시겠어요. 연애하지 못하는 특별한 이유가 있다고 생각하시나요?,
나 지금 너무 슬프다.,무슨 일이에요? 왜 슬픈지 이야기해 줄 수 있어요?,
나는 왜 다른 사람들과 어울리는 게 힘들까?,사람들과 어울리지 못해 힘드시군요.,
오랫동안 사귀었던 여자친구에게 이별 통보를 받았어. 일이 손에 안 잡히고 너무 슬퍼.,여자친구와 헤어지고 나서 많이 슬프시군요. 슬픔을 어떻게 해소하실 건가요?,
나이가 드니 만성질환에 시달려.,만성질환에 시달리시면 힘드시겠어요.,
사는 게 힘드네.,삶이 힘든 이유를 알 수 있을까요?,
오늘은 너무 슬픈 하루였어.,오늘 하루 슬프셨군요. 무슨 일이 있으셨나요?,
아내랑 대화를 안 한 지가 한 달이 넘었어. 이제껏 살아오며 둘이 고생도 많이 했지만 내가 그래도 많이 챙겼는데 말을 안 해.,대화가 없어서 힘드시겠어요. 부인분께 대화를 시도해 보셨나요?,
요양원에 연로하신 어머님이 몇 년을 계시는데 요즘 코로나로 인해 자주 못가서 마음이 아파.,네 그러시겠어요. 요즘 코로나로 인해 요양병원 면회가 어렵군요.,
일이 너무 많아서 힘드네.,일이 많아서 힘드시군요. 어떤 것이 가장 힘드세요? ,
친구가 얼마 전 죽었어. 충격이 너무 큰지 일도 손에 안 잡히고 온종일 눈물이 나.,너무나 슬프시겠어요. 어떤 친구였는지 알 수 있을까요?,
나 여자친구와 헤어졌어.,많이 힘드시겠군요. 헤어진 이유를 알 수 있을까요?,
직장이 없으면 결혼도 못 하는 건가?,직장이 없어서 결혼을 못한다고 하는가보군요.  무슨 일이 있으셨나요?,
우리 부부는 요즘 말이 별로 없어.,남편과 대화가 많이 없으시군요. 평소에 먼저 말을 건네는 편이신가요?,
요즘 많이 슬퍼서 마음이 힘든 것 같아.,우울감으로 마음이 좀 힘드시군요. 주로 어떨 때 그런 기분을 강하게 느끼시나요?,
요즘 기분이 너무 안 좋아. 슬픈 감정이 계속 지속되네.,언제부터 그러셨는지 기억나시나요?,
이번에도 취업을 하지 못할 것 같아서 눈물이 나.,취업하지 못하실까 봐 슬프시군요.,
이번 여름 휴가 기간에 회사에서 계속 업무로 연락이 와서 가족들과 휴가를 갔지만 제대로 쉬지 못했어. 내 처지가 너무 슬퍼.,오랜만에 마음 놓고 쉬고 싶으셨을 텐데 매우 속상하셨겠어요. 가족들은 어떤 말씀을 하셨나요?,
코로나 때문에 아이들이 밖에서 놀지 못해서 슬퍼.,맞아요. 코로나 때문에 걱정이에요.,
우리 아들 초등학교 때 남편을 떠나보내고 홀로 바쁘게 살다가 이제 뒤돌아보니 슬퍼.,남편을 떠나보내고 홀로 가정을 돌보다가 뒤돌아보니 슬픈 마음이 생겼군요. 슬퍼지는 마음을 이야기해 주실 수 있을까요?,
항상 부인에게 잘해주지 못해 늘 미안해.,어떤 이유에서 미안하시나요?,
요즘 대인관계에 낙담하는 사람들이 많이 보여.,대인관계에 낙담하는 사람들이 있군요. 무슨 일인지 설명해 줄 수 있나요?,
남자친구와 헤어졌어. 너무 슬퍼,슬픔이 느껴지네요. 어떤 일로 헤어지게 된 건가요?,
발주 건에 문제가 생겨서 오늘도 야근하게 생겼어. 이런 내 삶이 너무 슬퍼.,오늘도 야근하게 되셨다니 마음이 어떠신가요?,
너무 짜증 나. 같은데서 계속 오류가 나고 있어.,무슨 문제라도 생겼나요?,
다음 달이 출산 예정일인데 이제는 옛날로 돌아갈 수 없다는 게 슬퍼.,어떤 옛날로 돌아가실 수 없다고 생각하시나요?,
남들 다 하는 임신이 나만 안되네. 아이 복이 없는 걸까? 남편 보기도 민망해.,임신이 잘 안 되어 힘드신가 봐요.,
이번에도 부장 승진을 못 했어. 나는 만년 과장인 걸까.,마음이 아주 무거우시겠어요. ,
나 정말 슬퍼!,정말 슬프시군요. 무슨 일이 있으신 건가요?,
어제 남자친구와 헤어지게 되었어. 마음이 아파.,안 좋은 일이 있으셨군요. 혹시 이유를 물어봐도 될까요?,
가장 친한 친구가 멀리 이민을 한다고 해. 앞으로 만날 수 없다고 생각하니 너무 슬퍼.,가장 친한 친구의 이민에 마음이 몹시 슬프겠군요. 오고 가기 어려울 만큼 먼 거리인가요?,
코로나 일구 때문에 좋지 않은 상황이 계속되어서 회사에서 해고를 통보받았어.,저런 상심이 크시겠어요. 다른 직장을 알아보고 있나요?,
사귀는 남자가 있는데 요즘은 같이 있어도 혼자 있는 기분이 들어.,남자친구와 같이 있지만 외롭다고 느끼시는군요. 요즘 기분은 어떠세요?,
얼마 전에 여자친구랑 헤어졌어. 기분이 너무 우울해. 열심히 할 무언가를 찾아야 할 것 같아.,얼마 전에 여자친구랑 헤어지셔서 우울하군요. 어떤 것을 하고 싶으신 건가요?,
여자친구와 헤어져서 너무 슬퍼.,저런. 지금 어떤 생각이 드시나요?,
이제는 작은 글씨들은 잘 안 보이는 걸 보니 노안이 온 것 같아 슬퍼.,좋았던 시력이 나빠진 것 같아 우울하신 것 같네요. 혹시 노안 이외에 건강이 좋지 않으신 부분도 있나요?,
얼마 전까지 사귀던 사람과 결혼하고 싶었는데 이번에도 또 차였어.,이별 때문에 많이 힘드시겠어요. 조금 더 말씀해 보시겠어요?,
또 유산했어. 벌써 두 번째야. 다 내 잘못인 것 같고 아이에게 미안하고 너무 슬프고 괴로워.,회사에서 일방적으로 탓하니까 너무 억울하고 화가 나겠어요. 이 문제를 의논할 사람 있나요?,
요즘 취업이 안 돼서 속상해.,취업이 안 돼서 속상하시군요. 취업하기 위해 어떤 노력을 하고 있으세요?,
오늘 같이 일하던 동료가 퇴사했어. 그래서 슬퍼.,같이 일하던 동료의 퇴사로 아주 섭섭하고 슬프군요.,
이제 정년이 일 년밖에 남지 않았어. 노후준비를 한다고 했는데 아직 부족해. 어쩌다가 이 나이 먹도록 일만 했는데 수중에 이 돈밖에 없을까? 슬퍼.,정년을 앞두고 금전적인 문제들로 슬프시군요.,
친한 친구가 암이래.,친구의 소식에 마음이 많이 안 좋으시겠어요.,
요즘 직장 일이 너무 힘든 것 같아서 그만두고 싶어.,직장 일로 힘드신가 보군요.,
회사 생활이 너무 힘들어. 정말 출근하기 싫다. 인간관계가 이렇게 힘들 줄 몰랐어.,회사 인간관계 때문에 고민이시군요. 좀 더 말씀해 보시겠어요?,
어제 남편이랑 말다툼했어. 남편은 시댁 일이라면 물불을 안 가리고 나서거든.,남편이랑 말다툼을 해서 속상하시겠어요.,
남자친구랑 교제한 지 삼 년이 넘었어. 그런데 이제는 남자친구가 나를 별로 사랑하는 거 같지 않아.,남자친구가 덜 사랑하는 것처럼 느껴서 슬프신가 봐요. 어떻게 하면 그런 감정을 잘 극복할 수 있을까요?,
친구가 나 없는 자리에서 내 약점을 떠벌이고 뒷이야기를 했어. 나를 무시하는 것 같아서 너무 슬퍼.,믿었던 친구라서 더 마음이 아플 것 같아요. 그 친구와 다시 이야기해 볼 생각이 있으신가요?,
준비해왔던 결혼식을 미루거나 취소해야 할 것 같아 너무 슬퍼.,결혼식 문제로 마음이 좋지 않으신가 봐요. 혹시 무슨 사정이 있었나요?,
요즘 너무 혈당 수치가 올라서 우울해.,혈당 수치 때문에 걱정이 많으시겠습니다.,
결혼 준비하다가 파혼하게 되었어. 오랜 연애 끝에 결혼하려 한 건데 정말 슬퍼.,정말 슬프시겠어요. 무슨 일로 파혼하게 되었는지 실례가 안 된다면 여쭤보아도 될까요?,
날씨가 오랜만에 정말 좋네. 산책하고 싶다.,산책하고 싶은 날씨인가 봐요.,
요즘 연애하기 너무 어려운 거 같아.,요즘 연애 때문에 걱정이 많으신가 봐요. 어떤 이유로 그렇게 생각하세요?,
오늘 또 면접에서 떨어졌네.,결과가 좋지 않아서 걱정이 많으시겠어요.,
지난주에 시아버님이 돌아가셔서 너무 바빴어. 큰일 치르고 나니 몸살에 위경련까지 너무 아파.,몸도 마음도 너무 힘드시겠어요.,
어제 정말 친한 친구가 이민을 갔어.,친구가 이민을 가게 되어서 많이 서운한가 보군요.,
나 오늘 갑작스럽게 퇴사했어.,갑자기 퇴사하다니 무슨 일이 있었나 보군요.,
최근에 용돈을 주식에 투자했는데 손실이라 슬퍼.,주식 투자가 손실이라 슬프시군요. 이럴 때 고민을 나눌 친구분이 있으신가요?,
이번에 직장에서 잘렸어. 기분이 안 좋아.,직장에서 해고되어 슬프시군요.,
가정법원에 다녀왔어.,무슨 일로 다녀오셨나요?,
코로나 일구 때문에 지금 다니는 직장이 너무 힘든데 이직도 못 하고 너무 슬퍼.,코로나 일구 때문에 이직하지 못해서 슬프시군요. 직장 힘든 것에 대해 대화를 나눌 분이 계실까요?,
여자친구랑 어제 헤어졌네요.,여자친구랑 헤어지셨다니 정말 슬프네요. 어떤 이유가 있었나요?,
여자친구와 잠시 이별을 해야 할 것 같아.,어떻게 그런 결정을 내리게 됐나요? ,
인간은 결국 혼자인 거 같아.,혼자라는 기분이 드셨나 봐요. 무슨 일이 있었나요?,
주부로 살다 보니 이제 친구가 없어진 것 같아. 만날 친구가 없어.,친구와 이야기하고 싶은데 만날 친구분이 없으셔서 그러시군요.,
여자친구와 헤어져서 정말 슬퍼.,헤어짐으로 인해 속상하시군요.,
오늘도 면접 봤는데 또 떨어졌어.,어떤 회사의 면접이었나요?,
취업이 어려워서 힘들다.,그러시군요. 부정적인 감정이 올라올 때는 주로 어떤 행동을 하세요?,
내 친구가 다음 주 금요일에 미국으로 유학을 하러 간다고 말했어.,친구가 떠나서 슬프시겠어요.,
오늘 내 여자친구가 장염으로 병원에 입원했대.,여자친구분은 괜찮으신가요?,
오늘 친구가 세상을 떠났어.,친구분이 어떻게 세상을 떠났어요?,
내 진로를 정했다고 생각했는데 막상 그 진로로 가려니까 많은 것들이 나를 슬프게 하네.,많이 힘드셨겠네요. 구체적으로 어떤 게 가장 본인을 힘들게 하나요?,
가족들이 내 얘기를 들어주는 것 같지 않아 슬퍼. 내가 오해하는 걸까?,무슨 일인지 자세히 말씀해 주실 수 있나요?,
오늘 슬픈 일이 있어.,오늘 슬픈 일이 있으셨군요.,
오늘 회사 상사의 조부모님이 돌아가셔서 조문을 다녀왔어.,기분이 안 좋으시겠군요.,
대학생 때 만나서 오랫동안 사귀었던 남자친구와 결국 헤어져서 매우 슬퍼.,남자친구와 헤어져서 매우 슬프시군요. 왜 헤어지게 됐나요?,
결혼할 남자친구와 가치관이 안 맞아서 너무 슬퍼.,어떤 부분에서 가치관이 다른가요?,
임신 칠 개월 차인데 너무 살이 많이 쪄서 튼살 때문에 걱정이야,임신 후 체중 증가로 걱정이시군요.,
어떤 직종으로 취업을 해야 할지 잘 모르겠어. 힘들다.,취업 문제로 힘드시군요. 진로를 못 정하신 건가요?,
친한 여동생이 급성 백혈병으로 갑자기 세상을 떠났어. 아기도 두 명이나 있는데 어쩌나.,친한 동생이 급작스럽게 돌아가셔서 심란하시군요.,
이제 마흔 중반인데 너무 힘들어.,힘든 일이 있으신가 봐요. 자세히 말씀해 주세요.,
친한 친구가 교통사고를 당해서 많이 다쳤어. 당황스러워서 마음을 가눌 수가 없어.,친구가 교통사고를 당해서 마음이 힘드시군요.,
어제 동네마트를 갔다가 퇴근하는 남편을 보고서 손을 흔들었는데 남편이 갑자기 집 밖에 나올 때는 좀 더 차려입고 나오면 안 되냐고 타박을 했어.,남편이 옷차림으로 타박했군요. 어떤 기분이셨나요?,
어릴 적부터 친했던 친구가 암 투병 끝에 결국 세상을 뜨고 말았어. 장례식장에 다녀왔는데 너무 슬퍼서 지금도 너무 힘드네.,친한 친구의 죽음으로 많이 힘들어 보이세요.,
지난주에 가장 친한 친구 아버님이 돌아가셨는데 너무 안 됐더라.,친구분 부친상으로 마음이 좋지 않으시군요.,
나름대로 성실히 직장 생활하고 능력도 발휘했다고 생각하는데 몇 년째 승진 못 하고 있어.,승진하지 못해 마음이 좋지 않으시군요. 특별한 이유가 있을까요?,
오늘 회사 동료가 퇴사했어.,직장 동료가 떠나 슬프시군요.,
요새 나이가 들어서 그런지 몸이 여기저기 아파.,몸 어디가 아프신가요?,
아이를 유산했어. 너무 슬퍼.,얼마나 상심이 크실지 저는 헤아릴 수조차 없네요. 몸은 좀 어떠세요?,
이제 은퇴를 생각하고 준비를 해야 하는데 어떻게 해야 할지 모르겠어? 막막하고 답답한 마음이야.,어떻게 은퇴를 준비해야 하는지 몰라 갑갑하신 상태군요.,
가게 매출이 너무 안 나와서 슬프고 속상해.,매출이 많이 떨어지셨나 봐요.,
일이 너무 많아서 힘들어.,일이 많아서 힘드시군요.,
우리 딸 때문에 너무 슬프네!,무슨 일이 있어서 딸 때문에 슬프신가요?,
올해도 결혼은 어려울 것 같아. 울고 싶어.,올해도 결혼하기는 힘들 것 같아서 슬픈 상황이군요. 어떤 이유가 결혼을 힘들게 만들까요?,
아휴 엄청 슬퍼. 한참 울었어.,목소리도 아주 슬프신 것 같아요. 무슨 일이 있으셨나요?,
친정엄마 때문에 좀 슬퍼.,친정어머니와 무슨 일이 있으셨나요? 구체적으로 말씀해 주세요.,
나 어떻게 해 앞으로. 자꾸 눈물만 나.,자꾸 눈물이 나세요? 무슨 일 있으신가요?,
오늘 과장님 사모님이 암 판정을 받으신 모양이야.,과장님의 사모님이 건강이 좋지 않으시군요. 기분이 어떠세요?,
새로운 사람과의 만남은 좋은 것 같아.,새로 알아가는 만남은 좋은 것 같아요.,
얼마 전에 아내가 이 세상을 떠났어.,배우자를 여의시다니. 상당히 충격이 크시겠어요.,
몸이 계속 아파져서 병원을 여러 군데 다니다 보니 나 자신이 비참해지는 것 같아.,병원에 다니면서 무슨 특별한 일을 겪으셨는지요?,
이런저런 죽음을 많이 보게 되니 슬퍼.,죽음에 대해 많이 보니 슬프시군요. 혹시 죽음에 대한 걱정을 하고 계신가요?,
나이가 들면 병들고 죽는 것이 인생인가?,인생에 대해서 다르게 생각하게 되셨군요. 어떻게 그렇게 생각하게 되셨는지 이야기해 주세요.,
나 여자친구와 헤어졌는데 마음이 찢어질 것 같아.,여자친구와 헤어져서 정말 슬프겠어요. 괜찮으신가요?,
오늘 친한?친구가 몹시 아프다는?이야기를 들었어.,친구가 아프다니 아주 슬프시겠어요.,
오늘 남자친구랑 헤어졌어.,오늘 남자친구와 헤어져서 속상하시군요.,
최근에 나만 연애를 못 하고 있는 것 같아서 슬퍼.,연애를 못 하셔서 슬프셨군요.,
내 제일 친한 친구가 외국으로 이민 간대. 너무 슬퍼.,슬픔이 여기까지 전달되는 것 같아요.,
남자친구가 회사에서 외국으로 발령 나 버렸어.,그렇게 되어서 슬프시겠어요.,
친한 친구가 교통사고를 당해서 정말 슬퍼.,친구가 다치다니 너무 슬프시겠어요.,
내 동생이 오늘 면접에서 떨어졌대.,취업 때문에 많이 힘드시겠어요.,
결혼식이 취소돼서 너무 슬퍼.,어떤 이유로 식이 취소되었어요?,
하루하루 너무 힘들고 지겨워. 회사를 그만두고 싶은데 재취업하기도 너무 힘들고.,조금씩 마음이 편해졌으면 좋겠어요.,
여자친구가 죽었어. 너무 속상해.,여자친구가 죽어서 속상하시군요.,
친하게 지내던 분이 멀리 이민 가신대.,친하게 지내던 분이 멀리 이민을 가시는군요. 조금 더 자세히 말해 주시겠어요?,
요즘 너무 쓸쓸해.,왜 쓸쓸한지 얘기해 주시겠어요?,
내가 일을 안 하고 싶어서 안 하는 게 아닌데 아빠가 잔소리해.,일을 안 하고 싶어서 안 하는 게 아닌데 아버지가 잔소리를 하시는군요. 자세히 알려주시겠어요?,
정말 친했던 사람이 교통사고로 사망했어.,정말 슬프시겠어요. 친한 사람을 잃는 건 너무 힘들죠.,
얼마 전에 친구 아버님이 돌아가셨어.,친구 아버님이 돌아가셨군요.,
행복한 가정이라고 생각했는데 내가 잘못 생각한 것 같아. 너무 슬프다.,어떤 점에서 행복한 가정이 아닌 것 같다는 생각이 드시나요?,
오늘 직장에 가장 친한 언니의 어머니가 돌아가셨어.,그런 일이 있으셨군요. 기분은 어떠신가요?,
가슴이 너무 찢어지는 것 같아. 장례식장 우선 가봐야겠어.,장례식장은 어떤 일로 가시는 건가요?,
십 년을 다닌 회사에서 구조조정 당해서 너무 슬프네.,십 년 다닌 회사에서 구조조정 당해서 매우 슬프시군요?,
오늘 아침에 거울을 봤는데 팔자주름이 생긴 거 있지.,팔자주름이 생기신 거예요?,
친구가 병에 걸렸대.,친구분이 어떤 병이신가요?,
아는 노인이 중환자실에 계시는데 네 번이나 죽다 살아났다네.,저런. 삶에 대한 마음이 남다르실까요?,
점점 복약하는 약이 늘고 있어.,드시는 약이 많으신가 봐요. 어떤 약들을 드시나요?,
나도 이제 나이가 들었나 봐.,갑자기 그런 생각이 드신 이유를 여쭤봐도 될까요?,
요즘은 건강 때문에 많이 우울하네.,어떠한 부분이 가장 걱정되시나요?,
우리 부부는 쇼윈도 부부야.,부부 사이에 무슨 문제라도 있으신가요?,
나 요즘 남편 때문에 걱정이야.,왜 그렇게 걱정이세요? 남편한테 무슨 일이 있나요?,
회사 일이 잘 풀리지 않아. 걱정이야.,회사에 안 좋은 일이 있나요? 자세히 얘기해 주실 수 있나요?,
나이를 먹으니 서글퍼.,나이를 먹어서 서글프시군요. 무슨 일이 있으세요?,
오늘 회사에서 제일 친한 동료가 퇴사했어.,그런 일이 있으셨군요. 그 동료분이 퇴사하셔서 슬프시겠어요.,
나는 아직도 더 일할 수 있는데 벌써 은퇴라니 정말 슬퍼.,아직 일할 수 있는데 은퇴하게 되어서 속상하시군요.,
직장을 잃을 것 같아서 불안하고 슬퍼.,직장을 잃을 것 같아 불안하시군요. 최근 불안감을 느낄 만한 일을 겪으셨나요?,
회사에 다니고 있는데 직장에서의 대인 관계 때문에 요즘 아주 슬퍼.,많이 힘든 상황이신가 봐요. 괜찮으시다면 구체적으로 상황을 말씀해 주시겠어요?,
장사가 너무 안돼서 최근에 창업한 가게를 결국 내놓게 되었어.,저런. 앞으로의 계획은 어떻게 되시나요?,
최근에 정말 염려되는 일이 생겼어.,걱정이 크시겠어요. 무슨 어려움이 있는지요?,
이제 곧 대학교 졸업반인데 막다른 골목에 서 있는 느낌이야. 너무 우울해.,슬픈 감정을 느끼고 계시는군요. 어떤 이유로 우울한가요?,
어제 친구랑 좀 다퉈서 속상해. 그동안 쌓인 걸 서로 한꺼번에 이야기하게 되었거든.,마음이 많이 상하셨군요. 다시 화해하셨나요?,
어제 건강 검진을 받았는데 암이 의심된다고 정밀 검진을 받으라고 하네. 기분이 안 좋아.,그러시군요. 어떻게 하시고 싶으세요?,
예전 같지가 않다는 사실에 슬퍼.,예전 같지가 않다는 사실에 슬프시군요. 무슨 일이 있으신가요?,
남자 친구랑 헤어졌어.,저런. 남자 친구분과는 오래 사귀셨어요?,
아직 회사를 더 다니고 싶은데 회사에서 퇴사하라고 눈치를 줘서 슬퍼.,그러시군요. 회사를 더 오래 다니고 싶으신 이유가 있나요?,
나 직장에 사표 내려고.,왜 그렇게 결정하셨는지 이유를 말해 주실 수 있나요?,
왜 나만 연애를 못 하는 걸까. 너무 슬프다.,나만 연애를 못 하는 것만 같아 슬프시군요.,
이젠 친구들 전화도 띄엄띄엄 오고 참 한심스럽네.,친구들 전화가 자주 안 와서 그런 기분이 드셨나요?,
회사에서 최근 휴직 조치를 내려서 힘들어.,휴직 조치로 몸과 마음이 다 상처 입으셨겠어요. 어떤 이유로 휴직을 하시게 됐나요?,
